Frame,Visibility,X,Y,Source,Confidence
99,1,679,361,refined,0.469
100,1,682,352,refined,0.561
101,1,685,350,refined,0.644
102,1,690,340,refined,0.519
103,1,687,333,refined,0.543
104,1,690,331,refined,0.628
105,1,694,326,refined,0.687
106,1,696,327,refined,0.736
107,1,698,324,refined,0.718
108,1,699,323,refined,0.699
109,1,701,323,refined,0.661
110,1,704,325,refined,0.747
111,1,706,330,refined,0.798
112,1,707,332,refined,0.800
113,1,709,335,refined,0.800
114,1,710,341,refined,0.712
115,1,713,346,refined,0.800
116,1,716,353,refined,0.800
117,1,714,360,refined,0.800
118,1,716,371,refined,0.778
119,1,720,346,interp,0.250
120,1,725,320,refined,0.800
121,1,732,300,refined,0.671
122,1,739,279,refined,0.651
123,1,742,257,refined,0.507
124,1,746,246,refined,0.566
125,1,751,231,refined,0.545
126,1,752,223,refined,0.632
127,1,758,212,refined,0.594
128,1,762,205,refined,0.751
129,1,764,199,refined,0.800
130,1,767,195,refined,0.800
131,1,769,189,refined,0.800
132,1,772,188,refined,0.800
133,1,776,187,refined,0.800
134,1,776,186,refined,0.800
135,1,779,188,refined,0.799
136,1,781,187,refined,0.800
137,1,784,190,refined,0.800
138,1,784,197,refined,0.800
139,1,787,201,refined,0.800
140,1,788,211,refined,0.800
141,1,787,217,refined,0.800
142,1,790,224,refined,0.800
143,1,789,236,refined,0.651
144,1,790,247,refined,0.800
145,1,793,257,refined,0.800
146,1,792,276,refined,0.606
147,1,796,290,refined,0.626
148,1,794,301,refined,0.800
149,1,792,320,refined,0.627
150,1,794,337,refined,0.582
151,1,796,354,refined,0.556
152,1,758,310,interp,0.250
153,1,719,265,refined,0.530
154,1,681,217,refined,0.597
155,1,656,193,refined,0.800
156,0,0,0,rejected_roi,0.000
157,0,0,0,rejected_roi,0.000
158,0,0,0,rejected_roi,0.000
159,0,0,0,rejected_roi,0.000
160,0,0,0,rejected_roi,0.000
161,0,0,0,rejected_roi,0.000
162,0,0,0,rejected_roi,0.000
163,0,0,0,rejected_roi,0.000
164,0,0,0,rejected_roi,0.000
165,0,0,0,rejected_roi,0.000
166,0,0,0,rejected_roi,0.000
167,0,0,0,rejected_roi,0.000
168,0,0,0,rejected_roi,0.000
169,0,0,0,rejected_roi,0.000
170,0,0,0,rejected_roi,0.000
171,0,0,0,rejected_roi,0.000
172,0,0,0,rejected_roi,0.000
173,0,0,0,rejected_roi,0.000
174,0,0,0,rejected_roi,0.000
175,0,0,0,rejected_roi,0.000
176,0,0,0,rejected_roi,0.000
177,0,0,0,rejected_roi,0.000
178,1,502,176,refined,0.697
179,1,497,184,refined,0.688
180,1,497,192,refined,0.762
181,1,497,202,refined,0.719
182,1,493,211,refined,0.642
183,1,493,221,refined,0.623
184,1,491,231,refined,0.648
185,1,491,243,refined,0.650
186,1,489,254,refined,0.800
187,1,480,255,refined,0.800
188,1,469,256,refined,0.731
189,1,465,262,refined,0.800
190,1,460,262,refined,0.800
191,1,450,267,refined,0.746
192,1,449,274,refined,0.764
193,1,440,275,refined,0.800
194,1,436,285,refined,0.628
195,1,435,291,refined,0.733
196,1,431,295,refined,0.772
197,1,427,301,refined,0.800
198,1,422,311,refined,0.782
199,1,420,321,refined,0.797
200,1,413,329,refined,0.750
201,1,412,342,refined,0.656
202,1,408,349,refined,0.798
203,1,404,365,refined,0.715
204,1,399,381,refined,0.546
205,1,398,394,refined,0.582
206,1,395,410,refined,0.546
207,1,410,386,interp,0.250
208,1,426,362,refined,0.604
209,1,447,345,refined,0.595
210,1,461,328,refined,0.504
211,1,468,320,refined,0.640
212,1,482,309,refined,0.616
213,1,493,307,refined,0.534
214,1,503,303,refined,0.477
215,1,505,298,refined,0.553
216,1,509,299,refined,0.670
217,1,518,299,refined,0.604
218,1,526,300,refined,0.607
219,1,529,303,refined,0.649
220,1,534,303,refined,0.660
221,1,537,305,refined,0.742
222,1,543,309,refined,0.701
223,1,544,313,refined,0.753
224,1,547,321,refined,0.785
225,1,552,328,refined,0.687
226,1,562,327,refined,0.608
227,1,562,326,refined,0.770
228,1,570,318,interp,0.250
229,1,578,310,refined,0.556
230,1,580,308,refined,0.454
231,1,580,308,refined,0.556
232,1,581,310,refined,0.652
233,1,588,313,refined,0.760
234,1,590,316,refined,0.741
235,1,591,318,refined,0.757
236,1,591,326,refined,0.737
237,1,593,332,refined,0.747
238,1,595,333,refined,0.800
239,1,598,343,refined,0.785
240,1,601,353,refined,0.702
241,1,599,360,refined,0.709
242,1,604,369,refined,0.800
243,1,603,378,refined,0.800
244,1,606,392,refined,0.747
245,1,607,403,refined,0.723
246,1,603,416,refined,0.781
247,1,608,431,refined,0.524
248,1,609,443,refined,0.540
249,1,610,458,refined,0.518
250,1,610,475,refined,0.612
251,1,617,471,refined,0.475
252,1,635,407,refined,0.649
253,1,648,363,interp,0.250
254,1,660,319,refined,0.588
255,1,667,288,refined,0.547
256,1,675,263,refined,0.729
257,1,682,242,refined,0.645
258,1,687,218,refined,0.503
259,1,692,202,refined,0.587
260,1,699,191,refined,0.780
261,1,704,178,refined,0.710
262,0,0,0,rejected_roi,0.000
263,0,0,0,rejected_roi,0.000
264,0,0,0,rejected_roi,0.000
265,0,0,0,rejected_roi,0.000
266,0,0,0,rejected_roi,0.000
267,0,0,0,rejected_roi,0.000
268,0,0,0,rejected_roi,0.000
269,0,0,0,rejected_roi,0.000
270,0,0,0,rejected_roi,0.000
271,0,0,0,rejected_roi,0.000
272,0,0,0,rejected_roi,0.000
273,0,0,0,rejected_roi,0.000
274,0,0,0,rejected_roi,0.000
275,0,0,0,rejected_roi,0.000
276,0,0,0,rejected_roi,0.000
277,0,0,0,rejected_roi,0.000
278,0,0,0,rejected_roi,0.000
279,0,0,0,rejected_roi,0.000
280,1,762,180,refined,0.685
281,1,767,214,refined,0.631
282,1,771,263,refined,0.496
283,1,767,293,refined,0.606
284,1,769,320,refined,0.665
285,1,771,347,refined,0.593
286,1,771,373,refined,0.800
287,1,771,394,refined,0.578
288,1,770,416,refined,0.516
289,1,771,433,refined,0.618
290,1,770,456,refined,0.538
291,1,770,479,refined,0.523
292,1,770,488,interp,0.250
293,1,771,496,refined,0.572
294,1,766,453,refined,0.506
295,1,759,425,refined,0.529
296,1,757,397,refined,0.476
297,1,752,371,refined,0.544
298,1,751,365,refined,0.637
299,1,745,353,refined,0.691
300,1,747,345,refined,0.800
301,1,745,332,refined,0.800
302,1,739,323,refined,0.787
303,1,742,318,refined,0.800
304,1,740,315,refined,0.800
305,1,736,308,refined,0.756
306,1,735,307,refined,0.800
307,1,732,307,refined,0.800
308,1,734,306,refined,0.800
309,1,733,306,refined,0.800
310,1,731,305,refined,0.800
311,1,730,311,refined,0.800
312,1,728,312,interp,0.250
313,1,727,314,refined,0.800
314,1,728,324,refined,0.798
315,1,729,329,refined,0.800
316,1,727,332,refined,0.800
317,1,727,341,refined,0.754
318,1,726,335,interp,0.250
319,1,725,329,refined,0.747
320,1,704,326,interp,0.250
321,1,684,323,refined,0.631
322,1,675,319,refined,0.588
323,1,662,311,refined,0.660
324,1,653,302,refined,0.566
325,1,650,303,refined,0.740
326,1,634,297,refined,0.522
327,1,629,298,refined,0.648
328,1,624,299,refined,0.666
329,1,616,299,refined,0.614
330,1,604,300,refined,0.596
331,1,601,299,refined,0.748
332,1,593,306,refined,0.554
333,1,584,312,refined,0.634
334,1,580,314,refined,0.690
335,1,572,323,refined,0.474
336,1,565,330,refined,0.616
337,1,560,337,refined,0.559
338,1,555,344,refined,0.599
339,1,551,353,refined,0.639
340,1,542,364,refined,0.570
341,1,537,374,refined,0.554
342,1,533,389,refined,0.500
343,1,530,399,refined,0.522
344,1,523,415,refined,0.467
345,1,518,428,refined,0.469
346,1,509,409,refined,0.478
347,1,508,358,refined,0.499
348,1,505,313,refined,0.544
349,1,504,276,refined,0.764
350,1,501,241,refined,0.609
351,1,500,215,refined,0.615
352,1,494,191,refined,0.714
353,0,0,0,rejected_roi,0.000
354,0,0,0,rejected_roi,0.000
355,0,0,0,rejected_roi,0.000
356,0,0,0,rejected_roi,0.000
357,0,0,0,rejected_roi,0.000
358,0,0,0,rejected_roi,0.000
359,0,0,0,rejected_roi,0.000
360,0,0,0,rejected_roi,0.000
361,0,0,0,rejected_roi,0.000
362,0,0,0,rejected_roi,0.000
363,0,0,0,rejected_roi,0.000
364,0,0,0,rejected_roi,0.000
365,0,0,0,rejected_roi,0.000
366,0,0,0,rejected_roi,0.000
367,0,0,0,rejected_roi,0.000
368,0,0,0,rejected_roi,0.000
369,0,0,0,rejected_roi,0.000
370,0,0,0,rejected_roi,0.000
371,0,0,0,rejected_roi,0.000
372,0,0,0,rejected_roi,0.000
373,0,0,0,rejected_roi,0.000
374,0,0,0,rejected_roi,0.000
375,0,0,0,rejected_roi,0.000
376,0,0,0,rejected_roi,0.000
377,0,0,0,rejected_roi,0.000
378,0,0,0,rejected_roi,0.000
379,0,0,0,rejected_roi,0.000
380,0,0,0,rejected_roi,0.000
381,0,0,0,rejected_roi,0.000
382,0,0,0,rejected_roi,0.000
383,1,487,186,refined,0.570
384,1,487,192,refined,0.748
385,1,487,205,refined,0.651
386,1,487,220,refined,0.488
387,1,498,230,refined,0.597
388,1,532,235,refined,0.423
389,1,560,246,refined,0.459
390,1,582,254,refined,0.515
391,1,601,262,refined,0.555
392,1,618,268,refined,0.620
393,1,633,277,refined,0.735
394,1,652,282,refined,0.561
395,1,664,289,refined,0.608
396,1,675,301,refined,0.690
397,1,693,308,refined,0.444
398,1,701,319,refined,0.483
399,1,712,331,refined,0.596
400,1,719,339,refined,0.640
401,1,729,355,refined,0.504
402,1,741,366,refined,0.564
403,1,745,376,refined,0.614
404,1,757,391,refined,0.512
405,1,765,402,refined,0.578
406,1,772,415,refined,0.566
407,1,776,428,refined,0.588
408,1,783,440,refined,0.605
409,1,793,459,refined,0.561
410,1,799,479,refined,0.491
411,1,777,441,interp,0.250
412,1,755,403,interp,0.250
413,1,733,365,refined,0.445
414,1,713,335,refined,0.487
415,1,694,303,refined,0.538
416,1,677,270,refined,0.633
417,1,666,248,refined,0.673
418,1,654,233,refined,0.693
419,1,641,217,refined,0.716
420,1,627,198,refined,0.631
421,1,620,186,refined,0.697
422,1,615,182,refined,0.800
423,0,0,0,rejected_roi,0.000
424,0,0,0,rejected_roi,0.000
425,0,0,0,rejected_roi,0.000
426,0,0,0,rejected_roi,0.000
427,0,0,0,rejected_roi,0.000
428,0,0,0,rejected_roi,0.000
429,0,0,0,rejected_roi,0.000
430,0,0,0,rejected_roi,0.000
431,0,0,0,rejected_roi,0.000
432,0,0,0,rejected_roi,0.000
433,0,0,0,rejected_roi,0.000
434,0,0,0,rejected_roi,0.000
435,0,0,0,rejected_roi,0.000
436,0,0,0,rejected_roi,0.000
437,0,0,0,rejected_roi,0.000
438,0,0,0,rejected_roi,0.000
439,1,540,180,refined,0.800
440,1,529,199,refined,0.745
441,1,502,235,refined,0.610
442,1,479,270,refined,0.757
443,1,458,296,refined,0.685
444,1,443,325,refined,0.568
445,1,429,345,refined,0.555
446,1,415,363,refined,0.611
447,1,405,384,refined,0.615
448,1,392,401,refined,0.626
449,1,386,424,refined,0.590
450,1,375,440,refined,0.587
451,1,369,459,refined,0.480
452,1,357,477,refined,0.600
453,1,349,502,refined,0.451
454,1,343,518,refined,0.539
455,1,335,541,refined,0.448
456,1,327,557,refined,0.543
457,1,322,574,refined,0.547
458,1,317,597,refined,0.584
459,1,312,616,refined,0.538
460,1,311,618,interp,0.250
461,1,310,619,refined,0.730
462,1,306,613,refined,0.760
463,1,307,612,interp,0.250
464,1,308,612,refined,0.663
465,1,312,607,refined,0.661
466,1,314,610,interp,0.250
467,1,316,613,refined,0.514
468,1,316,617,refined,0.512
469,1,315,616,refined,0.616
470,1,316,623,refined,0.612
471,1,317,630,refined,0.595
472,1,320,634,refined,0.648
473,1,323,643,refined,0.637
474,1,321,649,refined,0.554
475,1,324,649,refined,0.627
476,1,327,639,refined,0.486
477,1,330,637,refined,0.526
478,1,331,638,refined,0.550
479,1,336,643,refined,0.526
480,1,336,642,interp,0.250
481,1,336,642,refined,0.613
482,1,336,640,refined,0.570
483,1,334,644,refined,0.463
484,1,336,644,refined,0.513
485,1,337,645,refined,0.545
486,1,338,642,refined,0.617
487,1,336,644,refined,0.656
488,1,337,644,refined,0.690
489,1,339,641,refined,0.666
490,1,340,642,refined,0.594
491,1,339,646,refined,0.526
492,1,342,646,refined,0.589
493,1,342,645,interp,0.250
494,1,341,645,interp,0.250
495,1,341,644,refined,0.546
496,1,342,644,interp,0.250
497,1,342,644,refined,0.504
498,1,344,644,refined,0.504
499,1,344,645,refined,0.483
500,1,344,646,interp,0.250
501,1,345,646,refined,0.481
502,1,344,646,interp,0.250
503,1,344,646,refined,0.473
504,1,344,646,refined,0.431
505,1,343,644,refined,0.466
506,1,343,644,interp,0.250
507,1,343,644,refined,0.445
508,1,345,646,refined,0.406
509,1,346,643,refined,0.460
510,1,341,646,refined,0.465
511,1,344,647,refined,0.412
512,1,343,646,refined,0.443
513,1,343,647,refined,0.403
514,1,346,648,refined,0.472
515,0,0,0,rejected_static_lock,0.000
516,0,0,0,rejected_static_lock,0.000
517,0,0,0,rejected_static_lock,0.000
518,0,0,0,rejected_static_lock,0.000
519,0,0,0,rejected_static_lock,0.000
520,0,0,0,rejected_static_lock,0.000
521,0,0,0,rejected_static_lock,0.000
522,0,0,0,rejected_static_lock,0.000
523,0,0,0,rejected_static_lock,0.000
524,0,0,0,rejected_static_lock,0.000
525,0,0,0,rejected_static_lock,0.000
526,0,0,0,rejected_static_lock,0.000
527,1,345,646,refined,0.403
528,1,346,645,refined,0.435
529,1,346,646,refined,0.411
530,1,344,646,refined,0.401
