Frame,Visibility,X,Y,Source,Confidence
338,1,445,305,refined,0.615
339,1,445,305,refined,0.592
340,1,446,303,refined,0.579
341,1,444,299,refined,0.650
342,1,444,301,refined,0.620
343,1,443,305,refined,0.667
344,1,441,307,refined,0.695
345,1,440,313,refined,0.627
346,1,437,319,refined,0.769
347,1,437,326,refined,0.737
348,1,435,331,refined,0.800
349,1,435,342,refined,0.655
350,1,432,350,refined,0.617
351,1,435,360,refined,0.557
352,1,434,372,refined,0.618
353,1,433,383,refined,0.596
354,1,433,397,refined,0.619
355,1,433,408,refined,0.622
356,1,434,422,refined,0.513
357,1,433,438,refined,0.486
358,1,433,450,refined,0.496
359,1,443,434,interp,0.250
360,1,452,417,interp,0.250
361,1,462,401,refined,0.469
362,1,476,353,refined,0.511
363,1,493,304,refined,0.562
364,1,512,265,refined,0.645
365,1,526,233,refined,0.527
366,1,540,205,refined,0.758
367,1,552,178,refined,0.779
368,0,0,0,rejected_roi,0.000
369,0,0,0,rejected_roi,0.000
370,0,0,0,rejected_roi,0.000
371,0,0,0,rejected_roi,0.000
372,0,0,0,rejected_roi,0.000
373,0,0,0,rejected_roi,0.000
374,0,0,0,rejected_roi,0.000
375,0,0,0,rejected_roi,0.000
376,0,0,0,rejected_roi,0.000
377,0,0,0,rejected_roi,0.000
378,0,0,0,rejected_roi,0.000
379,0,0,0,rejected_roi,0.000
380,0,0,0,rejected_roi,0.000
381,0,0,0,rejected_roi,0.000
382,0,0,0,rejected_roi,0.000
383,0,0,0,rejected_roi,0.000
384,0,0,0,rejected_roi,0.000
385,0,0,0,rejected_roi,0.000
386,0,0,0,rejected_roi,0.000
387,0,0,0,rejected_roi,0.000
388,0,0,0,rejected_roi,0.000
389,0,0,0,rejected_roi,0.000
390,0,0,0,rejected_roi,0.000
391,0,0,0,rejected_roi,0.000
392,0,0,0,rejected_roi,0.000
393,0,0,0,rejected_roi,0.000
394,0,0,0,rejected_roi,0.000
395,0,0,0,rejected_roi,0.000
396,0,0,0,rejected_roi,0.000
397,0,0,0,rejected_roi,0.000
398,0,0,0,rejected_roi,0.000
399,0,0,0,rejected_roi,0.000
400,0,0,0,rejected_roi,0.000
401,0,0,0,rejected_roi,0.000
402,0,0,0,rejected_roi,0.000
403,1,776,197,refined,0.800
404,1,786,259,refined,0.610
405,1,799,313,refined,0.544
406,1,804,354,refined,0.556
407,1,811,389,refined,0.530
408,1,818,419,refined,0.600
409,1,823,449,refined,0.644
410,1,830,479,refined,0.563
411,1,833,505,refined,0.604
412,1,839,534,refined,0.641
413,1,840,561,refined,0.585
414,1,845,587,refined,0.587
415,1,849,613,refined,0.540
416,1,857,607,refined,0.455
417,1,856,604,refined,0.576
418,1,860,602,refined,0.540
419,1,864,605,refined,0.599
420,1,868,605,refined,0.571
421,1,874,608,refined,0.485
422,1,880,609,refined,0.494
423,1,882,611,refined,0.572
424,1,884,617,refined,0.653
425,1,890,624,refined,0.625
426,1,896,632,refined,0.558
427,1,901,638,refined,0.597
428,1,901,643,refined,0.795
429,1,905,655,refined,0.800
430,1,909,667,refined,0.661
431,1,912,666,refined,0.648
432,1,916,664,refined,0.635
433,1,918,662,refined,0.482
434,1,921,663,refined,0.708
435,1,923,668,refined,0.643
436,1,928,670,refined,0.697
437,1,934,672,refined,0.640
438,1,938,679,refined,0.669
439,1,939,679,refined,0.764
440,1,940,680,interp,0.250
441,1,940,681,refined,0.629
442,1,941,682,refined,0.568
443,1,943,681,refined,0.600
444,1,943,684,refined,0.515
445,1,940,682,refined,0.618
446,1,939,684,refined,0.555
447,1,939,684,interp,0.250
448,1,939,684,refined,0.581
449,1,936,683,refined,0.707
450,1,936,682,interp,0.250
451,1,936,682,refined,0.751
452,1,936,682,refined,0.495
453,1,935,684,refined,0.713
454,1,933,683,refined,0.510
455,1,931,684,refined,0.661
456,1,929,679,refined,0.580
457,1,934,682,refined,0.787
458,1,931,683,refined,0.617
459,1,932,682,refined,0.508
460,1,932,682,interp,0.250
461,1,933,683,refined,0.609
462,1,932,681,refined,0.753
463,1,932,681,interp,0.250
464,1,932,681,interp,0.250
465,1,932,681,refined,0.417
466,1,932,682,interp,0.250
467,1,932,683,refined,0.406
468,1,934,681,refined,0.572
469,0,0,0,rejected_static_lock,0.000
470,0,0,0,rejected_static_lock,0.000
471,0,0,0,rejected_static_lock,0.000
472,0,0,0,rejected_static_lock,0.000
473,0,0,0,rejected_static_lock,0.000
474,0,0,0,rejected_static_lock,0.000
475,0,0,0,rejected_static_lock,0.000
476,0,0,0,rejected_static_lock,0.000
477,0,0,0,rejected_static_lock,0.000
478,0,0,0,rejected_static_lock,0.000
479,0,0,0,rejected_static_lock,0.000
480,0,0,0,rejected_static_lock,0.000
481,0,0,0,rejected_static_lock,0.000
482,1,935,674,refined,0.728
483,1,937,677,refined,0.559
484,1,937,677,refined,0.800
485,1,937,677,refined,0.585
486,1,937,677,refined,0.673
487,1,937,675,refined,0.489
488,0,0,0,rejected_static_lock,0.000
489,0,0,0,rejected_static_lock,0.000
490,0,0,0,rejected_static_lock,0.000
491,0,0,0,rejected_static_lock,0.000
492,0,0,0,rejected_static_lock,0.000
493,0,0,0,rejected_static_lock,0.000
494,0,0,0,rejected_static_lock,0.000
495,0,0,0,rejected_static_lock,0.000
496,0,0,0,rejected_static_lock,0.000
497,0,0,0,rejected_static_lock,0.000
498,0,0,0,rejected_static_lock,0.000
499,0,0,0,rejected_static_lock,0.000
500,0,0,0,rejected_static_lock,0.000
