frame,time_s,role,speed_mps,cumulative_distance_m,rally_distance_m,max_speed_so_far_mps
20,0.667334,far,2.217264,1.072029,1.072029,7.413027
21,0.700701,near,0.000000,0.222279,0.222279,1.064565
21,0.700701,far,1.600234,1.072029,1.072029,7.413027
22,0.734067,near,0.000000,0.222279,0.222279,1.064565
22,0.734067,far,1.599866,1.084078,1.084078,7.413027
23,0.767434,near,0.000000,0.222279,0.222279,1.064565
23,0.767434,far,1.295124,1.146238,1.146238,7.413027
24,0.800801,near,0.000000,0.222279,0.222279,1.064565
24,0.800801,far,1.289136,1.207447,1.207447,7.413027
25,0.834168,near,0.000000,0.222279,0.222279,1.064565
25,0.834168,far,0.982152,1.268656,1.268656,7.413027
26,0.867534,near,0.000000,0.222279,0.222279,1.064565
26,0.867534,far,1.287891,1.329865,1.329865,7.413027
27,0.900901,near,0.000000,0.222279,0.222279,1.064565
27,0.900901,far,1.593629,1.391073,1.391073,7.413027
28,0.934268,near,0.000000,0.222279,0.222279,1.064565
28,0.934268,far,1.593751,1.403147,1.403147,7.413027
29,0.967634,near,0.000000,0.222279,0.222279,1.064565
29,0.967634,far,1.283262,1.403147,1.403147,7.413027
30,1.001001,near,0.000000,0.222279,0.222279,1.064565
30,1.001001,far,1.037831,1.415221,1.415221,7.413027
31,1.034368,near,0.000000,0.222279,0.222279,1.064565
31,1.034368,far,0.792400,1.427294,1.427294,7.413027
32,1.067734,near,0.000000,0.222279,0.222279,1.064565
32,1.067734,far,0.486662,1.427294,1.427294,7.413027
33,1.101101,near,0.000000,0.222279,0.222279,1.064565
33,1.101101,far,0.180924,1.427294,1.427294,7.413027
34,1.134468,near,0.000000,0.222279,0.222279,1.064565
34,1.134468,far,0.120616,1.427294,1.427294,7.413027
35,1.167835,near,0.000000,0.222279,0.222279,1.064565
35,1.167835,far,0.120616,1.427294,1.427294,7.413027
36,1.201201,near,0.000000,0.222279,0.222279,1.064565
36,1.201201,far,0.120617,1.439368,1.439368,7.413027
37,1.234568,near,0.000000,0.222279,0.222279,1.064565
37,1.234568,far,0.366060,1.500580,1.500580,7.413027
38,1.267935,near,0.000000,0.222279,0.222279,1.064565
38,1.267935,far,0.366060,1.500580,1.500580,7.413027
39,1.301301,near,0.000000,0.222279,0.222279,1.064565
39,1.301301,far,0.366060,1.500580,1.500580,7.413027
40,1.334668,near,0.000000,0.222279,0.222279,1.064565
40,1.334668,far,0.366060,1.500580,1.500580,7.413027
41,1.368035,near,0.000000,0.222279,0.222279,1.064565
41,1.368035,far,0.676532,1.562736,1.562736,7.413027
42,1.401401,near,0.000000,0.222279,0.222279,1.064565
42,1.401401,far,0.921969,1.623947,1.623947,7.413027
43,1.434768,near,0.177982,0.257911,0.257911,1.067894
43,1.434768,far,0.945705,1.689910,1.689910,7.413027
44,1.468135,near,0.177982,0.257911,0.257911,1.067894
44,1.468135,far,1.005764,1.701934,1.701934,7.413027
45,1.501502,near,0.177982,0.257911,0.257911,1.067894
45,1.501502,far,1.317210,1.764285,1.764285,7.413027
46,1.534868,near,0.356510,0.293653,0.293653,1.071166
46,1.534868,far,1.643784,1.829666,1.829666,7.413027
47,1.568235,near,0.535037,0.329394,0.329394,1.071166
47,1.568235,far,1.647222,1.892510,1.892510,7.413027
48,1.601602,near,0.713020,0.365026,0.365026,1.071166
48,1.601602,far,1.649700,1.954217,1.954217,7.413027
49,1.634968,near,0.889932,0.436076,0.436076,2.129365
49,1.634968,far,2.242013,2.138761,2.138761,7.413027
50,1.668335,near,0.889932,0.436076,0.436076,2.129365
50,1.668335,far,2.794664,2.261426,2.261426,7.413027
51,1.701702,near,0.889932,0.436076,0.436076,2.129365
51,1.701702,far,3.400424,2.445051,2.445051,7.413027
52,1.735068,near,1.072729,0.508413,0.508413,2.167950
52,1.735068,far,3.073850,2.445051,2.445051,7.413027
53,1.768435,near,1.789629,0.687678,0.687678,5.372567
53,1.768435,far,3.064436,2.506011,2.506011,7.413027
54,1.801802,near,2.888925,0.943389,0.943389,7.663666
54,1.801802,far,3.061945,2.567219,2.567219,7.413027
55,1.835169,near,2.627345,0.962071,0.962071,7.663666
55,1.835169,far,2.472145,2.633685,2.633685,7.413027
56,1.868535,near,2.837867,1.004217,1.004217,7.663666
56,1.868535,far,2.172409,2.696343,2.696343,7.413027
57,1.901902,near,3.040207,1.044726,1.044726,7.663666
57,1.901902,far,2.197757,2.885042,2.885042,7.413027
58,1.935269,near,2.867258,1.082439,1.082439,7.663666
58,1.935269,far,2.258686,2.897240,2.897240,7.413027
59,1.968635,near,2.065304,1.101152,1.101152,7.663666
59,1.968635,far,2.922240,3.091044,3.091044,7.413027
60,2.002002,near,1.160042,1.175630,1.175630,7.663666
60,2.002002,far,2.677058,3.103166,3.103166,7.413027
61,2.035369,near,1.113615,1.185017,1.185017,7.663666
61,2.035369,far,2.974109,3.229102,3.229102,7.413027
62,2.068735,near,0.949980,1.194403,1.194403,7.663666
62,2.068735,far,2.661135,3.229102,3.229102,7.413027
63,2.102102,near,1.122055,1.269362,1.269362,7.663666
63,2.102102,far,2.030397,3.291528,3.291528,7.413027
64,2.135469,near,1.687395,1.420256,1.420256,7.663666
64,2.135469,far,2.029888,3.303624,3.303624,7.413027
65,2.168836,near,1.975563,1.496660,1.496660,7.663666
65,2.168836,far,1.368786,3.365075,3.365075,7.413027
66,2.202202,near,2.000007,1.576032,1.576032,7.663666
66,2.202202,far,2.553917,3.614461,3.614461,7.474097
67,2.235569,near,2.536712,1.692867,1.692867,7.663666
67,2.235569,far,1.924867,3.614461,3.614461,7.474097
68,2.268936,near,2.882038,1.771388,1.771388,7.663666
68,2.268936,far,2.413515,3.712289,3.712289,7.474097
69,2.302302,near,3.088986,1.887777,1.887777,7.663666
69,2.302302,far,2.804805,3.853051,3.853051,7.474097
70,2.335669,near,2.534208,1.927604,1.927604,7.663666
70,2.335669,far,4.107399,4.125927,4.125927,8.178092
71,2.369036,near,2.745473,2.046305,2.046305,7.663666
71,2.369036,far,4.486353,4.263244,4.263244,8.178092
72,2.402402,near,2.546609,2.085863,2.085863,7.663666
72,2.402402,far,3.953742,4.406001,4.406001,8.178092
73,2.435769,near,2.161253,2.125550,2.125550,7.663666
73,2.435769,far,4.135177,4.442324,4.442324,8.178092
74,2.469136,near,1.971207,2.166024,2.166024,7.663666
74,2.469136,far,3.767477,4.466538,4.466538,8.178092
75,2.502503,near,1.389842,2.166024,2.166024,7.663666
75,2.502503,far,3.124845,4.478645,4.478645,8.178092
76,2.535869,near,1.593251,2.246574,2.246574,7.663666
76,2.535869,far,2.076878,4.541718,4.541718,8.178092
77,2.569236,near,1.394889,2.325562,2.325562,7.663666
77,2.569236,far,1.451576,4.553850,4.553850,8.178092
78,2.602603,near,1.293990,2.344920,2.344920,7.663666
78,2.602603,far,1.673851,4.741106,4.741106,8.178092
79,2.635969,near,1.690592,2.464007,2.464007,7.663666
79,2.635969,far,2.125436,4.867837,4.867837,8.178092
80,2.669336,near,1.879150,2.542230,2.542230,7.663666
80,2.669336,far,3.280196,5.123234,5.123234,8.178092
81,2.702703,near,2.272267,2.620932,2.620932,7.663666
81,2.702703,far,4.530360,5.385624,5.385624,8.178092
82,2.736069,near,2.271044,2.701237,2.701237,7.663666
82,2.736069,far,4.627535,5.468151,5.468151,8.178092
83,2.769436,near,2.454304,2.816914,2.816914,7.663666
83,2.769436,far,5.297928,5.614496,5.614496,8.178092
84,2.802803,near,2.573380,2.860111,2.860111,7.663666
84,2.802803,far,5.394796,5.821146,5.821146,8.178092
85,2.836170,near,2.193628,2.903172,2.903172,7.663666
85,2.836170,far,5.497666,5.968471,5.968471,8.178092
86,2.869536,near,2.100353,2.962721,2.962721,7.663666
86,2.869536,far,4.887622,6.101737,6.101737,8.178092
87,2.902903,near,1.896675,3.000647,3.000647,7.663666
87,2.902903,far,3.576984,6.101737,6.101737,8.178092
88,2.936270,near,1.710279,3.043635,3.043635,7.663666
88,2.936270,far,3.228300,6.114458,6.114458,8.178092
89,2.969636,near,1.733960,3.164053,3.164053,7.663666
89,2.969636,far,3.243415,6.263829,6.263829,8.178092
90,3.003003,near,2.292046,3.318979,3.318979,7.663666
90,3.003003,far,3.027772,6.427306,6.427306,8.178092
91,3.036370,near,2.286563,3.360942,3.360942,7.663666
91,3.036370,far,2.609450,6.490883,6.490883,8.178092
92,3.069736,near,2.360641,3.435322,3.435322,7.663666
92,3.069736,far,3.027223,6.707788,6.707788,8.178092
93,3.103103,near,2.735924,3.548380,3.548380,7.663666
93,3.103103,far,3.725283,6.847540,6.847540,8.178092
94,3.136470,near,3.613921,3.767143,3.767143,7.663666
94,3.136470,far,5.096230,7.134724,7.134724,8.606916
95,3.169837,near,3.561675,3.877101,3.877101,7.663666
95,3.169837,far,4.758804,7.216542,7.216542,8.606916
96,3.203203,near,4.031595,4.126106,4.126106,7.663666
96,3.203203,far,5.039461,7.436207,7.436207,8.606916
97,3.236570,near,4.021163,4.165980,4.165980,7.663666
97,3.236570,far,5.498340,7.591652,7.591652,8.606916
98,3.269937,near,4.001533,4.236430,4.236430,7.663666
98,3.269937,far,5.901998,7.889369,7.889369,8.922581
99,3.303303,near,3.436811,4.236430,4.236430,7.663666
99,3.303303,far,5.629623,7.974591,7.974591,8.922581
100,3.336670,near,2.537716,4.275194,4.275194,7.663666
100,3.336670,far,4.460330,8.027683,8.027683,8.922581
101,3.370037,near,2.162595,4.310053,4.310053,7.663666
101,3.370037,far,4.250524,8.067498,8.067498,8.922581
102,3.403403,near,1.630349,4.452502,4.452502,7.663666
102,3.403403,far,3.153296,8.067498,8.067498,8.922581
103,3.436770,near,1.431177,4.452502,4.452502,7.663666
103,3.436770,far,2.376850,8.067498,8.067498,8.922581
104,3.470137,near,1.124988,4.461653,4.461653,7.663666
104,3.470137,far,0.889753,8.067498,8.067498,8.922581
105,3.503504,near,1.662222,4.569207,4.569207,7.663666
105,3.503504,far,0.464068,8.067498,8.067498,8.922581
106,3.536870,near,1.643245,4.604172,4.604172,7.663666
106,3.536870,far,0.198875,8.067498,8.067498,8.922581
107,3.570237,near,1.830575,4.676535,4.676535,7.663666
107,3.570237,far,0.000000,8.067498,8.067498,8.922581
108,3.603604,near,1.824378,4.817743,4.817743,7.663666
108,3.603604,far,0.000000,8.067498,8.067498,8.922581
109,3.636970,near,1.914424,4.835770,4.835770,7.663666
109,3.636970,far,0.000000,8.067498,8.067498,8.922581
110,3.670337,near,2.221987,4.906495,4.906495,7.663666
110,3.670337,far,0.000000,8.067498,8.067498,8.922581
111,3.703704,near,2.206847,5.011018,5.011018,7.663666
111,3.703704,far,0.000000,8.067498,8.067498,8.922581
112,3.737070,near,2.908167,5.186388,5.186388,7.663666
112,3.737070,far,1.060388,8.279788,8.279788,8.922581
113,3.770437,near,3.088502,5.294853,5.294853,7.663666
113,3.770437,far,1.060388,8.279788,8.279788,8.922581
114,3.803804,near,3.278209,5.474041,5.474041,7.663666
114,3.803804,far,1.060388,8.279788,8.279788,8.922581
115,3.837171,near,3.643937,5.565287,5.565287,7.663666
115,3.837171,far,1.060388,8.279788,8.279788,8.922581
116,3.870537,near,3.543449,5.615894,5.615894,7.663666
116,3.870537,far,1.060388,8.279788,8.279788,8.922581
117,3.903904,near,3.203865,5.652433,5.652433,7.663666
117,3.903904,far,1.060388,8.279788,8.279788,8.922581
118,3.937271,near,3.052281,5.797455,5.797455,7.663666
118,3.937271,far,0.000000,8.279788,8.279788,8.922581
119,3.970637,near,2.736403,5.842682,5.842682,7.663666
119,3.970637,far,0.000000,8.279788,8.279788,8.922581
120,4.004004,near,1.978237,5.870084,5.870084,7.663666
120,4.004004,far,0.000000,8.279788,8.279788,8.922581
121,4.037371,near,1.568088,5.879218,5.879218,7.663666
121,4.037371,far,0.000000,8.279788,8.279788,8.922581
122,4.070737,near,1.542062,5.924615,5.924615,7.663666
122,4.070737,far,0.888000,8.457565,8.457565,8.922581
123,4.104104,near,1.359552,5.924615,5.924615,7.663666
123,4.104104,far,1.391099,8.558286,8.558286,8.922581
124,4.137471,near,0.819281,5.961475,5.961475,7.663666
124,4.137471,far,1.938871,8.667950,8.667950,8.922581
125,4.170838,near,0.774504,5.997738,5.997738,7.663666
125,4.170838,far,3.111479,8.902706,8.902706,8.922581
126,4.204204,near,0.991823,6.068647,6.068647,7.663666
126,4.204204,far,4.557422,9.192184,9.192184,8.922581
127,4.237571,near,1.131454,6.105736,6.105736,7.663666
127,4.237571,far,5.657921,9.412505,9.412505,8.922581
128,4.270938,near,1.263575,6.177583,6.177583,7.663666
128,4.270938,far,5.845241,9.627784,9.627784,8.922581
129,4.304304,near,1.309617,6.186801,6.186801,7.663666
129,4.304304,far,6.771597,9.913961,9.913961,8.922581
130,4.337671,near,1.217592,6.205237,6.205237,7.663666
130,4.337671,far,6.598449,9.988961,9.988961,8.922581
131,4.371038,near,1.259542,6.249898,6.249898,7.663666
131,4.371038,far,5.939341,10.091764,10.091764,8.922581
132,4.404404,near,1.637706,6.396516,6.396516,7.663666
132,4.404404,far,5.065686,10.206336,10.206336,8.922581
133,4.437771,near,1.452450,6.396516,6.396516,7.663666
133,4.437771,far,4.581209,10.329664,10.329664,8.922581
134,4.471138,near,1.093572,6.396516,6.396516,7.663666
134,4.471138,far,4.301843,10.489014,10.489014,8.922581
135,4.504505,near,1.225444,6.432135,6.432135,7.663666
135,4.504505,far,3.970959,10.708948,10.708948,8.922581
136,4.537871,near,1.318424,6.469186,6.469186,7.663666
136,4.537871,far,3.596335,10.708948,10.708948,8.922581
137,4.571238,near,1.293086,6.508774,6.508774,7.663666
137,4.571238,far,4.378724,10.968385,10.968385,8.922581
138,4.604605,near,0.919833,6.580667,6.580667,7.663666
138,4.604605,far,3.806437,10.968385,10.968385,8.922581
139,4.637971,near,1.143371,6.625419,6.625419,7.663666
139,4.637971,far,4.593592,11.249302,11.249302,8.922581
140,4.671338,near,1.367614,6.670313,6.670313,7.663666
140,4.671338,far,5.197342,11.529523,11.529523,8.922581
141,4.704705,near,2.133067,6.859175,6.859175,7.663666
141,4.704705,far,4.500217,11.609892,11.609892,8.922581
142,4.738071,near,2.327040,6.935060,6.935060,7.663666
142,4.738071,far,5.220091,11.754011,11.754011,8.922581
143,4.771438,near,2.551257,7.019536,7.019536,7.663666
143,4.771438,far,4.726908,11.914713,11.914713,8.922581
144,4.804805,near,2.487180,7.078601,7.078601,7.663666
144,4.804805,far,5.645317,12.098579,12.098579,8.922581
145,4.838172,near,2.518749,7.129674,7.129674,7.663666
145,4.838172,far,4.795418,12.209345,12.209345,8.922581
146,4.871538,near,2.585099,7.187850,7.187850,7.663666
146,4.871538,far,4.149040,12.360161,12.360161,8.922581
147,4.904905,near,2.010436,7.261665,7.261665,7.663666
147,4.904905,far,3.747594,12.360161,12.360161,8.922581
148,4.938272,near,2.205637,7.376629,7.376629,7.663666
148,4.938272,far,3.718482,12.498452,12.498452,8.922581
149,4.971638,near,2.563907,7.532831,7.532831,7.663666
149,4.971638,far,3.214668,12.558290,12.558290,8.922581
150,5.005005,near,2.562914,7.591697,7.591697,7.663666
150,5.005005,far,2.653257,12.629761,12.629761,8.922581
151,5.038372,near,2.935742,7.717410,7.717410,7.663666
151,5.038372,far,2.410819,12.691992,12.691992,8.922581
152,5.071738,near,3.377526,7.864032,7.864032,7.663666
152,5.071738,far,1.988879,12.758335,12.758335,8.922581
153,5.105105,near,3.231839,7.908680,7.908680,7.663666
153,5.105105,far,2.109191,12.782422,12.782422,8.922581
154,5.138472,near,3.356739,8.048649,8.048649,7.663666
154,5.138472,far,1.478586,12.794465,12.794465,8.922581
155,5.171839,near,3.607253,8.255004,8.255004,7.663666
155,5.171839,far,1.785955,12.915839,12.915839,8.922581
156,5.205205,near,3.775773,8.347607,8.347607,7.663666
156,5.205205,far,1.488871,12.927833,12.927833,8.922581
157,5.238572,near,4.386578,8.595603,8.595603,7.663666
157,5.238572,far,1.796135,13.051578,13.051578,8.922581
158,5.271939,near,4.191354,8.703142,8.703142,7.663666
158,5.271939,far,1.524418,13.063524,13.063524,8.922581
159,5.305305,near,4.414603,8.792484,8.792484,7.663666
159,5.305305,far,2.012303,13.185285,13.185285,8.922581
160,5.338672,near,4.766483,9.002900,9.002900,7.663666
160,5.338672,far,2.272941,13.249508,13.249508,8.922581
161,5.372039,near,4.450218,9.145938,9.145938,7.663666
161,5.372039,far,2.334744,13.383255,13.383255,8.922581
162,5.405405,near,3.987663,9.145938,9.145938,7.663666
162,5.405405,far,2.624452,13.453249,13.453249,8.922581
163,5.438772,near,2.748922,9.145938,9.145938,7.663666
163,5.438772,far,2.633355,13.578777,13.578777,8.922581
164,5.472139,near,2.256598,9.154913,9.154913,7.663666
164,5.472139,far,2.933699,13.650851,13.650851,8.922581
165,5.505506,near,1.855161,9.163888,9.163888,7.663666
165,5.505506,far,2.638430,13.713499,13.713499,8.922581
166,5.538872,near,1.147391,9.232608,9.232608,7.663666
166,5.538872,far,2.622471,13.774528,13.774528,8.922581
167,5.572239,near,1.110097,9.368180,9.368180,7.663666
167,5.572239,far,2.264159,13.836540,13.836540,8.922581
168,5.605606,near,1.447894,9.435807,9.435807,7.663666
168,5.605606,far,2.240620,13.901822,13.901822,8.922581
169,5.638972,near,1.811225,9.508546,9.508546,7.663666
169,5.638972,far,2.038197,13.986824,13.986824,8.922581
170,5.672339,near,2.270197,9.609407,9.609407,7.663666
170,5.672339,far,2.104455,14.072163,14.072163,8.922581
171,5.705706,near,2.557927,9.675985,9.675985,7.663666
171,5.705706,far,2.808634,14.275788,14.275788,8.922581
172,5.739072,near,3.037440,9.840704,9.840704,7.663666
172,5.739072,far,3.078001,14.390744,14.390744,8.922581
173,5.772439,near,3.177091,10.004234,10.004234,7.663666
173,5.772439,far,3.536902,14.544629,14.544629,8.922581
174,5.805806,near,3.801730,10.196914,10.196914,7.663666
174,5.805806,far,3.210821,14.544629,14.544629,8.922581
175,5.839173,near,4.235732,10.356540,10.356540,7.663666
175,5.839173,far,2.786234,14.544629,14.544629,8.922581
176,5.872539,near,3.909133,10.392016,10.392016,7.663666
176,5.872539,far,2.665162,14.605729,14.605729,8.922581
177,5.905906,near,4.380326,10.552927,10.552927,7.663666
177,5.905906,far,2.083352,14.692876,14.692876,8.922581
178,5.939273,near,4.403614,10.722308,10.722308,7.663666
178,5.939273,far,2.237184,14.838629,14.838629,8.922581
179,5.972639,near,4.298905,10.864876,10.864876,7.663666
179,5.972639,far,2.425055,15.030125,15.030125,8.922581
180,6.006006,near,3.721705,10.942000,10.942000,7.663666
180,6.006006,far,2.761304,15.097442,15.097442,8.922581
181,6.039373,near,3.453210,11.047874,11.047874,7.663666
181,6.039373,far,3.077071,15.160659,15.160659,8.922581
182,6.072739,near,3.843254,11.161436,11.161436,7.663666
182,6.072739,far,3.743021,15.355083,15.355083,8.922581
183,6.106106,near,3.966175,11.346956,11.346956,7.663666
183,6.106106,far,3.369364,15.367423,15.367423,8.922581
184,6.139473,near,3.608449,11.444720,11.444720,7.663666
184,6.139473,far,3.605219,15.560394,15.560394,8.922581
185,6.172840,near,3.781131,11.621859,11.621859,7.663666
185,6.172840,far,3.610804,15.753009,15.753009,8.922581
186,6.206206,near,4.476304,11.838157,11.838157,7.663666
186,6.206206,far,3.521075,15.802362,15.802362,8.922581
187,6.239573,near,4.867907,12.022429,12.022429,7.663666
187,6.239573,far,3.917742,15.944992,15.944992,8.922581
188,6.272940,near,4.839810,12.130367,12.130367,7.663666
188,6.272940,far,3.438922,16.043556,16.043556,8.922581
189,6.306306,near,5.473169,12.442686,12.442686,9.360195
189,6.306306,far,3.687241,16.105610,16.105610,8.922581
190,6.339673,near,5.499532,12.545728,12.545728,9.360195
190,6.339673,far,3.438747,16.248832,16.248832,8.922581
191,6.373040,near,4.908881,12.604618,12.604618,9.360195
191,6.373040,far,2.965202,16.346643,16.346643,8.922581
192,6.406406,near,4.142033,12.667393,12.667393,9.360195
192,6.406406,far,3.160661,16.435127,16.435127,8.922581
193,6.439773,near,3.371467,12.697398,12.697398,9.360195
193,6.439773,far,3.150940,16.575811,16.575811,8.922581
194,6.473140,near,2.981771,12.727318,12.727318,9.360195
194,6.473140,far,3.331644,16.710551,16.710551,8.922581
195,6.506507,near,1.712334,12.785496,12.785496,9.360195
195,6.506507,far,3.382058,16.782698,16.782698,8.922581
196,6.539873,near,1.486965,12.843419,12.843419,9.360195
196,6.539873,far,2.727459,16.794870,16.794870,8.922581
197,6.573240,near,1.485020,12.901919,12.901919,9.360195
197,6.573240,far,2.550578,16.857269,16.857269,8.922581
198,6.606607,near,1.760842,13.019914,13.019914,9.360195
198,6.606607,far,2.743415,16.984360,16.984360,8.922581
199,6.639973,near,1.954745,13.088738,13.088738,9.360195
199,6.639973,far,2.996788,17.175768,17.175768,8.922581
200,6.673340,near,2.403953,13.208590,13.208590,9.360195
200,6.673340,far,2.965178,17.304181,17.304181,8.922581
201,6.706707,near,2.446294,13.275244,13.275244,9.360195
201,6.706707,far,3.898430,17.563165,17.563165,8.922581
202,6.740073,near,2.597356,13.363410,13.363410,9.360195
202,6.740073,far,3.837631,17.563165,17.563165,8.922581
203,6.773440,near,2.699598,13.442379,13.442379,9.360195
203,6.773440,far,4.222477,17.702610,17.702610,8.922581
204,6.806807,near,2.715130,13.563483,13.563483,9.360195
204,6.806807,far,4.002985,17.785758,17.785758,8.922581
205,6.840174,near,3.094426,13.708243,13.708243,9.360195
205,6.840174,far,4.380920,18.052829,18.052829,8.922581
206,6.873540,near,2.537150,13.716528,13.716528,9.360195
206,6.873540,far,4.093503,18.123701,18.123701,8.922581
207,6.906907,near,2.639943,13.803761,13.803761,9.360195
207,6.906907,far,3.795036,18.322931,18.322931,8.922581
208,6.940274,near,2.366012,13.837086,13.837086,9.360195
208,6.940274,far,4.469691,18.457998,18.457998,8.922581
209,6.973640,near,2.415087,13.925880,13.925880,9.360195
209,6.973640,far,4.155352,18.534512,18.534512,8.922581
210,7.007007,near,3.003638,14.164812,14.164812,9.360195
210,7.007007,far,4.120568,18.610696,18.610696,8.922581
211,7.040374,near,2.322833,14.173275,14.173275,9.360195
211,7.040374,far,3.816141,18.816821,18.816821,8.922581
212,7.073740,near,3.194557,14.356079,14.356079,9.360195
212,7.073740,far,3.977066,18.919910,18.919910,8.922581
213,7.107107,near,4.317739,14.668173,14.668173,9.360195
213,7.107107,far,3.453014,19.014226,19.014226,8.922581
214,7.140474,near,4.151284,14.668173,14.668173,9.360195
214,7.140474,far,2.778359,19.014226,19.014226,8.922581
215,7.173841,near,4.505744,14.827931,14.827931,9.360195
215,7.173841,far,2.861732,19.107431,19.107431,8.922581
216,7.207207,near,3.355847,14.836654,14.836654,9.360195
216,7.207207,far,2.904886,19.192255,19.192255,8.922581
217,7.240574,near,3.961198,14.966307,14.966307,9.360195
217,7.240574,far,2.400597,19.297421,19.297421,8.922581
218,7.273941,near,3.234542,15.003635,15.003635,9.360195
218,7.273941,far,2.974985,19.515503,19.515503,8.922581
219,7.307307,near,2.165958,15.101799,15.101799,9.360195
219,7.307307,far,2.902931,19.595393,19.595393,8.922581
220,7.340674,near,2.495221,15.167717,15.167717,9.360195
220,7.340674,far,3.361431,19.687185,19.687185,8.922581
221,7.374041,near,1.741183,15.176516,15.176516,9.360195
221,7.374041,far,3.584350,19.825019,19.825019,8.922581
222,7.407407,near,1.884614,15.213954,15.213954,9.360195
222,7.407407,far,3.413725,19.875684,19.875684,8.922581
223,7.440774,near,1.733115,15.313277,15.313277,9.360195
223,7.440774,far,3.237246,19.945519,19.945519,8.922581
224,7.474141,near,2.540561,15.512256,15.512256,9.360195
224,7.474141,far,2.147930,19.945519,19.945519,8.922581
225,7.507508,near,2.050233,15.512256,15.512256,9.360195
225,7.507508,far,2.099190,20.015651,20.015651,8.922581
226,7.540874,near,2.095040,15.587145,15.587145,9.360195
226,7.540874,far,2.688185,20.225360,20.225360,8.922581
227,7.574241,near,2.186972,15.614349,15.614349,9.360195
227,7.574241,far,3.042704,20.434169,20.434169,8.922581
228,7.607608,near,2.405963,15.695628,15.695628,9.360195
228,7.607608,far,2.853157,20.446886,20.446886,8.922581
229,7.640974,near,2.486815,15.811138,15.811138,9.360195
229,7.640974,far,3.027383,20.551601,20.551601,8.922581
230,7.674341,near,1.584034,15.829380,15.829380,9.360195
230,7.674341,far,3.280980,20.602371,20.602371,8.922581
231,7.707708,near,1.857368,15.884101,15.884101,9.360195
231,7.707708,far,3.405087,20.697350,20.697350,8.922581
232,7.741074,near,2.551459,16.097947,16.097947,9.360195
232,7.741074,far,3.392766,20.904592,20.904592,8.922581
233,7.774441,near,3.873606,16.389845,16.389845,9.360195
233,7.774441,far,3.848093,21.204558,21.204558,8.989966
234,7.807808,near,4.116973,16.519847,16.519847,9.360195
234,7.807808,far,4.254491,21.298636,21.298636,8.989966
235,7.841175,near,4.108156,16.633592,16.633592,9.360195
235,7.841175,far,4.094164,21.371254,21.371254,8.989966
236,7.874541,near,5.314498,16.893343,16.893343,9.360195
236,7.874541,far,3.966381,21.396442,21.396442,8.989966
237,7.907908,near,6.239515,17.133253,17.133253,9.360195
237,7.907908,far,3.872065,21.472538,21.472538,8.989966
238,7.941275,near,6.740529,17.447402,17.447402,9.415053
238,7.941275,far,3.215203,21.548277,21.548277,8.989966
239,7.974641,near,6.046001,17.600256,17.600256,9.415053
