Frame,Visibility,X,Y,Source,Confidence
298,1,832,245,refined,0.650
299,1,835,224,refined,0.562
300,1,837,207,refined,0.668
301,1,842,192,refined,0.800
302,1,847,175,refined,0.719
303,0,0,0,rejected_roi,0.000
304,0,0,0,rejected_roi,0.000
305,0,0,0,rejected_roi,0.000
306,0,0,0,rejected_roi,0.000
307,0,0,0,rejected_roi,0.000
308,0,0,0,rejected_roi,0.000
309,0,0,0,rejected_roi,0.000
310,0,0,0,rejected_roi,0.000
311,0,0,0,rejected_roi,0.000
312,0,0,0,rejected_roi,0.000
313,0,0,0,rejected_roi,0.000
314,0,0,0,rejected_roi,0.000
315,0,0,0,rejected_roi,0.000
316,0,0,0,rejected_roi,0.000
317,0,0,0,rejected_roi,0.000
318,0,0,0,rejected_roi,0.000
319,0,0,0,rejected_roi,0.000
320,0,0,0,rejected_roi,0.000
321,0,0,0,rejected_roi,0.000
322,1,877,175,refined,0.800
323,1,878,187,refined,0.800
324,1,877,201,refined,0.800
325,1,877,216,refined,0.800
326,1,877,231,refined,0.771
327,1,876,246,refined,0.732
328,1,876,265,refined,0.700
329,1,875,284,refined,0.733
330,1,875,299,refined,0.622
331,1,876,318,refined,0.606
332,1,875,340,refined,0.544
333,1,873,363,refined,0.508
334,1,873,378,refined,0.527
335,1,870,402,refined,0.521
336,1,858,388,interp,0.250
337,1,845,374,refined,0.502
338,1,824,359,refined,0.504
339,1,814,342,refined,0.536
340,1,804,330,refined,0.585
341,1,797,319,refined,0.695
342,1,788,314,refined,0.709
343,1,784,308,refined,0.709
344,1,779,307,refined,0.760
345,1,775,306,refined,0.761
346,1,771,305,refined,0.732
347,1,767,306,refined,0.691
348,1,763,308,refined,0.704
349,1,760,309,refined,0.672
350,1,757,311,refined,0.689
351,1,756,316,interp,0.250
352,1,754,322,refined,0.626
353,1,753,325,refined,0.664
354,1,750,331,refined,0.663
355,1,749,336,refined,0.641
356,1,749,345,refined,0.504
357,1,745,349,refined,0.515
358,1,719,339,refined,0.580
359,1,708,332,interp,0.250
360,1,696,324,refined,0.697
361,1,682,317,refined,0.609
362,1,667,314,refined,0.739
363,1,651,311,refined,0.631
364,1,638,308,refined,0.623
365,1,627,308,refined,0.597
366,1,617,308,refined,0.585
367,1,605,309,refined,0.602
368,1,594,312,refined,0.610
369,1,583,312,refined,0.605
370,1,571,318,interp,0.250
371,1,559,323,refined,0.666
372,1,552,330,refined,0.708
373,1,540,337,refined,0.633
374,1,529,344,refined,0.556
375,1,521,352,refined,0.621
376,1,511,363,refined,0.608
377,1,503,370,refined,0.587
378,1,495,381,refined,0.589
379,1,485,392,refined,0.604
380,1,476,405,refined,0.560
381,1,470,416,refined,0.531
382,1,462,429,refined,0.526
383,1,456,424,refined,0.583
384,1,455,401,refined,0.580
385,1,455,385,refined,0.554
386,1,449,370,refined,0.569
387,1,450,358,interp,0.250
388,1,450,346,refined,0.561
389,1,451,337,refined,0.519
390,1,449,325,refined,0.633
391,1,450,320,refined,0.753
392,1,448,316,refined,0.800
393,1,449,307,refined,0.749
394,1,450,304,interp,0.250
395,1,450,301,refined,0.671
396,1,452,299,refined,0.587
397,1,453,301,refined,0.580
398,1,452,300,interp,0.250
399,1,451,300,refined,0.654
400,1,453,302,refined,0.604
401,1,454,309,refined,0.574
402,1,456,312,refined,0.627
403,1,456,316,refined,0.685
404,1,457,324,refined,0.643
405,1,457,330,refined,0.628
406,1,457,336,refined,0.649
407,1,458,348,refined,0.556
408,1,474,333,refined,0.554
409,1,485,309,refined,0.533
410,1,503,282,refined,0.660
411,1,517,269,refined,0.689
412,1,532,254,refined,0.622
413,1,543,239,refined,0.617
414,1,554,228,interp,0.250
415,1,565,216,refined,0.614
416,1,577,209,refined,0.656
417,1,587,198,refined,0.800
418,1,595,193,refined,0.800
419,1,606,188,refined,0.800
420,1,615,187,refined,0.800
421,1,621,183,refined,0.800
422,1,630,184,refined,0.800
423,1,639,183,refined,0.800
424,1,644,185,refined,0.800
425,1,653,187,refined,0.800
426,1,660,192,refined,0.800
427,1,667,197,refined,0.800
428,1,672,201,refined,0.800
429,1,679,210,refined,0.800
430,1,685,218,refined,0.800
431,1,691,226,refined,0.800
432,1,696,237,interp,0.250
433,1,701,248,refined,0.762
434,1,708,259,refined,0.701
435,1,711,274,refined,0.800
436,1,715,289,refined,0.800
437,1,720,304,interp,0.250
438,1,724,319,refined,0.744
439,1,729,336,refined,0.729
440,1,732,353,refined,0.663
441,1,735,372,refined,0.566
442,1,739,392,refined,0.539
443,1,740,362,interp,0.250
444,1,740,331,refined,0.489
445,1,743,281,refined,0.608
446,1,743,246,interp,0.250
447,1,743,211,refined,0.587
448,1,743,191,refined,0.800
449,0,0,0,rejected_roi,0.000
450,0,0,0,rejected_roi,0.000
451,0,0,0,rejected_roi,0.000
452,0,0,0,rejected_roi,0.000
453,0,0,0,rejected_roi,0.000
454,0,0,0,rejected_roi,0.000
455,0,0,0,rejected_roi,0.000
456,0,0,0,rejected_roi,0.000
457,0,0,0,rejected_roi,0.000
458,0,0,0,rejected_roi,0.000
459,0,0,0,rejected_roi,0.000
460,0,0,0,rejected_roi,0.000
461,0,0,0,rejected_roi,0.000
462,0,0,0,rejected_roi,0.000
463,0,0,0,rejected_roi,0.000
464,0,0,0,rejected_roi,0.000
465,0,0,0,rejected_roi,0.000
466,0,0,0,rejected_roi,0.000
467,0,0,0,rejected_roi,0.000
468,0,0,0,rejected_roi,0.000
469,0,0,0,rejected_roi,0.000
470,0,0,0,rejected_roi,0.000
471,0,0,0,rejected_roi,0.000
472,1,751,178,refined,0.797
473,1,752,185,refined,0.800
474,1,753,197,refined,0.744
475,1,753,206,refined,0.725
476,1,754,217,refined,0.601
477,1,753,224,refined,0.585
478,1,755,237,refined,0.526
479,0,0,0,missing,0.000
480,0,0,0,missing,0.000
481,0,0,0,missing,0.000
482,0,0,0,missing,0.000
483,0,0,0,missing,0.000
484,0,0,0,missing,0.000
485,0,0,0,missing,0.000
486,0,0,0,missing,0.000
487,0,0,0,missing,0.000
488,0,0,0,missing,0.000
489,0,0,0,missing,0.000
490,0,0,0,missing,0.000
491,0,0,0,missing,0.000
492,0,0,0,missing,0.000
493,0,0,0,missing,0.000
494,0,0,0,missing,0.000
495,0,0,0,missing,0.000
496,1,760,335,refined,0.528
497,1,758,335,refined,0.483
498,1,757,334,refined,0.506
499,1,758,333,refined,0.482
500,1,757,337,refined,0.501
501,1,757,338,refined,0.514
502,1,756,342,interp,0.250
503,1,756,347,interp,0.250
504,1,755,351,refined,0.542
505,1,756,355,refined,0.560
506,1,756,363,refined,0.547
507,1,752,362,refined,0.492
508,1,752,360,refined,0.547
509,1,748,357,refined,0.527
510,1,750,356,refined,0.517
511,1,750,357,refined,0.499
512,1,749,357,refined,0.458
513,1,747,359,refined,0.512
514,1,748,360,refined,0.512
515,1,747,361,refined,0.511
516,1,747,362,refined,0.515
517,1,745,362,refined,0.486
518,1,745,362,refined,0.503
519,1,745,362,refined,0.484
520,1,743,360,refined,0.491
521,0,0,0,rejected_static_lock,0.000
522,0,0,0,rejected_static_lock,0.000
523,0,0,0,rejected_static_lock,0.000
524,0,0,0,rejected_static_lock,0.000
525,0,0,0,rejected_static_lock,0.000
526,0,0,0,rejected_static_lock,0.000
527,0,0,0,rejected_static_lock,0.000
528,0,0,0,rejected_static_lock,0.000
529,0,0,0,rejected_static_lock,0.000
530,0,0,0,rejected_static_lock,0.000
