frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,is_spatial_valid,speed_valid,confidence,source
31,1.034368,0,,,,,,1,0,0,0,0.000,rejected_static_lock
32,1.067734,0,,,,,,1,0,0,0,0.000,rejected_static_lock
33,1.101101,0,,,,,,1,0,0,0,0.000,rejected_static_lock
34,1.134468,0,,,,,,1,0,0,0,0.000,rejected_static_lock
35,1.167835,0,,,,,,1,0,0,0,0.000,rejected_static_lock
36,1.201201,0,,,,,,1,0,0,0,0.000,rejected_static_lock
37,1.234568,0,,,,,,1,0,0,0,0.000,rejected_static_lock
38,1.267935,0,,,,,,1,0,0,0,0.000,rejected_static_lock
39,1.301301,0,,,,,,1,0,0,0,0.000,rejected_static_lock
40,1.334668,0,,,,,,1,0,0,0,0.000,rejected_static_lock
41,1.368035,0,,,,,,1,0,0,0,0.000,rejected_static_lock
42,1.401401,0,,,,,,1,0,0,0,0.000,rejected_static_lock
43,1.434768,0,,,,,,1,0,0,0,0.000,rejected_static_lock
44,1.468135,0,,,,,,1,0,0,0,0.000,rejected_static_lock
45,1.501502,0,,,,,,1,0,0,0,0.000,rejected_static_lock
46,1.534868,0,,,,,,1,0,0,0,0.000,rejected_static_lock
47,1.568235,0,,,,,,1,0,0,0,0.000,rejected_static_lock
48,1.601602,0,,,,,,1,0,0,0,0.000,rejected_static_lock
49,1.634968,0,,,,,,1,0,0,0,0.000,rejected_static_lock
50,1.668335,0,,,,,,1,0,0,0,0.000,rejected_static_lock
51,1.701702,0,,,,,,1,0,0,0,0.000,rejected_static_lock
52,1.735068,0,,,,,,1,0,0,0,0.000,rejected_jump
53,1.768435,1,614.000,350.000,,,,0,0,0,0,0.462,refined
54,1.801802,1,615.000,352.000,,,,0,0,0,0,0.511,refined
55,1.835169,1,615.000,352.000,,,,0,0,0,0,0.475,refined
56,1.868535,1,615.000,352.000,,,,0,0,0,0,0.535,refined
57,1.901902,1,615.000,352.000,,,,0,0,0,0,0.494,refined
58,1.935269,1,615.000,353.000,,,,0,0,0,0,0.507,refined
59,1.968635,1,615.000,353.000,,,,0,0,0,0,0.498,refined
60,2.002002,1,614.000,352.000,,,,0,1,0,0,0.250,interp
61,2.035369,1,612.000,352.000,,,,0,0,0,0,0.541,refined
62,2.068735,1,613.000,347.000,,,,0,0,0,0,0.639,refined
63,2.102102,1,611.000,348.000,,,,0,0,0,0,0.559,refined
64,2.135469,1,614.000,343.000,,,,0,1,0,0,0.250,interp
65,2.168836,1,618.000,338.000,,,,0,0,0,0,0.601,refined
66,2.202202,1,621.000,333.000,,,,0,0,0,0,0.750,refined
67,2.235569,1,626.000,327.000,,,,0,0,0,0,0.686,refined
68,2.268936,1,626.000,323.000,,,,0,0,0,0,0.736,refined
69,2.302302,1,633.000,318.000,,,,0,0,0,0,0.800,refined
70,2.335669,1,634.000,317.000,,,,0,0,0,0,0.766,refined
71,2.369036,1,643.000,321.000,,,,0,0,0,0,0.800,refined
72,2.402402,1,646.000,323.000,,,,0,0,0,0,0.800,refined
73,2.435769,1,651.000,327.000,,,,0,0,0,0,0.754,refined
74,2.469136,1,653.000,324.000,,,,0,0,0,0,0.770,refined
75,2.502503,1,658.000,331.000,,,,0,0,0,0,0.800,refined
76,2.535869,1,661.000,334.000,,,,0,0,0,0,0.800,refined
77,2.569236,1,666.000,341.000,,,,0,0,0,0,0.675,refined
78,2.602603,1,668.000,348.000,,,,0,0,0,0,0.654,refined
79,2.635969,1,671.000,355.000,,,,0,0,0,0,0.683,refined
80,2.669336,1,676.000,364.000,,,,0,0,0,0,0.723,refined
81,2.702703,1,679.000,371.000,,,,0,0,0,0,0.655,refined
82,2.736069,1,681.000,383.000,3.470628,0.821968,,0,0,1,0,0.650,refined
83,2.769436,1,684.000,394.000,3.520454,1.574428,22.600617,0,0,1,1,0.725,refined
84,2.802803,1,687.000,405.000,3.568003,2.292483,21.567226,0,0,1,1,0.686,refined
85,2.836170,1,694.000,388.000,3.642477,1.166382,33.822977,0,1,1,1,0.250,interp
86,2.869536,1,701.000,370.000,,,,0,0,0,0,0.533,refined
87,2.902903,1,704.000,343.000,,,,0,0,0,0,0.503,refined
88,2.936270,1,710.000,315.000,,,,0,0,0,0,0.471,refined
89,2.969636,1,714.000,296.000,,,,0,1,0,0,0.250,interp
90,3.003003,1,719.000,277.000,,,,0,0,0,0,0.665,refined
91,3.036370,1,725.000,263.000,,,,0,0,0,0,0.607,refined
92,3.069736,1,728.000,252.000,,,,0,1,0,0,0.250,interp
93,3.103103,1,730.000,242.000,,,,0,0,0,0,0.583,refined
94,3.136470,1,734.000,234.000,,,,0,1,0,0,0.250,interp
95,3.169837,1,738.000,226.000,,,,0,0,0,0,0.581,refined
96,3.203203,1,740.000,221.000,,,,0,0,0,0,0.694,refined
97,3.236570,1,743.000,217.000,,,,0,0,0,0,0.724,refined
98,3.269937,1,746.000,212.000,,,,0,0,0,0,0.671,refined
99,3.303303,1,748.000,209.000,,,,0,0,0,0,0.658,refined
100,3.336670,1,749.000,208.000,,,,0,0,0,0,0.678,refined
101,3.370037,1,751.000,208.000,,,,0,0,0,0,0.687,refined
102,3.403403,1,753.000,207.000,,,,0,0,0,0,0.680,refined
103,3.436770,1,757.000,210.000,,,,0,0,0,0,0.691,refined
104,3.470137,1,758.000,210.000,,,,0,0,0,0,0.711,refined
105,3.503504,1,760.000,213.000,,,,0,0,0,0,0.706,refined
106,3.536870,1,762.000,217.000,,,,0,0,0,0,0.702,refined
107,3.570237,1,764.000,222.000,,,,0,0,0,0,0.692,refined
108,3.603604,1,756.000,218.000,,,,0,1,0,0,0.250,interp
109,3.636970,1,747.000,214.000,,,,0,1,0,0,0.250,interp
110,3.670337,1,738.000,210.000,,,,0,1,0,0,0.250,interp
111,3.703704,1,730.000,206.000,,,,0,0,0,0,0.764,refined
112,3.737070,1,707.000,189.000,,,,0,0,0,0,0.752,refined
113,3.770437,1,686.000,175.000,,,,0,0,0,0,0.800,refined
114,3.803804,0,,,,,,1,0,0,0,0.000,rejected_roi
115,3.837171,0,,,,,,1,0,0,0,0.000,rejected_roi
116,3.870537,0,,,,,,1,0,0,0,0.000,rejected_roi
117,3.903904,0,,,,,,1,0,0,0,0.000,rejected_roi
118,3.937271,0,,,,,,1,0,0,0,0.000,rejected_roi
119,3.970637,0,,,,,,1,0,0,0,0.000,rejected_roi
120,4.004004,0,,,,,,1,0,0,0,0.000,rejected_roi
121,4.037371,0,,,,,,1,0,0,0,0.000,rejected_roi
122,4.070737,0,,,,,,1,0,0,0,0.000,rejected_roi
123,4.104104,0,,,,,,1,0,0,0,0.000,rejected_roi
124,4.137471,0,,,,,,1,0,0,0,0.000,rejected_roi
125,4.170838,0,,,,,,1,0,0,0,0.000,rejected_roi
126,4.204204,0,,,,,,1,0,0,0,0.000,rejected_roi
127,4.237571,0,,,,,,1,0,0,0,0.000,rejected_roi
128,4.270938,0,,,,,,1,0,0,0,0.000,rejected_roi
129,4.304304,1,507.000,173.000,,,,0,0,0,0,0.800,refined
130,4.337671,1,500.000,180.000,,,,0,0,0,0,0.800,refined
131,4.371038,1,491.000,189.000,,,,0,0,0,0,0.800,refined
132,4.404404,1,485.000,200.000,,,,0,0,0,0,0.800,refined
133,4.437771,1,476.000,213.000,,,,0,0,0,0,0.800,refined
134,4.471138,1,469.000,223.000,,,,0,0,0,0,0.800,refined
135,4.504505,1,462.000,236.000,,,,0,0,0,0,0.800,refined
136,4.537871,1,455.000,250.000,,,,0,0,0,0,0.800,refined
137,4.571238,1,450.000,265.000,,,,0,0,0,0,0.800,refined
138,4.604605,1,443.000,283.000,,,,0,0,0,0,0.731,refined
139,4.637971,1,437.000,296.000,,,,0,0,0,0,0.776,refined
140,4.671338,1,431.000,314.000,,,,0,0,0,0,0.704,refined
141,4.704705,1,435.000,320.000,,,,0,0,0,0,0.800,refined
142,4.738071,1,460.000,310.000,,,,0,0,0,0,0.664,refined
143,4.771438,1,472.000,300.000,,,,0,0,0,0,0.593,refined
144,4.804805,1,483.000,297.000,,,,0,0,0,0,0.675,refined
145,4.838172,1,490.000,296.000,,,,0,0,0,0,0.758,refined
146,4.871538,1,497.000,294.000,,,,0,0,0,0,0.754,refined
147,4.904905,1,503.000,296.000,,,,0,0,0,0,0.788,refined
148,4.938272,1,509.000,296.000,,,,0,0,0,0,0.730,refined
149,4.971638,1,513.000,297.000,,,,0,0,0,0,0.745,refined
150,5.005005,1,518.000,299.000,,,,0,0,0,0,0.716,refined
151,5.038372,1,520.000,302.000,,,,0,0,0,0,0.712,refined
152,5.071738,1,523.000,307.000,,,,0,0,0,0,0.681,refined
153,5.105105,1,526.000,311.000,,,,0,0,0,0,0.699,refined
154,5.138472,1,529.000,314.000,,,,0,0,0,0,0.705,refined
155,5.171839,1,538.000,314.000,,,,0,0,0,0,0.690,refined
156,5.205205,1,543.000,308.000,,,,0,0,0,0,0.691,refined
157,5.238572,1,548.000,303.000,,,,0,0,0,0,0.667,refined
158,5.271939,1,549.000,302.000,,,,0,0,0,0,0.551,refined
159,5.305305,1,554.000,303.000,,,,0,0,0,0,0.531,refined
160,5.338672,1,558.000,306.000,,,,0,0,0,0,0.540,refined
161,5.372039,1,560.000,308.000,,,,0,0,0,0,0.671,refined
162,5.405405,1,564.000,309.000,,,,0,0,0,0,0.777,refined
163,5.438772,1,566.000,313.000,,,,0,0,0,0,0.763,refined
164,5.472139,1,569.000,316.000,,,,0,0,0,0,0.655,refined
165,5.505506,1,572.000,322.000,,,,0,0,0,0,0.800,refined
166,5.538872,1,575.000,331.000,,,,0,0,0,0,0.705,refined
167,5.572239,1,578.000,336.000,,,,0,0,0,0,0.798,refined
168,5.605606,1,580.000,343.000,,,,0,0,0,0,0.728,refined
169,5.638972,1,583.000,353.000,,,,0,0,0,0,0.800,refined
170,5.672339,1,584.000,361.000,,,,0,0,0,0,0.800,refined
171,5.705706,1,586.000,371.000,,,,0,0,0,0,0.800,refined
172,5.739072,1,588.000,382.000,2.261604,0.767559,,0,0,1,0,0.689,refined
173,5.772439,1,589.000,393.000,2.314602,1.524446,22.739463,0,0,1,1,0.637,refined
174,5.805806,1,592.000,405.000,2.393298,2.310307,23.670035,0,0,1,1,0.699,refined
175,5.839173,1,593.000,417.000,2.443995,3.058261,22.467612,0,0,1,1,0.579,refined
176,5.872539,1,593.000,432.000,2.489342,3.943777,26.573702,0,0,1,1,0.556,refined
177,5.905906,1,594.000,446.000,2.540727,4.724173,23.439095,0,0,1,1,0.800,refined
178,5.939273,1,601.000,433.000,2.585877,3.999325,21.765769,0,1,1,1,0.250,interp
179,5.972639,1,607.000,421.000,2.624110,3.296853,21.084266,0,1,1,1,0.250,interp
180,6.006006,1,614.000,408.000,2.673807,2.496643,24.028490,0,1,1,1,0.250,interp
181,6.039373,1,620.000,396.000,2.716277,1.719171,23.335590,0,1,1,1,0.250,interp
182,6.072739,1,627.000,383.000,2.771260,0.831202,26.663394,0,0,1,1,0.602,refined
183,6.106106,1,640.000,345.000,,,,0,0,0,0,0.663,refined
184,6.139473,1,650.000,305.000,,,,0,0,0,0,0.598,refined
185,6.172840,1,660.000,272.000,,,,0,0,0,0,0.732,refined
186,6.206206,1,669.000,244.000,,,,0,0,0,0,0.599,refined
187,6.239573,1,676.000,222.000,,,,0,0,0,0,0.587,refined
188,6.272940,1,683.000,204.000,,,,0,0,0,0,0.643,refined
189,6.306306,1,688.000,190.000,,,,0,0,0,0,0.800,refined
190,6.339673,1,695.000,175.000,,,,0,0,0,0,0.777,refined
191,6.373040,0,,,,,,1,0,0,0,0.000,rejected_roi
192,6.406406,0,,,,,,1,0,0,0,0.000,rejected_roi
193,6.439773,0,,,,,,1,0,0,0,0.000,rejected_roi
194,6.473140,0,,,,,,1,0,0,0,0.000,rejected_roi
195,6.506507,0,,,,,,1,0,0,0,0.000,rejected_roi
196,6.539873,0,,,,,,1,0,0,0,0.000,rejected_roi
197,6.573240,0,,,,,,1,0,0,0,0.000,rejected_roi
198,6.606607,0,,,,,,1,0,0,0,0.000,rejected_roi
199,6.639973,0,,,,,,1,0,0,0,0.000,rejected_roi
200,6.673340,0,,,,,,1,0,0,0,0.000,rejected_roi
201,6.706707,0,,,,,,1,0,0,0,0.000,rejected_roi
202,6.740073,0,,,,,,1,0,0,0,0.000,rejected_roi
203,6.773440,0,,,,,,1,0,0,0,0.000,rejected_roi
204,6.806807,0,,,,,,1,0,0,0,0.000,rejected_roi
205,6.840174,0,,,,,,1,0,0,0,0.000,rejected_roi
206,6.873540,0,,,,,,1,0,0,0,0.000,rejected_roi
207,6.906907,0,,,,,,1,0,0,0,0.000,rejected_roi
208,6.940274,0,,,,,,1,0,0,0,0.000,rejected_roi
209,6.973640,0,,,,,,1,0,0,0,0.000,rejected_roi
210,7.007007,0,,,,,,1,0,0,0,0.000,rejected_roi
211,7.040374,0,,,,,,1,0,0,0,0.000,rejected_roi
212,7.073740,1,766.000,172.000,,,,0,0,0,0,0.800,refined
213,7.107107,1,769.000,180.000,,,,0,0,0,0,0.781,refined
214,7.140474,1,771.000,189.000,,,,0,0,0,0,0.800,refined
215,7.173841,1,781.000,184.000,,,,0,0,0,0,0.769,refined
216,7.207207,1,793.000,173.000,,,,0,0,0,0,0.789,refined
217,7.240574,0,,,,,,1,0,0,0,0.000,rejected_roi
218,7.273941,0,,,,,,1,0,0,0,0.000,rejected_roi
219,7.307307,0,,,,,,1,0,0,0,0.000,rejected_roi
220,7.340674,0,,,,,,1,0,0,0,0.000,rejected_roi
221,7.374041,0,,,,,,1,0,0,0,0.000,rejected_roi
222,7.407407,0,,,,,,1,0,0,0,0.000,rejected_roi
223,7.440774,0,,,,,,1,0,0,0,0.000,rejected_roi
224,7.474141,0,,,,,,1,0,0,0,0.000,rejected_roi
225,7.507508,0,,,,,,1,0,0,0,0.000,rejected_roi
226,7.540874,0,,,,,,1,0,0,0,0.000,rejected_roi
227,7.574241,0,,,,,,1,0,0,0,0.000,rejected_roi
228,7.607608,0,,,,,,1,0,0,0,0.000,rejected_roi
229,7.640974,1,853.000,172.000,,,,0,0,0,0,0.800,refined
230,7.674341,1,854.000,179.000,,,,0,0,0,0,0.800,refined
231,7.707708,1,857.000,187.000,,,,0,0,0,0,0.800,refined
232,7.741074,1,859.000,198.000,,,,0,0,0,0,0.800,refined
233,7.774441,1,861.000,205.000,,,,0,0,0,0,0.800,refined
234,7.807808,1,862.000,218.000,,,,0,0,0,0,0.800,refined
235,7.841175,1,864.000,228.000,,,,0,0,0,0,0.800,refined
236,7.874541,1,864.000,241.000,,,,0,0,0,0,0.800,refined
237,7.907908,1,866.000,256.000,,,,0,0,0,0,0.800,refined
238,7.941275,1,866.000,270.000,,,,0,0,0,0,0.800,refined
239,7.974641,1,867.000,285.000,,,,0,0,0,0,0.800,refined
240,8.008008,1,868.000,302.000,,,,0,0,0,0,0.705,refined
241,8.041375,1,868.000,319.000,,,,0,0,0,0,0.729,refined
242,8.074741,1,868.000,337.000,,,,0,0,0,0,0.708,refined
243,8.108108,1,867.000,355.000,,,,0,0,0,0,0.606,refined
244,8.141475,1,868.000,372.000,5.928846,0.002079,,0,0,1,0,0.600,refined
245,8.174842,1,868.000,391.000,5.850046,1.340064,,0,0,1,0,0.573,refined
246,8.208208,1,868.000,407.000,5.788471,2.385585,31.388557,0,0,1,1,0.575,refined
247,8.241575,1,850.000,378.000,5.669250,0.439608,,0,1,1,0,0.250,interp
248,8.274942,1,832.000,349.000,,,,0,1,0,0,0.250,interp
249,8.308308,1,814.000,320.000,,,,0,0,0,0,0.620,refined
250,8.341675,1,806.000,300.000,,,,0,0,0,0,0.617,refined
251,8.375042,1,796.000,285.000,,,,0,0,0,0,0.667,refined
252,8.408408,1,791.000,275.000,,,,0,0,0,0,0.775,refined
253,8.441775,1,784.000,266.000,,,,0,0,0,0,0.680,refined
254,8.475142,1,783.000,260.000,,,,0,0,0,0,0.770,refined
255,8.508509,1,778.000,255.000,,,,0,0,0,0,0.800,refined
256,8.541875,1,773.000,252.000,,,,0,0,0,0,0.593,refined
257,8.575242,1,771.000,250.000,,,,0,0,0,0,0.642,refined
258,8.608609,1,768.000,247.000,,,,0,0,0,0,0.638,refined
259,8.641975,1,765.000,249.000,,,,0,0,0,0,0.719,refined
260,8.675342,1,762.000,249.000,,,,0,0,0,0,0.674,refined
261,8.708709,1,759.000,251.000,,,,0,0,0,0,0.578,refined
262,8.742075,1,756.000,253.000,,,,0,1,0,0,0.250,interp
263,8.775442,1,754.000,255.000,,,,0,0,0,0,0.621,refined
264,8.808809,1,730.000,256.000,,,,0,1,0,0,0.250,interp
265,8.842176,1,706.000,257.000,,,,0,0,0,0,0.533,refined
266,8.875542,1,689.000,258.000,,,,0,0,0,0,0.699,refined
267,8.908909,1,670.000,262.000,,,,0,0,0,0,0.800,refined
268,8.942276,1,655.000,267.000,,,,0,0,0,0,0.800,refined
269,8.975642,1,638.000,271.000,,,,0,0,0,0,0.764,refined
270,9.009009,1,623.000,276.000,,,,0,0,0,0,0.800,refined
271,9.042376,1,607.000,281.000,,,,0,0,0,0,0.693,refined
272,9.075742,1,597.000,286.000,,,,0,0,0,0,0.751,refined
273,9.109109,1,584.000,294.000,,,,0,0,0,0,0.590,refined
274,9.142476,1,573.000,303.000,,,,0,0,0,0,0.530,refined
275,9.175843,1,562.000,312.000,,,,0,0,0,0,0.760,refined
276,9.209209,1,550.000,319.000,,,,0,0,0,0,0.670,refined
277,9.242576,1,540.000,329.000,,,,0,0,0,0,0.736,refined
278,9.275943,1,529.000,340.000,,,,0,0,0,0,0.648,refined
279,9.309309,1,520.000,349.000,,,,0,0,0,0,0.652,refined
280,9.342676,1,511.000,361.000,,,,0,0,0,0,0.594,refined
281,9.376043,1,500.000,373.000,1.057543,0.134894,,0,0,1,0,0.633,refined
282,9.409409,1,494.000,385.000,1.055902,0.993905,25.744598,0,0,1,1,0.585,refined
283,9.442776,1,484.000,399.000,1.016333,1.941954,28.437761,0,0,1,1,0.575,refined
284,9.476143,1,479.000,412.000,1.034126,2.772978,24.911504,0,0,1,1,0.569,refined
285,9.509510,1,470.000,427.000,1.015109,3.679237,27.166556,0,0,1,1,0.543,refined
286,9.542876,1,462.000,442.000,1.008735,4.532990,25.587700,0,0,1,1,0.512,refined
287,9.576243,1,458.000,456.000,1.042081,5.285776,22.583115,0,0,1,1,0.542,refined
288,9.609610,1,451.000,473.000,1.056946,6.148785,25.868219,0,0,1,1,0.552,refined
289,9.642976,1,450.000,431.000,0.802578,3.915471,,0,0,1,0,0.424,refined
290,9.676343,1,462.000,389.000,0.669512,1.275730,,0,0,1,0,0.506,refined
291,9.709710,1,464.000,351.000,,,,0,0,0,0,0.492,refined
292,9.743076,1,467.000,323.000,,,,0,0,0,0,0.597,refined
293,9.776443,1,470.000,302.000,,,,0,1,0,0,0.250,interp
294,9.809810,1,474.000,282.000,,,,0,0,0,0,0.594,refined
295,9.843177,1,476.000,269.000,,,,0,0,0,0,0.770,refined
296,9.876543,1,477.000,252.000,,,,0,0,0,0,0.756,refined
297,9.909910,1,478.000,242.000,,,,0,0,0,0,0.659,refined
298,9.943277,1,481.000,231.000,,,,0,0,0,0,0.650,refined
299,9.976643,1,482.000,223.000,,,,0,0,0,0,0.613,refined
300,10.010010,1,484.000,218.000,,,,0,0,0,0,0.674,refined
301,10.043377,1,486.000,210.000,,,,0,0,0,0,0.623,refined
302,10.076743,1,487.000,207.000,,,,0,0,0,0,0.768,refined
303,10.110110,1,490.000,203.000,,,,0,0,0,0,0.756,refined
304,10.143477,1,491.000,200.000,,,,0,0,0,0,0.734,refined
305,10.176844,1,493.000,200.000,,,,0,0,0,0,0.712,refined
306,10.210210,1,495.000,200.000,,,,0,0,0,0,0.684,refined
307,10.243577,1,494.000,201.000,,,,0,0,0,0,0.746,refined
308,10.276944,1,494.000,203.000,,,,0,0,0,0,0.800,refined
309,10.310310,1,488.000,209.000,,,,0,0,0,0,0.800,refined
310,10.343677,1,486.000,214.000,,,,0,0,0,0,0.776,refined
311,10.377044,1,482.000,221.000,,,,0,0,0,0,0.800,refined
312,10.410410,1,474.000,228.000,,,,0,0,0,0,0.758,refined
313,10.443777,1,468.000,237.000,,,,0,0,0,0,0.734,refined
314,10.477144,1,464.000,245.000,,,,0,0,0,0,0.742,refined
315,10.510511,1,460.000,252.000,,,,0,0,0,0,0.778,refined
316,10.543877,1,456.000,263.000,,,,0,0,0,0,0.709,refined
317,10.577244,1,453.000,271.000,,,,0,0,0,0,0.800,refined
318,10.610611,1,448.000,283.000,,,,0,0,0,0,0.733,refined
319,10.643977,1,445.000,292.000,,,,0,0,0,0,0.724,refined
320,10.677344,1,441.000,307.000,,,,0,0,0,0,0.646,refined
321,10.710711,1,439.000,314.000,,,,0,0,0,0,0.725,refined
322,10.744077,1,436.000,331.000,,,,0,0,0,0,0.656,refined
323,10.777444,1,431.000,341.000,,,,0,0,0,0,0.586,refined
324,10.810811,1,430.000,358.000,,,,0,0,0,0,0.630,refined
325,10.844178,1,425.000,371.000,,,,0,0,0,0,0.601,refined
326,10.877544,1,424.000,384.000,0.138788,0.936223,,0,0,1,0,0.606,refined
327,10.910911,1,420.000,399.000,0.209903,1.953771,30.570300,0,0,1,1,0.581,refined
328,10.944278,1,419.000,415.000,0.320827,2.970001,30.637297,0,0,1,1,0.596,refined
329,10.977644,1,419.000,431.000,0.436553,3.921797,28.735412,0,0,1,1,0.531,refined
330,11.011011,1,416.000,448.000,0.517472,4.869914,28.518364,0,1,1,1,0.250,interp
331,11.044378,1,413.000,464.000,0.587017,5.707742,25.196073,0,0,1,1,0.503,refined
332,11.077744,1,410.000,481.000,0.658546,6.545135,25.188059,0,0,1,1,0.521,refined
333,11.111111,1,409.000,499.000,0.752329,7.377299,25.097820,0,0,1,1,0.508,refined
334,11.144478,1,440.000,432.000,0.691044,3.974994,,0,1,1,0,0.250,interp
335,11.177845,1,471.000,364.000,,,,0,0,0,0,0.586,refined
336,11.211211,1,493.000,317.000,,,,0,0,0,0,0.585,refined
337,11.244578,1,516.000,269.000,,,,0,0,0,0,0.606,refined
338,11.277945,1,533.000,238.000,,,,0,1,0,0,0.250,interp
339,11.311311,1,550.000,206.000,,,,0,0,0,0,0.690,refined
340,11.344678,1,562.000,183.000,,,,0,0,0,0,0.800,refined
341,11.378045,0,,,,,,1,0,0,0,0.000,rejected_roi
342,11.411411,0,,,,,,1,0,0,0,0.000,rejected_roi
343,11.444778,0,,,,,,1,0,0,0,0.000,rejected_roi
344,11.478145,0,,,,,,1,0,0,0,0.000,rejected_roi
345,11.511512,0,,,,,,1,0,0,0,0.000,rejected_roi
346,11.544878,0,,,,,,1,0,0,0,0.000,rejected_roi
347,11.578245,0,,,,,,1,0,0,0,0.000,rejected_roi
348,11.611612,0,,,,,,1,0,0,0,0.000,rejected_roi
349,11.644978,0,,,,,,1,0,0,0,0.000,rejected_roi
350,11.678345,0,,,,,,1,0,0,0,0.000,rejected_roi
351,11.711712,0,,,,,,1,0,0,0,0.000,rejected_roi
352,11.745078,0,,,,,,1,0,0,0,0.000,rejected_roi
353,11.778445,0,,,,,,1,0,0,0,0.000,rejected_roi
354,11.811812,0,,,,,,1,0,0,0,0.000,rejected_roi
355,11.845179,0,,,,,,1,0,0,0,0.000,rejected_roi
356,11.878545,0,,,,,,1,0,0,0,0.000,rejected_roi
357,11.911912,0,,,,,,1,0,0,0,0.000,rejected_roi
358,11.945279,0,,,,,,1,0,0,0,0.000,rejected_roi
359,11.978645,0,,,,,,1,0,0,0,0.000,rejected_roi
360,12.012012,0,,,,,,1,0,0,0,0.000,rejected_roi
361,12.045379,0,,,,,,1,0,0,0,0.000,rejected_roi
362,12.078745,0,,,,,,1,0,0,0,0.000,rejected_roi
363,12.112112,0,,,,,,1,0,0,0,0.000,rejected_roi
364,12.145479,0,,,,,,1,0,0,0,0.000,rejected_roi
365,12.178846,0,,,,,,1,0,0,0,0.000,rejected_roi
366,12.212212,0,,,,,,1,0,0,0,0.000,rejected_roi
367,12.245579,0,,,,,,1,0,0,0,0.000,rejected_roi
368,12.278946,0,,,,,,1,0,0,0,0.000,rejected_roi
369,12.312312,0,,,,,,1,0,0,0,0.000,rejected_roi
370,12.345679,0,,,,,,1,0,0,0,0.000,rejected_roi
371,12.379046,0,,,,,,1,0,0,0,0.000,rejected_roi
372,12.412412,0,,,,,,1,0,0,0,0.000,rejected_roi
373,12.445779,0,,,,,,1,0,0,0,0.000,rejected_roi
374,12.479146,1,768.000,178.000,,,,0,0,0,0,0.717,refined
375,12.512513,1,771.000,189.000,,,,0,0,0,0,0.691,refined
376,12.545879,1,774.000,202.000,,,,0,0,0,0,0.705,refined
377,12.579246,1,777.000,215.000,,,,0,0,0,0,0.578,refined
378,12.612613,1,780.000,223.000,,,,0,0,0,0,0.575,refined
379,12.645979,1,782.000,227.000,,,,0,0,0,0,0.654,refined
380,12.679346,1,784.000,235.000,,,,0,0,0,0,0.599,refined
381,12.712713,1,788.000,240.000,,,,0,0,0,0,0.678,refined
382,12.746079,1,790.000,248.000,,,,0,0,0,0,0.735,refined
383,12.779446,1,790.000,254.000,,,,0,0,0,0,0.767,refined
384,12.812813,1,791.000,264.000,,,,0,0,0,0,0.675,refined
385,12.846180,1,794.000,269.000,,,,0,0,0,0,0.767,refined
386,12.879546,1,795.000,278.000,,,,0,0,0,0,0.800,refined
387,12.912913,1,795.000,287.000,,,,0,0,0,0,0.739,refined
