frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,source,confidence
94,3.136470,1,809.000,295.000,5.904108,0.000000,3.317338,0,0,reference,
95,3.169837,1,810.000,311.000,5.811341,0.000000,2.780223,0,0,reference,
96,3.203203,1,812.000,328.000,5.736864,0.000000,2.232064,0,0,reference,
97,3.236570,1,813.000,342.000,5.671063,0.000000,1.972071,0,0,reference,
98,3.269937,1,813.000,362.000,5.565071,0.756920,22.906229,0,0,reference,
99,3.303303,1,813.000,379.000,5.483365,1.956281,36.028140,0,0,reference,
100,3.336670,1,812.000,372.000,5.502234,1.475113,14.431682,0,0,reference,
101,3.370037,1,807.000,348.000,5.549113,0.000000,44.231449,0,0,reference,
102,3.403403,1,803.000,336.000,5.551946,0.000000,0.084903,0,0,reference,
103,3.436770,1,803.000,329.000,5.590178,0.000000,1.145812,0,0,reference,
104,3.470137,1,800.000,323.000,5.576459,0.000000,0.411139,0,0,reference,
105,3.503504,1,799.000,317.000,5.594646,0.000000,0.545056,0,0,reference,
106,3.536870,1,798.000,315.000,5.589990,0.000000,0.139536,0,0,reference,
107,3.570237,1,798.000,312.000,5.607567,0.000000,0.526766,0,0,reference,
108,3.603604,1,798.000,311.000,5.613497,0.000000,0.177721,0,0,reference,
109,3.636970,1,798.000,311.000,5.613497,0.000000,0.000000,0,0,reference,
110,3.670337,1,797.000,312.000,5.591122,0.000000,0.670550,0,0,reference,
111,3.703704,1,797.000,312.000,5.591122,0.000000,0.000000,0,0,reference,
112,3.737070,1,798.000,319.000,5.567041,0.000000,0.721717,0,0,reference,
113,3.770437,1,798.000,322.000,5.550183,0.000000,0.505226,0,0,reference,
114,3.803804,1,799.000,326.000,5.543940,0.000000,0.187105,0,0,reference,
115,3.837171,1,799.000,329.000,5.527622,0.000000,0.489049,0,0,reference,
116,3.870537,1,799.000,335.000,5.495818,0.000000,0.953185,0,0,reference,
117,3.903904,1,801.000,340.000,5.500450,0.000000,0.138834,0,0,reference,
118,3.937271,1,802.000,349.000,5.470020,0.000000,0.912005,0,0,reference,
119,3.970637,1,803.000,354.000,5.460235,0.154679,4.644988,0,0,reference,
120,4.004004,1,803.000,359.000,5.436312,0.534203,11.396916,0,0,reference,
121,4.037371,1,809.000,350.000,5.568318,0.000000,16.491624,0,0,reference,
122,4.070737,1,811.000,337.000,5.668868,0.000000,3.013490,0,0,reference,
123,4.104104,1,814.000,328.000,5.768209,0.000000,2.977257,0,0,reference,
124,4.137471,1,819.000,322.000,5.885173,0.000000,3.505404,0,0,reference,
125,4.170838,1,819.000,316.000,5.925176,0.000000,1.198901,0,0,reference,
126,4.204204,1,822.000,314.000,5.987797,0.000000,1.876744,0,0,reference,
127,4.237571,1,823.000,315.000,5.997074,0.000000,0.278028,0,0,reference,
128,4.270938,1,825.000,315.000,6.029613,0.000000,0.975197,0,0,reference,
129,4.304304,1,827.000,315.000,6.062148,0.000000,0.975075,0,0,reference,
130,4.337671,1,831.000,316.000,6.100000,0.000000,1.134427,0,0,reference,
131,4.371038,1,834.000,317.000,6.100000,0.000000,0.000000,0,0,reference,
132,4.404404,1,836.000,320.000,6.100000,0.000000,0.000000,0,0,reference,
133,4.437771,1,838.000,324.000,6.100000,0.000000,0.000000,0,0,reference,
134,4.471138,1,841.000,329.000,6.100000,0.000000,0.000000,0,0,reference,
135,4.504505,1,842.000,334.000,6.100000,0.000000,0.000000,0,0,reference,
136,4.537871,1,845.000,343.000,6.100000,0.000000,0.000000,0,0,reference,
137,4.571238,1,845.000,350.000,6.098547,0.000000,0.043555,0,0,reference,
138,4.604605,1,846.000,358.000,6.061065,0.458557,13.788781,0,0,reference,
139,4.637971,1,848.000,368.000,6.026917,1.191143,21.979451,0,0,reference,
140,4.671338,1,850.000,379.000,5.988613,1.954377,22.902919,0,0,reference,
141,4.704705,1,851.000,391.000,5.933525,2.740271,23.611038,0,0,reference,
142,4.738071,1,853.000,400.000,5.910482,3.300015,16.789716,0,0,reference,
143,4.771438,1,854.000,415.000,5.845011,4.181440,26.489086,0,0,reference,
144,4.804805,1,854.000,429.000,5.776549,4.950913,23.152216,0,0,reference,
145,4.838172,1,856.000,442.000,5.740265,5.623314,20.181178,0,0,reference,
146,4.871538,1,857.000,456.000,5.690220,6.306369,20.526012,0,0,reference,
147,4.904905,1,858.000,471.000,5.638986,6.994875,20.691580,0,0,reference,
148,4.938272,1,856.000,463.000,5.649385,6.633220,10.843283,0,0,reference,
149,4.971638,1,847.000,401.000,5.827527,3.361245,98.206320,0,0,reference,
150,5.005005,1,850.000,363.000,6.086403,0.829588,76.269399,0,0,reference,
151,5.038372,1,840.000,322.000,6.100000,0.000000,24.866095,0,0,reference,
152,5.071738,1,838.000,292.000,6.100000,0.000000,0.000000,0,0,reference,
153,5.105105,1,833.000,266.000,6.100000,0.000000,0.000000,0,0,reference,
154,5.138472,1,830.000,241.000,6.100000,0.000000,0.000000,0,0,reference,
155,5.171839,1,828.000,221.000,6.100000,0.000000,0.000000,0,0,reference,
156,5.205205,1,826.000,207.000,6.100000,0.000000,0.000000,0,0,reference,
157,5.238572,1,823.000,192.000,6.100000,0.000000,0.000000,0,0,reference,
158,5.271939,1,822.000,180.000,6.100000,0.000000,0.000000,0,0,reference,
159,5.305305,1,819.000,168.000,6.100000,0.000000,0.000000,0,0,reference,
160,5.338672,1,818.000,159.000,6.100000,0.000000,0.000000,0,0,reference,
161,5.372039,1,817.000,152.000,6.100000,0.000000,0.000000,0,0,reference,
162,5.405405,1,817.000,146.000,6.100000,0.000000,0.000000,0,0,reference,
163,5.438772,1,815.000,140.000,6.100000,0.000000,0.000000,0,0,reference,
164,5.472139,1,813.000,139.000,6.100000,0.000000,0.000000,0,0,reference,
165,5.505506,1,812.000,135.000,6.100000,0.000000,0.000000,0,0,reference,
166,5.538872,1,811.000,133.000,6.100000,0.000000,0.000000,0,0,reference,
167,5.572239,1,810.000,132.000,6.100000,0.000000,0.000000,0,0,reference,
168,5.605606,1,810.000,132.000,6.100000,0.000000,0.000000,0,0,reference,
169,5.638972,1,810.000,132.000,6.100000,0.000000,0.000000,0,0,reference,
170,5.672339,1,808.000,132.000,6.100000,0.000000,0.000000,0,0,reference,
171,5.705706,1,807.000,135.000,6.100000,0.000000,0.000000,0,0,reference,
172,5.739072,1,808.000,138.000,6.100000,0.000000,0.000000,0,0,reference,
173,5.772439,1,807.000,143.000,6.100000,0.000000,0.000000,0,0,reference,
174,5.805806,1,807.000,148.000,6.100000,0.000000,0.000000,0,0,reference,
175,5.839173,1,807.000,153.000,6.100000,0.000000,0.000000,0,0,reference,
176,5.872539,1,806.000,159.000,6.100000,0.000000,0.000000,0,0,reference,
177,5.905906,1,806.000,166.000,6.100000,0.000000,0.000000,0,0,reference,
178,5.939273,1,806.000,173.000,6.100000,0.000000,0.000000,0,0,reference,
179,5.972639,1,806.000,181.000,6.100000,0.000000,0.000000,0,0,reference,
180,6.006006,1,803.000,196.000,6.100000,0.000000,0.000000,0,0,reference,
181,6.039373,1,769.000,257.000,5.425361,0.000000,20.218944,0,0,reference,
182,6.072739,1,754.000,291.000,4.966559,0.000000,13.750270,0,0,reference,
183,6.106106,1,742.000,317.000,4.669699,0.000000,8.896894,0,0,reference,
184,6.139473,1,730.000,346.000,4.409161,0.000000,7.808332,0,0,reference,
185,6.172840,1,721.000,368.000,4.239006,1.195248,36.182749,0,0,reference,
186,6.206206,1,711.000,388.000,4.075844,2.557336,41.113624,0,0,reference,
187,6.239573,1,701.000,408.000,3.927946,3.791995,37.267260,0,0,reference,
188,6.272940,1,698.000,428.000,3.878955,4.915499,33.703416,0,0,reference,
189,6.306306,1,693.000,447.000,3.811075,5.893594,29.384006,0,0,reference,
190,6.339673,0,,,,,0.000000,1,0,missing,
191,6.373040,0,,,,,0.000000,1,0,missing,
192,6.406406,0,,,,,0.000000,1,0,missing,
193,6.439773,1,701.000,412.000,3.925400,4.024998,14.026632,0,0,reference,
194,6.473140,1,705.000,401.000,3.984623,3.373180,19.615458,0,0,reference,
195,6.506507,1,707.000,380.000,4.029486,2.029291,40.298781,0,0,reference,
196,6.539873,1,713.000,364.000,4.130912,0.906033,33.801013,0,0,reference,
197,6.573240,1,718.000,351.000,4.221627,0.000000,27.289578,0,0,reference,
198,6.606607,1,722.000,345.000,4.291103,0.000000,2.082180,0,0,reference,
199,6.639973,1,726.000,336.000,4.368910,0.000000,2.331868,0,0,reference,
200,6.673340,1,729.000,329.000,4.430461,0.000000,1.844703,0,0,reference,
201,6.706707,1,732.000,325.000,4.487185,0.000000,1.700003,0,0,reference,
202,6.740073,1,736.000,321.000,4.561309,0.000000,2.221489,0,0,reference,
203,6.773440,1,739.000,317.000,4.620927,0.000000,1.786757,0,0,reference,
204,6.806807,1,741.000,316.000,4.656436,0.000000,1.064204,0,0,reference,
205,6.840174,1,745.000,314.000,4.728082,0.000000,2.147251,0,0,reference,
206,6.873540,1,752.000,314.000,4.842855,0.000000,3.439723,0,0,reference,
207,6.906907,1,753.000,313.000,4.862887,0.000000,0.600382,0,0,reference,
208,6.940274,1,756.000,320.000,4.886152,0.000000,0.697250,0,0,reference,
209,6.973640,1,758.000,323.000,4.907226,0.000000,0.631568,0,0,reference,
210,7.007007,1,761.000,327.000,4.940005,0.000000,0.982399,0,0,reference,
211,7.040374,1,765.000,329.000,4.995294,0.000000,1.657009,0,0,reference,
212,7.073740,1,766.000,335.000,4.987912,0.000000,0.221233,0,0,reference,
213,7.107107,1,769.000,340.000,5.014861,0.000000,0.807664,0,0,reference,
214,7.140474,1,772.000,351.000,5.018523,0.000000,0.109753,0,0,reference,
215,7.173841,1,775.000,358.000,5.036516,0.459462,13.780642,0,0,reference,
216,7.207207,1,777.000,366.000,5.036048,1.049692,17.689198,0,0,reference,
217,7.240574,1,781.000,374.000,5.063333,1.615691,16.982665,0,0,reference,
218,7.273941,1,782.000,385.000,5.038385,2.357350,22.240094,0,0,reference,
219,7.307307,1,786.000,395.000,5.057537,2.997050,19.180400,0,0,reference,
220,7.340674,1,786.000,392.000,5.067797,2.808342,5.663912,0,0,reference,
221,7.374041,1,794.000,380.000,5.219591,2.024654,23.923653,0,0,reference,
222,7.407407,1,796.000,364.000,5.313523,0.903975,33.704520,0,0,reference,
223,7.440774,1,800.000,353.000,5.421203,0.077554,24.977204,0,0,reference,
224,7.474141,1,805.000,340.000,5.561085,0.000000,4.793474,0,0,reference,
225,7.507508,1,811.000,336.000,5.674550,0.000000,3.400550,0,0,reference,
226,7.540874,1,809.000,319.000,5.744120,0.000000,2.085019,0,0,reference,
227,7.574241,1,810.000,312.000,5.804814,0.000000,1.818998,0,0,reference,
228,7.607608,1,813.000,305.000,5.901697,0.000000,2.903579,0,0,reference,
229,7.640974,1,814.000,304.000,5.925498,0.000000,0.713316,0,0,reference,
230,7.674341,1,816.000,299.000,5.995451,0.000000,2.096472,0,0,reference,
231,7.707708,1,818.000,298.000,6.037140,0.000000,1.249426,0,0,reference,
232,7.741074,1,818.000,296.000,6.052289,0.000000,0.454016,0,0,reference,
233,7.774441,1,820.000,295.000,6.094552,0.000000,1.266615,0,0,reference,
234,7.807808,1,820.000,295.000,6.094552,0.000000,0.000000,0,0,reference,
235,7.841175,1,821.000,297.000,6.096285,0.000000,0.051941,0,0,reference,
236,7.874541,1,823.000,298.000,6.100000,0.000000,0.111349,0,0,reference,
237,7.907908,1,824.000,304.000,6.093770,0.000000,0.186721,0,0,reference,
238,7.941275,1,825.000,309.000,6.073109,0.000000,0.619214,0,0,reference,
239,7.974641,1,826.000,314.000,6.053070,0.000000,0.600559,0,0,reference,
240,8.008008,1,827.000,319.000,6.033626,0.000000,0.582735,0,0,reference,
241,8.041375,1,828.000,329.000,5.980806,0.000000,1.583000,0,0,reference,
242,8.074741,1,828.000,338.000,5.922105,0.000000,1.759272,0,0,reference,
243,8.108108,1,828.000,345.000,5.878458,0.000000,1.308119,0,0,reference,
244,8.141475,1,830.000,355.000,5.848002,0.231222,6.989572,0,0,reference,
245,8.174842,1,830.000,366.000,5.785280,1.048179,24.556270,0,0,reference,
246,8.208208,1,831.000,380.000,5.724080,2.022689,29.263577,0,0,reference,
247,8.241575,1,830.000,388.000,5.670016,2.549508,15.871694,0,0,reference,
248,8.274942,1,834.000,402.000,5.654588,3.422798,26.176596,0,0,reference,
249,8.308308,1,832.000,414.000,5.574017,4.126767,21.235688,0,0,reference,
250,8.341675,1,833.000,429.000,5.521842,4.953343,24.821777,0,0,reference,
251,8.375042,1,831.000,415.000,5.557065,4.183760,23.088546,0,0,reference,
252,8.408408,0,,,,,0.000000,1,0,missing,
253,8.441775,1,819.000,317.000,5.918410,0.000000,62.927038,0,0,reference,
254,8.475142,1,814.000,292.000,6.013261,0.000000,2.842695,0,0,reference,
255,8.508509,1,810.000,267.000,6.100000,0.000000,2.599570,0,0,reference,
256,8.541875,1,807.000,242.000,6.100000,0.000000,0.000000,0,0,reference,
257,8.575242,1,804.000,224.000,6.100000,0.000000,0.000000,0,0,reference,
258,8.608609,1,802.000,208.000,6.100000,0.000000,0.000000,0,0,reference,
259,8.641975,1,801.000,191.000,6.100000,0.000000,0.000000,0,0,reference,
260,8.675342,1,798.000,180.000,6.100000,0.000000,0.000000,0,0,reference,
261,8.708709,1,797.000,167.000,6.100000,0.000000,0.000000,0,0,reference,
262,8.742075,1,795.000,156.000,6.100000,0.000000,0.000000,0,0,reference,
263,8.775442,1,793.000,150.000,6.100000,0.000000,0.000000,0,0,reference,
264,8.808809,1,792.000,143.000,6.100000,0.000000,0.000000,0,0,reference,
265,8.842176,1,791.000,138.000,6.100000,0.000000,0.000000,0,0,reference,
266,8.875542,1,790.000,133.000,6.100000,0.000000,0.000000,0,0,reference,
267,8.908909,1,788.000,130.000,6.100000,0.000000,0.000000,0,0,reference,
268,8.942276,1,787.000,128.000,6.100000,0.000000,0.000000,0,0,reference,
269,8.975642,1,787.000,128.000,6.100000,0.000000,0.000000,0,0,reference,
270,9.009009,1,787.000,127.000,6.100000,0.000000,0.000000,0,0,reference,
271,9.042376,1,786.000,127.000,6.100000,0.000000,0.000000,0,0,reference,
272,9.075742,1,784.000,129.000,6.100000,0.000000,0.000000,0,0,reference,
273,9.109109,1,784.000,131.000,6.100000,0.000000,0.000000,0,0,reference,
274,9.142476,1,784.000,134.000,6.100000,0.000000,0.000000,0,0,reference,
275,9.175843,1,783.000,138.000,6.100000,0.000000,0.000000,0,0,reference,
276,9.209209,1,784.000,142.000,6.100000,0.000000,0.000000,0,0,reference,
277,9.242576,1,783.000,147.000,6.100000,0.000000,0.000000,0,0,reference,
278,9.275943,1,783.000,153.000,6.100000,0.000000,0.000000,0,0,reference,
279,9.309309,1,782.000,160.000,6.100000,0.000000,0.000000,0,0,reference,
280,9.342676,1,782.000,168.000,6.100000,0.000000,0.000000,0,0,reference,
281,9.376043,1,782.000,175.000,6.100000,0.000000,0.000000,0,0,reference,
282,9.409409,1,782.000,185.000,6.100000,0.000000,0.000000,0,0,reference,
283,9.442776,1,783.000,192.000,6.100000,0.000000,0.000000,0,0,reference,
284,9.476143,1,783.000,202.000,6.100000,0.000000,0.000000,0,0,reference,
285,9.509510,1,782.000,212.000,6.078460,0.000000,0.645548,0,0,reference,
286,9.542876,1,783.000,221.000,6.009944,0.000000,2.053430,0,0,reference,
287,9.576243,1,747.000,230.000,5.135882,0.000000,26.195637,0,0,reference,
288,9.609610,1,716.000,230.000,4.454845,0.000000,20.410678,0,0,reference,
289,9.642976,1,694.000,232.000,3.967910,0.000000,14.593433,0,0,reference,
290,9.676343,1,674.000,235.000,3.531783,0.000000,13.070726,0,0,reference,
291,9.709710,1,655.000,239.000,3.128690,0.000000,12.080701,0,0,reference,
292,9.743076,1,634.000,245.000,2.702657,0.000000,12.768214,0,0,reference,
293,9.776443,1,617.000,250.000,2.372007,0.000000,9.909574,0,0,reference,
294,9.809810,1,604.000,254.000,2.128120,0.000000,7.309302,0,0,reference,
295,9.843177,1,588.000,260.000,1.844445,0.000000,8.501752,0,0,reference,
296,9.876543,1,574.000,268.000,1.625719,0.000000,6.555205,0,0,reference,
297,9.909910,1,561.000,275.000,1.429904,0.000000,5.868568,0,0,reference,
298,9.943277,1,548.000,284.000,1.259210,0.000000,5.115703,0,0,reference,
299,9.976643,1,535.000,294.000,1.106579,0.000000,4.574343,0,0,reference,
300,10.010010,1,525.000,303.000,1.006549,0.000000,2.997908,0,0,reference,
301,10.043377,1,514.000,310.000,0.878250,0.000000,3.845120,0,0,reference,
302,10.076743,1,503.000,322.000,0.798253,0.000000,2.397503,0,0,reference,
303,10.110110,1,495.000,336.000,0.787236,0.000000,0.330179,0,0,reference,
304,10.143477,1,484.000,343.000,0.674867,0.000000,3.367716,0,0,reference,
305,10.176844,1,476.000,356.000,0.661034,0.310542,9.316186,0,0,reference,
306,10.210210,1,466.000,370.000,0.627447,1.346987,31.078545,0,0,reference,
307,10.243577,1,457.000,384.000,0.609954,2.311138,28.900351,0,0,reference,
308,10.276944,1,451.000,398.000,0.633505,3.210066,26.950143,0,0,reference,
309,10.310310,1,444.000,414.000,0.656719,4.165847,28.653188,0,0,reference,
310,10.343677,1,434.000,428.000,0.627644,4.946177,23.402732,0,0,reference,
311,10.377044,1,426.000,439.000,0.604321,5.525762,17.384204,0,0,reference,
312,10.410410,1,421.000,458.000,0.668959,6.462495,28.140648,0,0,reference,
313,10.443777,1,414.000,472.000,0.675979,7.106522,19.302643,0,0,reference,
314,10.477144,1,408.000,490.000,0.717058,7.881791,23.267410,0,0,reference,
315,10.510511,1,401.000,507.000,0.739232,8.565221,20.493173,0,0,reference,
316,10.543877,1,417.000,485.000,0.786468,7.670848,26.841728,0,0,reference,
317,10.577244,1,451.000,420.000,0.786400,4.505161,94.875649,0,0,reference,
318,10.610611,1,479.000,377.000,0.863371,1.836759,80.005270,0,0,reference,
319,10.643977,1,502.000,344.000,0.957917,0.000000,55.120534,0,0,reference,
320,10.677344,1,522.000,313.000,1.037118,0.000000,2.373663,0,0,reference,
321,10.710711,1,540.000,286.000,1.129822,0.000000,2.778317,0,0,reference,
322,10.744077,1,555.000,264.000,1.225020,0.000000,2.853097,0,0,reference,
323,10.777444,1,574.000,243.000,1.429875,0.000000,6.139503,0,0,reference,
324,10.810811,1,582.000,232.000,1.507806,0.000000,2.335588,0,0,reference,
325,10.844178,1,597.000,216.000,1.713517,0.000000,6.165171,0,0,reference,
326,10.877544,1,610.000,201.000,1.906866,0.000000,5.794643,0,0,reference,
327,10.910911,1,620.000,192.000,2.093826,0.000000,5.603217,0,0,reference,
328,10.944278,1,631.000,180.000,2.304550,0.000000,6.315374,0,0,reference,
329,10.977644,1,641.000,174.000,2.548733,0.000000,7.318168,0,0,reference,
330,11.011011,1,648.000,167.000,2.714737,0.000000,4.975159,0,0,reference,
331,11.044378,1,658.000,161.000,2.990118,0.000000,8.253159,0,0,reference,
332,11.077744,1,665.000,161.000,3.204875,0.000000,6.436279,0,0,reference,
333,11.111111,1,673.000,155.000,3.442963,0.000000,7.135488,0,0,reference,
334,11.144478,1,681.000,154.000,3.696742,0.000000,7.605759,0,0,reference,
335,11.177845,1,688.000,156.000,3.916616,0.000000,6.589619,0,0,reference,
336,11.211211,1,694.000,156.000,4.105348,0.000000,5.656306,0,0,reference,
337,11.244578,1,704.000,157.000,4.415211,0.000000,9.286578,0,0,reference,
338,11.277945,1,711.000,159.000,4.622603,0.000000,6.215547,0,0,reference,
339,11.311311,1,715.000,162.000,4.727718,0.000000,3.150307,0,0,reference,
340,11.344678,1,720.000,165.000,4.859135,0.000000,3.938557,0,0,reference,
341,11.378045,1,729.000,169.000,5.095663,0.000000,7.088734,0,0,reference,
342,11.411411,1,734.000,177.000,5.176097,0.000000,2.410614,0,0,reference,
343,11.444778,1,738.000,183.000,5.238958,0.000000,1.883945,0,0,reference,
344,11.478145,1,745.000,188.000,5.385368,0.000000,4.387916,0,0,reference,
345,11.511512,1,753.000,211.000,5.401388,0.000000,0.480117,0,0,reference,
346,11.544878,1,766.000,259.000,5.353726,0.000000,1.428438,0,0,reference,
347,11.578245,1,775.000,297.000,5.304041,0.000000,1.489041,0,0,reference,
348,11.611612,1,785.000,327.000,5.318143,0.000000,0.422625,0,0,reference,
349,11.644978,1,793.000,352.000,5.323250,0.000000,0.153065,0,0,reference,
