frame,time_s,role,speed_mps,cumulative_distance_m,rally_distance_m,max_speed_so_far_mps
20,0.667334,far,1.187286,1.196817,1.196817,7.050300
21,0.700701,near,0.779360,0.582295,0.582295,1.933401
21,0.700701,far,1.180297,1.255473,1.255473,7.050300
22,0.734067,near,0.940201,0.614496,0.614496,1.933401
22,0.734067,far,1.478724,1.315218,1.315218,7.050300
23,0.767434,near,0.786704,0.614496,0.614496,1.933401
23,0.767434,far,1.485591,1.375248,1.375248,7.050300
24,0.800801,near,0.794049,0.646696,0.646696,1.933401
24,0.800801,far,2.069575,1.552491,1.552491,7.050300
25,0.834168,near,0.632684,0.646696,0.646696,1.933401
25,0.834168,far,1.840260,1.565238,1.565238,7.050300
26,0.867534,near,0.793525,0.678897,0.678897,1.933401
26,0.867534,far,2.137349,1.624715,1.624715,7.050300
27,0.900901,near,0.635505,0.709524,0.709524,1.933401
27,0.900901,far,2.159938,1.687893,1.687893,7.050300
28,0.934268,near,0.474663,0.709524,0.709524,1.933401
28,0.934268,far,2.153127,1.746275,1.746275,7.050300
29,0.967634,near,0.627643,0.740150,0.740150,1.933401
29,0.967634,far,2.146265,1.804931,1.804931,7.050300
30,1.001001,near,0.619782,0.770777,0.770777,1.933401
30,1.001001,far,1.845541,1.921968,1.921968,7.050300
31,1.034368,near,0.772762,0.801404,0.801404,1.933401
31,1.034368,far,1.781869,1.921968,1.921968,7.050300
32,1.067734,near,0.611921,0.801404,0.801404,1.933401
32,1.067734,far,1.484781,1.921968,1.921968,7.050300
33,1.101101,near,0.617759,0.833199,0.833199,1.933401
33,1.101101,far,1.459459,1.980077,1.980077,7.050300
34,1.134468,near,0.770743,0.863827,0.863827,1.933401
34,1.134468,far,1.167843,1.980077,1.980077,7.050300
35,1.167835,near,0.617763,0.863827,0.863827,1.933401
35,1.167835,far,0.874857,1.980077,1.980077,7.050300
36,1.201201,near,0.785969,0.928128,0.928128,1.933401
36,1.201201,far,0.290254,1.980077,1.980077,7.050300
37,1.234568,near,0.785446,0.958650,0.958650,1.933401
37,1.234568,far,0.353776,1.992794,1.992794,7.050300
38,1.267935,near,0.938423,0.989276,0.989276,1.933401
38,1.267935,far,0.353776,1.992794,1.992794,7.050300
39,1.301301,near,0.932581,1.019902,1.019902,1.933401
39,1.301301,far,0.190564,2.018228,2.018228,7.050300
40,1.334668,near,0.932574,1.050528,1.050528,1.933401
40,1.334668,far,0.190564,2.018228,2.018228,7.050300
41,1.368035,near,1.093939,1.082833,1.082833,1.933401
41,1.368035,far,0.480814,2.076336,2.076336,7.050300
42,1.401401,near,1.094934,1.147334,1.147334,1.933401
42,1.401401,far,1.059963,2.192282,2.192282,7.050300
43,1.434768,near,1.103292,1.179529,1.179529,1.933401
43,1.434768,far,1.285340,2.250120,2.250120,7.050300
44,1.468135,near,1.103811,1.210259,1.210259,1.933401
44,1.468135,far,1.580991,2.309309,2.309309,7.050300
45,1.501502,near,1.409765,1.302137,1.302137,2.753583
45,1.501502,far,1.744203,2.367418,2.367418,7.050300
46,1.534868,near,1.409245,1.332659,1.332659,2.753583
46,1.534868,far,2.039891,2.426615,2.426615,7.050300
47,1.568235,near,1.400857,1.363285,1.363285,2.753583
47,1.568235,far,2.046729,2.486092,2.486092,7.050300
48,1.601602,near,1.238046,1.395191,1.395191,2.753583
48,1.601602,far,1.467580,2.486092,2.486092,7.050300
49,1.634968,near,1.231248,1.426025,1.426025,2.753583
49,1.634968,far,1.495773,2.549574,2.549574,7.050300
50,1.668335,near,1.232294,1.456965,1.456965,2.753583
50,1.668335,far,1.518738,2.613361,2.613361,7.050300
51,1.701702,near,1.275003,1.557393,1.557393,3.009841
51,1.701702,far,1.842594,2.736306,2.736306,7.050300
52,1.735068,near,1.282013,1.589319,1.589319,3.009841
52,1.735068,far,1.839905,2.794964,2.794964,7.050300
53,1.768435,near,1.129036,1.589319,1.589319,3.009841
53,1.768435,far,1.845454,2.855552,2.855552,7.050300
54,1.801802,near,1.201883,1.635808,1.635808,3.009841
54,1.801802,far,1.845454,2.855552,2.855552,7.050300
55,1.835169,near,1.201842,1.666634,1.666634,3.009841
55,1.835169,far,1.824292,2.914798,2.914798,7.050300
56,1.868535,near,1.047300,1.666634,1.666634,3.009841
56,1.868535,far,1.816969,2.977118,2.977118,7.050300
57,1.901902,near,0.933747,1.744330,1.744330,3.009841
57,1.901902,far,1.541904,3.044995,3.044995,7.050300
58,1.935269,near,0.927708,1.775046,1.775046,3.009841
58,1.935269,far,1.538980,3.103068,3.103068,7.050300
59,1.968635,near,0.927708,1.775046,1.775046,3.009841
59,1.968635,far,2.083692,3.272708,3.272708,7.050300
60,2.002002,near,1.081960,1.852417,1.852417,3.009841
60,2.002002,far,2.208641,3.297723,3.297723,7.050300
61,2.035369,near,0.974249,1.861679,1.861679,3.009841
61,2.035369,far,2.037648,3.322735,3.322735,7.050300
62,2.068735,near,1.127142,1.892289,1.892289,3.009841
62,2.068735,far,1.851283,3.347746,3.347746,7.050300
63,2.102102,near,1.735821,2.091841,2.091841,5.980594
63,2.102102,far,1.512238,3.347746,3.347746,7.050300
64,2.135469,near,1.738960,2.123186,2.123186,5.980594
64,2.135469,far,1.543503,3.412078,3.412078,7.050300
65,2.168836,near,1.895527,2.154531,2.154531,5.980594
65,2.168836,far,0.987312,3.470368,3.470368,7.050300
66,2.202202,near,2.235088,2.299882,2.299882,5.980594
66,2.202202,far,1.130820,3.524113,3.524113,7.050300
67,2.235569,near,2.400205,2.342201,2.342201,5.980594
67,2.235569,far,1.279121,3.578815,3.578815,7.050300
68,2.268936,near,2.411731,2.375118,2.375118,5.980594
68,2.268936,far,1.154194,3.578815,3.578815,7.050300
69,2.302302,near,2.504018,2.593146,2.593146,6.534315
69,2.302302,far,1.337317,3.615477,3.615477,7.050300
70,2.335669,near,2.508091,2.625306,2.625306,6.534315
70,2.335669,far,1.289121,3.670160,3.670160,7.050300
71,2.369036,near,2.505908,2.656214,2.656214,6.534315
71,2.369036,far,1.539795,3.778635,3.778635,7.050300
72,2.402402,near,2.875484,2.875554,2.875554,6.573630
72,2.402402,far,2.351495,3.994883,3.994883,7.050300
73,2.435769,near,2.946685,2.932128,2.932128,6.573630
73,2.435769,far,2.368146,4.052919,4.052919,7.050300
74,2.469136,near,3.206028,3.016965,3.016965,6.573630
74,2.469136,far,2.688166,4.116987,4.116987,7.050300
75,2.502503,near,3.170235,3.227828,3.227828,6.573630
75,2.502503,far,2.797667,4.175570,4.175570,7.050300
76,2.535869,near,3.171494,3.260240,3.260240,6.573630
76,2.535869,far,2.769908,4.224696,4.224696,7.050300
77,2.569236,near,3.171483,3.291146,3.291146,6.573630
77,2.569236,far,2.801690,4.339534,4.339534,7.050300
78,2.602603,near,2.854592,3.447044,3.447044,6.573630
78,2.602603,far,2.089931,4.413287,4.413287,7.050300
79,2.635969,near,2.913969,3.515505,3.515505,6.573630
79,2.635969,far,2.068516,4.467036,4.467036,7.050300
80,2.669336,near,2.851204,3.587777,3.587777,6.573630
80,2.669336,far,1.809568,4.479263,4.479263,7.050300
81,2.702703,near,2.315748,3.691441,3.691441,6.573630
81,2.702703,far,2.873413,4.750828,4.750828,8.138819
82,2.736069,near,2.619420,3.784649,3.784649,6.573630
82,2.736069,far,2.907784,4.806835,4.806835,8.138819
83,2.769436,near,2.872460,3.866213,3.866213,6.573630
83,2.769436,far,2.888906,4.917893,4.917893,8.138819
84,2.802803,near,2.446558,3.936846,3.936846,6.573630
84,2.802803,far,2.769325,4.967707,4.967707,8.138819
85,2.836170,near,2.867503,4.089580,4.089580,6.573630
85,2.836170,far,3.370448,5.141800,5.141800,8.138819
86,2.869536,near,2.908766,4.170112,4.170112,6.573630
86,2.869536,far,4.209959,5.322097,5.322097,8.138819
87,2.902903,near,3.554488,4.403050,4.403050,6.981156
87,2.902903,far,2.853489,5.322097,5.322097,8.138819
88,2.936270,near,3.606127,4.506596,4.506596,6.981156
88,2.936270,far,2.920951,5.391610,5.391610,8.138819
89,2.969636,near,3.710660,4.609088,4.609088,6.981156
89,2.969636,far,3.243790,5.567301,5.567301,8.138819
90,3.003003,near,3.357849,4.609088,4.609088,6.981156
90,3.003003,far,3.692477,5.706941,5.706941,8.138819
91,3.036370,near,3.135818,4.717371,4.717371,6.981156
91,3.036370,far,3.169915,5.776418,5.776418,8.138819
92,3.069736,near,3.428410,4.856481,4.856481,6.981156
92,3.069736,far,2.395916,5.801760,5.801760,8.138819
93,3.103103,near,2.975610,4.998768,4.998768,6.981156
93,3.103103,far,3.594118,6.041640,6.041640,8.138819
94,3.136470,near,2.502632,5.007623,5.007623,6.981156
94,3.136470,far,3.374717,6.067229,6.067229,8.138819
95,3.169837,near,2.034918,5.016479,5.016479,6.981156
95,3.169837,far,2.796654,6.127192,6.127192,8.138819
96,3.203203,near,2.034918,5.016479,5.016479,6.981156
96,3.203203,far,3.311583,6.369921,6.369921,8.138819
97,3.236570,near,1.648950,5.047491,5.047491,6.981156
97,3.236570,far,3.566317,6.490395,6.490395,8.138819
98,3.269937,near,1.200796,5.096880,5.096880,6.981156
98,3.269937,far,4.051098,6.612791,6.612791,8.138819
99,3.303303,near,1.921037,5.383360,5.383360,8.585805
99,3.303303,far,3.375415,6.717399,6.717399,8.138819
100,3.336670,near,2.003437,5.408712,5.408712,8.585805
100,3.336670,far,3.560458,6.780033,6.780033,8.138819
101,3.370037,near,2.095997,5.436098,5.436098,8.585805
101,3.370037,far,3.575326,6.842973,6.842973,8.138819
102,3.403403,near,2.507643,5.518509,5.518509,8.585805
102,3.403403,far,2.990230,6.968566,6.968566,8.138819
103,3.436770,near,2.528752,5.553748,5.553748,8.585805
103,3.436770,far,2.694502,7.029835,7.029835,8.138819
104,3.470137,near,2.536524,5.604693,5.604693,8.585805
104,3.470137,far,2.390654,7.091400,7.091400,8.138819
105,3.503504,near,1.232799,5.630167,5.630167,8.585805
105,3.503504,far,3.403402,7.398761,7.398761,9.211603
106,3.536870,near,1.282898,5.665548,5.665548,8.585805
106,3.536870,far,3.155429,7.411751,7.411751,9.211603
107,3.570237,near,1.354769,5.707323,5.707323,8.585805
107,3.570237,far,3.142758,7.472154,7.472154,9.211603
108,3.603604,near,1.464692,5.811741,5.811741,8.585805
108,3.603604,far,3.148369,7.598870,7.598870,9.211603
109,3.636970,near,1.571200,5.868302,5.868302,8.585805
109,3.636970,far,2.907052,7.611828,7.611828,9.211603
110,3.670337,near,1.528028,5.910604,5.910604,8.585805
110,3.670337,far,2.599535,7.611828,7.611828,9.211603
111,3.703704,near,1.689423,5.968390,5.968390,8.585805
111,3.703704,far,2.020259,7.803217,7.803217,9.211603
112,3.737070,near,1.725784,6.011051,6.011051,8.585805
112,3.737070,far,2.279511,7.868110,7.868110,9.211603
113,3.770437,near,1.842308,6.076153,6.076153,8.585805
113,3.770437,far,2.518716,7.976401,7.976401,9.211603
114,3.803804,near,2.291839,6.270568,6.270568,8.585805
114,3.803804,far,3.177236,8.234953,8.234953,9.211603
115,3.837171,near,2.431939,6.355177,6.355177,8.585805
115,3.837171,far,3.943888,8.401395,8.401395,9.211603
116,3.870537,near,2.554329,6.421982,6.421982,8.585805
116,3.870537,far,4.267461,8.466174,8.466174,9.211603
117,3.903904,near,3.492937,6.667676,6.667676,8.585805
117,3.903904,far,3.311469,8.466174,8.466174,9.211603
118,3.937271,near,3.438823,6.699504,6.699504,8.585805
118,3.937271,far,4.167412,8.702426,8.702426,9.211603
119,3.970637,near,3.804625,6.837840,6.837840,8.585805
119,3.970637,far,4.548821,8.887076,8.887076,9.211603
120,4.004004,near,3.536766,6.978629,6.978629,8.585805
120,4.004004,far,3.257354,8.887076,8.887076,9.211603
121,4.037371,near,3.568134,7.069518,7.069518,8.585805
121,4.037371,far,2.794960,8.960946,8.960946,9.211603
122,4.070737,near,4.068260,7.236448,7.236448,8.585805
122,4.070737,far,2.842140,9.035171,9.035171,9.211603
123,4.104104,near,3.203925,7.309103,7.309103,8.585805
123,4.104104,far,4.078894,9.282769,9.282769,9.211603
124,4.137471,near,3.359799,7.372136,7.372136,8.585805
124,4.137471,far,3.177181,9.338499,9.338499,9.211603
125,4.170838,near,3.304920,7.499486,7.499486,8.585805
125,4.170838,far,2.254856,9.338499,9.338499,9.211603
126,4.204204,near,3.589949,7.697337,7.697337,8.585805
126,4.204204,far,3.672033,9.622218,9.622218,9.211603
127,4.237571,near,3.361474,7.742486,7.742486,8.585805
127,4.237571,far,3.611969,9.684063,9.684063,9.211603
128,4.270938,near,2.666916,7.770365,7.770365,8.585805
128,4.270938,far,3.533602,9.742599,9.742599,9.211603
129,4.304304,near,3.007121,7.911129,7.911129,8.585805
129,4.304304,far,2.589235,9.801135,9.801135,9.211603
130,4.337671,near,3.581117,8.089076,8.089076,8.585805
130,4.337671,far,2.650290,9.869087,9.869087,9.211603
131,4.371038,near,4.140436,8.328402,8.328402,8.585805
131,4.371038,far,2.962219,9.931535,9.931535,9.211603
132,4.404404,near,3.776141,8.453322,8.453322,8.585805
132,4.404404,far,2.132195,10.049083,10.049083,9.211603
133,4.437771,near,4.633709,8.670155,8.670155,8.585805
133,4.437771,far,2.168582,10.118214,10.118214,9.211603
134,4.471138,near,5.459229,8.863304,8.863304,8.585805
134,4.471138,far,2.175646,10.178164,10.178164,9.211603
135,4.504505,near,4.920069,8.896128,8.896128,8.585805
135,4.504505,far,2.777368,10.357164,10.357164,9.211603
136,4.537871,near,4.529059,8.995795,8.995795,8.585805
136,4.537871,far,2.781946,10.426033,10.426033,9.211603
137,4.571238,near,3.668372,9.062811,9.062811,8.585805
137,4.571238,far,2.815683,10.495236,10.495236,9.211603
138,4.604605,near,4.484769,9.351173,9.351173,8.642233
138,4.604605,far,2.823472,10.614343,10.614343,9.211603
139,4.637971,near,4.428579,9.556758,9.556758,8.642233
139,4.637971,far,3.507666,10.820449,10.820449,9.211603
140,4.671338,near,4.002423,9.664590,9.664590,8.642233
140,4.671338,far,4.251954,11.029406,11.029406,9.211603
141,4.704705,near,4.702647,9.837599,9.837599,8.642233
141,4.704705,far,3.357845,11.029406,11.029406,9.211603
142,4.738071,near,4.781862,9.953125,9.953125,8.642233
142,4.738071,far,3.944555,11.215734,11.215734,9.211603
143,4.771438,near,4.985765,10.060962,10.060962,8.642233
143,4.771438,far,4.178509,11.331774,11.331774,9.211603
144,4.804805,near,4.240066,10.200035,10.200035,8.642233
144,4.804805,far,4.957215,11.606778,11.606778,9.211603
145,4.838172,near,3.972522,10.352057,10.352057,8.642233
145,4.838172,far,4.227712,11.666838,11.666838,9.211603
146,4.871538,near,3.683747,10.402077,10.402077,8.642233
146,4.871538,far,3.504126,11.730933,11.730933,9.211603
147,4.904905,near,3.925548,10.623494,10.623494,8.642233
147,4.904905,far,3.805591,11.791286,11.791286,9.211603
148,4.938272,near,3.522518,10.658334,10.658334,8.642233
148,4.938272,far,3.195102,11.855394,11.855394,9.211603
149,4.971638,near,3.352170,10.732067,10.732067,8.642233
149,4.971638,far,2.967057,11.925779,11.925779,9.211603
150,5.005005,near,3.225794,10.845840,10.845840,8.642233
150,5.005005,far,2.196634,12.046545,12.046545,9.211603
151,5.038372,near,2.466444,10.845840,10.845840,8.642233
151,5.038372,far,2.026172,12.072478,12.072478,9.211603
152,5.071738,near,2.313256,10.865191,10.865191,8.642233
152,5.071738,far,1.835568,12.098414,12.098414,9.211603
153,5.105105,near,1.207277,10.865191,10.865191,8.642233
153,5.105105,far,3.029649,12.397822,12.397822,9.211603
154,5.138472,near,1.082884,10.875127,10.875127,8.642233
154,5.138472,far,2.773437,12.410637,12.410637,9.211603
155,5.171839,near,0.953423,10.922942,10.922942,8.642233
155,5.171839,far,2.716283,12.469580,12.469580,9.211603
156,5.205205,near,0.583247,10.962606,10.962606,8.642233
156,5.205205,far,2.702392,12.587564,12.587564,9.211603
157,5.238572,near,0.764774,10.998948,10.998948,8.642233
157,5.238572,far,2.898330,12.652724,12.652724,9.211603
158,5.271939,near,0.668115,10.998948,10.998948,8.642233
158,5.271939,far,3.067438,12.712515,12.712515,9.211603
159,5.305305,near,0.964125,11.058209,11.058209,8.642233
159,5.305305,far,1.878059,12.773810,12.773810,9.211603
160,5.338672,near,1.092251,11.093796,11.093796,8.642233
160,5.338672,far,2.418524,12.894825,12.894825,9.211603
161,5.372039,near,0.903116,11.103746,11.103746,8.642233
161,5.372039,far,2.436203,12.957308,12.957308,9.211603
162,5.405405,near,1.236315,11.210117,11.210117,8.642233
162,5.405405,far,1.977390,12.983438,12.983438,9.211603
163,5.438772,near,1.349428,11.269104,11.269104,8.642233
163,5.438772,far,2.269386,13.107056,13.107056,9.211603
164,5.472139,near,1.646663,11.328610,11.328610,8.642233
164,5.472139,far,2.594144,13.231863,13.231863,9.211603
165,5.505506,near,2.128089,11.484253,11.484253,8.642233
165,5.505506,far,2.742776,13.322914,13.322914,9.211603
166,5.538872,near,2.294768,11.553209,11.553209,8.642233
166,5.538872,far,2.204050,13.336077,13.336077,9.211603
167,5.572239,near,2.623531,11.628978,11.628978,8.642233
167,5.572239,far,2.202304,13.398210,13.398210,9.211603
168,5.605606,near,3.218731,11.854507,11.854507,8.642233
168,5.605606,far,2.071785,13.398210,13.398210,9.211603
169,5.638972,near,3.257052,11.921166,11.921166,8.642233
169,5.638972,far,1.778609,13.463133,13.463133,9.211603
170,5.672339,near,3.351052,11.999492,11.999492,8.642233
170,5.672339,far,1.481096,13.528379,13.528379,9.211603
171,5.705706,near,4.094080,12.303889,12.303889,9.122782
171,5.705706,far,1.026296,13.528379,13.528379,9.211603
172,5.739072,near,3.894057,12.332800,12.332800,9.122782
172,5.739072,far,0.960550,13.528379,13.528379,9.211603
173,5.772439,near,3.611875,12.352076,12.352076,9.122782
173,5.772439,far,1.030227,13.604462,13.604462,9.211603
174,5.805806,near,2.485355,12.352076,12.352076,9.122782
174,5.805806,far,1.030227,13.604462,13.604462,9.211603
175,5.839173,near,2.318301,12.385290,12.385290,9.122782
175,5.839173,far,1.503242,13.764083,13.764083,9.211603
176,5.872539,near,2.324331,12.464823,12.464823,9.122782
176,5.872539,far,1.700521,13.868824,13.868824,9.211603
177,5.905906,near,0.803868,12.464823,12.464823,9.122782
177,5.905906,far,1.700521,13.868824,13.868824,9.211603
178,5.939273,near,1.025580,12.538122,12.538122,9.122782
178,5.939273,far,2.068600,13.942513,13.942513,9.211603
179,5.972639,near,1.208971,12.594112,12.594112,9.122782
179,5.972639,far,1.688568,13.942513,13.942513,9.211603
180,6.006006,near,1.681792,12.688771,12.688771,9.122782
180,6.006006,far,1.688568,13.942513,13.942513,9.211603
181,6.039373,near,1.797051,12.745060,12.745060,9.122782
181,6.039373,far,1.336555,14.031661,14.031661,9.211603
182,6.072739,near,1.684554,12.802071,12.802071,9.122782
182,6.072739,far,1.105230,14.090091,14.090091,9.211603
183,6.106106,near,3.129136,13.091277,13.091277,9.122782
183,6.106106,far,1.105230,14.090091,14.090091,9.211603
184,6.139473,near,3.351446,13.209082,13.209082,9.122782
184,6.139473,far,1.434052,14.229611,14.229611,9.211603
185,6.172840,near,3.117648,13.218266,13.218266,9.122782
185,6.172840,far,2.315777,14.406132,14.406132,9.211603
186,6.206206,near,3.878418,13.465231,13.465231,9.122782
186,6.206206,far,2.315777,14.406132,14.406132,9.211603
187,6.239573,near,3.770020,13.499819,13.499819,9.122782
187,6.239573,far,2.577918,14.547761,14.547761,9.211603
188,6.272940,near,3.631022,13.529003,13.529003,9.122782
188,6.272940,far,2.911208,14.672916,14.672916,9.211603
189,6.306306,near,2.647079,13.621223,13.621223,9.122782
189,6.306306,far,3.950432,14.880968,14.880968,9.211603
190,6.339673,near,2.058643,13.621223,13.621223,9.122782
190,6.339673,far,3.943130,15.019026,15.019026,9.211603
191,6.373040,near,2.186627,13.656029,13.656029,9.122782
191,6.373040,far,3.758112,15.158507,15.158507,9.211603
192,6.406406,near,1.188807,13.703230,13.703230,9.122782
192,6.406406,far,4.455106,15.298045,15.298045,9.211603
193,6.439773,near,1.107017,13.721444,13.721444,9.122782
193,6.439773,far,4.301737,15.408970,15.408970,9.211603
194,6.473140,near,1.116435,13.752513,13.752513,9.122782
194,6.473140,far,4.022206,15.478162,15.478162,9.211603
195,6.506507,near,1.164949,13.854446,13.854446,9.122782
195,6.506507,far,3.190362,15.519679,15.519679,9.211603
196,6.539873,near,1.474849,13.916488,13.916488,9.122782
196,6.539873,far,3.082390,15.636121,15.636121,9.211603
197,6.573240,near,1.392408,13.934789,13.934789,9.122782
197,6.573240,far,3.115134,15.782158,15.782158,9.211603
198,6.606607,near,1.847288,14.073058,14.073058,9.122782
198,6.606607,far,3.475202,15.993782,15.993782,9.211603
199,6.639973,near,1.756310,14.073058,14.073058,9.122782
199,6.639973,far,3.778768,16.165480,16.165480,9.211603
200,6.673340,near,1.832955,14.119471,14.119471,9.122782
200,6.673340,far,3.847534,16.248439,16.248439,9.211603
201,6.706707,near,1.797785,14.214363,14.214363,9.122782
201,6.706707,far,3.640154,16.248439,16.248439,9.211603
202,6.740073,near,1.640501,14.244916,14.244916,9.122782
202,6.740073,far,3.412046,16.319214,16.319214,9.211603
203,6.773440,near,1.685049,14.272136,14.272136,9.122782
203,6.773440,far,2.750492,16.332807,16.332807,9.211603
204,6.806807,near,1.591173,14.391611,14.391611,9.122782
204,6.806807,far,1.693430,16.332807,16.332807,9.211603
205,6.840174,near,1.759955,14.425401,14.425401,9.122782
205,6.840174,far,1.159909,16.397694,16.397694,9.211603
206,6.873540,near,1.723909,14.464598,14.464598,9.122782
206,6.873540,far,1.124289,16.473522,16.473522,9.211603
207,6.906907,near,1.587008,14.532082,14.532082,9.122782
207,6.906907,far,1.124289,16.473522,16.473522,9.211603
208,6.940274,near,1.613872,14.568014,14.568014,9.122782
208,6.940274,far,1.095430,16.538519,16.538519,9.211603
209,6.973640,near,1.657412,14.603951,14.603951,9.122782
209,6.973640,far,1.093833,16.551792,16.551792,9.211603
210,7.007007,near,1.288312,14.649531,14.649531,9.122782
210,7.007007,far,1.093833,16.551792,16.551792,9.211603
211,7.040374,near,1.481259,14.721950,14.721950,9.122782
211,7.040374,far,1.076965,16.613302,16.613302,9.211603
212,7.073740,near,1.510266,14.766953,14.766953,9.122782
212,7.073740,far,1.005448,16.674813,16.674813,9.211603
213,7.107107,near,1.517155,14.835817,14.835817,9.122782
213,7.107107,far,2.535832,16.981196,16.981196,9.211603
214,7.140474,near,1.382780,14.844847,14.844847,9.122782
214,7.140474,far,2.808716,17.100825,17.100825,9.211603
215,7.173841,near,1.355133,14.875249,14.875249,9.122782
215,7.173841,far,3.061702,17.164745,17.164745,9.211603
216,7.207207,near,1.924908,15.034898,15.034898,9.122782
216,7.207207,far,3.946347,17.341851,17.341851,9.211603
217,7.240574,near,1.718185,15.065931,15.065931,9.122782
217,7.240574,far,3.952585,17.404611,17.404611,9.211603
218,7.273941,near,1.630349,15.093350,15.093350,9.122782
218,7.273941,far,4.231774,17.522015,17.522015,9.211603
219,7.307307,near,2.189212,15.274097,15.274097,9.122782
219,7.307307,far,2.701390,17.522015,17.522015,9.211603
220,7.340674,near,2.610808,15.367531,15.367531,9.122782
220,7.340674,far,2.654311,17.632218,17.632218,9.211603
221,7.374041,near,2.932072,15.462250,15.462250,9.122782
221,7.374041,far,2.613397,17.687948,17.687948,9.211603
222,7.407407,near,3.212600,15.678061,15.678061,9.122782
222,7.407407,far,2.005853,17.743424,17.743424,9.211603
223,7.440774,near,3.235894,15.713758,15.713758,9.122782
223,7.440774,far,1.692370,17.743424,17.743424,9.211603
224,7.474141,near,3.303081,15.754627,15.754627,9.122782
224,7.474141,far,1.105937,17.743424,17.743424,9.211603
225,7.507508,near,2.400246,15.754627,15.754627,9.122782
225,7.507508,far,1.915319,17.905462,17.905462,9.211603
226,7.540874,near,2.801155,15.928323,15.928323,9.122782
226,7.540874,far,1.656257,17.963801,17.963801,9.211603
227,7.574241,near,2.468184,15.956381,15.956381,9.122782
227,7.574241,far,1.928507,18.074035,18.074035,9.211603
228,7.607608,near,2.820646,16.242755,16.242755,9.122782
228,7.607608,far,2.995574,18.343138,18.343138,9.211603
229,7.640974,near,2.933420,16.301029,16.301029,9.122782
229,7.640974,far,3.284691,18.401019,18.401019,9.211603
230,7.674341,near,3.467219,16.448765,16.448765,9.122782
230,7.674341,far,3.575133,18.459166,18.459166,9.211603
231,7.707708,near,4.072771,16.569997,16.569997,9.122782
231,7.707708,far,2.765751,18.459166,18.459166,9.211603
232,7.741074,near,3.661593,16.661374,16.661374,9.122782
232,7.741074,far,2.660063,18.496346,18.496346,9.211603
233,7.774441,near,4.150395,16.787291,16.787291,9.122782
233,7.774441,far,2.233268,18.521136,18.521136,9.211603
234,7.807808,near,4.300540,17.103724,17.103724,9.483510
234,7.807808,far,2.280850,18.799765,18.799765,9.211603
235,7.841175,near,5.157509,17.333563,17.333563,9.483510
235,7.841175,far,2.054365,18.812304,18.812304,9.211603
236,7.874541,near,5.442316,17.538318,17.538318,9.483510
236,7.874541,far,1.826557,18.824843,18.824843,9.211603
237,7.907908,near,4.836764,17.538318,17.538318,9.483510
237,7.907908,far,2.942871,19.048329,19.048329,9.211603
238,7.941275,near,4.867560,17.635861,17.635861,9.483510
238,7.941275,far,2.819220,19.060755,19.060755,9.211603
239,7.974641,near,4.894626,17.767196,17.767196,9.483510
