frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,is_spatial_valid,speed_valid,confidence,source
42,2.000000,1,595.000,266.000,,,,0,0,0,0,0.648,refined
43,2.047619,1,599.000,262.000,,,,0,0,0,0,0.748,refined
44,2.095238,1,604.000,258.000,,,,0,0,0,0,0.800,refined
45,2.142857,1,609.000,251.000,,,,0,0,0,0,0.800,refined
46,2.190476,1,613.000,245.000,,,,0,0,0,0,0.800,refined
47,2.238095,1,616.000,243.000,,,,0,0,0,0,0.800,refined
48,2.285714,1,620.000,243.000,,,,0,0,0,0,0.787,refined
49,2.333333,1,624.000,243.000,,,,0,0,0,0,0.800,refined
50,2.380952,1,626.000,247.000,,,,0,0,0,0,0.800,refined
51,2.428571,1,630.000,247.000,,,,0,0,0,0,0.800,refined
52,2.476190,1,631.000,249.000,,,,0,0,0,0,0.800,refined
53,2.523810,1,633.000,251.000,,,,0,0,0,0,0.800,refined
54,2.571429,1,635.000,253.000,,,,0,0,0,0,0.699,refined
55,2.619048,1,693.000,283.000,,,,0,0,0,0,0.400,refined
56,2.666667,1,699.000,286.000,,,,0,0,0,0,0.402,refined
57,2.714286,1,698.000,286.000,,,,0,0,0,0,0.400,refined
58,2.761905,1,698.000,285.000,,,,0,0,0,0,0.400,refined
59,2.809524,1,648.000,279.000,,,,0,1,0,0,0.250,interp
60,2.857143,1,598.000,273.000,,,,0,0,0,0,0.400,refined
61,2.904762,1,594.000,270.000,,,,0,0,0,0,0.406,refined
62,2.952381,1,590.000,268.000,,,,0,0,0,0,0.740,refined
63,3.000000,1,583.000,266.000,,,,0,0,0,0,0.766,refined
64,3.047619,1,579.000,262.000,,,,0,0,0,0,0.800,refined
65,3.095238,1,575.000,260.000,,,,0,0,0,0,0.800,refined
66,3.142857,1,568.000,258.000,,,,0,0,0,0,0.800,refined
67,3.190476,1,560.000,260.000,,,,0,0,0,0,0.800,refined
68,3.238095,1,555.000,264.000,,,,0,0,0,0,0.800,refined
69,3.285714,1,551.000,266.000,,,,0,0,0,0,0.800,refined
70,3.333333,1,547.000,268.000,,,,0,0,0,0,0.800,refined
71,3.380952,1,543.000,270.000,,,,0,0,0,0,0.800,refined
72,3.428571,1,540.000,273.000,,,,0,0,0,0,0.754,refined
73,3.476190,1,538.000,277.000,,,,0,0,0,0,0.642,refined
74,3.523810,1,616.000,281.000,,,,0,1,0,0,0.250,interp
75,3.571429,1,693.000,285.000,,,,0,0,0,0,0.405,refined
76,3.619048,1,693.000,285.000,,,,0,0,0,0,0.406,refined
77,3.666667,1,630.000,282.000,,,,0,1,0,0,0.250,interp
78,3.714286,1,567.000,278.000,,,,0,1,0,0,0.250,interp
79,3.761905,1,504.000,275.000,,,,0,0,0,0,0.800,refined
80,3.809524,1,483.000,219.000,,,,0,0,0,0,0.401,refined
81,3.857143,1,477.000,207.000,,,,0,0,0,0,0.414,refined
82,3.904762,1,474.000,203.000,,,,0,0,0,0,0.800,refined
83,3.952381,1,470.000,196.000,,,,0,0,0,0,0.800,refined
84,4.000000,1,466.000,190.000,,,,0,0,0,0,0.800,refined
85,4.047619,1,457.000,172.000,,,,0,0,0,0,0.800,refined
86,4.095238,1,450.000,164.000,,,,0,0,0,0,0.608,refined
87,4.142857,1,438.000,147.000,,,,0,0,0,0,0.800,refined
88,4.190476,1,432.000,147.000,,,,0,1,0,0,0.250,interp
89,4.238095,1,425.000,147.000,,,,0,1,0,0,0.250,interp
90,4.285714,1,419.000,147.000,,,,0,1,0,0,0.250,interp
91,4.333333,1,412.000,147.000,,,,0,1,0,0,0.250,interp
92,4.380952,1,406.000,147.000,,,,0,1,0,0,0.250,interp
93,4.428571,1,399.000,147.000,,,,0,1,0,0,0.250,interp
94,4.476190,1,393.000,147.000,,,,0,0,0,0,0.800,refined
95,4.523810,1,393.000,233.000,,,,0,0,0,0,0.404,refined
96,4.571429,1,391.000,242.000,,,,0,0,0,0,0.800,refined
97,4.619048,1,457.000,252.000,,,,0,1,0,0,0.250,interp
98,4.666667,1,523.000,262.000,,,,0,0,0,0,0.402,refined
99,4.714286,1,526.000,264.000,,,,0,0,0,0,0.629,refined
100,4.761905,1,528.000,266.000,,,,0,0,0,0,0.800,refined
101,4.809524,1,530.000,268.000,,,,0,0,0,0,0.795,refined
102,4.857143,1,538.000,273.000,,,,0,0,0,0,0.641,refined
103,4.904762,0,,,,,,1,0,0,0,0.000,rejected_static_lock
104,4.952381,0,,,,,,1,0,0,0,0.000,rejected_static_lock
105,5.000000,0,,,,,,1,0,0,0,0.000,rejected_static_lock
106,5.047619,0,,,,,,1,0,0,0,0.000,rejected_static_lock
107,5.095238,0,,,,,,1,0,0,0,0.000,rejected_static_lock
108,5.142857,0,,,,,,1,0,0,0,0.000,rejected_static_lock
109,5.190476,0,,,,,,1,0,0,0,0.000,rejected_static_lock
110,5.238095,0,,,,,,1,0,0,0,0.000,rejected_static_lock
111,5.285714,0,,,,,,1,0,0,0,0.000,rejected_static_lock
112,5.333333,0,,,,,,1,0,0,0,0.000,rejected_static_lock
113,5.380952,0,,,,,,1,0,0,0,0.000,rejected_static_lock
114,5.428571,0,,,,,,1,0,0,0,0.000,rejected_static_lock
115,5.476190,0,,,,,,1,0,0,0,0.000,rejected_static_lock
116,5.523810,0,,,,,,1,0,0,0,0.000,rejected_static_lock
117,5.571429,0,,,,,,1,0,0,0,0.000,rejected_static_lock
118,5.619048,0,,,,,,1,0,0,0,0.000,rejected_static_lock
119,5.666667,0,,,,,,1,0,0,0,0.000,rejected_static_lock
120,5.714286,0,,,,,,1,0,0,0,0.000,rejected_static_lock
121,5.761905,0,,,,,,1,0,0,0,0.000,rejected_static_lock
122,5.809524,0,,,,,,1,0,0,0,0.000,rejected_static_lock
123,5.857143,1,549.000,277.000,,,,0,0,0,0,0.766,refined
124,5.904762,1,683.000,284.000,,,,0,0,0,0,0.401,refined
125,5.952381,1,698.000,285.000,,,,0,0,0,0,0.401,refined
126,6.000000,1,565.000,280.000,,,,0,0,0,0,0.648,refined
127,6.047619,1,546.000,279.000,,,,0,0,0,0,0.606,refined
128,6.095238,1,546.000,279.000,,,,0,0,0,0,0.634,refined
129,6.142857,1,681.000,285.000,,,,0,0,0,0,0.400,refined
130,6.190476,1,697.000,285.000,,,,0,0,0,0,0.405,refined
131,6.238095,1,696.000,285.000,,,,0,0,0,0,0.401,refined
132,6.285714,1,694.000,285.000,,,,0,0,0,0,0.400,refined
133,6.333333,1,554.000,278.000,,,,0,0,0,0,0.758,refined
134,6.380952,1,546.000,277.000,,,,0,1,0,0,0.250,interp
135,6.428571,1,538.000,277.000,,,,0,1,0,0,0.250,interp
136,6.476190,1,529.000,276.000,,,,0,1,0,0,0.250,interp
137,6.523810,1,521.000,276.000,,,,0,1,0,0,0.250,interp
138,6.571429,1,513.000,275.000,,,,0,0,0,0,0.603,refined
139,6.619048,1,513.000,275.000,,,,0,0,0,0,0.787,refined
140,6.666667,1,513.000,275.000,,,,0,0,0,0,0.667,refined
141,6.714286,1,590.000,273.000,,,,0,0,0,0,0.400,refined
142,6.761905,1,599.000,266.000,,,,0,0,0,0,0.681,refined
143,6.809524,1,602.000,264.000,,,,0,0,0,0,0.800,refined
144,6.857143,1,633.000,232.000,,,,0,0,0,0,0.800,refined
145,6.904762,1,637.000,224.000,,,,0,1,0,0,0.250,interp
146,6.952381,1,642.000,215.000,,,,0,1,0,0,0.250,interp
147,7.000000,1,646.000,206.000,,,,0,1,0,0,0.250,interp
148,7.047619,1,650.000,198.000,,,,0,0,0,0,0.405,refined
149,7.095238,1,650.000,192.000,,,,0,0,0,0,0.800,refined
150,7.142857,1,646.000,171.000,,,,0,0,0,0,0.800,refined
151,7.190476,1,502.000,188.000,,,,0,1,0,0,0.250,interp
152,7.238095,1,357.000,204.000,,,,0,1,0,0,0.250,interp
153,7.285714,1,213.000,221.000,,,,0,0,0,0,0.578,refined
154,7.333333,1,213.000,221.000,,,,0,0,0,0,0.619,refined
155,7.380952,0,,,,,,1,0,0,0,0.000,missing
156,7.428571,0,,,,,,1,0,0,0,0.000,missing
157,7.476190,0,,,,,,1,0,0,0,0.000,missing
158,7.523810,0,,,,,,1,0,0,0,0.000,missing
159,7.571429,0,,,,,,1,0,0,0,0.000,missing
160,7.619048,0,,,,,,1,0,0,0,0.000,missing
161,7.666667,0,,,,,,1,0,0,0,0.000,missing
162,7.714286,0,,,,,,1,0,0,0,0.000,missing
163,7.761905,0,,,,,,1,0,0,0,0.000,missing
164,7.809524,0,,,,,,1,0,0,0,0.000,missing
165,7.857143,0,,,,,,1,0,0,0,0.000,missing
166,7.904762,0,,,,,,1,0,0,0,0.000,missing
167,7.952381,0,,,,,,1,0,0,0,0.000,missing
168,8.000000,0,,,,,,1,0,0,0,0.000,missing
169,8.047619,0,,,,,,1,0,0,0,0.000,missing
170,8.095238,0,,,,,,1,0,0,0,0.000,missing
171,8.142857,0,,,,,,1,0,0,0,0.000,missing
172,8.190476,0,,,,,,1,0,0,0,0.000,missing
173,8.238095,0,,,,,,1,0,0,0,0.000,missing
174,8.285714,0,,,,,,1,0,0,0,0.000,missing
175,8.333333,0,,,,,,1,0,0,0,0.000,missing
176,8.380952,0,,,,,,1,0,0,0,0.000,missing
177,8.428571,0,,,,,,1,0,0,0,0.000,rejected_roi
178,8.476190,0,,,,,,1,0,0,0,0.000,rejected_roi
179,8.523810,0,,,,,,1,0,0,0,0.000,rejected_jump
180,8.571429,0,,,,,,1,0,0,0,0.000,rejected_roi
181,8.619048,0,,,,,,1,0,0,0,0.000,rejected_roi
182,8.666667,0,,,,,,1,0,0,0,0.000,rejected_roi
183,8.714286,1,448.000,255.000,,,,0,0,0,0,0.759,refined
184,8.761905,1,453.000,246.000,,,,0,0,0,0,0.800,refined
185,8.809524,1,456.000,234.000,,,,0,1,0,0,0.250,interp
186,8.857143,1,458.000,221.000,,,,0,1,0,0,0.250,interp
187,8.904762,1,460.000,208.000,,,,0,1,0,0,0.250,interp
188,8.952381,1,463.000,196.000,,,,0,0,0,0,0.411,refined
189,9.000000,1,459.000,194.000,,,,0,0,0,0,0.800,refined
190,9.047619,1,451.000,194.000,,,,0,0,0,0,0.800,refined
191,9.095238,1,440.000,206.000,,,,0,0,0,0,0.800,refined
192,9.142857,0,,,,,,1,0,0,0,0.000,rejected_static_lock
193,9.190476,0,,,,,,1,0,0,0,0.000,rejected_static_lock
194,9.238095,0,,,,,,1,0,0,0,0.000,rejected_static_lock
195,9.285714,0,,,,,,1,0,0,0,0.000,rejected_static_lock
196,9.333333,0,,,,,,1,0,0,0,0.000,rejected_static_lock
197,9.380952,0,,,,,,1,0,0,0,0.000,rejected_static_lock
198,9.428571,0,,,,,,1,0,0,0,0.000,rejected_static_lock
199,9.476190,0,,,,,,1,0,0,0,0.000,rejected_static_lock
200,9.523810,0,,,,,,1,0,0,0,0.000,rejected_static_lock
201,9.571429,0,,,,,,1,0,0,0,0.000,rejected_static_lock
202,9.619048,0,,,,,,1,0,0,0,0.000,rejected_static_lock
203,9.666667,0,,,,,,1,0,0,0,0.000,rejected_static_lock
204,9.714286,0,,,,,,1,0,0,0,0.000,rejected_static_lock
205,9.761905,0,,,,,,1,0,0,0,0.000,rejected_static_lock
206,9.809524,0,,,,,,1,0,0,0,0.000,rejected_static_lock
207,9.857143,0,,,,,,1,0,0,0,0.000,rejected_static_lock
208,9.904762,0,,,,,,1,0,0,0,0.000,rejected_static_lock
209,9.952381,0,,,,,,1,0,0,0,0.000,rejected_static_lock
210,10.000000,0,,,,,,1,0,0,0,0.000,rejected_static_lock
211,10.047619,0,,,,,,1,0,0,0,0.000,rejected_static_lock
212,10.095238,0,,,,,,1,0,0,0,0.000,rejected_static_lock
213,10.142857,0,,,,,,1,0,0,0,0.000,rejected_static_lock
214,10.190476,0,,,,,,1,0,0,0,0.000,rejected_static_lock
215,10.238095,0,,,,,,1,0,0,0,0.000,rejected_static_lock
216,10.285714,0,,,,,,1,0,0,0,0.000,rejected_static_lock
217,10.333333,0,,,,,,1,0,0,0,0.000,rejected_static_lock
218,10.380952,0,,,,,,1,0,0,0,0.000,rejected_static_lock
219,10.428571,0,,,,,,1,0,0,0,0.000,rejected_static_lock
220,10.476190,1,716.000,281.000,,,,0,0,0,0,0.402,refined
221,10.523810,1,720.000,279.000,,,,0,0,0,0,0.401,refined
222,10.571429,1,720.000,279.000,,,,0,0,0,0,0.401,refined
223,10.619048,1,627.000,271.000,,,,0,1,0,0,0.250,interp
224,10.666667,1,535.000,263.000,,,,0,1,0,0,0.250,interp
225,10.714286,1,442.000,255.000,,,,0,0,0,0,0.747,refined
226,10.761905,1,386.000,212.000,,,,0,0,0,0,0.800,refined
227,10.809524,1,380.000,211.000,,,,0,0,0,0,0.720,refined
228,10.857143,1,389.000,265.000,,,,0,0,0,0,0.800,refined
229,10.904762,1,391.000,272.000,,,,0,0,0,0,0.800,refined
230,10.952381,1,341.000,271.000,,,,0,0,0,0,0.445,refined
231,11.000000,1,335.000,271.000,,,,0,0,0,0,0.800,refined
232,11.047619,1,334.000,272.000,,,,0,0,0,0,0.800,refined
233,11.095238,1,334.000,275.000,,,,0,0,0,0,0.513,refined
234,11.142857,1,333.000,275.000,,,,0,1,0,0,0.250,interp
235,11.190476,1,331.000,275.000,,,,0,1,0,0,0.250,interp
236,11.238095,1,330.000,275.000,,,,0,1,0,0,0.250,interp
237,11.285714,1,329.000,275.000,,,,0,1,0,0,0.250,interp
238,11.333333,1,327.000,275.000,,,,0,1,0,0,0.250,interp
239,11.380952,1,326.000,275.000,,,,0,0,0,0,0.403,refined
240,11.428571,1,328.000,272.000,,,,0,0,0,0,0.403,refined
241,11.476190,1,331.000,270.000,,,,0,0,0,0,0.461,refined
242,11.523810,1,331.000,268.000,,,,0,0,0,0,0.800,refined
243,11.571429,1,337.000,262.000,,,,0,0,0,0,0.800,refined
244,11.619048,1,343.000,258.000,,,,0,0,0,0,0.800,refined
245,11.666667,1,352.000,251.000,,,,0,0,0,0,0.800,refined
246,11.714286,1,354.000,251.000,,,,0,0,0,0,0.800,refined
247,11.761905,1,358.000,251.000,,,,0,0,0,0,0.800,refined
248,11.809524,1,360.000,251.000,,,,0,0,0,0,0.800,refined
249,11.857143,1,363.000,253.000,,,,0,0,0,0,0.800,refined
250,11.904762,1,365.000,256.000,,,,0,0,0,0,0.800,refined
251,11.952381,1,373.000,264.000,,,,0,0,0,0,0.800,refined
252,12.000000,1,376.000,272.000,,,,0,0,0,0,0.643,refined
253,12.047619,1,378.000,272.000,,,,0,0,0,0,0.800,refined
254,12.095238,1,376.000,273.000,,,,0,0,0,0,0.679,refined
255,12.142857,1,380.000,274.000,,,,0,1,0,0,0.250,interp
256,12.190476,1,385.000,274.000,,,,0,1,0,0,0.250,interp
257,12.238095,1,389.000,275.000,,,,0,1,0,0,0.250,interp
258,12.285714,1,393.000,275.000,,,,0,1,0,0,0.250,interp
259,12.333333,1,397.000,276.000,,,,0,1,0,0,0.250,interp
260,12.380952,1,402.000,276.000,,,,0,1,0,0,0.250,interp
261,12.428571,1,406.000,277.000,,,,0,0,0,0,0.405,refined
262,12.476190,1,406.000,275.000,,,,0,0,0,0,0.628,refined
263,12.523810,1,408.000,273.000,,,,0,0,0,0,0.726,refined
264,12.571429,1,408.000,270.000,,,,0,0,0,0,0.800,refined
265,12.619048,1,410.000,270.000,,,,0,0,0,0,0.800,refined
266,12.666667,1,412.000,266.000,,,,0,0,0,0,0.775,refined
267,12.714286,1,414.000,262.000,,,,0,0,0,0,0.744,refined
268,12.761905,1,418.000,264.000,,,,0,0,0,0,0.641,refined
269,12.809524,1,420.000,266.000,,,,0,0,0,0,0.691,refined
270,12.857143,1,420.000,268.000,,,,0,0,0,0,0.800,refined
271,12.904762,1,421.000,270.000,,,,0,0,0,0,0.800,refined
272,12.952381,1,423.000,272.000,,,,0,0,0,0,0.800,refined
273,13.000000,1,425.000,275.000,,,,0,0,0,0,0.800,refined
274,13.047619,1,425.000,277.000,,,,0,0,0,0,0.607,refined
275,13.095238,1,436.000,277.000,,,,0,1,0,0,0.250,interp
276,13.142857,1,447.000,278.000,,,,0,1,0,0,0.250,interp
277,13.190476,1,458.000,278.000,,,,0,1,0,0,0.250,interp
278,13.238095,1,469.000,278.000,,,,0,1,0,0,0.250,interp
279,13.285714,1,480.000,279.000,,,,0,1,0,0,0.250,interp
280,13.333333,1,491.000,279.000,,,,0,0,0,0,0.400,refined
281,13.380952,1,495.000,275.000,,,,0,0,0,0,0.404,refined
282,13.428571,1,498.000,273.000,,,,0,0,0,0,0.499,refined
283,13.476190,1,502.000,272.000,,,,0,0,0,0,0.737,refined
284,13.523810,1,510.000,270.000,,,,0,0,0,0,0.772,refined
285,13.571429,1,517.000,266.000,,,,0,0,0,0,0.790,refined
286,13.619048,1,521.000,266.000,,,,0,0,0,0,0.800,refined
287,13.666667,1,528.000,264.000,,,,0,0,0,0,0.800,refined
288,13.714286,1,540.000,266.000,,,,0,0,0,0,0.800,refined
289,13.761905,1,545.000,268.000,,,,0,0,0,0,0.800,refined
290,13.809524,1,549.000,272.000,,,,0,0,0,0,0.800,refined
291,13.857143,1,553.000,273.000,,,,0,0,0,0,0.800,refined
292,13.904762,1,556.000,275.000,,,,0,0,0,0,0.662,refined
293,13.952381,1,562.000,279.000,,,,0,0,0,0,0.612,refined
294,14.000000,0,,,,,,1,0,0,0,0.000,missing
295,14.047619,0,,,,,,1,0,0,0,0.000,missing
296,14.095238,0,,,,,,1,0,0,0,0.000,missing
297,14.142857,0,,,,,,1,0,0,0,0.000,missing
298,14.190476,0,,,,,,1,0,0,0,0.000,missing
299,14.238095,0,,,,,,1,0,0,0,0.000,missing
300,14.285714,0,,,,,,1,0,0,0,0.000,missing
301,14.333333,0,,,,,,1,0,0,0,0.000,missing
302,14.380952,0,,,,,,1,0,0,0,0.000,missing
303,14.428571,0,,,,,,1,0,0,0,0.000,missing
304,14.476190,0,,,,,,1,0,0,0,0.000,missing
305,14.523810,1,504.000,277.000,,,,0,0,0,0,0.557,refined
306,14.571429,1,504.000,277.000,,,,0,1,0,0,0.250,interp
307,14.619048,1,504.000,277.000,,,,0,0,0,0,0.800,refined
308,14.666667,1,506.000,275.000,,,,0,0,0,0,0.726,refined
309,14.714286,1,506.000,275.000,,,,0,0,0,0,0.765,refined
310,14.761905,1,506.000,275.000,,,,0,0,0,0,0.637,refined
311,14.809524,1,508.000,275.000,,,,0,0,0,0,0.592,refined
312,14.857143,1,510.000,273.000,,,,0,0,0,0,0.696,refined
313,14.904762,1,510.000,274.000,,,,0,1,0,0,0.250,interp
314,14.952381,1,511.000,274.000,,,,0,1,0,0,0.250,interp
315,15.000000,1,511.000,275.000,,,,0,0,0,0,0.725,refined
316,15.047619,1,513.000,275.000,,,,0,0,0,0,0.738,refined
317,15.095238,1,513.000,275.000,,,,0,0,0,0,0.800,refined
318,15.142857,1,515.000,275.000,,,,0,0,0,0,0.767,refined
319,15.190476,1,508.000,272.000,,,,0,1,0,0,0.250,interp
320,15.238095,1,500.000,269.000,,,,0,1,0,0,0.250,interp
321,15.285714,1,492.000,266.000,,,,0,1,0,0,0.250,interp
322,15.333333,1,485.000,264.000,,,,0,1,0,0,0.250,interp
323,15.380952,1,478.000,261.000,,,,0,1,0,0,0.250,interp
324,15.428571,1,470.000,258.000,,,,0,0,0,0,0.800,refined
325,15.476190,1,470.000,260.000,,,,0,0,0,0,0.800,refined
326,15.523810,1,440.000,246.000,,,,0,0,0,0,0.800,refined
327,15.571429,1,437.000,246.000,,,,0,0,0,0,0.800,refined
328,15.619048,1,437.000,247.000,,,,0,0,0,0,0.800,refined
329,15.666667,1,475.000,253.000,,,,0,1,0,0,0.250,interp
330,15.714286,1,513.000,260.000,,,,0,1,0,0,0.250,interp
331,15.761905,1,551.000,266.000,,,,0,0,0,0,0.656,refined
332,15.809524,1,551.000,266.000,,,,0,0,0,0,0.787,refined
333,15.857143,1,457.000,268.000,,,,0,0,0,0,0.800,refined
334,15.904762,0,,,,,,1,0,0,0,0.000,rejected_static_lock
335,15.952381,0,,,,,,1,0,0,0,0.000,rejected_static_lock
336,16.000000,0,,,,,,1,0,0,0,0.000,rejected_static_lock
337,16.047619,0,,,,,,1,0,0,0,0.000,rejected_static_lock
338,16.095238,0,,,,,,1,0,0,0,0.000,rejected_static_lock
339,16.142857,0,,,,,,1,0,0,0,0.000,rejected_static_lock
340,16.190476,0,,,,,,1,0,0,0,0.000,rejected_static_lock
341,16.238095,0,,,,,,1,0,0,0,0.000,rejected_static_lock
342,16.285714,0,,,,,,1,0,0,0,0.000,rejected_static_lock
343,16.333333,0,,,,,,1,0,0,0,0.000,rejected_static_lock
344,16.380952,0,,,,,,1,0,0,0,0.000,rejected_static_lock
345,16.428571,0,,,,,,1,0,0,0,0.000,rejected_static_lock
346,16.476190,0,,,,,,1,0,0,0,0.000,rejected_static_lock
347,16.523810,0,,,,,,1,0,0,0,0.000,rejected_static_lock
348,16.571429,0,,,,,,1,0,0,0,0.000,rejected_static_lock
349,16.619048,0,,,,,,1,0,0,0,0.000,rejected_static_lock
350,16.666667,0,,,,,,1,0,0,0,0.000,rejected_static_lock
351,16.714286,0,,,,,,1,0,0,0,0.000,rejected_static_lock
352,16.761905,0,,,,,,1,0,0,0,0.000,rejected_static_lock
353,16.809524,0,,,,,,1,0,0,0,0.000,rejected_static_lock
354,16.857143,0,,,,,,1,0,0,0,0.000,rejected_static_lock
355,16.904762,0,,,,,,1,0,0,0,0.000,rejected_static_lock
356,16.952381,0,,,,,,1,0,0,0,0.000,rejected_static_lock
357,17.000000,0,,,,,,1,0,0,0,0.000,rejected_static_lock
358,17.047619,0,,,,,,1,0,0,0,0.000,rejected_static_lock
359,17.095238,0,,,,,,1,0,0,0,0.000,rejected_static_lock
360,17.142857,0,,,,,,1,0,0,0,0.000,rejected_static_lock
361,17.190476,0,,,,,,1,0,0,0,0.000,rejected_static_lock
362,17.238095,0,,,,,,1,0,0,0,0.000,rejected_static_lock
363,17.285714,0,,,,,,1,0,0,0,0.000,rejected_static_lock
364,17.333333,0,,,,,,1,0,0,0,0.000,rejected_static_lock
365,17.380952,0,,,,,,1,0,0,0,0.000,rejected_static_lock
366,17.428571,0,,,,,,1,0,0,0,0.000,rejected_static_lock
367,17.476190,0,,,,,,1,0,0,0,0.000,rejected_static_lock
368,17.523810,0,,,,,,1,0,0,0,0.000,rejected_static_lock
369,17.571429,0,,,,,,1,0,0,0,0.000,rejected_static_lock
370,17.619048,0,,,,,,1,0,0,0,0.000,rejected_static_lock
371,17.666667,0,,,,,,1,0,0,0,0.000,rejected_static_lock
372,17.714286,0,,,,,,1,0,0,0,0.000,rejected_static_lock
373,17.761905,0,,,,,,1,0,0,0,0.000,rejected_static_lock
374,17.809524,0,,,,,,1,0,0,0,0.000,rejected_static_lock
375,17.857143,0,,,,,,1,0,0,0,0.000,rejected_static_lock
376,17.904762,0,,,,,,1,0,0,0,0.000,rejected_static_lock
377,17.952381,0,,,,,,1,0,0,0,0.000,rejected_static_lock
378,18.000000,0,,,,,,1,0,0,0,0.000,rejected_static_lock
379,18.047619,0,,,,,,1,0,0,0,0.000,rejected_static_lock
380,18.095238,0,,,,,,1,0,0,0,0.000,rejected_static_lock
381,18.142857,0,,,,,,1,0,0,0,0.000,rejected_static_lock
382,18.190476,0,,,,,,1,0,0,0,0.000,rejected_static_lock
383,18.238095,0,,,,,,1,0,0,0,0.000,rejected_static_lock
384,18.285714,0,,,,,,1,0,0,0,0.000,rejected_static_lock
385,18.333333,0,,,,,,1,0,0,0,0.000,rejected_static_lock
386,18.380952,0,,,,,,1,0,0,0,0.000,rejected_static_lock
387,18.428571,1,525.000,168.000,,,,0,0,0,0,0.436,refined
388,18.476190,1,523.000,166.000,,,,0,0,0,0,0.680,refined
389,18.523810,1,519.000,160.000,,,,0,0,0,0,0.800,refined
390,18.571429,1,567.000,190.000,,,,0,1,0,0,0.250,interp
391,18.619048,1,614.000,220.000,,,,0,1,0,0,0.250,interp
392,18.666667,1,662.000,251.000,,,,0,1,0,0,0.250,interp
393,18.714286,1,710.000,281.000,,,,0,0,0,0,0.400,refined
394,18.761905,1,710.000,281.000,,,,0,1,0,0,0.250,interp
395,18.809524,1,710.000,281.000,,,,0,0,0,0,0.400,refined
396,18.857143,1,710.000,281.000,,,,0,0,0,0,0.400,refined
397,18.904762,1,710.000,281.000,,,,0,0,0,0,0.400,refined
398,18.952381,1,710.000,281.000,,,,0,0,0,0,0.402,refined
399,19.000000,1,710.000,281.000,,,,0,0,0,0,0.401,refined
400,19.047619,1,710.000,281.000,,,,0,0,0,0,0.401,refined
401,19.095238,1,663.000,276.000,,,,0,1,0,0,0.250,interp
