frame,time_s,role,speed_mps,cumulative_distance_m,rally_distance_m,max_speed_so_far_mps
20,0.667334,far,0.611100,0.532037,0.532037,1.889339
21,0.700701,near,0.174815,0.139992,0.139992,1.048889
21,0.700701,far,0.304937,0.532037,0.532037,1.889339
22,0.734067,near,0.174815,0.139992,0.139992,1.048889
22,0.734067,far,0.304937,0.532037,0.532037,1.889339
23,0.767434,near,0.000000,0.139992,0.139992,1.048889
23,0.767434,far,0.000000,0.532037,0.532037,1.889339
24,0.800801,near,0.000000,0.139992,0.139992,1.048889
24,0.800801,far,0.000000,0.532037,0.532037,1.889339
25,0.834168,near,0.000000,0.139992,0.139992,1.048889
25,0.834168,far,0.000000,0.532037,0.532037,1.889339
26,0.867534,near,0.175344,0.175096,0.175096,1.052065
26,0.867534,far,0.000000,0.532037,0.532037,1.889339
27,0.900901,near,0.350688,0.210200,0.210200,1.052065
27,0.900901,far,0.000000,0.532037,0.532037,1.889339
28,0.934268,near,0.350688,0.210200,0.210200,1.052065
28,0.934268,far,0.000000,0.532037,0.532037,1.889339
29,0.967634,near,0.350688,0.210200,0.210200,1.052065
29,0.967634,far,0.000000,0.532037,0.532037,1.889339
30,1.001001,near,0.350688,0.210200,0.210200,1.052065
30,1.001001,far,0.000000,0.532037,0.532037,1.889339
31,1.034368,near,0.350688,0.210200,0.210200,1.052065
31,1.034368,far,0.060423,0.544134,0.544134,1.889339
32,1.067734,near,0.175344,0.210200,0.210200,1.052065
32,1.067734,far,0.364144,0.604939,0.604939,1.889339
33,1.101101,near,0.182183,0.246673,0.246673,1.093098
33,1.101101,far,0.364144,0.604939,0.604939,1.889339
34,1.134468,near,0.182183,0.246673,0.246673,1.093098
34,1.134468,far,0.667866,0.665744,0.665744,1.889339
35,1.167835,near,0.182183,0.246673,0.246673,1.093098
35,1.167835,far,0.667866,0.665744,0.665744,1.889339
36,1.201201,near,0.227892,0.255824,0.255824,1.093098
36,1.201201,far,1.280963,0.788486,0.788486,3.678582
37,1.234568,near,0.227892,0.255824,0.255824,1.093098
37,1.234568,far,1.220541,0.788486,0.788486,3.678582
38,1.267935,near,0.273601,0.264975,0.264975,1.093098
38,1.267935,far,1.527919,0.910829,0.910829,3.678582
39,1.301301,near,0.137127,0.274126,0.274126,1.093098
39,1.301301,far,2.139019,1.033171,1.033171,3.678582
40,1.334668,near,0.311939,0.309123,0.309123,1.093098
40,1.334668,far,1.835297,1.033171,1.033171,3.678582
41,1.368035,near,0.311939,0.309123,0.309123,1.093098
41,1.368035,far,1.835297,1.033171,1.033171,3.678582
42,1.401401,near,0.266230,0.309123,0.309123,1.093098
42,1.401401,far,1.833300,1.155513,1.155513,3.678582
43,1.434768,near,0.266230,0.309123,0.309123,1.093098
43,1.434768,far,2.138238,1.216562,1.216562,3.678582
44,1.468135,near,1.102601,0.485716,0.485716,5.292478
44,1.468135,far,1.832075,1.277610,1.277610,3.678582
45,1.501502,near,1.763630,0.627205,0.627205,5.292478
45,1.501502,far,1.525912,1.338659,1.338659,3.678582
46,1.534868,near,1.588818,0.627205,0.627205,5.292478
46,1.534868,far,1.586454,1.350779,1.350779,3.678582
47,1.568235,near,1.764698,0.662416,0.662416,5.292478
47,1.568235,far,1.897612,1.413073,1.413073,3.678582
48,1.601602,near,2.120391,0.733626,0.733626,5.292478
48,1.601602,far,1.902530,1.536400,1.536400,3.696110
49,1.634968,near,2.295734,0.768729,0.768729,5.292478
49,1.634968,far,1.597593,1.536400,1.536400,3.696110
50,1.668335,near,1.593970,0.804829,0.804829,5.292478
50,1.668335,far,2.540278,1.786174,1.786174,7.485731
51,1.701702,near,1.242879,0.876029,0.876029,5.292478
51,1.701702,far,2.296742,1.798467,1.798467,7.485731
52,1.735068,near,1.334440,0.894360,0.894360,5.292478
52,1.735068,far,2.558001,1.862892,1.862892,7.485731
53,1.768435,near,1.250121,0.912691,0.912691,5.292478
53,1.768435,far,2.561787,1.925944,1.925944,7.485731
54,1.801802,near,1.089821,0.951808,0.951808,5.292478
54,1.801802,far,2.280769,1.993011,1.993011,7.485731
55,1.835169,near,1.114659,0.991884,0.991884,5.292478
55,1.835169,far,2.280769,1.993011,1.993011,7.485731
56,1.868535,near,1.159597,1.036980,1.036980,5.292478
56,1.868535,far,1.364271,2.059302,2.059302,7.485731
57,1.901902,near,0.895380,1.055285,1.055285,5.292478
57,1.901902,far,1.424201,2.083592,2.083592,7.485731
58,1.935269,near,1.059571,1.106486,1.106486,5.292478
58,1.935269,far,1.462587,2.155702,2.155702,7.485731
59,1.968635,near,1.162750,1.145473,1.145473,5.292478
59,1.968635,far,2.672548,2.460988,2.460988,9.149436
60,2.002002,near,1.142146,1.180466,1.180466,5.292478
60,2.002002,far,2.948607,2.583323,2.583323,9.149436
61,2.035369,near,1.470405,1.286260,1.286260,5.292478
61,2.035369,far,3.547133,2.703147,2.703147,9.149436
62,2.068735,near,1.777553,1.392847,1.392847,5.292478
62,2.068735,far,3.533427,2.766695,2.766695,9.149436
63,2.102102,near,1.940245,1.443722,1.443722,5.292478
63,2.102102,far,3.412096,2.766695,2.766695,9.149436
64,2.135469,near,1.915907,1.490051,1.490051,5.292478
64,2.135469,far,4.478013,3.052201,3.052201,9.149436
65,2.168836,near,2.472813,1.640531,1.640531,5.292478
65,2.168836,far,3.239752,3.109587,3.109587,9.149436
66,2.202202,near,2.721835,1.725378,1.725378,5.292478
66,2.202202,far,2.930225,3.169954,3.169954,9.149436
67,2.235569,near,2.285126,1.743742,1.743742,5.292478
67,2.235569,far,2.447690,3.193175,3.193175,9.149436
68,2.268936,near,1.890328,1.771291,1.771291,5.292478
68,2.268936,far,2.130272,3.193175,3.193175,9.149436
69,2.302302,near,2.358164,1.915827,1.915827,5.292478
69,2.302302,far,2.188268,3.204786,3.204786,9.149436
70,2.335669,near,2.484802,1.987509,1.987509,5.292478
70,2.335669,far,1.062431,3.264900,3.264900,9.149436
71,2.369036,near,2.623160,2.165688,2.165688,5.340031
71,2.369036,far,1.345605,3.378978,3.378978,9.149436
72,2.402402,near,2.759741,2.277878,2.277878,5.340031
72,2.402402,far,1.326036,3.435427,3.435427,9.149436
73,2.435769,near,3.055188,2.355392,2.355392,5.340031
73,2.435769,far,1.778862,3.549304,3.549304,9.149436
74,2.469136,near,3.148727,2.401667,2.401667,5.340031
74,2.469136,far,2.651786,3.724064,3.724064,9.149436
75,2.502503,near,2.792447,2.474876,2.474876,5.340031
75,2.502503,far,3.181411,3.841706,3.841706,9.149436
76,2.535869,near,2.621086,2.512251,2.512251,5.340031
76,2.535869,far,3.473367,3.960269,3.960269,9.149436
77,2.569236,near,2.270952,2.620333,2.620333,5.340031
77,2.569236,far,3.500569,4.079792,4.079792,9.149436
78,2.602603,near,2.244324,2.727192,2.727192,5.340031
78,2.602603,far,4.095316,4.255310,4.255310,9.149436
79,2.635969,near,2.212929,2.798421,2.798421,5.340031
79,2.635969,far,4.692394,4.488722,4.488722,9.149436
80,2.669336,near,2.858919,2.974023,2.974023,5.340031
80,2.669336,far,4.113947,4.547677,4.547677,9.149436
81,2.702703,near,3.018669,3.079214,3.079214,5.340031
81,2.702703,far,4.991923,4.841090,4.841090,9.149436
82,2.736069,near,2.922620,3.097360,3.097360,5.340031
82,2.736069,far,5.298701,5.021070,5.021070,9.149436
83,2.769436,near,2.633156,3.147492,3.147492,5.340031
83,2.769436,far,4.821570,5.045072,5.045072,9.149436
84,2.802803,near,2.370931,3.201853,3.201853,5.340031
84,2.802803,far,4.863566,5.228997,5.228997,9.149436
85,2.836170,near,2.618683,3.322681,3.322681,5.340031
85,2.836170,far,4.082641,5.306068,5.306068,9.149436
86,2.869536,near,2.210282,3.416521,3.416521,5.340031
86,2.869536,far,5.047953,5.558278,5.558278,9.149436
87,2.902903,near,2.338616,3.547405,3.547405,5.340031
87,2.902903,far,4.531214,5.748240,5.748240,9.149436
88,2.936270,near,3.119683,3.721921,3.721921,5.340031
88,2.936270,far,3.877295,5.797305,5.797305,9.149436
89,2.969636,near,3.740560,3.896353,3.896353,5.340031
89,2.969636,far,4.393938,5.924739,5.924739,9.149436
90,3.003003,near,3.841592,3.970941,3.970941,5.340031
90,3.003003,far,3.597270,5.949171,5.949171,9.149436
91,3.036370,near,3.757210,4.074876,4.074876,5.340031
91,3.036370,far,3.858556,6.078552,6.078552,9.149436
92,3.069736,near,3.597529,4.136747,4.136747,5.340031
92,3.069736,far,3.852643,6.329578,6.329578,9.149436
93,3.103103,near,3.185622,4.185167,4.185167,5.340031
93,3.103103,far,3.865116,6.522037,6.522037,9.149436
94,3.136470,near,3.618145,4.446275,4.446275,7.825392
94,3.136470,far,3.943093,6.586713,6.586713,9.149436
95,3.169837,near,3.014810,4.499918,4.499918,7.825392
95,3.169837,far,4.601982,6.846056,6.846056,9.149436
96,3.203203,near,4.065603,4.784875,4.784875,8.540168
96,3.203203,far,5.140758,6.978352,6.978352,9.149436
97,3.236570,near,4.317793,4.939299,4.939299,8.540168
97,3.236570,far,4.682071,7.015903,7.015903,9.149436
98,3.269937,near,4.766549,5.091011,5.091011,8.540168
98,3.269937,far,3.804749,7.091289,7.091289,9.149436
99,3.303303,near,4.980245,5.182213,5.182213,8.540168
99,3.303303,far,2.968715,7.116374,7.116374,9.149436
100,3.336670,near,3.887535,5.224560,5.224560,8.540168
100,3.336670,far,2.978292,7.182968,7.182968,9.149436
101,3.370037,near,3.746502,5.249969,5.249969,8.540168
101,3.370037,far,1.807904,7.207999,7.207999,9.149436
102,3.403403,near,2.472535,5.279877,5.279877,8.540168
102,3.403403,far,1.796426,7.337997,7.337997,9.149436
103,3.436770,near,2.003195,5.340339,5.340339,8.540168
103,3.436770,far,1.937378,7.403767,7.403767,9.149436
104,3.470137,near,1.400937,5.371479,5.371479,8.540168
104,3.470137,far,2.202175,7.532165,7.532165,9.149436
105,3.503504,near,1.115557,5.405548,5.405548,8.540168
105,3.503504,far,2.402938,7.597443,7.597443,9.149436
106,3.536870,near,1.240395,5.472887,5.472887,8.540168
106,3.536870,far,2.442080,7.671873,7.671873,9.149436
107,3.570237,near,1.505027,5.551275,5.551275,8.540168
107,3.570237,far,2.644491,7.737427,7.737427,9.149436
108,3.603604,near,2.314122,5.743165,5.743165,8.540168
108,3.603604,far,2.338576,7.806180,7.806180,9.149436
109,3.636970,near,2.521858,5.845215,5.845215,8.540168
109,3.636970,far,2.071927,7.818567,7.818567,9.149436
110,3.670337,near,3.291620,6.030462,6.030462,8.540168
110,3.670337,far,2.098194,7.952224,7.952224,9.149436
111,3.703704,near,3.318897,6.069992,6.069992,8.540168
111,3.703704,far,2.582466,8.114453,8.114453,9.149436
112,3.737070,near,3.137784,6.101072,6.101072,8.540168
112,3.737070,far,3.327225,8.337984,8.337984,9.149436
113,3.770437,near,2.788648,6.109563,6.109563,8.540168
113,3.770437,far,3.810481,8.500286,8.500286,9.149436
114,3.803804,near,2.586104,6.260904,6.260904,8.540168
114,3.803804,far,3.902155,8.587392,8.587392,9.149436
115,3.837171,near,2.693455,6.384445,6.384445,8.540168
115,3.837171,far,4.328666,8.685167,8.685167,9.149436
116,3.870537,near,2.399392,6.510821,6.510821,8.540168
116,3.870537,far,4.953464,8.943908,8.943908,9.149436
117,3.903904,near,3.322051,6.735067,6.735067,8.540168
117,3.903904,far,5.405471,9.196629,9.196629,9.149436
118,3.937271,near,3.552263,6.812236,6.812236,8.540168
118,3.937271,far,4.619788,9.262866,9.262866,9.149436
119,3.970637,near,3.874610,6.885261,6.885261,8.540168
119,3.970637,far,4.745611,9.450358,9.450358,9.149436
120,4.004004,near,3.595537,6.980731,6.980731,8.540168
120,4.004004,far,4.928646,9.574108,9.574108,9.149436
121,4.037371,near,3.533123,7.091777,7.091777,8.540168
121,4.037371,far,5.377015,9.761646,9.761646,9.149436
122,4.070737,near,4.068802,7.325396,7.325396,8.540168
122,4.070737,far,5.305417,10.006054,10.006054,9.149436
123,4.104104,near,3.171965,7.370095,7.370095,8.540168
123,4.104104,far,4.163465,10.030156,10.030156,9.149436
124,4.137471,near,3.210811,7.455041,7.455041,8.540168
124,4.137471,far,4.744571,10.212730,10.212730,9.149436
125,4.170838,near,3.525299,7.591026,7.591026,8.540168
125,4.170838,far,4.121668,10.275517,10.275517,9.149436
126,4.204204,near,3.565449,7.694534,7.694534,8.540168
126,4.204204,far,3.814271,10.337726,10.337726,9.149436
127,4.237571,near,3.318526,7.756147,7.756147,8.540168
127,4.237571,far,2.877518,10.337726,10.337726,9.149436
128,4.270938,near,2.486061,7.823106,7.823106,8.540168
128,4.270938,far,1.961729,10.398793,10.398793,9.149436
129,4.304304,near,2.917341,7.954148,7.954148,8.540168
129,4.304304,far,2.166742,10.463938,10.463938,9.149436
130,4.337671,near,3.155347,8.086742,8.086742,8.540168
130,4.337671,far,1.565552,10.526154,10.526154,9.149436
131,4.371038,near,2.476099,8.086742,8.086742,8.540168
131,4.371038,far,2.191763,10.714308,10.714308,9.149436
132,4.404404,near,2.651760,8.225417,8.225417,8.540168
132,4.404404,far,2.212850,10.780739,10.780739,9.149436
133,4.437771,near,3.404890,8.437807,8.437807,8.540168
133,4.437771,far,2.531273,10.844487,10.844487,9.149436
134,4.471138,near,3.805387,8.584945,8.584945,8.540168
134,4.471138,far,2.536182,10.906537,10.906537,9.149436
135,4.504505,near,3.352353,8.625289,8.625289,8.540168
135,4.504505,far,2.210781,10.906537,10.906537,9.149436
136,4.537871,near,3.118533,8.711073,8.711073,8.540168
136,4.537871,far,2.234172,10.973436,10.973436,9.149436
137,4.571238,near,3.375607,8.762539,8.762539,8.540168
137,4.571238,far,1.912949,11.097281,11.097281,9.149436
138,4.604605,near,3.167190,8.859489,8.859489,8.540168
138,4.604605,far,2.214220,11.224026,11.224026,9.149436
139,4.637971,near,3.108308,9.060091,9.060091,8.540168
139,4.637971,far,2.549187,11.354835,11.354835,9.149436
140,4.671338,near,3.948575,9.375451,9.375451,9.451348
140,4.671338,far,3.177409,11.542654,11.542654,9.149436
141,4.704705,near,4.269356,9.480015,9.480015,9.451348
141,4.704705,far,3.177409,11.542654,11.542654,9.149436
142,4.738071,near,4.267254,9.565378,9.565378,9.451348
142,4.738071,far,2.967319,11.567494,11.567494,9.149436
143,4.771438,near,4.390699,9.641558,9.641558,9.451348
143,4.771438,far,2.348711,11.567494,11.567494,9.149436
144,4.804805,near,4.547638,9.769927,9.769927,9.451348
144,4.804805,far,2.029282,11.630289,11.630289,9.149436
145,4.838172,near,3.968736,9.854632,9.854632,9.451348
145,4.838172,far,1.375891,11.630289,11.630289,9.149436
146,4.871538,near,2.659201,9.907823,9.907823,9.451348
146,4.871538,far,0.499010,11.642556,11.642556,9.149436
147,4.904905,near,2.736237,10.027811,10.027811,9.451348
147,4.904905,far,0.812667,11.705351,11.705351,9.149436
148,4.938272,near,2.581434,10.082182,10.082182,9.451348
148,4.938272,far,1.025038,11.772706,11.772706,9.149436
149,4.971638,near,2.415136,10.125069,10.125069,9.451348
149,4.971638,far,1.148087,11.797341,11.797341,9.149436
150,5.005005,near,2.168442,10.204050,10.204050,9.451348
150,5.005005,far,0.895949,11.809658,11.809658,9.149436
151,5.038372,near,2.127563,10.280571,10.280571,9.451348
151,5.038372,far,1.235401,11.877616,11.877616,9.149436
152,5.071738,near,3.221420,10.552752,10.552752,9.451348
152,5.071738,far,1.494393,11.941734,11.941734,9.149436
153,5.105105,near,4.022648,10.833146,10.833146,9.451348
153,5.105105,far,1.499703,12.005591,12.005591,9.149436
154,5.138472,near,3.977655,10.878509,10.878509,9.451348
154,5.138472,far,1.224406,12.017833,12.017833,9.149436
155,5.171839,near,3.972544,10.920373,10.920373,9.451348
155,5.171839,far,1.435674,12.084763,12.084763,9.149436
156,5.205205,near,3.981756,11.001198,11.001198,9.451348
156,5.205205,far,2.013399,12.212741,12.212741,9.149436
157,5.238572,near,4.006709,11.082715,11.082715,9.451348
157,5.238572,far,2.012261,12.280471,12.280471,9.149436
158,5.271939,near,2.852915,11.123906,11.123906,9.451348
158,5.271939,far,2.648298,12.471924,12.471924,9.149436
159,5.305305,near,1.854732,11.204463,11.204463,9.451348
159,5.305305,far,2.329331,12.471924,12.471924,9.149436
160,5.338672,near,1.831918,11.245259,11.245259,9.451348
160,5.338672,far,2.912305,12.600877,12.600877,9.149436
161,5.372039,near,1.829415,11.286622,11.286622,9.451348
161,5.372039,far,2.908520,12.667049,12.667049,9.149436
162,5.405405,near,2.022487,11.406100,11.406100,9.451348
162,5.405405,far,2.599802,12.733222,12.733222,9.149436
163,5.438772,near,2.031281,11.489378,11.489378,9.451348
163,5.438772,far,2.590978,12.799186,12.799186,9.149436
164,5.472139,near,2.144295,11.553195,11.553195,9.451348
164,5.472139,far,2.297746,12.931933,12.931933,9.149436
165,5.505506,near,2.140458,11.632983,11.632983,9.451348
165,5.505506,far,2.674867,13.007433,13.007433,9.149436
166,5.538872,near,2.623111,11.770407,11.770407,9.451348
166,5.538872,far,2.364392,13.074228,13.074228,9.149436
167,5.572239,near,2.754873,11.838148,11.838148,9.451348
167,5.572239,far,3.361371,13.339996,13.339996,9.149436
168,5.605606,near,3.357269,12.078226,12.078226,9.451348
168,5.605606,far,3.702985,13.474560,13.474560,9.149436
169,5.638972,near,3.180663,12.126147,12.126147,9.451348
169,5.638972,far,3.436949,13.487263,13.487263,9.149436
170,5.672339,near,3.149115,12.183648,12.183648,9.451348
170,5.672339,far,2.773874,13.487263,13.487263,9.149436
171,5.705706,near,3.097710,12.253146,12.253146,9.451348
171,5.705706,far,2.396753,13.487263,13.487263,9.149436
172,5.739072,near,2.650957,12.301129,12.301129,9.451348
172,5.739072,far,2.063110,13.487263,13.487263,9.149436
173,5.772439,near,3.255912,12.489982,12.489982,9.451348
173,5.772439,far,1.153431,13.570914,13.570914,9.149436
174,5.805806,near,3.541230,12.787181,12.787181,9.451348
174,5.805806,far,0.481287,13.570914,13.570914,9.149436
175,5.839173,near,4.026214,12.932196,12.932196,9.451348
175,5.839173,far,0.417832,13.570914,13.570914,9.149436
176,5.872539,near,3.785457,12.941497,12.941497,9.451348
176,5.872539,far,0.749099,13.637233,13.637233,9.149436
177,5.905906,near,3.666867,12.987253,12.987253,9.451348
177,5.905906,far,0.749099,13.637233,13.637233,9.149436
178,5.939273,near,3.853731,13.072647,13.072647,9.451348
178,5.939273,far,1.146649,13.716823,13.716823,9.149436
179,5.972639,near,3.339566,13.158564,13.158564,9.451348
179,5.972639,far,0.728816,13.716823,13.716823,9.149436
180,6.006006,near,2.151226,13.217857,13.217857,9.451348
180,6.006006,far,0.927603,13.756620,13.756620,9.149436
181,6.039373,near,1.686901,13.269914,13.269914,9.451348
181,6.039373,far,0.927603,13.756620,13.756620,9.149436
182,6.072739,near,2.125795,13.367082,13.367082,9.451348
182,6.072739,far,0.596337,13.756620,13.756620,9.149436
183,6.106106,near,2.829141,13.553648,13.553648,9.451348
183,6.106106,far,0.596337,13.756620,13.756620,9.149436
184,6.139473,near,3.513566,13.776063,13.776063,9.451348
184,6.139473,far,0.198787,13.756620,13.756620,9.149436
185,6.172840,near,3.441516,13.847556,13.847556,9.451348
185,6.172840,far,0.198787,13.756620,13.756620,9.149436
186,6.206206,near,3.532950,13.925154,13.925154,9.451348
186,6.206206,far,0.000000,13.756620,13.756620,9.149436
187,6.239573,near,3.444560,13.959515,13.959515,9.451348
187,6.239573,far,0.679873,14.573284,14.573284,9.149436
188,6.272940,near,3.301955,14.028134,14.028134,9.451348
188,6.272940,far,0.943409,14.626044,14.626044,9.149436
189,6.306306,near,2.546906,14.063539,14.063539,9.451348
189,6.306306,far,1.420673,14.721592,14.721592,9.149436
190,6.339673,near,1.628444,14.102078,14.102078,9.451348
190,6.339673,far,2.179211,14.873452,14.873452,9.149436
191,6.373040,near,1.464422,14.140734,14.140734,9.451348
191,6.373040,far,2.908909,15.019537,15.019537,9.149436
192,6.406406,near,1.122146,14.149808,14.149808,9.451348
192,6.406406,far,3.041549,15.046092,15.046092,9.149436
193,6.439773,near,1.131821,14.186106,14.186106,9.451348
193,6.439773,far,2.755961,15.125028,15.125028,9.149436
194,6.473140,near,0.982995,14.224930,14.224930,9.451348
194,6.473140,far,2.690939,15.164770,15.164770,9.149436
195,6.506507,near,0.999498,14.263639,14.263639,9.451348
195,6.506507,far,2.213675,15.164770,15.164770,9.149436
196,6.539873,near,1.351098,14.372568,14.372568,9.451348
196,6.539873,far,2.141777,15.302236,15.302236,9.149436
197,6.573240,near,1.352211,14.411447,14.411447,9.451348
197,6.573240,far,1.876210,15.395155,15.395155,9.149436
198,6.606607,near,1.651616,14.480462,14.480462,9.451348
198,6.606607,far,2.894920,15.625655,15.625655,9.149436
199,6.639973,near,1.515505,14.489510,14.489510,9.451348
199,6.639973,far,3.159214,15.757503,15.757503,9.149436
200,6.673340,near,1.321580,14.489510,14.489510,9.451348
200,6.673340,far,3.289957,15.823420,15.823420,9.149436
201,6.706707,near,1.128230,14.489510,14.489510,9.451348
201,6.706707,far,3.289957,15.823420,15.823420,9.149436
202,6.740073,near,0.629325,14.498559,14.498559,9.451348
202,6.740073,far,2.863848,15.875579,15.875579,9.149436
203,6.773440,near,0.943917,14.600419,14.600419,9.451348
203,6.773440,far,2.399717,15.875579,15.875579,9.149436
204,6.806807,near,1.105436,14.701770,14.701770,9.451348
204,6.806807,far,2.271055,16.080321,16.080321,9.149436
205,6.840174,near,1.396921,14.769174,14.769174,9.451348
205,6.840174,far,1.612476,16.080321,16.080321,9.149436
206,6.873540,near,1.441583,14.778116,14.778116,9.451348
206,6.873540,far,1.535016,16.130731,16.130731,9.149436
207,6.906907,near,1.608179,14.811468,14.811468,9.451348
207,6.906907,far,1.953300,16.214471,16.214471,9.149436
208,6.940274,near,1.730074,14.844920,14.844920,9.451348
208,6.940274,far,2.043467,16.284681,16.284681,9.149436
209,6.973640,near,1.310869,14.862856,14.862856,9.451348
209,6.973640,far,2.374405,16.350935,16.350935,9.149436
210,7.007007,near,0.971715,14.896308,14.896308,9.451348
210,7.007007,far,1.682656,16.417189,16.417189,9.149436
211,7.040374,near,0.849496,14.939244,14.939244,9.451348
211,7.040374,far,2.992717,16.679464,16.679464,9.149436
212,7.073740,near,1.152451,15.008837,15.008837,9.451348
212,7.073740,far,3.112338,16.753822,16.753822,9.149436
213,7.107107,near,1.202058,15.052121,15.052121,9.451348
213,7.107107,far,3.659395,16.947083,16.947083,9.149436
214,7.140474,near,1.226845,15.090535,15.090535,9.451348
214,7.140474,far,3.946971,17.074866,17.074866,9.149436
215,7.173841,near,1.843121,15.231849,15.231849,9.451348
215,7.173841,far,3.937103,17.139144,17.139144,9.149436
216,7.207207,near,2.032143,15.303143,15.303143,9.451348
216,7.207207,far,3.606164,17.139144,17.139144,9.149436
217,7.240574,near,2.166830,15.373043,15.373043,9.451348
217,7.240574,far,3.517129,17.383594,17.383594,9.149436
218,7.273941,near,1.864812,15.382172,15.382172,9.451348
218,7.273941,far,3.145711,17.383594,17.383594,9.149436
219,7.307307,near,1.999893,15.452500,15.452500,9.451348
219,7.307307,far,2.769560,17.501549,17.501549,9.149436
220,7.340674,near,2.005964,15.492129,15.492129,9.451348
220,7.340674,far,3.610870,17.797762,17.797762,9.149436
221,7.374041,near,1.480381,15.528221,15.528221,9.451348
221,7.374041,far,3.289800,17.797762,17.797762,9.149436
222,7.407407,near,1.991833,15.701909,15.701909,9.451348
222,7.407407,far,4.188890,17.977761,17.977761,9.149436
223,7.440774,near,2.665398,15.906657,15.906657,9.451348
223,7.440774,far,3.027108,17.989621,17.989621,9.149436
224,7.474141,near,2.793865,15.941505,15.941505,9.451348
224,7.474141,far,4.191674,18.222768,18.222768,9.149436
225,7.507508,near,3.444157,16.142020,16.142020,9.451348
225,7.507508,far,3.895762,18.281482,18.281482,9.149436
226,7.540874,near,3.915720,16.276057,16.276057,9.451348
226,7.540874,far,2.709455,18.340196,18.340196,9.149436
227,7.574241,near,3.904980,16.309999,16.309999,9.451348
227,7.574241,far,3.874021,18.573342,18.573342,9.149436
228,7.607608,near,3.081606,16.318847,16.318847,9.451348
228,7.607608,far,3.268047,18.632024,18.632024,9.149436
229,7.640974,near,2.389182,16.384971,16.384971,9.451348
229,7.640974,far,4.095116,18.809464,18.809464,9.149436
230,7.674341,near,3.208774,16.583902,16.583902,9.451348
230,7.674341,far,2.930550,18.809464,18.809464,9.149436
231,7.707708,near,3.559909,16.854715,16.854715,9.451348
231,7.707708,far,2.637273,18.809464,18.809464,9.149436
232,7.741074,near,3.755053,17.027819,17.027819,9.451348
232,7.741074,far,2.667094,18.874149,18.874149,9.149436
233,7.774441,near,3.585513,17.027819,17.027819,9.451348
233,7.774441,far,2.108842,18.995533,18.995533,9.149436
234,7.807808,near,4.098681,17.139404,17.139404,9.451348
234,7.807808,far,2.162843,19.065026,19.065026,9.149436
235,7.841175,near,4.488086,17.283487,17.283487,9.451348
235,7.841175,far,1.875581,19.184956,19.184956,9.149436
236,7.874541,near,4.226707,17.430089,17.430089,9.451348
236,7.874541,far,1.935407,19.196933,19.196933,9.149436
237,7.907908,near,3.449973,17.545400,17.545400,9.451348
237,7.907908,far,2.233151,19.256542,19.256542,9.149436
238,7.941275,near,3.046894,17.637808,17.637808,9.451348
238,7.941275,far,2.796257,19.433960,19.433960,9.149436
239,7.974641,near,3.691751,17.766909,17.766909,9.451348
