Frame,Visibility,X,Y,Source,Confidence
140,1,774,339,refined,0.467
141,1,775,348,refined,0.463
142,1,776,358,refined,0.456
143,1,777,365,refined,0.468
144,1,778,375,refined,0.456
145,1,778,384,refined,0.459
146,1,780,394,refined,0.457
147,1,780,404,refined,0.450
148,1,780,412,refined,0.487
149,1,773,403,refined,0.470
150,1,755,401,refined,0.435
151,1,738,397,refined,0.454
152,1,722,395,refined,0.451
153,1,706,392,refined,0.448
154,1,692,391,refined,0.465
155,1,675,392,refined,0.457
156,1,664,393,refined,0.492
157,1,654,393,refined,0.516
158,1,641,395,refined,0.525
159,1,627,398,refined,0.518
160,1,617,399,refined,0.521
161,1,607,403,refined,0.528
162,1,595,408,refined,0.536
163,1,584,411,refined,0.532
164,1,573,416,refined,0.548
165,1,563,424,interp,0.250
166,1,554,431,interp,0.250
167,1,544,439,interp,0.250
168,1,535,446,interp,0.250
169,1,525,454,refined,0.538
170,1,518,459,refined,0.538
171,1,508,470,refined,0.550
172,1,498,485,refined,0.478
173,1,491,491,refined,0.525
174,1,482,503,refined,0.517
175,1,474,514,refined,0.525
176,1,465,524,refined,0.524
177,1,460,536,refined,0.540
178,1,458,532,refined,0.577
179,1,455,531,refined,0.628
180,1,457,528,refined,0.531
181,1,460,525,refined,0.579
182,1,463,525,refined,0.615
183,1,462,522,refined,0.618
184,1,465,520,refined,0.556
185,1,464,519,refined,0.518
186,1,462,520,refined,0.511
187,1,462,521,refined,0.544
188,1,463,523,refined,0.611
189,1,463,529,refined,0.623
190,1,462,535,refined,0.588
191,0,0,0,rejected_static_lock,0.000
192,0,0,0,rejected_static_lock,0.000
193,0,0,0,rejected_static_lock,0.000
194,0,0,0,rejected_static_lock,0.000
195,0,0,0,rejected_static_lock,0.000
196,0,0,0,rejected_static_lock,0.000
197,0,0,0,rejected_static_lock,0.000
198,0,0,0,rejected_static_lock,0.000
199,0,0,0,rejected_static_lock,0.000
200,0,0,0,rejected_static_lock,0.000
201,0,0,0,rejected_static_lock,0.000
202,0,0,0,rejected_static_lock,0.000
203,0,0,0,rejected_static_lock,0.000
204,0,0,0,rejected_static_lock,0.000
205,0,0,0,rejected_static_lock,0.000
206,0,0,0,rejected_static_lock,0.000
207,0,0,0,rejected_static_lock,0.000
208,0,0,0,rejected_static_lock,0.000
209,0,0,0,rejected_static_lock,0.000
210,0,0,0,rejected_static_lock,0.000
211,0,0,0,rejected_static_lock,0.000
212,0,0,0,rejected_static_lock,0.000
213,0,0,0,rejected_static_lock,0.000
214,0,0,0,rejected_static_lock,0.000
215,0,0,0,rejected_static_lock,0.000
216,0,0,0,rejected_static_lock,0.000
217,0,0,0,rejected_static_lock,0.000
218,0,0,0,rejected_static_lock,0.000
219,0,0,0,rejected_static_lock,0.000
220,0,0,0,rejected_static_lock,0.000
221,0,0,0,rejected_static_lock,0.000
222,0,0,0,rejected_static_lock,0.000
223,0,0,0,rejected_static_lock,0.000
224,0,0,0,rejected_static_lock,0.000
