frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
47,1.566667,near,1,644.000,596.000,3.823175,11.085346,614.534,395.000,701.536,614.691,0.899516,detected
47,1.566667,far,,,,,,,,,,0.000000,missing
48,1.600000,near,1,640.000,597.000,3.796505,11.128571,611.646,395.000,701.953,614.228,0.917409,detected
48,1.600000,far,,,,,,,,,,0.000000,missing
49,1.633333,near,1,636.000,599.000,3.780089,11.206399,608.550,395.000,702.300,613.449,0.925917,detected
49,1.633333,far,,,,,,,,,,0.000000,missing
50,1.666667,near,1,633.000,599.000,3.753030,11.211839,603.925,395.000,701.545,613.571,0.916199,detected
50,1.666667,far,,,,,,,,,,0.000000,missing
51,1.700000,near,1,631.000,599.000,3.734990,11.215466,599.318,395.239,700.565,613.555,0.921394,detected
51,1.700000,far,,,,,,,,,,0.000000,missing
52,1.733333,near,1,629.000,598.000,3.706647,11.184098,594.225,395.501,698.823,613.405,0.921990,detected
52,1.733333,far,,,,,,,,,,0.000000,missing
53,1.766667,near,1,627.000,599.000,3.698912,11.222718,589.192,396.022,696.532,613.526,0.928176,detected
53,1.766667,far,,,,,,,,,,0.000000,missing
54,1.800000,near,1,625.000,599.000,3.680874,11.226345,585.137,396.893,694.122,612.850,0.926815,detected
54,1.800000,far,,,,,,,,,,0.000000,missing
55,1.833333,near,1,624.000,598.000,3.661312,11.193213,581.316,398.286,690.959,612.158,0.923333,detected
55,1.833333,far,,,,,,,,,,0.000000,missing
56,1.866667,near,1,623.000,597.000,3.641544,11.159729,578.931,399.339,689.047,611.626,0.915115,detected
56,1.866667,far,,,,,,,,,,0.000000,missing
57,1.900000,near,1,621.000,596.000,3.612401,11.127731,574.691,400.027,684.397,611.151,0.902681,detected
57,1.900000,far,,,,,,,,,,0.000000,missing
58,1.933333,near,1,618.000,596.000,3.584913,11.133259,573.270,400.354,682.738,610.737,0.909514,detected
58,1.933333,far,,,,,,,,,,0.000000,missing
59,1.966667,near,1,615.000,597.000,3.568630,11.174390,570.682,399.252,680.103,610.616,0.918020,detected
59,1.966667,far,,,,,,,,,,0.000000,missing
60,2.000000,near,1,610.000,596.000,3.511613,11.147999,567.872,397.962,677.367,611.730,0.909282,detected
60,2.000000,far,5,681.000,488.000,2.112055,0.000000,664.261,404.180,698.660,496.564,0.589873,detected
61,2.033333,near,1,604.000,597.000,3.468382,11.194548,564.679,396.033,673.537,612.080,0.904285,detected
61,2.033333,far,5,680.000,485.000,1.949805,0.000000,663.208,403.741,697.620,496.416,0.643122,detected
62,2.066667,near,1,600.000,594.000,3.395744,11.094367,561.736,395.301,668.502,611.428,0.898965,detected
62,2.066667,far,5,680.000,484.000,1.900441,0.000000,662.649,403.652,696.761,495.636,0.656542,detected
63,2.100000,near,1,593.000,592.000,3.305439,11.033920,560.349,395.029,663.812,608.076,0.892938,detected
63,2.100000,far,5,681.000,486.000,2.020077,0.000000,662.245,403.627,696.769,496.844,0.601943,detected
64,2.133333,near,1,585.000,589.000,3.190026,10.935961,557.361,395.000,659.003,608.696,0.895988,detected
64,2.133333,far,5,681.000,487.000,2.066653,0.000000,661.871,403.642,697.134,499.214,0.675514,detected
65,2.166667,near,1,582.000,581.000,3.045168,10.621351,555.767,395.000,653.384,603.906,0.900284,detected
65,2.166667,far,5,681.000,487.000,2.066653,0.000000,660.760,403.522,696.396,499.880,0.703278,detected
66,2.200000,near,1,574.000,584.000,3.011751,10.760670,553.837,395.000,646.855,597.108,0.889929,detected
66,2.200000,far,5,681.000,488.000,2.112055,0.000000,660.135,403.475,696.141,500.618,0.746263,detected
67,2.233333,near,1,567.000,589.000,3.018777,10.970423,547.394,395.071,643.157,607.611,0.871148,detected
67,2.233333,far,5,681.000,487.000,2.066653,0.000000,660.592,403.405,696.570,500.657,0.738166,detected
68,2.266667,near,1,559.000,598.000,3.072167,11.311662,540.236,397.431,637.962,616.902,0.896860,detected
68,2.266667,far,5,681.000,488.000,2.112055,0.000000,661.629,403.489,697.307,500.536,0.733555,detected
69,2.300000,near,1,555.000,600.000,3.063425,11.387137,537.777,401.973,634.617,620.061,0.900471,detected
69,2.300000,far,5,681.000,488.000,2.112055,0.000000,662.244,403.497,697.752,500.828,0.714128,detected
70,2.333333,near,1,554.000,604.000,3.107954,11.521092,536.308,407.272,631.447,622.128,0.908324,detected
70,2.333333,far,5,680.000,489.000,2.134969,0.253907,662.149,403.339,697.964,502.272,0.687130,detected
71,2.366667,near,1,553.000,605.000,3.112250,11.555046,534.907,411.528,628.169,623.174,0.910963,detected
71,2.366667,far,5,681.000,489.000,2.156327,0.247963,662.096,403.218,697.844,502.541,0.708659,detected
72,2.400000,near,1,553.000,606.000,3.125195,11.586907,533.833,413.787,626.049,624.216,0.908241,detected
72,2.400000,far,5,680.000,489.000,2.134969,0.253907,661.799,403.240,697.534,502.775,0.692857,detected
73,2.433333,near,1,556.000,601.000,3.085880,11.418907,532.104,414.520,622.529,622.037,0.916773,detected
73,2.433333,far,5,681.000,489.000,2.156327,0.247963,662.535,403.263,697.829,502.173,0.713948,detected
74,2.466667,near,1,556.000,597.000,3.031064,11.282480,530.053,413.866,619.697,620.730,0.920422,detected
74,2.466667,far,5,681.000,488.000,2.112055,0.000000,663.084,403.232,697.841,501.104,0.744804,detected
75,2.500000,near,1,556.000,598.000,3.044985,11.317127,528.336,412.525,618.000,620.565,0.915873,detected
75,2.500000,far,5,681.000,488.000,2.112055,0.000000,663.034,403.198,697.635,500.921,0.742685,detected
76,2.533333,near,1,557.000,594.000,2.997655,11.174436,527.456,411.610,616.794,619.554,0.914374,detected
76,2.533333,far,5,681.000,488.000,2.112055,0.000000,663.278,403.218,697.777,501.109,0.749726,detected
77,2.566667,near,1,560.000,587.000,2.921745,10.906909,528.170,410.630,615.302,613.809,0.918798,detected
77,2.566667,far,5,681.000,487.000,2.066653,0.000000,663.986,403.326,697.882,500.146,0.733489,detected
78,2.600000,near,1,562.000,585.000,2.910067,10.824334,529.261,410.020,614.256,608.006,0.921717,detected
78,2.600000,far,5,681.000,487.000,2.066653,0.000000,664.432,403.351,697.819,499.264,0.716430,detected
79,2.633333,near,1,564.000,585.000,2.929523,10.820416,531.073,409.149,614.707,603.775,0.918391,detected
79,2.633333,far,5,681.000,487.000,2.066653,0.000000,664.340,403.425,697.516,499.032,0.713095,detected
80,2.666667,near,1,567.000,585.000,2.958708,10.814541,533.724,408.474,616.425,601.190,0.914806,detected
80,2.666667,far,5,681.000,488.000,2.112055,0.000000,663.618,403.467,697.019,499.470,0.707836,detected
81,2.700000,near,1,571.000,585.000,2.997622,10.806706,535.901,407.752,618.188,599.949,0.908245,detected
81,2.700000,far,5,681.000,488.000,2.112055,0.000000,663.792,403.697,697.119,499.581,0.734356,detected
82,2.733333,near,1,577.000,584.000,3.041104,10.754759,538.595,406.939,620.764,599.916,0.897207,detected
82,2.733333,far,5,681.000,488.000,2.112055,0.000000,663.813,403.807,697.071,499.764,0.749281,detected
83,2.766667,near,1,581.000,584.000,3.080244,10.746878,541.611,406.240,623.170,599.131,0.892880,detected
83,2.766667,far,5,681.000,489.000,2.156327,0.247963,663.643,403.839,697.004,500.296,0.766786,detected
84,2.800000,near,1,585.000,584.000,3.119385,10.738997,544.498,406.255,625.301,598.472,0.896211,detected
84,2.800000,far,5,681.000,489.000,2.156327,0.247963,662.871,403.817,696.350,500.429,0.760386,detected
85,2.833333,near,1,589.000,583.000,3.144139,10.690321,547.868,406.477,628.268,598.309,0.898617,detected
85,2.833333,far,5,681.000,489.000,2.156327,0.247963,662.541,403.824,696.097,500.493,0.732705,detected
86,2.866667,near,1,593.000,582.000,3.169178,10.641082,550.309,407.897,630.991,598.947,0.910765,detected
86,2.866667,far,5,681.000,489.000,2.156327,0.247963,662.570,403.838,695.995,500.016,0.750971,detected
87,2.900000,near,1,597.000,581.000,3.194509,10.591269,552.599,409.176,633.539,598.052,0.916241,detected
87,2.900000,far,5,681.000,488.000,2.112055,0.000000,662.428,403.648,695.978,500.171,0.747630,detected
88,2.933333,near,1,600.000,579.000,3.195696,10.500033,554.284,410.633,635.088,596.083,0.912632,detected
88,2.933333,far,5,681.000,488.000,2.112055,0.000000,662.615,403.593,696.132,500.143,0.718782,detected
89,2.966667,near,1,604.000,578.000,3.221634,10.448501,555.144,412.581,636.190,595.334,0.911925,detected
89,2.966667,far,5,681.000,488.000,2.112055,0.000000,662.738,403.552,696.204,500.100,0.724698,detected
90,3.000000,near,1,606.000,576.000,3.212911,10.355985,556.458,414.810,637.002,593.227,0.906270,detected
90,3.000000,far,5,681.000,488.000,2.112055,0.000000,662.266,403.427,695.853,500.136,0.760061,detected
91,3.033333,near,1,608.000,577.000,3.247881,10.396355,558.519,418.286,638.280,592.306,0.915015,detected
91,3.033333,far,5,681.000,489.000,2.156327,0.247963,662.568,403.450,696.155,500.347,0.765613,detected
92,3.066667,near,1,608.000,574.000,3.203978,10.261229,566.874,420.745,647.524,590.360,0.887914,detected
92,3.066667,far,5,681.000,488.000,2.112055,0.000000,662.988,403.485,696.292,499.846,0.767134,detected
93,3.100000,near,1,610.000,574.000,3.224736,10.257044,572.222,423.314,653.693,589.653,0.897884,detected
93,3.100000,far,5,681.000,488.000,2.112055,0.000000,663.274,403.441,696.416,499.716,0.766491,detected
94,3.133333,near,1,612.000,573.000,3.230757,10.206669,574.826,425.609,656.948,589.668,0.893222,detected
94,3.133333,far,5,681.000,487.000,2.066653,0.000000,663.335,403.139,696.445,499.671,0.668187,detected
95,3.166667,near,1,615.000,574.000,3.276633,10.246581,577.927,426.608,660.987,589.718,0.897378,detected
95,3.166667,far,5,681.000,487.000,2.066653,0.000000,660.532,403.183,694.261,499.709,0.679352,detected
96,3.200000,near,1,617.000,575.000,3.311642,10.288095,579.752,427.213,662.868,589.429,0.887398,detected
96,3.200000,far,5,681.000,486.000,2.020077,0.000000,657.821,403.242,692.254,498.756,0.746714,detected
97,3.233333,near,1,618.000,575.000,3.321960,10.286016,581.650,426.293,665.741,589.787,0.890727,detected
97,3.233333,far,,680.000,486.000,1.997892,0.000000,,,,,0.000000,tracked
98,3.266667,near,1,619.000,574.000,3.318153,10.238211,584.459,424.469,669.498,589.606,0.885362,detected
98,3.266667,far,,680.000,485.000,1.949805,0.000000,,,,,0.000000,tracked
99,3.300000,near,1,622.000,572.000,3.320906,10.138726,584.393,422.173,669.257,588.397,0.803332,detected
99,3.300000,far,,679.000,484.000,1.877669,0.000000,,,,,0.000000,tracked
100,3.333333,near,1,624.000,572.000,3.341922,10.134488,584.339,419.764,668.292,587.211,0.823997,detected
100,3.333333,far,,679.000,483.000,1.826671,0.000000,,,,,0.000000,tracked
101,3.366667,near,1,625.000,570.000,3.323728,10.036772,585.471,416.642,668.219,585.630,0.830755,detected
101,3.366667,far,,678.000,482.000,1.750891,0.000000,,,,,0.000000,tracked
102,3.400000,near,1,625.000,568.000,3.294307,9.938775,585.902,414.134,667.045,584.035,0.810401,detected
102,3.400000,far,,678.000,482.000,1.750891,0.000000,,,,,0.000000,tracked
103,3.433333,near,1,626.000,569.000,3.319813,9.985920,585.578,412.122,665.293,583.696,0.827687,detected
103,3.433333,far,,678.000,482.000,1.750891,0.000000,,,,,0.000000,tracked
104,3.466667,near,1,626.000,569.000,3.319813,9.985920,586.073,410.277,664.884,583.875,0.862353,detected
104,3.466667,far,,678.000,482.000,1.750891,0.000000,,,,,0.000000,tracked
105,3.500000,near,1,627.000,569.000,3.330518,9.983760,586.453,408.284,664.779,584.221,0.879504,detected
105,3.500000,far,,678.000,482.000,1.750891,0.000000,,,,,0.000000,tracked
106,3.533333,near,1,626.000,569.000,3.319813,9.985920,585.964,407.285,663.319,584.507,0.889940,detected
106,3.533333,far,,677.000,482.000,1.727500,0.000000,,,,,0.000000,tracked
107,3.566667,near,1,626.000,570.000,3.334366,10.034626,585.128,406.283,661.980,585.503,0.891612,detected
107,3.566667,far,,,,,,,,,,0.000000,missing
108,3.600000,near,1,626.000,570.000,3.334366,10.034626,583.825,406.249,659.590,585.239,0.896611,detected
108,3.600000,far,,,,,,,,,,0.000000,missing
109,3.633333,near,1,625.000,571.000,3.338167,10.084865,582.268,406.615,657.220,585.898,0.893483,detected
109,3.633333,far,,,,,,,,,,0.000000,missing
110,3.666667,near,1,625.000,571.000,3.338167,10.084865,581.586,406.954,655.743,586.146,0.894755,detected
110,3.666667,far,,,,,,,,,,0.000000,missing
111,3.700000,near,1,626.000,571.000,3.348740,10.082732,581.249,407.214,654.634,586.191,0.892438,detected
111,3.700000,far,,,,,,,,,,0.000000,missing
112,3.733333,near,1,626.000,572.000,3.362937,10.130250,581.017,407.165,653.941,586.585,0.898793,detected
112,3.733333,far,,,,,,,,,,0.000000,missing
113,3.766667,near,1,625.000,573.000,3.366518,10.179296,580.914,406.294,653.730,586.994,0.898425,detected
113,3.766667,far,,,,,,,,,,0.000000,missing
114,3.800000,near,1,626.000,572.000,3.362937,10.130250,580.058,405.189,652.859,587.011,0.899957,detected
114,3.800000,far,,,,,,,,,,0.000000,missing
115,3.833333,near,1,627.000,571.000,3.359312,10.080601,579.441,403.936,652.368,586.969,0.902681,detected
115,3.833333,far,,,,,,,,,,0.000000,missing
116,3.866667,near,1,627.000,572.000,3.373445,10.128131,578.996,402.388,652.258,586.677,0.906598,detected
116,3.866667,far,,,,,,,,,,0.000000,missing
117,3.900000,near,1,627.000,572.000,3.373445,10.128131,578.151,401.159,651.708,586.702,0.904534,detected
117,3.900000,far,,,,,,,,,,0.000000,missing
118,3.933333,near,1,627.000,573.000,3.387406,10.175084,577.478,399.652,651.463,586.656,0.908351,detected
118,3.933333,far,,,,,,,,,,0.000000,missing
119,3.966667,near,1,626.000,572.000,3.362937,10.130250,576.962,397.755,651.494,586.427,0.907061,detected
119,3.966667,far,,,,,,,,,,0.000000,missing
120,4.000000,near,1,624.000,572.000,3.341922,10.134488,575.899,395.630,651.265,586.586,0.902260,detected
120,4.000000,far,,,,,,,,,,0.000000,missing
121,4.033333,near,1,624.000,573.000,3.356074,10.181401,574.501,395.000,651.251,590.202,0.898917,detected
121,4.033333,far,,,,,,,,,,0.000000,missing
122,4.066667,near,1,622.000,574.000,3.349294,10.231933,573.439,395.000,650.814,592.600,0.894523,detected
122,4.066667,far,,,,,,,,,,0.000000,missing
123,4.100000,near,1,620.000,575.000,3.342596,10.281856,573.628,395.000,650.216,591.117,0.896197,detected
123,4.100000,far,,,,,,,,,,0.000000,missing
124,4.133333,near,1,619.000,577.000,3.360024,10.373755,573.711,395.045,650.277,591.703,0.896349,detected
124,4.133333,far,,,,,,,,,,0.000000,missing
125,4.166667,near,1,617.000,579.000,3.366968,10.465527,572.896,395.729,649.962,594.239,0.896512,detected
125,4.166667,far,,,,,,,,,,0.000000,missing
126,4.200000,near,1,615.000,580.000,3.360362,10.512626,572.220,396.385,649.478,595.925,0.895992,detected
126,4.200000,far,,,,,,,,,,0.000000,missing
127,4.233333,near,1,612.000,580.000,3.330312,10.518680,570.647,396.807,649.319,601.745,0.891877,detected
127,4.233333,far,,,,,,,,,,0.000000,missing
128,4.266667,near,1,610.000,583.000,3.350843,10.648695,569.323,397.905,647.970,605.275,0.894208,detected
128,4.266667,far,,,,,,,,,,0.000000,missing
129,4.300000,near,1,607.000,586.000,3.361002,10.776259,569.102,398.974,647.041,606.769,0.884023,detected
129,4.300000,far,,,,,,,,,,0.000000,missing
130,4.333333,near,1,604.000,592.000,3.408405,11.013206,569.095,399.988,646.139,607.403,0.882293,detected
130,4.333333,far,,,,,,,,,,0.000000,missing
131,4.366667,near,1,604.000,593.000,3.420661,11.050261,568.208,400.871,644.772,609.396,0.889687,detected
131,4.366667,far,,,,,,,,,,0.000000,missing
132,4.400000,near,1,604.000,595.000,3.444777,11.123178,567.824,401.099,644.260,611.698,0.893189,detected
132,4.400000,far,,,,,,,,,,0.000000,missing
133,4.433333,near,1,602.000,596.000,3.438320,11.162738,567.279,400.872,643.264,612.633,0.894101,detected
133,4.433333,far,,,,,,,,,,0.000000,missing
134,4.466667,near,1,601.000,596.000,3.429158,11.164580,566.481,400.197,641.769,612.697,0.893183,detected
134,4.466667,far,,,,,,,,,,0.000000,missing
135,4.500000,near,1,599.000,594.000,3.386484,11.096229,565.767,399.201,640.294,612.186,0.881561,detected
135,4.500000,far,,,,,,,,,,0.000000,missing
136,4.533333,near,1,597.000,596.000,3.392514,11.171949,564.846,397.697,638.680,612.224,0.882240,detected
136,4.533333,far,,,,,,,,,,0.000000,missing
137,4.566667,near,1,595.000,596.000,3.374193,11.175633,564.396,396.640,637.304,611.900,0.890849,detected
137,4.566667,far,,,,,,,,,,0.000000,missing
138,4.600000,near,1,592.000,597.000,3.359033,11.216535,563.341,395.816,635.610,612.315,0.884650,detected
138,4.600000,far,,,,,,,,,,0.000000,missing
139,4.633333,near,1,589.000,597.000,3.331698,11.222031,562.715,395.424,634.186,612.539,0.893136,detected
139,4.633333,far,,,,,,,,,,0.000000,missing
140,4.666667,near,1,585.000,598.000,3.307781,11.264292,560.349,395.013,631.367,613.000,0.890310,detected
140,4.666667,far,,,,,,,,,,0.000000,missing
141,4.700000,near,1,581.000,599.000,3.284115,11.306107,555.552,395.108,626.432,612.820,0.887091,detected
141,4.700000,far,,,,,,,,,,0.000000,missing
142,4.733333,near,1,578.000,599.000,3.257070,11.311543,550.143,395.000,621.690,612.944,0.897192,detected
142,4.733333,far,,,,,,,,,,0.000000,missing
143,4.766667,near,1,575.000,599.000,3.230025,11.316980,546.765,395.000,619.310,613.142,0.891650,detected
143,4.766667,far,,,,,,,,,,0.000000,missing
144,4.800000,near,1,573.000,600.000,3.224827,11.354693,543.812,395.000,617.019,612.847,0.897670,detected
144,4.800000,far,,,,,,,,,,0.000000,missing
145,4.833333,near,1,574.000,601.000,3.246447,11.386635,541.337,395.000,615.551,613.966,0.897088,detected
145,4.833333,far,,,,,,,,,,0.000000,missing
146,4.866667,near,1,574.000,601.000,3.246447,11.386635,540.152,395.000,615.192,614.935,0.899099,detected
146,4.866667,far,,,,,,,,,,0.000000,missing
147,4.900000,near,1,573.000,600.000,3.224827,11.354693,539.750,395.000,615.323,615.311,0.900474,detected
147,4.900000,far,,,,,,,,,,0.000000,missing
148,4.933333,near,1,573.000,600.000,3.224827,11.354693,539.547,395.000,615.587,615.582,0.898711,detected
148,4.933333,far,,,,,,,,,,0.000000,missing
149,4.966667,near,1,572.000,599.000,3.202981,11.322417,539.268,395.000,615.708,615.555,0.902920,detected
149,4.966667,far,,,,,,,,,,0.000000,missing
150,5.000000,near,1,571.000,600.000,3.206892,11.358298,539.062,395.000,615.734,615.344,0.906256,detected
150,5.000000,far,,,,,,,,,,0.000000,missing
151,5.033333,near,1,570.000,599.000,3.184952,11.326041,538.724,395.000,615.662,615.313,0.907764,detected
151,5.033333,far,,,,,,,,,,0.000000,missing
152,5.066667,near,1,570.000,599.000,3.184952,11.326041,538.031,395.000,615.113,615.064,0.908835,detected
152,5.066667,far,,,,,,,,,,0.000000,missing
153,5.100000,near,1,569.000,598.000,3.162781,11.293444,536.772,395.000,613.797,614.684,0.910004,detected
153,5.100000,far,,,,,,,,,,0.000000,missing
154,5.133333,near,1,567.000,598.000,3.144657,11.297088,535.213,395.000,611.963,614.381,0.908221,detected
154,5.133333,far,,,,,,,,,,0.000000,missing
155,5.166667,near,1,566.000,598.000,3.135596,11.298909,533.637,395.000,609.942,614.278,0.909133,detected
155,5.166667,far,,,,,,,,,,0.000000,missing
156,5.200000,near,1,565.000,598.000,3.126534,11.300732,532.055,395.000,607.577,614.253,0.901644,detected
156,5.200000,far,,,,,,,,,,0.000000,missing
157,5.233333,near,1,564.000,598.000,3.117473,11.302553,530.609,395.000,605.224,614.166,0.903659,detected
157,5.233333,far,,,,,,,,,,0.000000,missing
158,5.266667,near,1,564.000,597.000,3.103936,11.267828,529.884,395.000,603.588,613.889,0.904841,detected
158,5.266667,far,,,,,,,,,,0.000000,missing
159,5.300000,near,1,564.000,598.000,3.117473,11.302553,529.529,395.000,602.476,613.852,0.905361,detected
159,5.300000,far,,,,,,,,,,0.000000,missing
160,5.333333,near,1,564.000,598.000,3.117473,11.302553,529.566,395.000,601.872,613.966,0.903735,detected
