frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
21,0.700000,far,,,,,,,,,,0.000000,missing
22,0.733333,near,1,659.000,586.000,4.150918,10.487725,620.805,398.536,695.249,608.786,0.840332,detected
22,0.733333,far,,,,,,,,,,0.000000,missing
23,0.766667,near,1,660.000,584.000,4.136510,10.400707,621.805,396.536,696.249,606.786,0.840332,tracked
23,0.766667,far,,,,,,,,,,0.000000,missing
24,0.800000,near,1,661.000,588.000,4.198357,10.564832,614.190,397.337,690.513,609.101,0.868652,detected
24,0.800000,far,,,,,,,,,,0.000000,missing
25,0.833333,near,1,662.000,587.000,4.197134,10.521153,615.190,396.337,691.513,608.101,0.868652,tracked
25,0.833333,far,,,,,,,,,,0.000000,missing
26,0.866667,near,1,663.000,585.000,4.183335,10.434989,606.498,397.000,685.525,609.868,0.888672,detected
26,0.866667,far,,,,,,,,,,0.000000,missing
27,0.900000,near,1,664.000,584.000,4.182004,10.389795,607.498,396.000,686.525,608.868,0.888672,tracked
27,0.900000,far,,,,,,,,,,0.000000,missing
28,0.933333,near,1,665.000,587.000,4.230700,10.513144,600.980,397.000,682.586,609.310,0.885254,detected
28,0.933333,far,,,,,,,,,,0.000000,missing
29,0.966667,near,1,665.000,587.000,4.230700,10.513144,600.980,397.000,682.586,609.310,0.885254,tracked
29,0.966667,far,,,,,,,,,,0.000000,missing
30,1.000000,near,1,666.000,588.000,4.253993,10.551576,598.315,397.000,682.263,608.888,0.886719,detected
30,1.000000,far,,,,,,,,,,0.000000,missing
31,1.033333,near,1,666.000,588.000,4.253993,10.551576,598.315,397.000,682.263,608.888,0.886719,tracked
31,1.033333,far,,,,,,,,,,0.000000,missing
32,1.066667,near,1,667.000,590.000,4.288801,10.629802,598.732,397.000,684.777,610.014,0.876465,detected
32,1.066667,far,,,,,,,,,,0.000000,missing
33,1.100000,near,1,667.000,591.000,4.300443,10.669573,598.732,398.000,684.777,611.014,0.876465,tracked
33,1.100000,far,,,,,,,,,,0.000000,missing
34,1.133333,near,1,666.000,588.000,4.253993,10.551576,603.783,397.000,689.950,609.272,0.853027,detected
34,1.133333,far,,,,,,,,,,0.000000,missing
35,1.166667,near,1,665.000,589.000,4.254886,10.594854,602.783,398.000,688.950,610.272,0.853027,tracked
35,1.166667,far,,,,,,,,,,0.000000,missing
36,1.200000,near,1,667.000,593.000,4.323346,10.747814,608.033,397.000,694.436,610.910,0.869141,detected
36,1.200000,far,,,,,,,,,,0.000000,missing
37,1.233333,near,1,666.000,594.000,4.323833,10.788844,607.033,398.000,693.436,611.910,0.869141,tracked
37,1.233333,far,,,,,,,,,,0.000000,missing
38,1.266667,near,1,662.000,593.000,4.269186,10.760617,615.094,397.000,700.089,611.634,0.880859,detected
38,1.266667,far,,,,,,,,,,0.000000,missing
39,1.300000,near,1,661.000,593.000,4.258360,10.763176,614.094,397.000,699.089,611.634,0.880859,tracked
39,1.300000,far,,,,,,,,,,0.000000,missing
40,1.333333,near,1,661.000,594.000,4.269971,10.801557,619.487,397.000,702.689,612.116,0.877930,detected
40,1.333333,far,,,,,,,,,,0.000000,missing
41,1.366667,near,1,660.000,594.000,4.259205,10.804097,618.487,397.000,701.689,612.116,0.877930,tracked
41,1.366667,far,,,,,,,,,,0.000000,missing
42,1.400000,near,1,658.000,592.000,4.213983,10.732103,619.601,397.496,701.387,612.292,0.873535,detected
42,1.400000,far,,,,,,,,,,0.000000,missing
43,1.433333,near,1,657.000,591.000,4.191006,10.695522,618.601,396.496,700.387,611.292,0.873535,tracked
43,1.433333,far,,,,,,,,,,0.000000,missing
44,1.466667,near,1,652.000,594.000,4.173149,10.824409,615.555,397.116,697.285,612.989,0.886230,detected
44,1.466667,far,,,,,,,,,,0.000000,missing
45,1.500000,near,1,651.000,593.000,4.150216,10.788740,614.555,396.116,696.285,611.989,0.886230,tracked
45,1.500000,far,,,,,,,,,,0.000000,missing
46,1.533333,near,1,648.000,598.000,4.178288,10.983128,616.014,397.000,700.532,614.518,0.884766,detected
46,1.533333,far,,,,,,,,,,0.000000,missing
47,1.566667,near,1,648.000,597.000,4.166451,10.946577,616.014,396.000,700.532,613.518,0.884766,tracked
47,1.566667,far,,,,,,,,,,0.000000,missing
48,1.600000,near,1,640.000,601.000,4.130269,11.109834,613.429,397.000,701.984,615.510,0.910156,detected
48,1.600000,far,,,,,,,,,,0.000000,missing
49,1.633333,near,1,639.000,601.000,4.119929,11.112249,612.429,397.000,700.984,615.510,0.910156,tracked
49,1.633333,far,,,,,,,,,,0.000000,missing
50,1.666667,near,1,633.000,599.000,4.033266,11.056012,607.105,397.000,699.815,615.235,0.909668,detected
50,1.666667,far,,,,,,,,,,0.000000,missing
51,1.700000,near,1,632.000,599.000,4.022832,11.058457,606.105,397.000,698.815,615.235,0.909668,tracked
51,1.700000,far,,,,,,,,,,0.000000,missing
52,1.733333,near,1,628.000,598.000,3.968322,11.032390,599.724,397.000,696.747,615.326,0.917969,detected
52,1.733333,far,,,,,,,,,,0.000000,missing
53,1.766667,near,1,627.000,598.000,3.957844,11.034848,598.724,397.000,695.747,615.326,0.917969,tracked
53,1.766667,far,,,,,,,,,,0.000000,missing
54,1.800000,near,1,625.000,599.000,3.949850,11.075555,591.109,397.000,691.251,614.602,0.907227,detected
54,1.800000,far,,,,,,,,,,0.000000,missing
55,1.833333,near,1,624.000,598.000,3.926421,11.042220,590.109,396.000,690.251,613.602,0.907227,tracked
55,1.833333,far,,,,,,,,,,0.000000,missing
56,1.866667,near,1,625.000,595.000,3.897189,10.930083,584.118,398.002,685.319,613.570,0.916992,detected
56,1.866667,far,,,,,,,,,,0.000000,missing
57,1.900000,near,1,623.000,594.000,3.862284,10.897781,582.118,397.002,683.319,612.570,0.916992,tracked
57,1.900000,far,,,,,,,,,,0.000000,missing
58,1.933333,near,1,618.000,598.000,3.863629,11.056952,578.244,399.052,679.611,612.743,0.900879,detected
58,1.933333,far,,,,,,,,,,0.000000,missing
59,1.966667,near,1,617.000,596.000,3.825968,10.986941,577.244,397.052,678.611,610.743,0.900879,tracked
59,1.966667,far,,,,,,,,,,0.000000,missing
60,2.000000,near,1,609.000,598.000,3.769571,11.079021,572.544,397.734,674.292,612.858,0.905273,detected
60,2.000000,far,,,,,,,,,,0.000000,missing
61,2.033333,near,1,612.000,609.000,3.943619,11.443546,575.544,408.734,677.292,623.858,0.905273,tracked
61,2.033333,far,,,,,,,,,,0.000000,missing
62,2.066667,near,1,600.000,594.000,3.616943,10.955688,566.331,397.238,666.355,611.411,0.882324,detected
62,2.066667,far,,,,,,,,,,0.000000,missing
63,2.100000,near,1,602.000,599.000,3.710711,11.131580,568.331,402.238,668.355,616.411,0.882324,tracked
63,2.100000,far,,,,,,,,,,0.000000,missing
64,2.133333,near,1,586.000,585.000,3.318902,10.641961,561.823,397.052,658.912,607.769,0.895508,detected
64,2.133333,far,4,680.000,487.000,1.808111,0.000000,659.488,402.978,697.019,497.305,0.402588,detected
65,2.166667,near,1,584.000,585.000,3.296624,10.647295,559.823,397.052,656.912,607.769,0.895508,tracked
65,2.166667,far,4,679.000,487.000,1.782964,0.000000,658.488,402.978,696.019,497.305,0.402588,tracked
66,2.200000,near,1,575.000,584.000,3.178285,10.630519,555.551,397.000,648.950,602.862,0.872070,detected
66,2.200000,far,4,680.000,487.000,1.808111,0.000000,659.374,403.150,696.742,496.999,0.437744,detected
67,2.233333,near,1,567.000,588.000,3.162438,10.811647,547.551,401.000,640.950,606.862,0.872070,tracked
67,2.233333,far,4,680.000,486.000,1.747930,0.000000,659.374,402.150,696.742,495.999,0.437744,tracked
68,2.266667,near,1,561.000,591.000,3.151021,10.942127,542.278,398.259,639.217,615.506,0.866699,detected
68,2.266667,far,4,680.000,486.000,1.747930,0.000000,660.844,403.084,698.135,496.830,0.296631,detected
69,2.300000,near,1,557.000,593.000,3.143623,11.026688,538.278,400.259,635.217,617.506,0.866699,tracked
69,2.300000,far,4,680.000,486.000,1.747930,0.000000,660.844,403.084,698.135,496.830,0.296631,tracked
70,2.333333,near,1,558.000,598.000,3.239507,11.203384,536.735,405.430,632.344,620.514,0.904297,detected
70,2.333333,far,4,680.000,487.000,1.808111,0.000000,661.612,403.119,698.757,496.726,0.331543,detected
71,2.366667,near,1,557.000,598.000,3.229163,11.205812,535.735,405.430,631.344,620.514,0.904297,tracked
71,2.366667,far,4,680.000,486.000,1.747930,0.000000,661.612,402.119,698.757,495.726,0.331543,tracked
72,2.400000,near,1,557.000,600.000,3.262135,11.274856,533.082,411.434,626.548,622.875,0.918945,detected
72,2.400000,far,4,679.000,490.000,1.955419,0.000000,660.401,402.954,699.440,501.771,0.385010,detected
73,2.433333,near,1,557.000,599.000,3.245735,11.240514,533.082,410.434,626.548,621.875,0.918945,tracked
73,2.433333,far,4,679.000,490.000,1.955419,0.000000,660.401,402.954,699.440,501.771,0.385010,tracked
74,2.466667,near,1,560.000,594.000,3.192782,11.055802,529.180,412.809,620.891,621.580,0.902832,detected
74,2.466667,far,4,679.000,490.000,1.955419,0.000000,660.247,402.732,699.829,503.428,0.398926,detected
75,2.500000,near,1,561.000,592.000,3.168653,10.979589,530.180,410.809,621.891,619.580,0.902832,tracked
75,2.500000,far,4,679.000,489.000,1.899383,0.000000,660.247,401.732,699.829,502.428,0.398926,tracked
76,2.533333,near,1,559.000,592.000,3.147301,10.984645,526.007,411.337,617.030,619.658,0.901855,detected
76,2.533333,far,4,681.000,486.000,1.773404,0.000000,661.643,402.924,699.360,499.391,0.395752,detected
77,2.566667,near,1,563.000,588.000,3.118775,10.822050,530.007,407.337,621.030,615.658,0.901855,tracked
77,2.566667,far,4,681.000,485.000,1.711950,0.000000,661.643,401.924,699.360,498.391,0.395752,tracked
78,2.600000,near,1,564.000,580.000,2.977787,10.493102,527.163,410.206,614.471,610.145,0.902832,detected
78,2.600000,far,4,681.000,486.000,1.773404,0.000000,662.259,403.000,699.052,497.618,0.375000,detected
79,2.633333,near,1,567.000,578.000,2.972197,10.398338,530.163,408.206,617.471,608.145,0.902832,tracked
79,2.633333,far,4,680.000,486.000,1.747930,0.000000,661.259,403.000,698.052,497.618,0.375000,tracked
80,2.666667,near,1,568.000,579.000,3.003698,10.439064,531.165,409.178,615.665,602.927,0.895508,detected
80,2.666667,far,4,681.000,486.000,1.773404,0.000000,662.328,403.083,698.626,496.805,0.474121,detected
81,2.700000,near,1,568.000,579.000,3.003698,10.439064,531.165,409.178,615.665,602.927,0.895508,tracked
81,2.700000,far,4,680.000,486.000,1.747930,0.000000,661.328,403.083,697.626,496.805,0.474121,tracked
82,2.733333,near,1,578.000,582.000,3.175181,10.539448,536.320,407.680,619.296,598.791,0.900391,detected
82,2.733333,far,4,680.000,487.000,1.808111,0.000000,662.125,403.113,698.238,496.619,0.430176,detected
83,2.766667,near,1,578.000,581.000,3.156539,10.497214,536.320,406.680,619.296,597.791,0.900391,tracked
83,2.766667,far,4,680.000,486.000,1.747930,0.000000,662.125,402.113,698.238,495.619,0.430176,tracked
84,2.800000,near,1,586.000,580.000,3.229253,10.432378,540.949,407.223,623.750,599.722,0.898438,detected
84,2.800000,far,4,680.000,490.000,1.979665,0.000000,660.694,403.016,698.565,501.654,0.484619,detected
85,2.833333,near,1,586.000,579.000,3.210694,10.388990,540.949,406.223,623.750,598.722,0.898438,tracked
85,2.833333,far,4,680.000,489.000,1.923922,0.000000,660.694,402.016,698.565,500.654,0.484619,tracked
86,2.866667,near,1,594.000,575.000,3.228625,10.187245,546.351,408.656,628.711,599.794,0.882812,detected
86,2.866667,far,4,680.000,490.000,1.979665,0.000000,660.389,403.032,698.462,502.965,0.534180,detected
87,2.900000,near,1,593.000,575.000,3.216818,10.190123,545.351,408.656,627.711,599.794,0.882812,tracked
87,2.900000,far,4,680.000,489.000,1.923922,0.000000,660.389,402.032,698.462,501.965,0.534180,tracked
88,2.933333,near,1,600.000,572.000,3.242669,10.029242,551.812,410.151,633.306,596.648,0.865234,detected
88,2.933333,far,4,680.000,489.000,1.923922,0.000000,660.384,403.092,698.303,503.341,0.463379,detected
89,2.966667,near,1,600.000,571.000,3.223252,9.981179,551.812,409.151,633.306,595.648,0.865234,tracked
89,2.966667,far,4,679.000,489.000,1.899383,0.000000,659.384,403.092,697.303,503.341,0.463379,tracked
90,3.000000,near,1,607.000,572.000,3.326970,10.008586,555.669,413.727,635.886,594.011,0.866211,detected
90,3.000000,far,4,681.000,489.000,1.948471,0.000000,660.515,403.115,698.105,503.138,0.438232,detected
91,3.033333,near,1,607.000,571.000,3.308057,9.960360,555.669,412.727,635.886,593.011,0.866211,tracked
91,3.033333,far,4,681.000,489.000,1.948471,0.000000,660.515,403.115,698.105,503.138,0.438232,tracked
92,3.066667,near,1,609.000,570.000,3.313309,9.905536,567.007,419.822,646.146,590.595,0.835938,detected
92,3.066667,far,4,681.000,490.000,2.003921,0.000000,660.726,402.910,698.295,503.408,0.601074,detected
93,3.100000,near,1,609.000,569.000,3.294072,9.856057,567.007,418.822,646.146,589.595,0.835938,tracked
93,3.100000,far,4,680.000,490.000,1.979665,0.000000,659.726,402.910,697.295,503.408,0.601074,tracked
94,3.133333,near,1,613.000,569.000,3.343198,9.843949,576.037,424.103,653.822,586.775,0.833496,detected
94,3.133333,far,4,681.000,489.000,1.948471,0.000000,660.675,402.833,698.071,503.172,0.577148,detected
95,3.166667,near,1,613.000,568.000,3.324019,9.793753,576.037,423.103,653.822,585.775,0.833496,tracked
95,3.166667,far,4,681.000,488.000,1.891605,0.000000,660.675,401.833,698.071,502.172,0.577148,tracked
96,3.200000,near,1,619.000,570.000,3.435465,9.875489,583.154,426.224,660.503,585.162,0.854980,detected
96,3.200000,far,4,680.000,489.000,1.923922,0.000000,657.975,403.123,695.558,502.583,0.611328,detected
97,3.233333,near,1,620.000,570.000,3.447695,9.872480,584.154,426.224,661.503,585.162,0.854980,tracked
97,3.233333,far,4,679.000,488.000,1.841916,0.000000,656.975,402.123,694.558,501.583,0.611328,tracked
98,3.266667,near,1,620.000,571.000,3.465892,9.921612,586.664,424.036,666.086,586.102,0.799805,detected
98,3.266667,far,4,681.000,490.000,2.003921,0.000000,659.471,402.807,697.211,503.143,0.535645,detected
99,3.300000,near,1,621.000,570.000,3.459928,9.869472,587.664,423.036,667.086,585.102,0.799805,tracked
99,3.300000,far,4,680.000,490.000,1.979665,0.000000,658.471,402.807,696.211,503.143,0.535645,tracked
100,3.333333,near,1,622.000,568.000,3.435386,9.766253,587.230,420.399,665.993,583.675,0.826660,detected
100,3.333333,far,4,680.000,493.000,2.138869,0.559797,659.459,402.795,697.569,504.350,0.448486,detected
101,3.366667,near,1,623.000,567.000,3.429112,9.712114,588.230,419.399,666.993,582.675,0.826660,tracked
101,3.366667,far,4,680.000,493.000,2.138869,0.559797,659.459,402.795,697.569,504.350,0.448486,tracked
102,3.400000,near,1,624.000,566.000,3.422757,9.657276,587.707,415.975,666.295,582.192,0.844238,detected
102,3.400000,far,4,681.000,488.000,1.891605,0.000000,660.783,401.997,698.075,502.309,0.312256,detected
103,3.433333,near,1,624.000,565.000,3.403695,9.604860,587.707,414.975,666.295,581.192,0.844238,tracked
103,3.433333,far,4,680.000,487.000,1.808111,0.000000,659.783,400.997,697.075,501.309,0.312256,tracked
104,3.466667,near,1,626.000,566.000,3.447853,9.651053,587.282,411.320,665.960,581.701,0.846680,detected
104,3.466667,far,4,680.000,489.000,1.923922,0.000000,661.672,401.800,698.743,502.681,0.389404,detected
105,3.500000,near,1,625.000,566.000,3.435304,9.654165,586.282,411.320,664.960,581.701,0.846680,tracked
105,3.500000,far,4,679.000,488.000,1.841916,0.000000,660.672,400.800,697.743,501.681,0.389404,tracked
106,3.533333,near,1,626.000,564.000,3.409798,9.545444,586.022,408.196,664.223,581.573,0.856445,detected
106,3.533333,far,4,681.000,489.000,1.948471,0.000000,662.118,401.782,698.876,503.079,0.385742,detected
107,3.566667,near,1,625.000,564.000,3.397091,9.548607,585.022,408.196,663.223,581.573,0.856445,tracked
107,3.566667,far,4,680.000,489.000,1.923922,0.000000,661.118,401.782,697.876,503.079,0.385742,tracked
108,3.600000,near,1,625.000,567.000,3.454048,9.705944,584.086,406.606,661.471,581.898,0.867188,detected
108,3.600000,far,4,681.000,490.000,2.003921,0.000000,662.440,402.682,698.763,503.542,0.384521,detected
109,3.633333,near,1,624.000,567.000,3.441579,9.709029,583.086,406.606,660.471,581.898,0.867188,tracked
109,3.633333,far,4,680.000,490.000,1.979665,0.000000,661.440,402.682,697.763,503.542,0.384521,tracked
110,3.666667,near,1,624.000,569.000,3.478517,9.810600,581.406,406.243,658.003,582.391,0.866211,detected
110,3.666667,far,4,680.000,489.000,1.923922,0.000000,662.447,402.921,698.396,503.016,0.390625,detected
111,3.700000,near,1,624.000,569.000,3.478517,9.810600,581.406,406.243,658.003,582.391,0.866211,tracked
111,3.700000,far,4,678.000,489.000,1.874855,0.000000,660.447,402.921,696.396,503.016,0.390625,tracked
112,3.733333,near,1,625.000,571.000,3.526715,9.906680,580.280,406.668,655.848,582.834,0.875977,detected
112,3.733333,far,4,680.000,491.000,2.034038,0.038704,661.698,403.492,697.718,503.769,0.433594,detected
113,3.766667,near,1,624.000,571.000,3.514545,9.909668,579.280,406.668,654.848,582.834,0.875977,tracked
113,3.766667,far,4,680.000,491.000,2.034038,0.038704,661.698,403.492,697.718,503.769,0.433594,tracked
114,3.800000,near,1,626.000,571.000,3.538887,9.903692,579.251,405.479,654.720,583.253,0.880371,detected
114,3.800000,far,4,680.000,492.000,2.087090,0.302415,661.646,404.024,698.078,505.802,0.419189,detected
115,3.833333,near,1,626.000,571.000,3.538887,9.903692,579.251,405.479,654.720,583.253,0.880371,tracked
115,3.833333,far,4,680.000,491.000,2.034038,0.038704,661.646,403.024,698.078,504.802,0.419189,tracked
116,3.866667,near,1,628.000,571.000,3.563240,9.897714,578.311,402.830,654.810,584.287,0.896484,detected
116,3.866667,far,4,682.000,494.000,2.235727,0.791310,662.585,403.162,699.793,506.769,0.489014,detected
117,3.900000,near,1,628.000,571.000,3.563240,9.897714,578.311,402.830,654.810,584.287,0.896484,tracked
117,3.900000,far,4,682.000,493.000,2.185711,0.539687,662.585,402.162,699.793,505.769,0.489014,tracked
118,3.933333,near,1,627.000,572.000,3.568527,9.949397,577.178,399.853,654.753,584.383,0.903320,detected
118,3.933333,far,4,682.000,489.000,1.973031,0.000000,663.915,405.203,700.312,504.855,0.263184,detected
119,3.966667,near,1,626.000,572.000,3.556425,9.952363,576.178,399.853,653.753,584.383,0.903320,tracked
119,3.966667,far,4,682.000,488.000,1.916467,0.000000,663.915,404.203,700.312,503.855,0.263184,tracked
120,4.000000,near,1,625.000,573.000,3.561721,10.003383,575.253,397.590,653.675,585.176,0.897949,detected
120,4.000000,far,4,684.000,489.000,2.022184,0.000000,665.102,404.863,702.407,504.785,0.312256,detected
121,4.033333,near,1,622.000,573.000,3.525653,10.012204,572.253,397.590,650.675,585.176,0.897949,tracked
121,4.033333,far,4,684.000,489.000,2.022184,0.000000,665.102,404.863,702.407,504.785,0.312256,tracked
122,4.066667,near,1,621.000,573.000,3.513635,10.015143,573.526,397.000,652.556,586.966,0.893066,detected
122,4.066667,far,4,686.000,493.000,2.279513,0.499417,665.369,404.572,704.606,507.685,0.409912,detected
123,4.100000,near,1,617.000,573.000,3.465589,10.026894,569.526,397.000,648.556,586.966,0.893066,tracked
123,4.100000,far,4,686.000,493.000,2.279513,0.499417,665.369,404.572,704.606,507.685,0.409912,tracked
124,4.133333,near,1,618.000,571.000,3.441581,9.927580,571.956,397.000,652.192,590.817,0.877441,detected
124,4.133333,far,4,681.000,492.000,2.110779,0.292185,665.870,405.248,706.266,509.444,0.287354,detected
125,4.166667,near,1,615.000,571.000,3.405134,9.936528,568.956,397.000,649.192,590.817,0.877441,tracked
125,4.166667,far,4,681.000,491.000,2.058007,0.028292,665.870,404.248,706.266,508.444,0.287354,tracked
126,4.200000,near,1,613.000,572.000,3.399329,9.990855,570.405,397.000,651.335,593.967,0.875977,detected
126,4.200000,far,,683.000,490.000,2.052464,0.000000,,,,,0.000000,tracked
127,4.233333,near,1,610.000,573.000,3.381607,10.047433,567.405,398.000,648.335,594.967,0.875977,tracked
127,4.233333,far,4,686.000,488.000,2.016023,0.000000,670.870,401.248,711.266,505.444,0.287354,tracked
128,4.266667,near,1,609.000,579.000,3.476299,10.324739,567.539,397.991,649.933,602.087,0.879883,detected
128,4.266667,far,,688.000,487.000,2.009696,0.000000,,,,,0.000000,tracked
129,4.300000,near,1,606.000,579.000,3.441584,10.333137,564.539,397.991,646.933,602.087,0.879883,tracked
129,4.300000,far,4,688.000,486.000,1.952050,0.000000,672.870,399.248,713.266,503.444,0.287354,tracked
130,4.333333,near,1,604.000,585.000,3.519798,10.593861,566.319,399.160,648.706,606.630,0.875000,detected
130,4.333333,far,,688.000,485.000,1.892871,0.000000,,,,,0.000000,tracked
131,4.366667,near,1,603.000,585.000,3.508618,10.596538,565.319,399.160,647.706,606.630,0.875000,tracked
131,4.366667,far,,688.000,484.000,1.832097,0.000000,,,,,0.000000,tracked
132,4.400000,near,1,604.000,588.000,3.567932,10.715034,565.254,400.480,647.182,610.231,0.880371,detected
132,4.400000,far,,688.000,484.000,1.832097,0.000000,,,,,0.000000,tracked
133,4.433333,near,1,603.000,588.000,3.556935,10.717655,564.254,400.480,646.182,610.231,0.880371,tracked
133,4.433333,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
134,4.466667,near,1,601.000,591.000,3.582027,10.839926,563.975,399.965,644.987,611.460,0.881348,detected
134,4.466667,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
135,4.500000,near,1,600.000,591.000,3.571212,10.842490,562.975,399.965,643.987,611.460,0.881348,tracked
135,4.500000,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
136,4.533333,near,1,599.000,592.000,3.575866,10.883181,563.759,397.893,643.910,611.449,0.861328,detected
136,4.533333,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
137,4.566667,near,1,598.000,592.000,3.565112,10.885726,562.759,397.893,642.910,611.449,0.861328,tracked
137,4.566667,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
138,4.600000,near,1,594.000,594.000,3.553115,10.970754,561.606,397.112,640.581,612.119,0.869141,detected
138,4.600000,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
139,4.633333,near,1,593.000,594.000,3.542484,10.973263,560.606,397.112,639.581,612.119,0.869141,tracked
139,4.633333,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
140,4.666667,near,1,586.000,594.000,3.468124,10.990814,558.965,397.043,636.546,612.108,0.846191,detected
140,4.666667,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
141,4.700000,near,1,584.000,594.000,3.446896,10.995825,556.965,397.043,634.546,612.108,0.846191,tracked
141,4.700000,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
142,4.733333,near,1,577.000,594.000,3.372661,11.013346,550.391,397.000,628.290,612.891,0.879883,detected
142,4.733333,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
143,4.766667,near,1,572.000,596.000,3.352452,11.098367,545.391,399.000,623.290,614.891,0.879883,tracked
143,4.766667,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
144,4.800000,near,1,574.000,595.000,3.357232,11.057335,543.436,397.000,621.748,613.142,0.899414,detected
144,4.800000,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
145,4.833333,near,1,570.000,597.000,3.347725,11.138949,539.436,399.000,617.748,615.142,0.899414,tracked
145,4.833333,far,,687.000,484.000,1.805881,0.000000,,,,,0.000000,tracked
146,4.866667,near,1,574.000,598.000,3.405267,11.164494,539.267,397.000,618.371,614.247,0.895508,detected
146,4.866667,far,,,,,,,,,,0.000000,missing
147,4.900000,near,1,573.000,598.000,3.394892,11.166928,538.267,397.000,617.371,614.247,0.895508,tracked
147,4.900000,far,,,,,,,,,,0.000000,missing
148,4.933333,near,1,573.000,598.000,3.394892,11.166928,538.003,397.000,617.781,615.469,0.896973,detected
