frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
37,1.234568,far,2,660.000,458.000,3.301091,0.795167,624.878,340.204,682.442,477.078,0.830579,detected
38,1.267935,near,1,489.000,618.000,1.942375,10.296941,456.838,461.618,543.540,638.136,0.902633,detected
38,1.267935,far,2,659.000,460.000,3.293377,0.967883,623.715,340.228,680.658,477.284,0.812048,detected
39,1.301301,near,1,490.000,619.000,1.955752,10.335384,458.692,465.156,544.046,638.928,0.900023,detected
39,1.301301,far,2,659.000,461.000,3.295726,1.053758,625.414,340.471,681.014,477.172,0.794685,detected
40,1.334668,near,1,491.000,622.000,1.976445,10.450213,460.487,469.040,544.221,639.696,0.909901,detected
40,1.334668,far,2,657.000,459.000,3.266186,0.881755,630.365,340.174,686.232,477.383,0.830624,detected
41,1.368035,near,1,493.000,623.000,1.999290,10.488152,462.162,471.655,544.827,639.843,0.915688,detected
41,1.368035,far,2,657.000,459.000,3.266186,0.881755,631.096,340.060,686.450,477.334,0.783328,detected
42,1.401401,near,1,492.000,624.000,1.993336,10.526206,461.965,472.882,544.102,640.071,0.917723,detected
42,1.401401,far,2,656.000,460.000,3.256195,0.967974,630.811,340.017,685.409,477.185,0.778448,detected
43,1.434768,near,1,492.000,625.000,1.996964,10.564080,461.702,473.413,543.596,640.204,0.916112,detected
43,1.434768,far,2,656.000,460.000,3.256195,0.967974,631.429,340.002,685.541,477.213,0.783044,detected
44,1.468135,near,1,492.000,628.000,2.007788,10.677072,460.887,473.361,542.557,640.220,0.916647,detected
44,1.468135,far,2,655.000,460.000,3.243801,0.968004,634.113,340.000,688.368,476.971,0.872187,detected
45,1.501502,near,1,490.000,625.000,1.977834,10.564230,459.884,472.941,541.625,640.694,0.912994,detected
45,1.501502,far,2,654.000,460.000,3.231406,0.968035,635.041,340.000,689.646,476.985,0.878182,detected
46,1.534868,near,1,489.000,629.000,1.982840,10.714753,459.182,471.267,541.009,640.843,0.912135,detected
46,1.534868,far,2,654.000,460.000,3.231406,0.968035,635.911,340.000,690.656,476.984,0.884937,detected
47,1.568235,near,1,489.000,628.000,1.979212,10.677299,458.553,469.654,540.210,641.087,0.908717,detected
47,1.568235,far,2,654.000,461.000,3.233867,1.053914,636.143,340.000,691.068,477.181,0.888223,detected
48,1.601602,near,1,488.000,627.000,1.966036,10.639813,457.614,467.745,538.900,640.646,0.900438,detected
48,1.601602,far,2,654.000,462.000,3.236319,1.139483,636.110,340.000,691.130,477.300,0.890443,detected
49,1.634968,near,1,487.000,628.000,1.960161,10.677449,455.343,467.214,535.977,641.454,0.900842,detected
49,1.634968,far,2,654.000,462.000,3.236319,1.139483,636.170,340.000,691.223,477.321,0.892557,detected
50,1.668335,near,1,483.000,631.000,1.933148,10.789808,453.541,467.483,533.744,643.346,0.902437,detected
50,1.668335,far,2,655.000,461.000,3.246239,1.053883,636.085,340.000,691.166,477.380,0.889843,detected
51,1.701702,near,1,483.000,633.000,1.940490,10.863998,450.862,468.949,531.315,648.305,0.902220,detected
51,1.701702,far,2,655.000,462.000,3.248669,1.139452,636.039,340.000,691.084,477.303,0.892312,detected
52,1.735068,near,1,478.000,639.000,1.915362,11.084517,448.381,471.067,528.955,653.783,0.893319,detected
52,1.735068,far,2,654.000,462.000,3.236319,1.139483,636.081,340.000,691.074,477.298,0.890688,detected
53,1.768435,near,1,475.000,640.000,1.890911,11.121088,446.127,475.252,525.876,658.557,0.897028,detected
53,1.768435,far,2,655.000,462.000,3.248669,1.139452,636.137,340.000,691.101,477.197,0.893905,detected
54,1.801802,near,1,471.000,642.000,1.860897,11.193779,443.096,480.835,521.376,661.852,0.897889,detected
54,1.801802,far,2,655.000,462.000,3.248669,1.139452,636.195,340.000,691.197,477.261,0.889100,detected
55,1.835169,near,1,467.000,645.000,1.834795,11.301928,437.921,486.292,515.676,666.406,0.893796,detected
55,1.835169,far,2,655.000,462.000,3.248669,1.139452,635.960,340.000,690.979,477.299,0.891151,detected
56,1.868535,near,1,465.000,648.000,1.827445,11.409048,434.201,490.558,510.694,667.987,0.885413,detected
56,1.868535,far,2,655.000,462.000,3.248669,1.139452,635.766,340.000,690.789,477.326,0.889059,detected
57,1.901902,near,1,462.000,650.000,1.807168,11.480113,430.759,493.101,506.994,670.219,0.898270,detected
57,1.901902,far,2,656.000,461.000,3.258611,1.053851,635.418,340.000,690.447,477.425,0.884055,detected
58,1.935269,near,1,461.000,655.000,1.816646,11.655607,427.594,493.771,505.322,674.247,0.903589,detected
58,1.935269,far,2,656.000,461.000,3.258611,1.053851,635.515,340.000,690.599,477.489,0.882879,detected
59,1.968635,near,1,460.000,660.000,1.825997,11.828770,423.746,495.111,503.804,681.366,0.901618,detected
59,1.968635,far,2,656.000,460.000,3.256195,0.967974,635.134,340.000,690.135,477.270,0.877287,detected
60,2.002002,near,1,455.000,667.000,1.806343,12.067657,419.757,497.501,500.027,684.980,0.905158,detected
60,2.002002,far,2,657.000,461.000,3.270983,1.053820,634.076,340.000,688.728,476.772,0.866993,detected
61,2.035369,near,1,448.000,670.000,1.754296,12.169092,414.790,500.039,494.064,686.886,0.896331,detected
61,2.035369,far,2,656.000,459.000,3.253770,0.881785,633.118,340.000,687.480,476.069,0.849044,detected
62,2.068735,near,1,439.000,673.000,1.684714,12.269904,409.746,503.363,486.672,687.539,0.904328,detected
62,2.068735,far,2,656.000,458.000,3.251336,0.795283,629.977,340.000,682.941,475.036,0.846410,detected
63,2.102102,near,1,436.000,672.000,1.653958,12.236876,404.246,505.429,479.162,688.027,0.888519,detected
63,2.102102,far,2,656.000,457.000,3.248893,0.708466,628.403,340.000,680.087,473.938,0.820733,detected
64,2.135469,near,1,428.000,672.000,1.582098,12.237527,396.059,505.073,469.355,688.605,0.860364,detected
64,2.135469,far,2,657.000,457.000,3.261355,0.708438,630.710,340.000,682.709,473.274,0.871043,detected
65,2.168836,near,1,422.000,673.000,1.532208,12.271291,388.721,502.766,460.939,689.047,0.882666,detected
65,2.168836,far,2,657.000,457.000,3.261355,0.708438,630.844,340.000,683.176,472.498,0.870072,detected
66,2.202202,near,1,414.000,672.000,1.456325,12.238667,382.725,499.015,454.629,687.374,0.879905,detected
66,2.202202,far,2,657.000,456.000,3.258926,0.621306,630.455,340.000,682.982,471.286,0.849969,detected
67,2.235569,near,1,405.000,670.000,1.367004,12.172585,376.332,497.636,448.013,684.847,0.883040,detected
67,2.235569,far,2,657.000,455.000,3.256488,0.533855,628.661,340.000,681.185,469.864,0.849151,detected
68,2.268936,near,1,396.000,668.000,1.277201,12.106146,366.051,496.364,439.031,682.686,0.905839,detected
68,2.268936,far,2,657.000,453.000,3.251586,0.357992,626.352,340.000,679.254,468.527,0.868889,detected
69,2.302302,near,1,387.000,671.000,1.209261,12.207501,356.026,495.794,431.258,683.085,0.906311,detected
69,2.302302,far,2,657.000,452.000,3.249121,0.269577,624.444,340.000,677.957,467.731,0.873621,detected
70,2.335669,near,1,379.000,670.000,1.132719,12.174698,345.843,495.615,423.540,684.128,0.916197,detected
70,2.335669,far,2,656.000,450.000,3.231542,0.091791,624.108,340.000,678.104,467.081,0.808706,detected
71,2.369036,near,1,370.000,673.000,1.065507,12.275534,335.409,494.682,417.145,689.722,0.906321,detected
71,2.369036,far,2,656.000,451.000,3.234048,0.180860,622.766,340.000,677.588,467.040,0.806434,detected
72,2.402402,near,1,363.000,676.000,1.016701,12.375430,324.695,496.271,409.509,696.000,0.882100,detected
72,2.402402,far,2,656.000,451.000,3.234048,0.180860,620.802,340.000,676.713,467.490,0.843434,detected
73,2.435769,near,1,354.000,679.000,0.950450,12.474722,317.293,498.684,402.814,698.775,0.892420,detected
73,2.435769,far,2,655.000,451.000,3.221448,0.180883,619.424,340.000,676.173,467.668,0.841510,detected
74,2.469136,near,1,347.000,682.000,0.902459,12.573090,311.252,501.761,396.428,700.871,0.901792,detected
74,2.469136,far,2,655.000,450.000,3.218919,0.091814,618.076,340.000,675.497,467.636,0.864949,detected
75,2.502503,near,1,342.000,685.000,0.872519,12.670540,307.425,503.203,392.172,702.193,0.900231,detected
75,2.502503,far,2,655.000,449.000,3.216380,0.002416,617.569,340.000,675.350,467.252,0.864845,detected
76,2.535869,near,1,337.000,686.000,0.833152,12.703135,304.207,502.220,388.746,702.876,0.886347,detected
76,2.535869,far,2,654.000,449.000,3.203734,0.002438,617.139,340.055,675.000,467.114,0.853499,detected
77,2.569236,near,1,334.000,684.000,0.796884,12.638941,301.907,499.523,386.235,702.723,0.885189,detected
77,2.569236,far,2,654.000,449.000,3.203734,0.002438,617.525,340.021,675.315,466.549,0.887133,detected
78,2.602603,near,1,330.000,680.000,0.741582,12.509381,299.534,494.964,383.780,702.095,0.865477,detected
78,2.602603,far,2,653.000,449.000,3.191087,0.002460,617.762,340.007,675.299,465.794,0.869180,detected
79,2.635969,near,1,330.000,677.000,0.726534,12.411076,298.283,487.056,382.728,700.774,0.842201,detected
79,2.635969,far,2,652.000,449.000,3.178440,0.002482,617.382,340.002,674.513,464.951,0.870774,detected
80,2.669336,near,1,329.000,676.000,0.712544,12.378218,298.562,483.274,381.616,700.056,0.826348,detected
80,2.669336,far,2,650.000,448.000,3.150480,0.000000,617.181,340.001,673.965,464.171,0.861699,detected
81,2.702703,near,1,328.000,672.000,0.683202,12.245678,298.867,478.678,380.681,698.717,0.833543,detected
81,2.702703,far,2,648.000,449.000,3.127849,0.002570,616.832,340.000,672.976,463.024,0.872630,detected
82,2.736069,near,1,327.000,672.000,0.674207,12.245759,297.821,475.478,377.981,698.044,0.864662,detected
82,2.736069,far,2,646.000,448.000,3.099794,0.000000,615.908,340.000,671.726,462.867,0.852796,detected
83,2.769436,near,1,325.000,673.000,0.661370,12.279208,297.058,473.953,375.321,698.068,0.870156,detected
83,2.769436,far,2,644.000,449.000,3.077255,0.002658,614.757,340.000,670.504,463.356,0.859080,detected
84,2.802803,near,1,323.000,675.000,0.653718,12.345684,296.134,474.065,372.674,699.555,0.869366,detected
84,2.802803,far,2,642.000,448.000,3.049104,0.000000,614.191,340.000,669.611,462.812,0.874043,detected
85,2.836170,near,1,321.000,680.000,0.661467,12.510123,295.376,475.299,370.611,702.819,0.877229,detected
85,2.836170,far,2,640.000,447.000,3.020847,0.000000,612.846,340.000,668.172,462.448,0.868964,detected
86,2.869536,near,1,320.000,684.000,0.672909,12.640100,294.329,478.357,367.925,706.388,0.864622,detected
86,2.869536,far,2,638.000,446.000,2.992485,0.000000,610.693,340.000,666.245,461.946,0.877424,detected
87,2.902903,near,1,319.000,690.000,0.694245,12.832532,294.526,481.224,366.648,709.663,0.871260,detected
87,2.902903,far,2,636.000,446.000,2.967042,0.000000,607.455,340.000,663.789,461.693,0.889708,detected
88,2.936270,near,1,316.000,692.000,0.677909,12.896244,294.724,486.242,364.883,711.124,0.879578,detected
88,2.936270,far,2,633.000,446.000,2.928877,0.000000,603.555,340.000,661.096,461.712,0.898760,detected
89,2.969636,near,1,315.000,695.000,0.684124,12.990914,294.210,488.507,363.643,712.060,0.881663,detected
89,2.969636,far,2,632.000,447.000,2.919264,0.000000,600.137,340.000,659.040,461.472,0.909782,detected
90,3.003003,near,1,316.000,695.000,0.692857,12.990830,294.116,490.588,363.018,712.343,0.871362,detected
90,3.003003,far,2,630.000,446.000,2.890709,0.000000,597.283,340.000,657.834,461.724,0.911995,detected
91,3.036370,near,1,318.000,697.000,0.720179,13.053320,293.909,495.778,361.706,712.505,0.889866,detected
91,3.036370,far,2,629.000,447.000,2.881166,0.000000,595.586,340.000,657.635,461.852,0.913245,detected
92,3.069736,near,1,316.000,698.000,0.707691,13.084699,294.076,502.590,360.428,712.614,0.855693,detected
92,3.069736,far,2,628.000,449.000,2.874840,0.003010,594.754,340.000,658.009,461.841,0.914683,detected
93,3.103103,near,1,317.000,696.000,0.706535,13.022116,295.379,508.402,360.474,713.130,0.873515,detected
93,3.103103,far,2,627.000,449.000,2.862187,0.003032,593.657,340.000,658.200,462.074,0.911653,detected
94,3.136470,near,1,317.000,692.000,0.686675,12.896160,291.859,511.580,356.481,712.296,0.861443,detected
94,3.136470,far,2,627.000,449.000,2.862187,0.003032,592.928,340.000,658.575,462.096,0.910908,detected
95,3.169837,near,1,319.000,686.000,0.674168,12.704630,288.441,512.680,352.415,711.321,0.840602,detected
95,3.169837,far,2,627.000,449.000,2.862187,0.003032,592.427,340.000,659.050,462.079,0.910884,detected
96,3.203203,near,1,322.000,682.000,0.680521,12.575156,287.818,511.263,351.303,707.547,0.854226,detected
96,3.203203,far,2,627.000,449.000,2.862187,0.003032,592.000,340.000,659.461,461.991,0.908410,detected
97,3.236570,near,1,324.000,675.000,0.662678,12.345602,288.967,510.680,351.391,701.739,0.852032,detected
97,3.236570,far,2,626.000,449.000,2.849533,0.003054,591.466,340.000,659.691,461.996,0.903220,detected
98,3.269937,near,1,323.000,674.000,0.648567,12.312572,288.520,504.211,352.594,697.911,0.865396,detected
98,3.269937,far,2,625.000,448.000,2.833629,0.000000,590.157,340.000,658.852,461.912,0.898175,detected
99,3.303303,near,1,321.000,674.000,0.630623,12.312735,285.740,479.004,357.110,694.042,0.828937,detected
99,3.303303,far,2,624.000,446.000,2.814367,0.000000,589.064,340.000,658.124,461.845,0.901891,detected
100,3.336670,near,1,320.000,672.000,0.611238,12.246330,283.962,460.932,360.625,690.287,0.906292,detected
100,3.336670,far,2,623.000,443.000,2.791601,0.000000,588.056,340.000,657.421,461.836,0.901684,detected
101,3.370037,near,1,320.000,668.000,0.590248,12.112307,286.141,466.038,361.813,686.823,0.901773,detected
101,3.370037,far,2,621.000,444.000,2.769416,0.000000,586.703,340.000,656.678,462.029,0.904211,detected
102,3.403403,near,1,322.000,665.000,0.592518,12.010696,290.338,487.782,360.754,682.960,0.907285,detected
102,3.403403,far,2,618.000,445.000,2.734563,0.000000,584.154,340.000,655.341,462.231,0.908328,detected
103,3.436770,near,1,324.000,668.000,0.626421,12.111982,293.104,502.924,362.453,684.880,0.911385,detected
103,3.436770,far,2,616.000,447.000,2.716052,0.000000,580.691,340.000,653.719,462.965,0.909683,detected
104,3.470137,near,1,328.000,673.000,0.688320,12.278963,295.506,509.374,366.963,687.003,0.911884,detected
104,3.470137,far,2,615.000,448.000,2.706847,0.000000,578.010,340.537,652.806,463.945,0.909683,detected
105,3.503504,near,1,332.000,679.000,0.754404,12.476533,296.309,511.133,372.228,690.031,0.907152,detected
105,3.503504,far,2,614.000,449.000,2.697676,0.003319,576.670,342.570,652.358,464.479,0.911102,detected
106,3.536870,near,1,334.000,679.000,0.772229,12.476368,298.334,522.671,374.903,692.005,0.916463,detected
106,3.536870,far,2,616.000,451.000,2.729874,0.181804,576.937,345.865,652.746,465.204,0.922681,detected
107,3.570237,near,1,334.000,681.000,0.782129,12.541650,297.175,530.670,376.204,694.734,0.916586,detected
107,3.570237,far,2,616.000,451.000,2.729874,0.181804,576.808,349.068,652.614,465.548,0.917166,detected
108,3.603604,near,1,333.000,679.000,0.763317,12.476451,295.641,533.248,377.615,695.196,0.913506,detected
108,3.603604,far,2,615.000,453.000,2.724146,0.359050,575.125,351.050,651.810,465.700,0.898895,detected
109,3.636970,near,1,330.000,678.000,0.731563,12.443930,291.113,532.233,376.661,695.340,0.918528,detected
109,3.636970,far,2,614.000,451.000,2.704655,0.181852,572.117,353.241,649.881,465.519,0.906599,detected
110,3.670337,near,1,331.000,675.000,0.725396,12.345029,287.326,528.467,376.443,694.028,0.919971,detected
110,3.670337,far,2,613.000,451.000,2.692045,0.181875,568.337,354.055,648.091,464.858,0.914780,detected
111,3.703704,near,1,336.000,671.000,0.750120,12.211653,288.785,523.089,381.754,691.248,0.910042,detected
111,3.703704,far,2,608.000,452.000,2.632603,0.270773,562.245,353.934,645.676,464.840,0.919501,detected
112,3.737070,near,1,343.000,664.000,0.778108,11.975009,299.989,517.507,393.322,683.789,0.904837,detected
112,3.737070,far,2,605.000,455.000,2.605795,0.535245,555.775,354.093,642.939,464.403,0.878427,detected
113,3.770437,near,1,351.000,664.000,0.850814,11.974364,313.826,512.474,407.810,679.537,0.924744,detected
113,3.770437,far,2,604.000,455.000,2.593275,0.535271,547.760,354.048,639.655,464.468,0.869257,detected
114,3.803804,near,1,361.000,660.000,0.922236,11.836692,327.168,506.916,421.949,676.580,0.899671,detected
114,3.803804,far,2,602.000,453.000,2.560807,0.359378,542.218,354.762,637.835,464.348,0.870289,detected
115,3.837171,near,1,375.000,654.000,1.021583,11.627527,339.527,502.898,433.879,673.994,0.910748,detected
115,3.837171,far,2,600.000,452.000,2.531893,0.270968,537.133,354.140,636.708,463.767,0.923140,detected
116,3.870537,near,1,391.000,647.000,1.136406,11.379283,352.388,499.625,443.135,666.545,0.905061,detected
116,3.870537,far,2,599.000,453.000,2.523108,0.359453,533.314,353.029,636.668,463.461,0.924322,detected
117,3.903904,near,1,404.000,645.000,1.248135,11.306841,365.672,497.534,453.328,660.680,0.890409,detected
117,3.903904,far,2,598.000,453.000,2.510541,0.359478,531.215,352.627,636.760,463.053,0.923920,detected
118,3.937271,near,1,418.000,645.000,1.378548,11.305749,376.784,496.310,464.436,661.043,0.905517,detected
118,3.937271,far,2,596.000,453.000,2.485406,0.359529,528.540,352.262,635.941,463.001,0.914815,detected
119,3.970637,near,1,430.000,649.000,1.507075,11.447260,386.453,496.575,475.007,664.260,0.914213,detected
119,3.970637,far,2,595.000,450.000,2.461106,0.093184,529.709,351.095,637.929,462.511,0.919419,detected
120,4.004004,near,1,440.000,654.000,1.619773,11.622375,395.714,496.848,486.327,667.850,0.923373,detected
120,4.004004,far,2,594.000,450.000,2.448468,0.093207,530.605,348.875,640.571,462.698,0.911029,detected
121,4.037371,near,1,448.000,652.000,1.685558,11.551667,404.429,496.562,497.619,668.442,0.931223,detected
121,4.037371,far,2,594.000,449.000,2.444505,0.003760,531.568,346.135,643.517,463.115,0.906830,detected
122,4.070737,near,1,457.000,646.000,1.745575,11.338460,411.431,494.956,508.041,666.803,0.925148,detected
122,4.070737,far,2,595.000,450.000,2.461106,0.093184,534.284,344.379,646.281,462.967,0.916618,detected
123,4.104104,near,1,466.000,642.000,1.814167,11.194167,415.978,491.712,516.729,664.552,0.918167,detected
123,4.104104,far,2,595.000,452.000,2.468942,0.271090,535.894,342.683,647.808,462.939,0.911105,detected
124,4.137471,near,1,474.000,640.000,1.881540,11.121165,421.121,489.596,525.072,662.132,0.924152,detected
124,4.137471,far,2,596.000,451.000,2.477645,0.182277,537.054,341.616,648.635,463.081,0.909356,detected
125,4.170838,near,1,483.000,641.000,1.969459,11.156709,432.263,488.418,537.812,659.044,0.912637,detected
125,4.170838,far,2,599.000,450.000,2.511653,0.093092,538.707,340.915,649.876,463.210,0.897453,detected
126,4.204204,near,1,494.000,643.000,2.079239,11.228036,444.382,487.485,550.774,656.268,0.934397,detected
126,4.204204,far,2,602.000,450.000,2.549561,0.093024,542.918,340.211,652.898,462.997,0.890591,detected
127,4.237571,near,1,505.000,643.000,2.181861,11.227182,455.850,486.290,565.141,654.971,0.844418,detected
127,4.237571,far,2,606.000,450.000,2.600102,0.092932,548.656,340.375,656.128,462.532,0.899708,detected
128,4.270938,near,1,519.000,642.000,2.309339,11.190059,461.865,483.876,574.459,654.794,0.926886,detected
128,4.270938,far,2,609.000,451.000,2.641604,0.181970,553.886,340.507,659.036,461.925,0.917367,detected
129,4.304304,near,1,530.000,635.000,2.391056,10.934187,467.909,480.692,583.442,653.991,0.933397,detected
129,4.304304,far,2,611.000,449.000,2.659707,0.003385,558.391,340.655,661.654,461.452,0.920309,detected
130,4.337671,near,1,542.000,629.000,2.486794,10.710752,473.373,477.072,592.073,652.841,0.914567,detected
