frame,time_s,role,speed_mps,cumulative_distance_m,rally_distance_m,max_speed_so_far_mps
20,0.667334,far,1.034318,0.423819,0.423819,1.969758
21,0.700701,near,0.000000,0.097214,0.097214,1.166411
21,0.700701,far,0.972302,0.423819,0.423819,1.969758
22,0.734067,near,0.000000,0.097214,0.097214,1.166411
22,0.734067,far,1.296070,0.488637,0.488637,1.969758
23,0.767434,near,0.000000,0.097214,0.097214,1.166411
23,0.767434,far,1.291545,0.553456,0.553456,1.969758
24,0.800801,near,0.000000,0.097214,0.097214,1.166411
24,0.800801,far,1.614136,0.618039,0.618039,1.969758
25,0.834168,near,0.000000,0.097214,0.097214,1.166411
25,0.834168,far,1.354960,0.630500,0.630500,1.969758
26,0.867534,near,0.000000,0.097214,0.097214,1.166411
26,0.867534,far,1.094612,0.642961,0.642961,1.969758
27,0.900901,near,0.000000,0.097214,0.097214,1.166411
27,0.900901,far,1.416030,0.707309,0.707309,1.969758
28,0.934268,near,0.205053,0.138266,0.138266,1.230319
28,0.934268,far,1.092262,0.707309,0.707309,1.969758
29,0.967634,near,0.400012,0.177297,0.177297,1.230319
29,0.967634,far,0.768494,0.707309,0.707309,1.969758
30,1.001001,near,0.448403,0.186984,0.186984,1.230319
30,1.001001,far,0.445903,0.707309,0.707309,1.969758
31,1.034368,near,0.644476,0.226238,0.226238,1.230319
31,1.034368,far,0.703914,0.771423,0.771423,1.969758
32,1.067734,near,0.692799,0.235913,0.235913,1.230319
32,1.067734,far,1.278709,0.898958,0.898958,3.822224
33,1.101101,near,0.887200,0.274832,0.274832,1.230319
33,1.101101,far,0.957291,0.898958,0.898958,3.822224
34,1.134468,near,0.682147,0.274832,0.274832,1.230319
34,1.134468,far,0.957291,0.898958,0.898958,3.822224
35,1.167835,near,0.681590,0.313751,0.313751,1.230319
35,1.167835,far,1.019084,0.911329,0.911329,3.822224
36,1.201201,near,0.837115,0.354575,0.354575,1.230319
36,1.201201,far,1.337033,0.974983,0.974983,3.822224
37,1.234568,near,0.836592,0.393724,0.393724,1.230319
37,1.234568,far,1.656142,1.102983,1.102983,3.836173
38,1.267935,near,0.982108,0.432531,0.432531,1.230319
38,1.267935,far,1.659313,1.231153,1.231153,3.841253
39,1.301301,near,0.991024,0.473235,0.473235,1.230319
39,1.301301,far,1.977269,1.294808,1.294808,3.841253
40,1.334668,near,1.573834,0.589914,0.589914,3.496861
40,1.334668,far,2.630561,1.425597,1.425597,3.919751
41,1.368035,near,1.600638,0.634199,0.634199,3.496861
41,1.368035,far,2.568769,1.425597,1.425597,3.919751
42,1.401401,near,1.589116,0.672717,0.672717,3.496861
42,1.401401,far,2.573709,1.490240,1.490240,3.919751
43,1.434768,near,1.583614,0.710764,0.710764,3.496861
43,1.434768,far,1.934347,1.490240,1.490240,3.919751
44,1.468135,near,1.956751,0.824273,0.824273,3.496861
44,1.468135,far,1.356049,1.502634,1.502634,3.919751
45,1.501502,near,2.336597,0.941022,0.941022,3.498983
45,1.501502,far,1.100004,1.515029,1.515029,3.919751
46,1.534868,near,2.506066,1.091629,1.091629,4.513673
46,1.534868,far,0.446712,1.515029,1.515029,3.919751
47,1.568235,near,2.472821,1.129258,1.129258,4.513673
47,1.568235,far,0.764702,1.578691,1.578691,3.919751
48,1.601602,near,2.478895,1.168992,1.168992,4.513673
48,1.601602,far,0.758656,1.642123,1.642123,3.919751
49,1.634968,near,2.479115,1.207083,1.207083,4.513673
49,1.634968,far,0.758656,1.642123,1.642123,3.919751
50,1.668335,near,2.489366,1.322644,1.322644,4.513673
50,1.668335,far,1.017321,1.706302,1.706302,3.919751
51,1.701702,near,2.278592,1.397197,1.397197,4.513673
51,1.701702,far,1.272246,1.769733,1.769733,3.919751
52,1.735068,near,2.634934,1.619143,1.619143,6.651726
52,1.735068,far,1.333935,1.782083,1.782083,3.919751
53,1.768435,near,2.666711,1.663134,1.663134,6.651726
53,1.768435,far,1.077634,1.794433,1.794433,3.919751
54,1.801802,near,2.861066,1.741778,1.741778,6.651726
54,1.801802,far,0.760790,1.794433,1.794433,3.919751
55,1.835169,near,3.226512,1.853032,1.853032,6.651726
55,1.835169,far,0.760790,1.794433,1.794433,3.919751
56,1.868535,near,3.185611,1.960404,1.960404,6.651726
56,1.868535,far,0.440215,1.794433,1.794433,3.919751
57,1.901902,near,3.182357,2.034305,2.034305,6.651726
57,1.901902,far,0.443967,1.858615,1.858615,3.919751
58,1.935269,near,2.951607,2.210055,2.210055,6.651726
58,1.935269,far,0.382278,1.858615,1.858615,3.919751
59,1.968635,near,3.598076,2.383470,2.383470,6.651726
59,1.968635,far,0.638565,1.922274,1.922274,3.919751
60,2.002002,near,4.402523,2.623164,2.623164,7.183630
60,2.002002,far,0.964672,1.987561,1.987561,3.919751
61,2.035369,near,4.416285,2.737173,2.737173,7.183630
61,2.035369,far,1.606983,2.116152,2.116152,3.919751
62,2.068735,near,4.491817,2.859667,2.859667,7.183630
62,2.068735,far,1.927272,2.180274,2.180274,3.919751
63,2.102102,near,4.348110,2.904798,2.904798,7.183630
63,2.102102,far,1.928136,2.244629,2.244629,3.919751
64,2.135469,near,3.829195,2.976661,2.976661,7.183630
64,2.135469,far,1.990383,2.257091,2.257091,3.919751
65,2.168836,near,3.263893,3.036902,3.036902,7.183630
65,2.168836,far,1.672408,2.257091,2.257091,3.919751
66,2.202202,near,2.479203,3.119501,3.119501,7.183630
66,2.202202,far,1.668919,2.321679,2.321679,3.919751
67,2.235569,near,2.464718,3.230610,3.230610,7.183630
67,2.235569,far,1.350405,2.386503,2.386503,3.919751
68,2.268936,near,2.410839,3.342317,3.342317,7.183630
68,2.268936,far,1.681268,2.516864,2.516864,3.919751
69,2.302302,near,2.794899,3.464337,3.464337,7.183630
69,2.302302,far,1.687183,2.582403,2.582403,3.919751
70,2.335669,near,2.851903,3.547612,3.547612,7.183630
70,2.335669,far,2.288579,2.715264,2.715264,3.981855
71,2.369036,near,3.156307,3.668795,3.668795,7.183630
71,2.369036,far,2.618370,2.781289,2.781289,3.981855
72,2.402402,near,3.299077,3.779977,3.779977,7.183630
72,2.402402,far,2.295752,2.781289,2.781289,3.981855
73,2.435769,near,3.340315,3.899342,3.899342,7.183630
73,2.435769,far,2.034891,2.793888,2.793888,3.981855
74,2.469136,near,3.329042,4.008792,4.008792,7.183630
74,2.469136,far,1.713538,2.859914,2.859914,3.981855
75,2.502503,near,3.228773,4.110738,4.110738,7.183630
75,2.502503,far,1.717185,2.926184,2.926184,3.981855
76,2.535869,near,3.068102,4.161847,4.161847,7.183630
76,2.535869,far,1.116711,2.938830,2.938830,3.981855
77,2.569236,near,2.831078,4.235578,4.235578,7.183630
77,2.569236,far,0.786920,2.938830,2.938830,3.981855
78,2.602603,near,2.979365,4.376446,4.376446,7.183630
78,2.602603,far,0.850091,2.951477,2.951477,3.981855
79,2.635969,near,2.879894,4.475897,4.475897,7.183630
79,2.635969,far,0.850327,2.964124,2.964124,3.981855
80,2.669336,near,2.511572,4.511609,4.511609,7.183630
80,2.669336,far,0.880568,3.036204,3.036204,3.981855
81,2.702703,near,2.680418,4.647358,4.647358,7.183630
81,2.702703,far,0.900433,3.106451,3.106451,3.981855
82,2.736069,near,2.470060,4.656354,4.656354,7.183630
82,2.736069,far,1.197501,3.178570,3.178570,3.981855
83,2.769436,near,2.280735,4.692181,4.692181,7.183630
83,2.769436,far,1.548247,3.248790,3.248790,3.981855
84,2.802803,near,1.911335,4.759096,4.759096,7.183630
84,2.802803,far,1.845509,3.320948,3.320948,3.981855
85,2.836170,near,2.236864,4.923718,4.923718,7.183630
85,2.836170,far,2.144120,3.393377,3.393377,3.981855
86,2.869536,near,2.710229,5.054198,5.054198,7.183630
86,2.869536,far,2.147219,3.466078,3.466078,3.981855
87,2.902903,near,2.999248,5.247808,5.247808,7.183630
87,2.902903,far,1.923423,3.491520,3.491520,3.981855
88,2.936270,near,3.282852,5.313581,5.313581,7.183630
88,2.936270,far,1.753824,3.529686,3.529686,3.981855
89,2.969636,near,3.577790,5.408455,5.408455,7.183630
89,2.969636,far,1.741112,3.597360,3.597360,3.981855
90,3.003003,near,3.287171,5.417188,5.417188,7.183630
90,3.003003,far,1.744217,3.670141,3.670141,3.981855
91,3.036370,near,2.805551,5.485390,5.485390,7.183630
91,3.036370,far,1.720428,3.737807,3.737807,3.981855
92,3.069736,near,2.322498,5.519162,5.519162,7.183630
92,3.069736,far,2.023499,3.871183,3.871183,3.997263
93,3.103103,near,1.668067,5.581756,5.581756,7.183630
93,3.103103,far,1.959614,3.883836,3.883836,3.997263
94,3.136470,near,1.976452,5.709267,5.709267,7.183630
94,3.136470,far,1.768977,3.883836,3.883836,3.997263
95,3.169837,near,2.461287,5.901206,5.901206,7.183630
95,3.169837,far,1.430943,3.883836,3.883836,3.997263
96,3.203203,near,3.065165,6.030835,6.030835,7.183630
96,3.203203,far,1.067405,3.883836,3.883836,3.997263
97,3.236570,near,3.874581,6.261082,6.261082,7.183630
97,3.236570,far,0.792615,3.896489,3.896489,3.997263
98,3.269937,near,3.885301,6.297000,6.297000,7.183630
98,3.269937,far,0.467781,3.964833,3.964833,3.997263
99,3.303303,near,3.662280,6.314945,6.314945,7.183630
99,3.303303,far,1.079275,4.099907,4.099907,4.048170
100,3.336670,near,3.370893,6.384121,6.384121,7.183630
100,3.336670,far,2.096756,4.303607,4.303607,6.104884
101,3.370037,near,3.089771,6.519778,6.519778,7.183630
101,3.370037,far,2.452884,4.374903,4.374903,6.104884
102,3.403403,near,2.949941,6.621414,6.621414,7.183630
102,3.403403,far,2.832437,4.450890,4.450890,6.104884
103,3.436770,near,2.333372,6.728223,6.728223,7.183630
103,3.436770,far,3.446127,4.586404,4.586404,6.104884
104,3.470137,near,3.043492,6.906308,6.906308,7.183630
104,3.470137,far,3.441327,4.653787,4.653787,6.104884
105,3.503504,near,3.994460,7.114637,7.114637,7.183630
105,3.503504,far,3.101973,4.720922,4.720922,6.104884
106,3.536870,near,3.737964,7.132462,7.132462,7.183630
106,3.536870,far,2.764190,4.856998,4.856998,6.104884
107,3.570237,near,3.390167,7.198490,7.198490,7.183630
107,3.570237,far,2.408061,4.856998,4.856998,6.104884
108,3.603604,near,3.221452,7.266349,7.266349,7.183630
108,3.603604,far,2.684941,4.988416,4.988416,6.104884
109,3.636970,near,2.914975,7.311802,7.311802,7.183630
109,3.636970,far,2.670871,5.121113,5.121113,6.104884
110,3.670337,near,2.520411,7.410895,7.410895,7.183630
110,3.670337,far,2.397279,5.133723,5.133723,6.104884
111,3.703704,near,2.157371,7.546543,7.546543,7.183630
111,3.703704,far,2.505050,5.222434,5.222434,6.104884
112,3.737070,near,3.258607,7.784836,7.784836,7.183630
112,3.737070,far,2.813019,5.420165,5.420165,6.104884
113,3.770437,near,3.291975,7.857544,7.857544,7.183630
113,3.770437,far,2.875555,5.432684,5.432684,6.104884
114,3.803804,near,3.727727,8.012641,8.012641,7.183630
114,3.803804,far,2.889832,5.566961,5.566961,6.104884
115,3.837171,near,4.657329,8.244200,8.244200,7.183630
115,3.837171,far,2.584588,5.638548,5.638548,6.104884
116,3.870537,near,5.528560,8.517713,8.517713,8.197196
116,3.870537,far,2.851926,5.704679,5.704679,6.104884
117,3.903904,near,5.516124,8.650872,8.650872,8.197196
117,3.903904,far,2.471587,5.717246,5.717246,6.104884
118,3.937271,near,4.977286,8.781290,8.781290,8.197196
118,3.937271,far,1.609466,5.742380,5.742380,6.104884
119,3.970637,near,5.568983,8.972456,8.972456,8.197196
119,3.970637,far,2.539854,5.941164,5.941164,6.104884
120,4.004004,near,5.834463,9.180702,9.180702,8.197196
120,4.004004,far,1.932268,5.953801,5.953801,6.104884
121,4.037371,near,5.160235,9.277280,9.277280,8.197196
121,4.037371,far,1.906233,6.020176,6.020176,6.104884
122,4.070737,near,4.900396,9.498774,9.498774,8.197196
122,4.070737,far,1.917010,6.088465,6.088465,6.104884
123,4.104104,near,5.033301,9.658540,9.658540,8.197196
123,4.104104,far,2.513655,6.220480,6.220480,6.104884
124,4.137471,near,4.878066,9.757879,9.757879,8.197196
124,4.137471,far,2.719580,6.286841,6.286841,6.104884
125,4.170838,near,4.396874,9.852711,9.852711,8.197196
125,4.170838,far,2.097797,6.361143,6.361143,6.104884
126,4.204204,near,4.010619,9.983628,9.983628,8.197196
126,4.204204,far,2.224024,6.399051,6.399051,6.104884
127,4.237571,near,4.040823,10.086253,10.086253,8.197196
127,4.237571,far,2.144930,6.449592,6.449592,6.104884
128,4.270938,near,3.597666,10.219027,10.219027,8.197196
128,4.270938,far,2.193066,6.527517,6.527517,6.104884
129,4.304304,near,4.141310,10.487631,10.487631,8.197196
129,4.304304,far,2.200571,6.661035,6.661035,6.104884
130,4.337671,near,4.859307,10.730714,10.730714,8.197196
130,4.337671,far,2.536913,6.794731,6.794731,6.104884
131,4.371038,near,5.868752,11.027636,11.027636,8.898779
131,4.371038,far,2.228760,6.807341,6.807341,6.104884
132,4.404404,near,6.633493,11.311655,11.311655,8.898779
132,4.404404,far,2.386703,6.876870,6.876870,6.104884
133,4.437771,near,6.890053,11.465643,11.465643,8.898779
133,4.437771,far,2.465598,6.943205,6.943205,6.104884
134,4.471138,near,6.916598,11.603731,11.603731,8.898779
134,4.471138,far,2.416808,7.011363,7.011363,6.104884
135,4.504505,near,6.226152,11.734108,11.734108,8.898779
135,4.504505,far,2.098483,7.081152,7.081152,6.104884
136,4.537871,near,5.799409,11.891756,11.891756,8.898779
136,4.537871,far,1.493883,7.093807,7.093807,6.104884
137,4.571238,near,4.988088,12.026253,12.026253,8.898779
137,4.571238,far,1.620526,7.131771,7.131771,6.104884
138,4.604605,near,4.180186,12.148529,12.148529,8.898779
138,4.604605,far,1.957163,7.268694,7.268694,6.104884
139,4.637971,near,3.864154,12.239248,12.239248,8.898779
139,4.637971,far,1.879566,7.319494,7.319494,6.104884
140,4.671338,near,3.624939,12.329445,12.329445,8.898779
140,4.671338,far,1.665985,7.344893,7.344893,6.104884
141,4.704705,near,3.246741,12.384106,12.384106,8.898779
141,4.704705,far,1.679618,7.417412,7.417412,6.104884
142,4.738071,near,2.459286,12.384106,12.384106,8.898779
142,4.738071,far,2.285801,7.551425,7.551425,6.104884
143,4.771438,near,2.010596,12.428775,12.428775,8.898779
143,4.771438,far,2.754885,7.683299,7.683299,6.104884
144,4.804805,near,2.242150,12.597408,12.597408,8.898779
144,4.804805,far,2.133799,7.695881,7.695881,6.104884
145,4.838172,near,2.035018,12.646659,12.646659,8.898779
145,4.838172,far,2.539643,7.827932,7.827932,6.104884
146,4.871538,near,1.791276,12.688058,12.688058,8.898779
146,4.871538,far,3.067547,7.959017,7.959017,6.104884
147,4.904905,near,1.567641,12.697948,12.697948,8.898779
147,4.904905,far,3.355320,8.089147,8.089147,6.104884
148,4.938272,near,2.196199,12.823785,12.823785,8.898779
148,4.938272,far,3.330630,8.218217,8.218217,6.104884
149,4.971638,near,2.071440,12.843477,12.843477,8.898779
149,4.971638,far,3.372265,8.358427,8.358427,6.104884
150,5.005005,near,1.229117,12.843477,12.843477,8.898779
150,5.005005,far,4.041141,8.504918,8.504918,6.104884
151,5.038372,near,1.184479,12.883792,12.883792,8.898779
151,5.038372,far,3.568651,8.542376,8.542376,6.104884
152,5.071738,near,0.977688,12.883792,12.883792,8.898779
152,5.071738,far,3.878334,8.735460,8.735460,6.104884
153,5.105105,near,0.928291,12.883792,12.883792,8.898779
153,5.105105,far,3.870803,8.864083,8.864083,6.104884
154,5.138472,near,0.501104,12.924106,12.924106,8.898779
154,5.138472,far,3.226098,8.864083,8.864083,6.104884
155,5.171839,near,0.803746,13.004387,13.004387,8.898779
155,5.171839,far,2.892614,8.937529,8.937529,6.104884
156,5.205205,near,1.992499,13.242376,13.242376,8.898779
156,5.205205,far,2.562648,9.017961,9.017961,6.104884
157,5.238572,near,1.995435,13.283278,13.283278,8.898779
157,5.238572,far,3.365463,9.216143,9.216143,6.104884
158,5.271939,near,2.192259,13.322683,13.322683,8.898779
158,5.271939,far,3.079674,9.352011,9.352011,6.104884
159,5.305305,near,2.779376,13.440223,13.440223,8.898779
159,5.305305,far,2.752385,9.415111,9.415111,6.104884
160,5.338672,near,2.578004,13.440223,13.440223,8.898779
160,5.338672,far,3.004510,9.465586,9.465586,6.104884
161,5.372039,near,2.569251,13.518752,13.518752,8.898779
161,5.372039,far,3.498443,9.637918,9.637918,6.104884
162,5.405405,near,1.477601,13.538192,13.538192,8.898779
162,5.405405,far,3.509925,9.720649,9.720649,6.104884
163,5.438772,near,1.867309,13.657114,13.657114,8.898779
163,5.438772,far,3.186847,9.854150,9.854150,6.104884
164,5.472139,near,1.888316,13.700724,13.700724,8.898779
164,5.472139,far,3.248238,10.002309,10.002309,6.104884
165,5.505506,near,1.504101,13.741345,13.741345,8.898779
165,5.505506,far,3.530898,10.121997,10.121997,6.104884
166,5.538872,near,1.723143,13.785197,13.785197,8.898779
166,5.538872,far,3.827189,10.231790,10.231790,6.104884
167,5.572239,near,1.758794,13.870863,13.870863,8.898779
167,5.572239,far,3.622079,10.363059,10.363059,6.104884
168,5.605606,near,1.943653,13.927312,13.927312,8.898779
168,5.605606,far,3.813078,10.484028,10.484028,6.104884
169,5.638972,near,2.144292,14.086402,14.086402,8.898779
169,5.638972,far,3.861960,10.627315,10.627315,6.104884
170,5.672339,near,3.091126,14.319568,14.319568,8.898779
170,5.672339,far,3.311462,10.665265,10.665265,6.104884
171,5.705706,near,2.888224,14.319568,14.319568,8.898779
171,5.705706,far,3.051735,10.732955,10.732955,6.104884
172,5.739072,near,2.861544,14.358079,14.358079,8.898779
172,5.739072,far,2.755574,10.783457,10.783457,6.104884
173,5.772439,near,2.829307,14.437291,14.437291,8.898779
173,5.772439,far,2.775887,10.918792,10.918792,6.104884
174,5.805806,near,2.976799,14.523267,14.523267,8.898779
174,5.805806,far,2.843990,11.053395,11.053395,6.104884
175,5.839173,near,2.853038,14.657580,14.657580,8.898779
175,5.839173,far,2.825027,11.192886,11.192886,6.104884
176,5.872539,near,2.236303,14.767276,14.767276,8.898779
176,5.872539,far,2.993265,11.264517,11.264517,6.104884
177,5.905906,near,2.236303,14.767276,14.767276,8.898779
177,5.905906,far,3.334596,11.400542,11.400542,6.104884
178,5.939273,near,3.168770,14.992467,14.992467,8.898779
178,5.939273,far,3.421432,11.468428,11.468428,6.104884
179,5.972639,near,3.644207,15.166862,15.166862,8.898779
179,5.972639,far,3.127985,11.545016,11.545016,6.104884
180,6.006006,near,4.115036,15.347098,15.347098,8.898779
180,6.006006,far,2.839672,11.621898,11.621898,6.104884
181,6.039373,near,4.092238,15.476847,15.476847,8.898779
181,6.039373,far,2.332804,11.659914,11.659914,6.104884
182,6.072739,near,4.010524,15.570184,15.570184,8.898779
182,6.072739,far,2.692862,11.803628,11.803628,6.104884
183,6.106106,near,4.258259,15.619780,15.619780,8.898779
183,6.106106,far,2.567739,11.914604,11.914604,6.104884
184,6.139473,near,3.754143,15.744047,15.744047,8.898779
184,6.139473,far,2.482379,11.965401,11.965401,6.104884
185,6.172840,near,3.314081,15.830341,15.830341,8.898779
185,6.172840,far,2.557508,12.057029,12.057029,6.104884
186,6.206206,near,2.697368,15.887112,15.887112,8.898779
186,6.206206,far,3.002829,12.223065,12.223065,6.104884
187,6.239573,near,2.370128,15.951347,15.951347,8.898779
187,6.239573,far,3.191553,12.298864,12.298864,6.104884
188,6.272940,near,2.052518,15.981098,15.981098,8.898779
188,6.272940,far,3.228027,12.449880,12.449880,6.104884
189,6.306306,near,2.090151,16.038229,16.038229,8.898779
189,6.306306,far,3.051012,12.525417,12.525417,6.104884
190,6.339673,near,1.568644,16.058090,16.058090,8.898779
190,6.339673,far,3.820579,12.730282,12.730282,6.139790
191,6.373040,near,1.575505,16.145758,16.145758,8.898779
191,6.373040,far,3.743094,12.806397,12.806397,6.139790
192,6.406406,near,1.708618,16.229178,16.229178,8.898779
192,6.406406,far,3.892923,13.002429,13.002429,6.139790
193,6.439773,near,1.595377,16.270742,16.270742,8.898779
193,6.439773,far,3.856912,13.071018,13.071018,6.139790
194,6.473140,near,1.496732,16.280744,16.280744,8.898779
194,6.473140,far,3.451355,13.140842,13.140842,6.139790
195,6.506507,near,1.839604,16.406518,16.406518,8.898779
195,6.506507,far,3.422814,13.210665,13.210665,6.139790
196,6.539873,near,1.956151,16.449712,16.449712,8.898779
196,6.539873,far,3.042255,13.339342,13.339342,6.139790
197,6.573240,near,1.808999,16.507920,16.507920,8.898779
197,6.573240,far,3.060544,13.419119,13.419119,6.139790
198,6.606607,near,1.492984,16.528074,16.528074,8.898779
198,6.606607,far,2.081366,13.419119,13.419119,6.139790
199,6.639973,near,1.734566,16.618002,16.618002,8.898779
199,6.639973,far,2.071330,13.485699,13.485699,6.139790
200,6.673340,near,2.366888,16.754596,16.754596,8.898779
200,6.673340,far,2.415587,13.624443,13.624443,6.139790
201,6.706707,near,1.954630,16.797836,16.797836,8.898779
201,6.706707,far,2.066819,13.624443,13.624443,6.139790
202,6.740073,near,2.183250,16.886799,16.886799,8.898779
202,6.740073,far,1.424080,13.624443,13.624443,6.139790
203,6.773440,near,2.311303,16.970643,16.970643,8.898779
203,6.773440,far,1.360265,13.691444,13.691444,6.139790
204,6.806807,near,2.310446,16.990625,16.990625,8.898779
204,6.806807,far,2.686153,13.956887,13.956887,7.955326
205,6.840174,near,2.274736,17.073405,17.073405,8.898779
205,6.840174,far,2.353584,13.956887,13.956887,7.955326
206,6.873540,near,1.741738,17.103292,17.103292,8.898779
206,6.873540,far,2.944930,14.214018,14.214018,7.955326
207,6.906907,near,1.625283,17.123218,17.123218,8.898779
207,6.906907,far,3.567590,14.338675,14.338675,7.955326
208,6.940274,near,1.871876,17.261549,17.261549,8.898779
208,6.940274,far,5.010936,14.627633,14.627633,8.660076
209,6.973640,near,1.893026,17.349627,17.349627,8.898779
209,6.973640,far,4.676264,14.627633,14.627633,8.660076
210,7.007007,near,2.306898,17.452467,17.452467,8.898779
210,7.007007,far,4.500268,14.857842,14.857842,8.660076
211,7.040374,near,2.785793,17.631121,17.631121,8.898779
211,7.040374,far,4.500268,14.857842,14.857842,8.660076
212,7.073740,near,2.887979,17.681466,17.681466,8.898779
212,7.073740,far,3.546642,14.924057,14.924057,8.660076
213,7.107107,near,3.039942,17.731815,17.731815,8.898779
213,7.107107,far,3.517877,15.042955,15.042955,8.660076
214,7.140474,near,2.637488,17.789574,17.789574,8.898779
214,7.140474,far,2.950699,15.218364,15.218364,8.660076
215,7.173841,near,2.561366,17.862413,17.862413,8.898779
215,7.173841,far,4.133141,15.455089,15.455089,8.660076
216,7.207207,near,2.507080,17.954385,17.954385,8.898779
216,7.207207,far,3.324981,15.523504,15.523504,8.660076
217,7.240574,near,2.242134,18.079997,18.079997,8.898779
217,7.240574,far,4.191105,15.696902,15.696902,8.660076
218,7.273941,near,2.411796,18.164308,18.164308,8.898779
218,7.273941,far,5.024118,15.929886,15.929886,8.660076
219,7.307307,near,2.592402,18.250814,18.250814,8.898779
219,7.307307,far,4.489372,15.941728,15.941728,8.660076
220,7.340674,near,2.507492,18.291575,18.291575,8.898779
220,7.340674,far,4.501428,16.119551,16.119551,8.660076
221,7.374041,near,2.353669,18.333618,18.333618,8.898779
221,7.374041,far,3.436662,16.143109,16.143109,8.660076
222,7.407407,near,2.102154,18.375236,18.375236,8.898779
222,7.407407,far,3.383621,16.200905,16.200905,8.660076
223,7.440774,near,2.683977,18.617330,18.617330,8.898779
223,7.440774,far,2.807189,16.258902,16.258902,8.660076
224,7.474141,near,2.663275,18.697496,18.697496,8.898779
224,7.474141,far,2.228461,16.376025,16.376025,8.660076
225,7.507508,near,2.434441,18.738190,18.738190,8.898779
225,7.507508,far,2.169312,16.376025,16.376025,8.660076
226,7.540874,near,2.628223,18.817746,18.817746,8.898779
226,7.540874,far,1.281088,16.376025,16.376025,8.660076
227,7.574241,near,2.516113,18.837345,18.837345,8.898779
227,7.574241,far,2.313431,16.606259,16.606259,8.660076
228,7.607608,near,2.455080,18.866744,18.866744,8.898779
228,7.607608,far,2.617584,16.724946,16.724946,8.660076
229,7.640974,near,1.646983,18.947056,18.947056,8.898779
229,7.640974,far,2.741061,16.807663,16.807663,8.660076
230,7.674341,near,1.558218,19.009452,19.009452,8.898779
230,7.674341,far,2.766203,16.929819,16.929819,8.660076
231,7.707708,near,1.715160,19.081565,19.081565,8.898779
231,7.707708,far,2.943963,16.965407,16.965407,8.660076
232,7.741074,near,2.192597,19.256704,19.256704,8.898779
232,7.741074,far,3.558613,17.088460,17.088460,8.660076
233,7.774441,near,3.137651,19.465503,19.465503,8.898779
233,7.774441,far,3.315884,17.270099,17.270099,8.660076
234,7.807808,near,3.843974,19.636308,19.636308,8.898779
234,7.807808,far,3.147905,17.355157,17.355157,8.660076
235,7.841175,near,4.098021,19.767481,19.767481,8.898779
235,7.841175,far,3.709179,17.550241,17.550241,8.660076
236,7.874541,near,4.779370,19.966282,19.966282,8.898779
236,7.874541,far,3.460298,17.622571,17.622571,8.660076
237,7.907908,near,4.809794,20.044487,20.044487,8.898779
237,7.907908,far,3.977804,17.761764,17.761764,8.660076
238,7.941275,near,4.555943,20.168805,20.168805,8.898779
238,7.941275,far,3.603217,17.809824,17.809824,8.660076
239,7.974641,near,3.971828,20.260664,20.260664,8.898779
