Frame,Visibility,X,Y,Source,Confidence
420,1,492,421,refined,0.742
421,1,488,426,refined,0.720
422,1,485,431,refined,0.608
423,1,481,439,refined,0.489
424,1,480,439,refined,0.584
425,1,477,446,refined,0.607
426,1,471,455,refined,0.574
427,1,472,463,refined,0.573
428,1,472,473,refined,0.606
429,1,471,480,interp,0.250
430,1,471,487,interp,0.250
431,1,470,494,interp,0.250
432,1,469,501,interp,0.250
433,1,468,508,interp,0.250
434,1,468,515,interp,0.250
435,1,467,522,refined,0.800
436,1,466,521,refined,0.800
437,1,466,521,refined,0.782
438,1,467,522,refined,0.583
439,1,468,523,refined,0.603
440,1,469,524,refined,0.517
441,0,0,0,rejected_static_lock,0.000
442,0,0,0,rejected_static_lock,0.000
443,0,0,0,rejected_static_lock,0.000
444,0,0,0,rejected_static_lock,0.000
445,0,0,0,rejected_static_lock,0.000
446,0,0,0,rejected_static_lock,0.000
447,0,0,0,rejected_static_lock,0.000
448,0,0,0,rejected_static_lock,0.000
449,0,0,0,rejected_static_lock,0.000
450,0,0,0,rejected_static_lock,0.000
451,0,0,0,rejected_static_lock,0.000
452,0,0,0,rejected_static_lock,0.000
453,0,0,0,rejected_static_lock,0.000
454,0,0,0,rejected_static_lock,0.000
455,0,0,0,rejected_static_lock,0.000
456,0,0,0,rejected_static_lock,0.000
457,0,0,0,rejected_static_lock,0.000
458,0,0,0,rejected_static_lock,0.000
459,0,0,0,rejected_static_lock,0.000
