frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,is_spatial_valid,speed_valid,confidence,source
224,7.474141,1,647.000,238.000,,,,0,0,0,0,0.800,refined
225,7.507508,1,637.000,230.000,,,,0,0,0,0,0.800,refined
226,7.540874,0,,,,,,1,0,0,0,0.000,rejected_roi
227,7.574241,0,,,,,,1,0,0,0,0.000,rejected_roi
228,7.607608,0,,,,,,1,0,0,0,0.000,rejected_roi
229,7.640974,0,,,,,,1,0,0,0,0.000,rejected_roi
230,7.674341,0,,,,,,1,0,0,0,0.000,rejected_roi
231,7.707708,0,,,,,,1,0,0,0,0.000,rejected_roi
232,7.741074,0,,,,,,1,0,0,0,0.000,rejected_roi
233,7.774441,0,,,,,,1,0,0,0,0.000,rejected_roi
234,7.807808,0,,,,,,1,0,0,0,0.000,rejected_roi
235,7.841175,0,,,,,,1,0,0,0,0.000,rejected_roi
236,7.874541,0,,,,,,1,0,0,0,0.000,rejected_roi
237,7.907908,1,522.000,225.000,,,,0,0,0,0,0.800,refined
238,7.941275,1,515.000,232.000,,,,0,0,0,0,0.800,refined
239,7.974641,1,505.000,241.000,,,,0,0,0,0,0.800,refined
240,8.008008,1,497.000,248.000,,,,0,0,0,0,0.800,refined
241,8.041375,1,488.000,259.000,,,,0,0,0,0,0.800,refined
242,8.074741,1,480.000,269.000,,,,0,0,0,0,0.800,refined
243,8.108108,1,472.000,281.000,,,,0,0,0,0,0.800,refined
244,8.141475,1,465.000,293.000,,,,0,0,0,0,0.800,refined
245,8.174842,1,457.000,307.000,,,,0,0,0,0,0.800,refined
246,8.208208,1,451.000,323.000,,,,0,0,0,0,0.800,refined
247,8.241575,1,443.000,336.000,,,,0,0,0,0,0.800,refined
248,8.274942,1,436.000,351.000,,,,0,0,0,0,0.800,refined
249,8.308308,1,430.000,367.000,,,,0,0,0,0,0.800,refined
250,8.341675,1,422.000,385.000,,,,0,0,0,0,0.800,refined
251,8.375042,1,418.000,404.000,,,,0,0,0,0,0.765,refined
252,8.408408,1,457.000,349.000,,,,0,0,0,0,0.800,refined
253,8.441775,1,499.000,292.000,,,,0,0,0,0,0.800,refined
254,8.475142,1,532.000,250.000,,,,0,0,0,0,0.800,refined
255,8.508509,0,,,,,,1,0,0,0,0.000,rejected_roi
256,8.541875,0,,,,,,1,0,0,0,0.000,rejected_roi
257,8.575242,0,,,,,,1,0,0,0,0.000,rejected_roi
258,8.608609,0,,,,,,1,0,0,0,0.000,rejected_roi
259,8.641975,0,,,,,,1,0,0,0,0.000,rejected_roi
260,8.675342,0,,,,,,1,0,0,0,0.000,rejected_roi
261,8.708709,0,,,,,,1,0,0,0,0.000,rejected_roi
262,8.742075,0,,,,,,1,0,0,0,0.000,rejected_roi
263,8.775442,0,,,,,,1,0,0,0,0.000,rejected_roi
264,8.808809,0,,,,,,1,0,0,0,0.000,rejected_roi
265,8.842176,0,,,,,,1,0,0,0,0.000,rejected_roi
266,8.875542,0,,,,,,1,0,0,0,0.000,rejected_roi
267,8.908909,0,,,,,,1,0,0,0,0.000,rejected_roi
268,8.942276,0,,,,,,1,0,0,0,0.000,rejected_roi
269,8.975642,0,,,,,,1,0,0,0,0.000,rejected_roi
270,9.009009,0,,,,,,1,0,0,0,0.000,rejected_roi
271,9.042376,0,,,,,,1,0,0,0,0.000,rejected_roi
272,9.075742,0,,,,,,1,0,0,0,0.000,rejected_roi
273,9.109109,0,,,,,,1,0,0,0,0.000,rejected_roi
274,9.142476,0,,,,,,1,0,0,0,0.000,rejected_roi
275,9.175843,0,,,,,,1,0,0,0,0.000,rejected_roi
276,9.209209,0,,,,,,1,0,0,0,0.000,rejected_roi
277,9.242576,0,,,,,,1,0,0,0,0.000,rejected_roi
278,9.275943,0,,,,,,1,0,0,0,0.000,rejected_roi
279,9.309309,0,,,,,,1,0,0,0,0.000,rejected_roi
280,9.342676,0,,,,,,1,0,0,0,0.000,rejected_roi
281,9.376043,0,,,,,,1,0,0,0,0.000,rejected_roi
282,9.409409,0,,,,,,1,0,0,0,0.000,rejected_roi
283,9.442776,0,,,,,,1,0,0,0,0.000,rejected_roi
284,9.476143,0,,,,,,1,0,0,0,0.000,rejected_roi
285,9.509510,0,,,,,,1,0,0,0,0.000,rejected_roi
286,9.542876,0,,,,,,1,0,0,0,0.000,rejected_roi
287,9.576243,1,763.000,226.000,,,,0,0,0,0,0.800,refined
288,9.609610,1,765.000,233.000,,,,0,0,0,0,0.800,refined
289,9.642976,1,725.000,261.000,,,,0,0,0,0,0.800,refined
290,9.676343,1,683.000,286.000,,,,0,0,0,0,0.800,refined
291,9.709710,1,646.000,306.000,,,,0,0,0,0,0.800,refined
292,9.743076,1,617.000,324.000,,,,0,0,0,0,0.792,refined
293,9.776443,1,591.000,341.000,,,,0,0,0,0,0.800,refined
294,9.809810,1,568.000,355.000,,,,0,0,0,0,0.800,refined
295,9.843177,1,545.000,372.000,,,,0,0,0,0,0.716,refined
296,9.876543,1,526.000,386.000,,,,0,0,0,0,0.800,refined
297,9.909910,1,508.000,400.000,,,,0,0,0,0,0.720,refined
298,9.943277,1,491.000,415.000,,,,0,0,0,0,0.754,refined
299,9.976643,1,476.000,430.000,0.816124,0.433241,,0,0,1,0,0.684,refined
300,10.010010,1,459.000,445.000,0.704335,1.474211,31.377223,0,0,1,1,0.600,refined
301,10.043377,1,446.000,459.000,0.641195,2.394844,27.656188,0,0,1,1,0.629,refined
302,10.076743,1,431.000,475.000,0.571108,3.391552,29.945100,0,0,1,1,0.598,refined
303,10.110110,1,419.000,492.000,0.547153,4.390795,29.955944,0,0,1,1,0.553,refined
304,10.143477,1,406.000,507.000,0.499479,5.225613,25.060243,0,0,1,1,0.609,refined
305,10.176844,1,396.000,522.000,0.487700,6.019630,23.799314,0,0,1,1,0.586,refined
306,10.210210,1,390.000,518.000,0.393153,5.812121,6.834146,0,1,1,1,0.250,interp
307,10.243577,1,385.000,513.000,0.301598,5.548726,8.357244,0,0,1,1,0.594,refined
308,10.276944,1,393.000,482.000,0.165309,3.811270,,0,0,1,0,0.540,refined
309,10.310310,1,404.000,459.000,0.117465,2.395772,,0,0,1,0,0.594,refined
310,10.343677,1,413.000,438.000,0.056627,0.996234,,0,0,1,0,0.557,refined
311,10.377044,1,415.000,419.000,,,,0,0,0,0,0.527,refined
312,10.410410,1,420.000,404.000,,,,0,0,0,0,0.756,refined
313,10.443777,1,423.000,391.000,,,,0,0,0,0,0.698,refined
314,10.477144,1,428.000,379.000,,,,0,0,0,0,0.800,refined
315,10.510511,1,432.000,371.000,,,,0,0,0,0,0.800,refined
316,10.543877,1,435.000,362.000,,,,0,0,0,0,0.753,refined
317,10.577244,1,438.000,357.000,,,,0,0,0,0,0.800,refined
318,10.610611,1,440.000,351.000,,,,0,0,0,0,0.800,refined
319,10.643977,1,443.000,347.000,,,,0,0,0,0,0.800,refined
320,10.677344,1,447.000,344.000,,,,0,0,0,0,0.800,refined
321,10.710711,1,447.000,342.000,,,,0,0,0,0,0.800,refined
322,10.744077,1,450.000,340.000,,,,0,0,0,0,0.800,refined
323,10.777444,1,453.000,341.000,,,,0,0,0,0,0.800,refined
324,10.810811,1,455.000,341.000,,,,0,0,0,0,0.800,refined
325,10.844178,1,457.000,343.000,,,,0,0,0,0,0.800,refined
326,10.877544,1,461.000,344.000,,,,0,0,0,0,0.800,refined
327,10.910911,1,462.000,348.000,,,,0,0,0,0,0.800,refined
328,10.944278,1,466.000,353.000,,,,0,0,0,0,0.800,refined
329,10.977644,1,465.000,357.000,,,,0,0,0,0,0.800,refined
330,11.011011,1,469.000,362.000,,,,0,0,0,0,0.800,refined
331,11.044378,1,473.000,370.000,,,,0,0,0,0,0.800,refined
332,11.077744,1,474.000,377.000,,,,0,0,0,0,0.800,refined
333,11.111111,1,477.000,384.000,,,,0,0,0,0,0.800,refined
334,11.144478,1,478.000,392.000,,,,0,0,0,0,0.800,refined
335,11.177845,1,479.000,401.000,,,,0,0,0,0,0.800,refined
336,11.211211,1,480.000,408.000,,,,0,0,0,0,0.800,refined
337,11.244578,1,502.000,403.000,,,,0,0,0,0,0.666,refined
338,11.277945,1,517.000,381.000,,,,0,0,0,0,0.800,refined
339,11.311311,1,536.000,361.000,,,,0,0,0,0,0.737,refined
340,11.344678,1,551.000,344.000,,,,0,0,0,0,0.800,refined
341,11.378045,1,564.000,329.000,,,,0,0,0,0,0.654,refined
342,11.411411,1,577.000,319.000,,,,0,0,0,0,0.742,refined
343,11.444778,1,592.000,310.000,,,,0,0,0,0,0.700,refined
344,11.478145,1,601.000,300.000,,,,0,0,0,0,0.734,refined
345,11.511512,1,612.000,294.000,,,,0,0,0,0,0.800,refined
346,11.544878,1,623.000,288.000,,,,0,0,0,0,0.800,refined
347,11.578245,1,632.000,284.000,,,,0,0,0,0,0.800,refined
348,11.611612,1,640.000,280.000,,,,0,0,0,0,0.800,refined
349,11.644978,1,650.000,277.000,,,,0,0,0,0,0.800,refined
350,11.678345,1,657.000,277.000,,,,0,0,0,0,0.800,refined
351,11.711712,1,667.000,278.000,,,,0,0,0,0,0.800,refined
352,11.745078,1,675.000,278.000,,,,0,0,0,0,0.800,refined
353,11.778445,1,682.000,280.000,,,,0,0,0,0,0.800,refined
354,11.811812,1,690.000,283.000,,,,0,0,0,0,0.800,refined
355,11.845179,1,695.000,287.000,,,,0,0,0,0,0.800,refined
356,11.878545,1,703.000,294.000,,,,0,0,0,0,0.800,refined
357,11.911912,1,709.000,299.000,,,,0,0,0,0,0.800,refined
358,11.945279,1,714.000,306.000,,,,0,0,0,0,0.800,refined
359,11.978645,1,722.000,316.000,,,,0,0,0,0,0.640,refined
360,12.012012,1,727.000,324.000,,,,0,0,0,0,0.800,refined
361,12.045379,1,732.000,333.000,,,,0,0,0,0,0.800,refined
362,12.078745,1,737.000,346.000,,,,0,0,0,0,0.800,refined
363,12.112112,1,741.000,356.000,,,,0,0,0,0,0.800,refined
364,12.145479,1,746.000,371.000,,,,0,0,0,0,0.800,refined
365,12.178846,1,750.000,383.000,,,,0,0,0,0,0.800,refined
366,12.212212,1,753.000,398.000,,,,0,0,0,0,0.800,refined
367,12.245579,1,757.000,413.000,,,,0,0,0,0,0.800,refined
368,12.278946,1,761.000,428.000,4.554017,0.289133,,0,0,1,0,0.639,refined
369,12.312312,1,764.000,446.000,4.593431,1.537108,,0,0,1,0,0.625,refined
370,12.345679,1,767.000,462.000,4.630426,2.578429,31.228097,0,0,1,1,0.628,refined
371,12.379046,1,768.000,464.000,4.642576,2.704371,3.791990,0,1,1,1,0.250,interp
372,12.412412,1,770.000,465.000,4.667005,2.766965,2.013739,0,0,1,1,0.576,refined
373,12.445779,1,764.000,439.000,4.593421,1.061811,,0,0,1,0,0.503,refined
374,12.479146,1,760.000,414.000,,,,0,0,0,0,0.641,refined
375,12.512513,1,757.000,392.000,,,,0,0,0,0,0.689,refined
376,12.545879,1,754.000,377.000,,,,0,0,0,0,0.800,refined
377,12.579246,1,751.000,365.000,,,,0,0,0,0,0.800,refined
378,12.612613,1,749.000,354.000,,,,0,0,0,0,0.800,refined
379,12.645979,1,746.000,346.000,,,,0,0,0,0,0.800,refined
380,12.679346,1,744.000,339.000,,,,0,0,0,0,0.800,refined
381,12.712713,1,743.000,334.000,,,,0,0,0,0,0.800,refined
382,12.746079,1,740.000,330.000,,,,0,0,0,0,0.800,refined
383,12.779446,1,741.000,328.000,,,,0,0,0,0,0.737,refined
384,12.812813,1,739.000,327.000,,,,0,0,0,0,0.683,refined
385,12.846180,1,738.000,326.000,,,,0,0,0,0,0.611,refined
386,12.879546,1,737.000,326.000,,,,0,0,0,0,0.595,refined
387,12.912913,1,735.000,329.000,,,,0,0,0,0,0.669,refined
388,12.946280,1,735.000,330.000,,,,0,0,0,0,0.723,refined
389,12.979646,1,735.000,334.000,,,,0,0,0,0,0.789,refined
390,13.013013,1,734.000,338.000,,,,0,0,0,0,0.800,refined
391,13.046380,1,734.000,342.000,,,,0,0,0,0,0.800,refined
392,13.079746,1,734.000,346.000,,,,0,0,0,0,0.800,refined
393,13.113113,1,734.000,352.000,,,,0,0,0,0,0.800,refined
394,13.146480,1,734.000,360.000,,,,0,0,0,0,0.800,refined
395,13.179847,1,733.000,367.000,,,,0,0,0,0,0.800,refined
396,13.213213,1,734.000,375.000,,,,0,0,0,0,0.800,refined
397,13.246580,1,733.000,383.000,,,,0,0,0,0,0.800,refined
