frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
107,3.570237,near,1,332.000,678.000,0.762519,12.539674,296.939,519.800,370.444,692.194,0.892090,tracked
107,3.570237,far,2,615.000,450.000,2.795005,0.267549,581.829,344.411,650.957,465.254,0.850586,tracked
108,3.603604,near,1,333.000,682.000,0.790604,12.666616,296.667,530.303,372.412,696.452,0.897461,detected
108,3.603604,far,2,614.000,452.000,2.788138,0.449854,578.878,349.170,648.599,465.455,0.852051,detected
109,3.636970,near,1,333.000,681.000,0.785812,12.635012,296.667,529.303,372.412,695.452,0.897461,tracked
109,3.636970,far,2,612.000,452.000,2.762484,0.449854,576.878,349.170,646.599,465.455,0.852051,tracked
110,3.670337,near,1,333.000,672.000,0.742080,12.346617,292.814,528.480,371.756,694.463,0.893066,detected
110,3.670337,far,2,612.000,450.000,2.756370,0.267549,573.265,352.227,645.015,465.220,0.815918,detected
111,3.703704,near,1,333.000,671.000,0.737154,12.314127,292.814,527.480,371.756,693.463,0.893066,tracked
111,3.703704,far,2,610.000,449.000,2.727486,0.175846,571.265,351.227,643.015,464.220,0.815918,tracked
112,3.737070,near,1,344.000,663.000,0.796484,12.050923,306.750,519.925,386.648,682.683,0.897949,detected
112,3.737070,far,2,604.000,451.000,2.656613,0.358884,562.529,354.063,638.689,465.590,0.776367,detected
113,3.770437,near,1,345.000,661.000,0.795692,11.984195,307.750,517.925,387.648,680.683,0.897949,tracked
113,3.770437,far,2,599.000,450.000,2.588952,0.267549,557.529,353.063,633.689,464.590,0.776367,tracked
114,3.803804,near,1,362.000,657.000,0.930577,11.849603,327.672,509.656,410.682,677.556,0.907715,detected
114,3.803804,far,2,598.000,451.000,2.579498,0.358884,553.695,355.191,634.170,464.301,0.772461,detected
115,3.837171,near,1,364.000,655.000,0.939285,11.781733,329.672,507.656,412.682,675.556,0.907715,tracked
115,3.837171,far,2,594.000,450.000,2.524560,0.267549,549.695,354.191,630.170,463.301,0.772461,tracked
116,3.870537,near,1,389.000,653.000,1.158507,11.713475,348.054,501.729,433.118,674.961,0.878418,detected
116,3.870537,far,2,598.000,453.000,2.586305,0.540461,544.635,354.682,630.011,463.873,0.866211,detected
117,3.903904,near,1,403.000,651.000,1.278037,11.644827,362.054,499.729,447.118,672.961,0.878418,tracked
117,3.903904,far,2,595.000,453.000,2.547901,0.540461,541.635,354.682,627.011,463.873,0.866211,tracked
118,3.937271,near,1,417.000,646.000,1.385777,11.471478,371.985,498.968,454.026,666.494,0.887695,detected
118,3.937271,far,2,595.000,449.000,2.533923,0.175846,545.320,353.240,633.239,463.518,0.791992,detected
119,3.970637,near,1,429.000,646.000,1.496692,11.471478,383.985,498.968,466.026,666.494,0.887695,tracked
119,3.970637,far,2,594.000,448.000,2.517462,0.083774,544.320,352.240,632.239,462.518,0.791992,tracked
120,4.004004,near,1,440.000,652.000,1.621389,11.679200,394.362,497.564,478.098,666.614,0.907715,detected
120,4.004004,far,2,593.000,450.000,2.511682,0.267549,541.776,351.012,632.870,463.291,0.848145,detected
121,4.037371,near,1,455.000,650.000,1.751606,11.610356,409.362,495.564,493.098,664.614,0.907715,tracked
121,4.037371,far,2,595.000,449.000,2.533923,0.175846,543.776,350.012,634.870,462.291,0.848145,tracked
122,4.070737,near,1,460.000,647.000,1.786820,11.506347,411.040,494.682,499.498,664.933,0.909180,detected
122,4.070737,far,2,593.000,450.000,2.511682,0.267549,542.317,346.813,637.066,463.062,0.861328,detected
123,4.104104,near,1,471.000,645.000,1.881429,11.436507,422.040,492.682,510.498,662.933,0.909180,tracked
123,4.104104,far,2,599.000,449.000,2.585539,0.175846,548.317,345.813,643.066,462.062,0.861328,tracked
124,4.137471,near,1,472.000,638.000,1.866256,11.188865,423.956,490.402,517.701,662.399,0.912109,detected
124,4.137471,far,2,599.000,449.000,2.585539,0.175846,543.069,343.004,641.028,463.277,0.856934,detected
125,4.170838,near,1,476.000,636.000,1.896696,11.117179,427.956,488.402,521.701,660.399,0.912109,tracked
125,4.170838,far,2,601.000,448.000,2.607974,0.083774,545.069,342.004,643.028,462.277,0.856934,tracked
126,4.204204,near,1,493.000,641.000,2.072294,11.295613,446.294,488.302,541.758,657.350,0.921387,detected
126,4.204204,far,2,600.000,450.000,2.601830,0.267549,547.330,340.765,646.185,462.726,0.841797,detected
127,4.237571,near,1,520.000,642.000,2.326505,11.330990,473.294,489.302,568.758,658.350,0.921387,tracked
127,4.237571,far,2,601.000,449.000,2.611348,0.175846,548.330,339.765,647.185,461.726,0.841797,tracked
128,4.270938,near,1,516.000,642.000,2.289319,11.330990,464.175,485.124,563.378,654.744,0.912109,detected
128,4.270938,far,2,608.000,448.000,2.698485,0.083774,555.677,340.164,653.455,461.927,0.838379,detected
129,4.304304,near,1,518.000,640.000,2.302165,11.260134,466.175,483.124,565.378,652.744,0.912109,tracked
