frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
13,0.433767,near,1,502.000,572.000,2.004926,10.789578,462.202,404.570,555.793,593.941,0.917480,detected
13,0.433767,far,2,660.000,416.000,3.406765,3.403185,624.725,283.714,678.299,434.360,0.863281,detected
14,0.467134,near,1,502.000,571.000,2.002112,10.758857,462.466,404.473,556.297,594.213,0.919434,detected
14,0.467134,far,2,660.000,416.000,3.406765,3.403185,624.637,284.112,677.958,434.446,0.858887,detected
15,0.500501,near,1,502.000,571.000,2.002112,10.758857,462.284,403.938,556.474,594.457,0.916504,detected
15,0.500501,far,2,660.000,415.000,3.406192,3.326471,624.732,284.405,677.850,434.337,0.857910,detected
16,0.533867,near,1,502.000,571.000,2.002112,10.758857,462.034,403.808,556.428,594.548,0.916992,detected
16,0.533867,far,2,660.000,416.000,3.406765,3.403185,625.133,284.657,678.022,434.296,0.856934,detected
17,0.567234,near,1,502.000,571.000,2.002112,10.758857,461.969,403.763,556.373,594.579,0.916504,detected
17,0.567234,far,2,660.000,416.000,3.406765,3.403185,625.072,284.464,677.875,434.282,0.855957,detected
18,0.600601,near,1,502.000,571.000,2.002112,10.758857,462.322,403.677,556.539,594.020,0.917480,detected
18,0.600601,far,2,659.000,417.000,3.394764,3.479686,625.316,284.673,677.982,434.420,0.858887,detected
19,0.633967,near,1,502.000,571.000,2.002112,10.758857,462.401,403.648,556.649,593.807,0.915039,detected
19,0.633967,far,2,659.000,419.000,3.395957,3.631358,624.931,284.110,677.933,435.042,0.869629,detected
20,0.667334,near,1,502.000,571.000,2.002112,10.758857,462.396,403.640,556.720,593.728,0.915527,detected
20,0.667334,far,2,659.000,420.000,3.396549,3.706674,624.809,283.897,677.893,435.276,0.872070,detected
21,0.700701,near,1,502.000,571.000,2.002112,10.758857,462.645,403.640,557.057,593.699,0.912109,detected
21,0.700701,far,2,659.000,419.000,3.395957,3.631358,624.784,283.816,677.859,435.362,0.867676,detected
22,0.734067,near,1,502.000,571.000,2.002112,10.758857,462.709,403.643,557.208,593.689,0.911621,detected
22,0.734067,far,2,659.000,419.000,3.395957,3.631358,624.825,283.716,677.800,435.391,0.865723,detected
23,0.767434,near,1,502.000,570.000,1.999289,10.728029,462.781,403.291,557.493,593.829,0.907715,detected
23,0.767434,far,2,659.000,419.000,3.395957,3.631358,624.852,283.751,677.769,435.399,0.865723,detected
24,0.800801,near,1,502.000,571.000,2.002112,10.758857,462.590,403.444,557.244,593.883,0.906738,detected
24,0.800801,far,2,659.000,419.000,3.395957,3.631358,624.864,283.553,677.758,435.541,0.873047,detected
25,0.834168,near,1,502.000,571.000,2.002112,10.758857,462.638,403.079,557.305,593.762,0.901367,detected
25,0.834168,far,2,659.000,419.000,3.395957,3.631358,624.909,283.337,677.716,435.450,0.863770,detected
26,0.867534,near,1,502.000,571.000,2.002112,10.758857,462.358,402.944,557.053,593.717,0.908203,detected
26,0.867534,far,2,659.000,419.000,3.395957,3.631358,624.951,283.187,677.677,435.413,0.867676,detected
27,0.900901,near,1,502.000,570.000,1.999289,10.728029,462.230,402.967,556.975,593.700,0.910645,detected
27,0.900901,far,2,659.000,419.000,3.395957,3.631358,624.980,282.992,677.651,435.397,0.858887,detected
28,0.934268,near,1,502.000,570.000,1.999289,10.728029,462.309,403.051,557.099,593.837,0.909180,detected
28,0.934268,far,2,659.000,419.000,3.395957,3.631358,625.034,282.992,677.600,435.389,0.865234,detected
29,0.967634,near,1,502.000,570.000,1.999289,10.728029,462.187,403.014,557.012,593.747,0.910645,detected
29,0.967634,far,2,659.000,419.000,3.395957,3.631358,624.820,283.066,677.249,435.313,0.861328,detected
30,1.001001,near,1,502.000,570.000,1.999289,10.728029,462.277,403.145,557.126,593.997,0.904785,detected
30,1.001001,far,2,659.000,419.000,3.395957,3.631358,624.378,283.026,676.770,435.354,0.856445,detected
31,1.034368,near,1,502.000,570.000,1.999289,10.728029,462.492,403.055,557.270,593.808,0.904297,detected
31,1.034368,far,2,659.000,419.000,3.395957,3.631358,624.626,283.014,676.888,435.440,0.856934,detected
32,1.067734,near,1,502.000,570.000,1.999289,10.728029,462.436,403.022,557.176,593.736,0.904785,detected
32,1.067734,far,2,659.000,419.000,3.395957,3.631358,624.431,283.011,676.660,435.542,0.856934,detected
33,1.101101,near,1,502.000,570.000,1.999289,10.728029,462.257,403.012,557.011,593.710,0.908203,detected
33,1.101101,far,2,659.000,419.000,3.395957,3.631358,624.096,282.941,676.273,435.509,0.856445,detected
34,1.134468,near,1,502.000,570.000,1.999289,10.728029,462.127,402.938,557.009,593.984,0.911621,detected
34,1.134468,far,2,660.000,418.000,3.407905,3.555554,623.918,282.420,676.185,435.211,0.860840,detected
35,1.167835,near,1,502.000,570.000,1.999289,10.728029,462.091,402.912,556.996,594.088,0.911621,detected
35,1.167835,far,2,660.000,418.000,3.407905,3.555554,623.831,282.297,676.179,435.026,0.863281,detected
36,1.201201,near,1,502.000,570.000,1.999289,10.728029,462.149,403.188,556.919,594.126,0.912598,detected
36,1.201201,far,2,660.000,418.000,3.407905,3.555554,623.870,282.325,676.114,434.673,0.864258,detected
37,1.234568,near,1,502.000,570.000,1.999289,10.728029,462.161,403.222,556.900,594.140,0.912109,detected
37,1.234568,far,2,660.000,419.000,3.408471,3.631215,623.587,282.411,675.826,434.683,0.868164,detected
38,1.267935,near,1,502.000,570.000,1.999289,10.728029,462.227,403.165,556.832,594.002,0.909668,detected
38,1.267935,far,2,660.000,419.000,3.408471,3.631215,623.186,282.376,675.453,434.405,0.872559,detected
39,1.301301,near,1,502.000,570.000,1.999289,10.728029,462.217,402.859,556.841,593.949,0.910156,detected
39,1.301301,far,2,660.000,418.000,3.407905,3.555554,622.705,282.578,675.082,434.373,0.875000,detected
40,1.334668,near,1,502.000,570.000,1.999289,10.728029,462.282,403.028,556.777,593.929,0.911621,detected
40,1.334668,far,2,660.000,418.000,3.407905,3.555554,621.840,282.728,674.500,434.364,0.875488,detected
41,1.368035,near,1,502.000,569.000,1.996456,10.697096,462.256,402.810,556.803,593.921,0.911621,detected
41,1.368035,far,2,659.000,419.000,3.395957,3.631358,620.731,282.786,673.800,434.434,0.879883,detected
42,1.401401,near,1,502.000,569.000,1.996456,10.697096,462.356,402.941,556.704,593.777,0.913574,detected
42,1.401401,far,2,659.000,420.000,3.396549,3.706674,619.403,282.879,672.903,434.534,0.886719,detected
43,1.434768,near,1,502.000,568.000,1.993613,10.666057,462.679,402.637,556.948,593.438,0.912598,detected
43,1.434768,far,2,659.000,420.000,3.396549,3.706674,618.489,283.270,672.434,434.574,0.890625,detected
44,1.468135,near,1,502.000,568.000,1.993613,10.666057,462.676,402.523,556.882,593.311,0.913574,detected
44,1.468135,far,2,658.000,422.000,3.385295,3.856423,618.771,283.559,673.369,434.803,0.895508,detected
45,1.501502,near,1,502.000,568.000,1.993613,10.666057,462.688,402.483,556.842,593.266,0.913574,detected
45,1.501502,far,2,658.000,422.000,3.385295,3.856423,617.667,283.737,673.256,434.890,0.896484,detected
46,1.534868,near,1,502.000,569.000,1.996456,10.697096,462.684,402.469,556.832,593.251,0.916992,detected
46,1.534868,far,2,657.000,420.000,3.371575,3.706963,615.306,283.659,672.342,434.923,0.897949,detected
47,1.568235,near,1,502.000,570.000,1.999289,10.728029,462.502,402.183,556.725,593.247,0.916504,detected
47,1.568235,far,2,657.000,419.000,3.370926,3.631645,615.166,283.698,672.838,434.935,0.872070,detected
48,1.601602,near,1,502.000,570.000,1.999289,10.728029,462.607,402.715,556.510,593.532,0.917969,detected
48,1.601602,far,2,657.000,417.000,3.369618,3.479966,614.592,283.426,672.589,434.939,0.857910,detected
49,1.634968,near,1,501.000,572.000,1.995612,10.789771,462.725,402.990,556.350,593.783,0.913574,detected
49,1.634968,far,2,657.000,420.000,3.371575,3.706963,608.524,282.895,668.160,434.798,0.870117,detected
50,1.668335,near,1,501.000,572.000,1.995612,10.789771,463.083,403.094,556.545,593.878,0.911621,detected
50,1.668335,far,2,657.000,419.000,3.370926,3.631645,611.611,282.553,671.361,434.886,0.826172,detected
51,1.701702,near,1,501.000,572.000,1.995612,10.789771,462.736,402.422,555.965,593.771,0.911133,detected
51,1.701702,far,2,658.000,420.000,3.384062,3.706819,611.592,282.425,671.695,434.778,0.840332,detected
52,1.735068,near,1,502.000,572.000,2.004926,10.789578,462.321,400.609,555.463,593.304,0.908203,detected
52,1.735068,far,2,658.000,421.000,3.384680,3.781792,612.665,282.450,672.906,434.949,0.833008,detected
53,1.768435,near,1,504.000,565.000,2.003878,10.571917,461.490,398.017,554.253,592.421,0.913086,detected
53,1.768435,far,2,660.000,420.000,3.409035,3.706529,612.227,281.611,673.103,434.802,0.848145,detected
54,1.801802,near,1,504.000,558.000,1.983721,10.349332,462.534,395.068,551.877,583.895,0.907227,detected
54,1.801802,far,2,661.000,419.000,3.420985,3.631072,611.847,281.510,673.410,434.745,0.867676,detected
55,1.835169,near,1,506.000,561.000,2.011402,10.445008,462.208,391.956,549.991,579.773,0.902832,detected
55,1.835169,far,2,661.000,418.000,3.420448,3.555413,612.201,281.832,673.614,434.299,0.863770,detected
56,1.868535,near,1,507.000,559.000,2.015204,10.380895,461.137,388.337,548.550,577.717,0.902832,detected
56,1.868535,far,2,661.000,416.000,3.419366,3.403046,611.081,282.599,672.119,433.847,0.854004,detected
57,1.901902,near,1,509.000,558.000,2.031425,10.348388,460.103,385.320,546.967,576.145,0.915039,detected
57,1.901902,far,2,663.000,412.000,3.442607,3.093784,611.308,284.743,671.492,432.326,0.876465,detected
58,1.935269,near,1,511.000,558.000,2.050503,10.348010,459.049,383.239,545.367,575.605,0.912598,detected
58,1.935269,far,2,664.000,410.000,3.454390,2.936991,610.958,286.483,670.568,431.039,0.864746,detected
59,1.968635,near,1,512.000,556.000,2.054461,10.283228,457.963,379.678,544.356,575.172,0.903809,detected
59,1.968635,far,2,662.000,413.000,3.430413,3.171703,607.385,288.412,667.506,430.646,0.884766,detected
60,2.002002,near,1,513.000,556.000,2.064033,10.283040,457.443,377.117,543.562,574.772,0.891602,detected
60,2.002002,far,2,659.000,416.000,3.394164,3.403324,604.811,290.044,665.785,430.371,0.883789,detected
61,2.035369,near,1,514.000,557.000,2.076367,10.315205,457.659,375.925,543.176,574.384,0.900879,detected
61,2.035369,far,2,658.000,417.000,3.382191,3.479826,603.364,292.135,665.122,430.428,0.892090,detected
62,2.068735,near,1,515.000,555.000,2.080421,10.250197,458.104,375.683,542.717,573.434,0.906738,detected
62,2.068735,far,2,657.000,417.000,3.369618,3.479966,601.619,293.960,664.427,430.320,0.874512,detected
63,2.102102,near,1,517.000,555.000,2.099596,10.249822,458.308,375.944,542.272,573.116,0.907227,detected
63,2.102102,far,2,657.000,417.000,3.369618,3.479966,602.906,293.445,667.499,430.293,0.893066,detected
64,2.135469,near,1,518.000,550.000,2.095517,10.085587,458.361,376.813,541.034,571.477,0.904785,detected
64,2.135469,far,2,654.000,417.000,3.331893,3.480388,603.378,293.080,669.833,431.009,0.890137,detected
65,2.168836,near,1,518.000,547.000,2.087201,9.985758,458.477,377.200,540.226,569.474,0.906738,detected
65,2.168836,far,2,653.000,416.000,3.318543,3.404157,602.190,292.630,670.394,431.356,0.911621,detected
66,2.202202,near,1,520.000,550.000,2.114861,10.085214,457.935,376.392,540.263,569.621,0.910645,detected
66,2.202202,far,2,651.000,411.000,3.289108,3.017209,602.128,292.578,671.382,430.993,0.895508,detected
67,2.235569,near,1,523.000,546.000,2.133110,9.951318,457.694,375.415,540.349,568.152,0.905762,detected
67,2.235569,far,2,644.000,408.000,3.196602,2.781381,602.609,294.248,671.703,430.076,0.875977,detected
68,2.268936,near,1,524.000,544.000,2.137445,9.883750,456.580,373.379,540.302,567.069,0.901367,detected
68,2.268936,far,2,637.000,409.000,3.107934,2.861562,602.067,295.860,670.986,428.946,0.895020,detected
69,2.302302,near,1,524.000,543.000,2.134728,9.849877,455.919,372.083,540.558,566.133,0.902344,detected
69,2.302302,far,2,634.000,414.000,3.076257,3.252934,600.421,297.081,669.587,428.320,0.901367,detected
70,2.335669,near,1,526.000,540.000,2.146208,9.747163,455.082,370.926,540.708,565.537,0.909180,detected
70,2.335669,far,2,624.000,415.000,2.951104,3.331420,596.710,298.438,666.148,427.886,0.906250,detected
71,2.369036,near,1,528.000,538.000,2.160516,9.677949,454.762,369.255,541.365,564.642,0.908203,detected
71,2.369036,far,2,620.000,416.000,2.902233,3.408746,591.904,299.629,662.006,428.243,0.901367,detected
72,2.402402,near,1,527.000,537.000,2.147914,9.643522,454.487,368.525,541.798,563.775,0.903809,detected
72,2.402402,far,2,616.000,416.000,2.851726,3.409303,588.338,301.472,658.594,428.029,0.904785,detected
73,2.435769,near,1,527.000,537.000,2.147914,9.643522,454.426,368.010,542.512,563.485,0.903320,detected
73,2.435769,far,2,612.000,415.000,2.799231,3.333072,583.995,303.921,654.391,428.033,0.898926,detected
74,2.469136,near,1,527.000,537.000,2.147914,9.643522,455.346,368.851,543.562,563.270,0.902832,detected
74,2.469136,far,2,610.000,416.000,2.775948,3.410139,580.417,303.917,652.047,428.118,0.899414,detected
75,2.502503,near,1,524.000,533.000,2.107017,9.504363,457.971,369.069,543.973,556.401,0.887695,detected
75,2.502503,far,2,611.000,411.000,2.778447,3.022459,578.341,302.800,650.930,427.583,0.904785,detected
76,2.535869,near,1,524.000,537.000,2.118222,9.644070,458.837,370.060,545.999,558.738,0.895020,detected
76,2.535869,far,2,610.000,414.000,2.771864,3.256200,574.431,296.702,650.651,428.463,0.901367,detected
77,2.569236,near,1,524.000,537.000,2.118222,9.644070,459.583,371.152,548.008,561.906,0.903320,detected
77,2.569236,far,2,609.000,413.000,2.757088,3.178827,571.681,293.324,649.414,428.582,0.901855,detected
78,2.602603,near,1,523.000,538.000,2.111117,9.678864,461.947,374.841,549.496,563.272,0.903320,detected
78,2.602603,far,2,608.000,410.000,2.737962,2.944249,568.618,290.404,646.042,426.253,0.895020,detected
79,2.635969,near,1,523.000,541.000,2.119439,9.781952,464.005,378.546,550.298,563.817,0.906250,detected
79,2.635969,far,2,608.000,408.000,2.733642,2.785930,566.584,287.390,644.062,424.511,0.902344,detected
80,2.669336,near,1,524.000,543.000,2.134728,9.849877,465.032,380.644,550.868,564.179,0.907227,detected
80,2.669336,far,2,608.000,406.000,2.729281,2.626113,565.917,284.933,642.785,421.469,0.902832,detected
81,2.702703,near,1,525.000,546.000,2.152588,9.950947,466.255,382.549,551.622,564.322,0.910156,detected
81,2.702703,far,2,605.000,403.000,2.683583,2.383881,563.144,281.556,640.455,418.558,0.897461,detected
82,2.736069,near,1,526.000,547.000,2.164979,9.984272,467.287,382.800,552.993,564.526,0.909668,detected
82,2.736069,far,2,602.000,403.000,2.644498,2.384235,561.322,279.331,638.510,415.791,0.899902,detected
83,2.769436,near,1,528.000,547.000,2.184421,9.983901,469.207,382.293,555.629,565.178,0.913574,detected
83,2.769436,far,2,597.000,401.000,2.574191,2.221125,559.575,278.183,636.433,413.574,0.896973,detected
84,2.802803,near,1,529.000,549.000,2.199315,10.050379,471.284,380.796,558.612,565.567,0.914062,detected
84,2.802803,far,2,592.000,395.000,2.491987,1.720988,556.383,277.732,632.086,411.147,0.869629,detected
85,2.836170,near,1,532.000,551.000,2.233404,10.116012,474.292,379.220,562.259,565.714,0.912598,detected
85,2.836170,far,2,589.000,397.000,2.457935,1.889828,552.615,278.118,626.897,409.642,0.864258,detected
86,2.869536,near,1,536.000,549.000,2.267103,10.049075,477.972,378.894,565.823,565.485,0.909180,detected
86,2.869536,far,2,587.000,397.000,2.431479,1.890043,548.212,278.670,622.405,409.421,0.871094,detected
87,2.902903,near,1,540.000,549.000,2.305831,10.048330,481.444,380.041,568.678,565.964,0.908203,detected
87,2.902903,far,2,582.000,395.000,2.359055,1.722022,543.155,278.629,616.907,409.389,0.854980,detected
88,2.936270,near,1,543.000,550.000,2.337207,10.080923,485.101,382.033,571.831,567.423,0.915039,detected
88,2.936270,far,2,580.000,394.000,2.329237,1.637331,539.505,278.362,611.968,408.640,0.866699,detected
89,2.969636,near,1,547.000,558.000,2.393687,10.341217,489.808,383.911,576.942,570.101,0.909180,detected
89,2.969636,far,2,572.000,393.000,2.219070,1.552814,536.435,277.437,608.338,408.830,0.884277,detected
90,3.003003,near,1,551.000,556.000,2.427514,10.275890,493.402,386.728,580.863,572.799,0.916504,detected
90,3.003003,far,2,569.000,392.000,2.175344,1.467360,532.288,276.975,602.815,407.306,0.833496,detected
91,3.036370,near,1,553.000,559.000,2.452935,10.372203,495.478,391.176,582.583,575.503,0.918945,detected
91,3.036370,far,2,565.000,390.000,2.114172,1.294961,528.714,276.476,597.860,405.271,0.860840,detected
92,3.069736,near,1,555.000,559.000,2.471951,10.371826,496.457,394.889,582.838,576.494,0.917969,detected
92,3.069736,far,2,562.000,387.000,2.061979,1.032822,525.400,275.890,593.384,403.333,0.860840,detected
93,3.103103,near,1,556.000,562.000,2.487549,10.467319,496.205,398.305,583.931,581.547,0.912598,detected
93,3.103103,far,2,559.000,386.000,2.017186,0.944735,521.488,275.055,588.934,401.367,0.869141,detected
94,3.136470,near,1,557.000,565.000,2.502985,10.561824,494.391,400.233,584.218,586.652,0.912598,detected
94,3.136470,far,2,555.000,384.000,1.954272,0.767035,516.655,273.625,583.766,399.679,0.867676,detected
95,3.169837,near,1,558.000,569.000,2.520205,10.686380,492.243,402.172,583.967,590.924,0.914062,detected
95,3.169837,far,2,550.000,380.000,1.867973,0.405914,509.234,271.334,575.162,396.814,0.823730,detected
96,3.203203,near,1,559.000,574.000,2.539086,10.839741,490.160,404.397,583.322,593.187,0.916504,detected
96,3.203203,far,2,546.000,378.000,1.803311,0.222668,505.649,269.794,569.902,394.081,0.795898,detected
97,3.236570,near,1,561.000,577.000,2.563163,10.930243,489.699,406.448,584.330,594.107,0.916504,detected
97,3.236570,far,2,545.000,375.000,1.775090,0.000000,504.462,268.541,566.404,390.113,0.801758,detected
98,3.269937,near,1,563.000,579.000,2.585202,10.989939,489.220,407.580,586.068,595.366,0.924805,detected
98,3.269937,far,2,541.000,375.000,1.719060,0.000000,500.197,268.910,560.939,387.984,0.744629,detected
99,3.303303,near,1,563.000,578.000,2.583401,10.959949,489.023,407.656,587.802,595.484,0.927734,detected
99,3.303303,far,2,536.000,374.000,1.643858,0.000000,498.819,269.017,559.055,386.555,0.667969,detected
100,3.336670,near,1,565.000,577.000,2.600025,10.929472,489.240,406.910,589.796,595.033,0.932129,detected
100,3.336670,far,2,534.000,373.000,1.610512,0.000000,497.779,269.018,558.633,385.527,0.687500,detected
101,3.370037,near,1,566.000,576.000,2.607473,10.899087,490.790,405.721,593.264,595.083,0.937012,detected
101,3.370037,far,2,531.000,371.000,1.557453,0.000000,489.897,268.760,553.607,384.933,0.708008,detected
102,3.403403,near,1,567.000,573.000,2.611416,10.807703,494.880,405.297,598.637,594.626,0.936035,detected
102,3.403403,far,2,528.000,368.000,1.498226,0.000000,485.930,268.547,551.055,381.839,0.844238,detected
103,3.436770,near,1,568.000,573.000,2.620692,10.807511,499.491,405.166,604.329,594.118,0.936523,detected
103,3.436770,far,2,527.000,365.000,1.466836,0.000000,486.642,268.641,553.183,378.807,0.856934,detected
104,3.470137,near,1,568.000,574.000,2.622445,10.838011,505.542,405.722,611.703,594.167,0.925781,detected
104,3.470137,far,2,525.000,362.000,1.420439,0.000000,488.335,268.845,556.340,376.101,0.902344,detected
105,3.503504,near,1,570.000,574.000,2.640965,10.837626,512.493,407.180,620.175,594.433,0.928711,detected
105,3.503504,far,2,524.000,360.000,1.393955,0.000000,487.076,268.850,557.299,373.961,0.901367,detected
106,3.536870,near,1,572.000,579.000,2.667848,10.988200,515.357,409.407,625.208,596.208,0.927734,detected
106,3.536870,far,2,522.000,363.000,1.382936,0.000000,484.696,268.359,558.602,375.009,0.913574,detected
107,3.570237,near,1,574.000,580.000,2.687835,11.017700,516.200,413.056,627.389,597.413,0.921387,detected
107,3.570237,far,2,522.000,363.000,1.382936,0.000000,481.105,269.338,557.338,375.374,0.845215,detected
108,3.603604,near,1,574.000,582.000,2.691068,11.077175,517.796,417.747,630.101,598.258,0.922363,detected
108,3.603604,far,2,519.000,366.000,1.357732,0.000000,480.079,270.099,557.579,375.367,0.886230,detected
109,3.636970,near,1,578.000,582.000,2.727604,11.076400,518.958,422.391,632.024,598.104,0.926758,detected
109,3.636970,far,2,517.000,366.000,1.329015,0.000000,478.648,272.114,556.291,375.349,0.885254,detected
110,3.670337,near,1,580.000,581.000,2.744348,11.046326,519.577,424.693,634.326,597.719,0.926270,detected
110,3.670337,far,2,516.000,366.000,1.314655,0.000000,477.852,275.683,555.369,376.986,0.865234,detected
111,3.703704,near,1,579.000,579.000,2.732109,10.986848,519.068,425.173,635.415,595.818,0.924316,detected
111,3.703704,far,2,514.000,367.000,1.292128,0.000000,475.188,278.380,553.785,380.308,0.856445,detected
112,3.737070,near,1,578.000,576.000,2.718209,10.896776,518.669,426.134,636.403,594.514,0.923828,detected
112,3.737070,far,2,515.000,369.000,1.318669,0.000000,473.930,281.475,552.739,382.974,0.842285,detected
113,3.770437,near,1,576.000,575.000,2.698141,10.866869,514.926,426.126,635.567,593.443,0.926758,detected
113,3.770437,far,2,515.000,368.000,1.312576,0.000000,473.457,282.883,552.205,383.693,0.831055,detected
114,3.803804,near,1,573.000,570.000,2.662014,10.714431,510.835,425.267,632.929,588.728,0.930664,detected
114,3.803804,far,2,514.000,367.000,1.292128,0.000000,472.903,282.305,551.940,382.881,0.855957,detected
115,3.837171,near,1,567.000,566.000,2.598867,10.591268,504.397,424.443,629.492,585.527,0.936523,detected
115,3.837171,far,2,513.000,371.000,1.302411,0.000000,471.446,279.740,552.633,383.004,0.875000,detected
116,3.870537,near,1,563.000,567.000,2.563186,10.623268,496.620,425.394,625.781,584.955,0.925293,detected
116,3.870537,far,2,512.000,369.000,1.275920,0.000000,470.628,279.334,552.112,383.120,0.854492,detected
117,3.903904,near,1,562.000,572.000,2.563174,10.778058,484.272,428.084,618.612,586.654,0.920898,detected
117,3.903904,far,2,513.000,370.000,1.296307,0.000000,470.514,278.660,552.388,383.020,0.888184,detected
118,3.937271,near,1,559.000,574.000,2.539086,10.839741,472.841,430.980,612.243,588.032,0.928223,detected
118,3.937271,far,2,513.000,369.000,1.290171,0.000000,470.718,276.992,553.467,382.697,0.896484,detected
119,3.970637,near,1,556.000,574.000,2.511293,10.840318,465.707,434.524,608.314,588.276,0.929199,detected
119,3.970637,far,2,517.000,369.000,1.347165,0.000000,474.615,275.824,557.749,382.927,0.888184,detected
120,4.004004,near,1,551.000,574.000,2.464966,10.841279,463.035,438.017,607.396,588.380,0.932617,detected
120,4.004004,far,2,520.000,370.000,1.395778,0.000000,479.129,274.762,561.751,383.015,0.885254,detected
121,4.037371,near,1,550.000,574.000,2.455700,10.841472,461.767,439.303,608.166,588.428,0.929688,detected
121,4.037371,far,2,523.000,369.000,1.432632,0.000000,484.218,273.515,566.686,383.399,0.896973,detected
122,4.070737,near,1,548.000,573.000,2.435098,10.811353,462.369,439.848,609.888,588.308,0.932617,detected
122,4.070737,far,2,528.000,372.000,1.520485,0.000000,488.689,273.187,570.788,384.247,0.885742,detected
123,4.104104,near,1,547.000,573.000,2.425815,10.811544,463.465,439.548,612.422,588.990,0.929199,detected
123,4.104104,far,2,533.000,374.000,1.601708,0.000000,494.317,274.126,575.416,385.201,0.871582,detected
124,4.137471,near,1,546.000,572.000,2.414425,10.781128,461.355,435.375,614.578,588.961,0.913574,detected
124,4.137471,far,2,539.000,377.000,1.701043,0.130660,499.380,275.272,580.401,387.676,0.880371,detected
125,4.170838,near,1,545.000,574.000,2.409363,10.842434,461.570,432.938,616.732,588.669,0.933105,detected
125,4.170838,far,2,544.000,380.000,1.785011,0.406350,502.976,276.342,583.602,389.307,0.877441,detected
126,4.204204,near,1,546.000,572.000,2.414425,10.781128,460.694,428.022,620.027,588.843,0.932129,detected
126,4.204204,far,2,546.000,382.000,1.821931,0.587895,507.276,278.512,587.113,390.124,0.889160,detected
127,4.237571,near,1,546.000,570.000,2.410190,10.719598,459.523,423.637,621.891,588.631,0.934082,detected
127,4.237571,far,2,549.000,379.000,1.849587,0.314457,510.433,279.550,590.744,390.695,0.881348,detected
128,4.270938,near,1,546.000,568.000,2.405926,10.657645,458.456,418.884,623.281,587.712,0.936523,detected
128,4.270938,far,2,549.000,381.000,1.858686,0.497054,511.920,280.284,594.488,393.015,0.895020,detected
129,4.304304,near,1,546.000,568.000,2.405926,10.657645,457.683,414.357,624.225,586.524,0.935547,detected
129,4.304304,far,2,553.000,382.000,1.918219,0.587355,512.431,279.842,597.486,394.712,0.889648,detected
130,4.337671,near,1,549.000,567.000,2.431920,10.625937,459.541,411.116,626.103,585.235,0.932129,detected
