frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,source,confidence
28,0.934268,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
29,0.967634,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
30,1.001001,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
31,1.034368,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
32,1.067734,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
33,1.101101,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
34,1.134468,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
35,1.167835,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
36,1.201201,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
37,1.234568,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
38,1.267935,1,630.000,351.000,2.917734,0.000000,0.000000,0,0,reference,
39,1.301301,1,629.000,355.000,2.910972,0.232530,6.971881,0,0,reference,
40,1.334668,1,626.000,356.000,2.868998,0.309234,2.620497,0,0,reference,
41,1.368035,1,627.000,356.000,2.883656,0.309226,0.439281,0,0,reference,
42,1.401401,1,625.000,354.000,2.850020,0.155456,4.717434,0,0,reference,
43,1.434768,1,622.000,353.000,2.803506,0.077945,2.709189,0,0,reference,
44,1.468135,1,620.000,353.000,2.773944,0.077949,0.885980,0,0,reference,
45,1.501502,1,619.000,351.000,2.754288,0.000000,2.409274,0,0,reference,
46,1.534868,1,618.000,348.000,2.731891,0.000000,0.671243,0,0,reference,
47,1.568235,1,610.000,343.000,2.597462,0.000000,4.028822,0,0,reference,
48,1.601602,1,606.000,337.000,2.517660,0.000000,2.391683,0,0,reference,
49,1.634968,1,600.000,329.000,2.396359,0.000000,3.635390,0,0,reference,
50,1.668335,1,594.000,324.000,2.281473,0.000000,3.443114,0,0,reference,
51,1.701702,1,591.000,318.000,2.207742,0.000000,2.209733,0,0,reference,
52,1.735068,1,586.000,319.000,2.130484,0.000000,2.315415,0,0,reference,
53,1.768435,1,583.000,318.000,2.076818,0.000000,1.608356,0,0,reference,
54,1.801802,1,581.000,319.000,2.048884,0.000000,0.837196,0,0,reference,
55,1.835169,1,576.000,319.000,1.967258,0.000000,2.446316,0,0,reference,
56,1.868535,1,573.000,321.000,1.928576,0.000000,1.159309,0,0,reference,
57,1.901902,1,569.000,324.000,1.879440,0.000000,1.472620,0,0,reference,
58,1.935269,1,563.000,327.000,1.799236,0.000000,2.403693,0,0,reference,
59,1.968635,1,561.000,334.000,1.805079,0.000000,0.175105,0,0,reference,
60,2.002002,1,559.000,337.000,1.789789,0.000000,0.458235,0,0,reference,
61,2.035369,1,554.000,346.000,1.760557,0.000000,0.876100,0,0,reference,
62,2.068735,1,552.000,353.000,1.766832,0.078100,2.348195,0,0,reference,
63,2.102102,1,548.000,363.000,1.758882,0.836509,22.730764,0,0,reference,
64,2.135469,1,546.000,372.000,1.774661,1.485701,19.462026,0,0,reference,
65,2.168836,1,543.000,380.000,1.771182,2.038091,16.555464,0,0,reference,
66,2.202202,1,540.000,391.000,1.781760,2.762197,21.703765,0,0,reference,
67,2.235569,1,538.000,406.000,1.822434,3.688701,27.794091,0,0,reference,
68,2.268936,0,,,,,0.000000,1,0,missing,
69,2.302302,0,,,,,0.000000,1,0,missing,
70,2.335669,1,531.000,327.000,1.288072,0.000000,37.234783,0,0,reference,
71,2.369036,1,526.000,292.000,0.929641,0.000000,10.742174,0,0,reference,
72,2.402402,1,522.000,265.000,0.589125,0.000000,10.205274,0,0,reference,
73,2.435769,1,519.000,238.000,0.197592,0.000000,11.734229,0,0,reference,
74,2.469136,1,515.000,213.000,0.000000,0.000000,5.921833,0,0,reference,
75,2.502503,1,513.000,196.000,0.000000,0.000000,0.000000,0,0,reference,
76,2.535869,1,508.000,178.000,0.000000,0.000000,0.000000,0,0,reference,
77,2.569236,1,508.000,166.000,0.000000,0.000000,0.000000,0,0,reference,
78,2.602603,1,505.000,152.000,0.000000,0.000000,0.000000,0,0,reference,
79,2.635969,1,505.000,144.000,0.000000,0.000000,0.000000,0,0,reference,
80,2.669336,1,503.000,138.000,0.000000,0.000000,0.000000,0,0,reference,
81,2.702703,1,501.000,129.000,0.000000,0.000000,0.000000,0,0,reference,
82,2.736069,1,499.000,120.000,0.000000,0.000000,0.000000,0,0,reference,
83,2.769436,1,499.000,117.000,0.000000,0.000000,0.000000,0,0,reference,
84,2.802803,1,497.000,111.000,0.000000,0.000000,0.000000,0,0,reference,
85,2.836170,1,498.000,110.000,0.000000,0.000000,0.000000,0,0,reference,
86,2.869536,1,494.000,108.000,0.000000,0.000000,0.000000,0,0,reference,
87,2.902903,1,494.000,109.000,0.000000,0.000000,0.000000,0,0,reference,
88,2.936270,1,493.000,107.000,0.000000,0.000000,0.000000,0,0,reference,
89,2.969636,1,493.000,109.000,0.000000,0.000000,0.000000,0,0,reference,
90,3.003003,1,493.000,111.000,0.000000,0.000000,0.000000,0,0,reference,
91,3.036370,1,493.000,114.000,0.000000,0.000000,0.000000,0,0,reference,
92,3.069736,1,492.000,117.000,0.000000,0.000000,0.000000,0,0,reference,
93,3.103103,1,492.000,122.000,0.000000,0.000000,0.000000,0,0,reference,
94,3.136470,1,492.000,128.000,0.000000,0.000000,0.000000,0,0,reference,
95,3.169837,1,492.000,132.000,0.000000,0.000000,0.000000,0,0,reference,
96,3.203203,1,492.000,139.000,0.000000,0.000000,0.000000,0,0,reference,
97,3.236570,1,492.000,145.000,0.000000,0.000000,0.000000,0,0,reference,
98,3.269937,1,492.000,154.000,0.000000,0.000000,0.000000,0,0,reference,
99,3.303303,1,492.000,164.000,0.000000,0.000000,0.000000,0,0,reference,
100,3.336670,1,491.000,169.000,0.000000,0.000000,0.000000,0,0,reference,
101,3.370037,1,492.000,179.000,0.000000,0.000000,0.000000,0,0,reference,
102,3.403403,1,492.000,189.000,0.000000,0.000000,0.000000,0,0,reference,
103,3.436770,1,487.000,210.000,0.000000,0.000000,0.000000,0,0,reference,
104,3.470137,1,476.000,228.000,0.000000,0.000000,0.000000,0,0,reference,
105,3.503504,1,469.000,243.000,0.000000,0.000000,0.000000,0,0,reference,
106,3.536870,1,463.000,257.000,0.000000,0.000000,0.000000,0,0,reference,
107,3.570237,1,460.000,272.000,0.000000,0.000000,0.000000,0,0,reference,
108,3.603604,1,453.000,283.000,0.000000,0.000000,0.000000,0,0,reference,
109,3.636970,1,451.000,295.000,0.000000,0.000000,0.000000,0,0,reference,
110,3.670337,1,446.000,314.000,0.000000,0.000000,0.000000,0,0,reference,
111,3.703704,1,441.000,324.000,0.000000,0.000000,0.000000,0,0,reference,
112,3.737070,1,439.000,340.000,0.000000,0.000000,0.000000,0,0,reference,
113,3.770437,1,437.000,355.000,0.074238,0.233794,7.351579,0,0,reference,
114,3.803804,1,435.000,368.000,0.167210,1.204597,29.228065,0,0,reference,
115,3.837171,1,430.000,384.000,0.238365,2.312776,33.280522,0,0,reference,
116,3.870537,1,430.000,402.000,0.386010,3.457532,34.592531,0,0,reference,
117,3.903904,1,426.000,419.000,0.463575,4.451828,29.889563,0,0,reference,
118,3.937271,1,425.000,430.000,0.530212,5.054571,18.174290,0,0,reference,
119,3.970637,1,421.000,452.000,0.630549,6.175125,33.717372,0,0,reference,
120,4.004004,0,,,,,0.000000,1,0,missing,
121,4.037371,1,476.000,415.000,1.071811,4.219897,30.035973,0,0,reference,
122,4.070737,1,502.000,386.000,1.240195,2.440463,53.567890,0,0,reference,
123,4.104104,1,521.000,370.000,1.409985,1.344976,33.223734,0,0,reference,
124,4.137471,1,548.000,352.000,1.702174,0.000000,41.249162,0,0,reference,
125,4.170838,1,563.000,340.000,1.867012,0.000000,4.940198,0,0,reference,
126,4.204204,1,581.000,331.000,2.104403,0.000000,7.114602,0,0,reference,
127,4.237571,1,599.000,319.000,2.342525,0.000000,7.136520,0,0,reference,
128,4.270938,0,,,,,0.000000,1,0,missing,
129,4.304304,1,625.000,306.000,2.730278,0.000000,5.810476,0,0,reference,
130,4.337671,1,639.000,301.000,2.956442,0.000000,6.778159,0,0,reference,
131,4.371038,1,654.000,296.000,3.207070,0.000000,7.511307,0,0,reference,
132,4.404404,1,666.000,294.000,3.414782,0.000000,6.225126,0,0,reference,
133,4.437771,1,677.000,291.000,3.607218,0.000000,5.767303,0,0,reference,
134,4.471138,1,688.000,292.000,3.801368,0.000000,5.818692,0,0,reference,
135,4.504505,1,698.000,294.000,3.975529,0.000000,5.219594,0,0,reference,
136,4.537871,1,710.000,292.000,4.188930,0.000000,6.395624,0,0,reference,
137,4.571238,1,719.000,296.000,4.338473,0.000000,4.481826,0,0,reference,
138,4.604605,1,728.000,299.000,4.486782,0.000000,4.444804,0,0,reference,
139,4.637971,1,735.000,305.000,4.589400,0.000000,3.075451,0,0,reference,
140,4.671338,1,742.000,309.000,4.694552,0.000000,3.151430,0,0,reference,
141,4.704705,1,754.000,316.000,4.868323,0.000000,5.207909,0,0,reference,
142,4.738071,1,760.000,323.000,4.939133,0.000000,2.122173,0,0,reference,
143,4.771438,1,766.000,329.000,5.010966,0.000000,2.152843,0,0,reference,
144,4.804805,1,772.000,335.000,5.080333,0.000000,2.078906,0,0,reference,
145,4.838172,1,783.000,344.000,5.210048,0.000000,3.887561,0,0,reference,
146,4.871538,1,788.000,354.000,5.241281,0.154744,4.731199,0,0,reference,
147,4.904905,1,794.000,365.000,5.280835,0.976805,24.665674,0,0,reference,
148,4.938272,1,799.000,373.000,5.317035,1.545449,17.076753,0,0,reference,
149,4.971638,1,805.000,379.000,5.373992,1.956693,12.442618,0,0,reference,
150,5.005005,1,785.000,356.000,5.189222,0.307860,49.724824,0,0,reference,
151,5.038372,1,755.000,321.000,4.866467,0.000000,13.367694,0,0,reference,
152,5.071738,1,738.000,302.000,4.649242,0.000000,6.510251,0,0,reference,
153,5.105105,1,716.000,281.000,4.318112,0.000000,9.923968,0,0,reference,
154,5.138472,1,700.000,268.000,4.042971,0.000000,8.245976,0,0,reference,
155,5.171839,1,684.000,256.000,3.740888,0.000000,9.053422,0,0,reference,
156,5.205205,1,669.000,243.000,3.430680,0.000000,9.296920,0,0,reference,
157,5.238572,1,655.000,233.000,3.116060,0.000000,9.429162,0,0,reference,
158,5.271939,1,643.000,225.000,2.827273,0.000000,8.654937,0,0,reference,
159,5.305305,1,629.000,218.000,2.476650,0.000000,10.508190,0,0,reference,
160,5.338672,1,618.000,213.000,2.189005,0.000000,8.620713,0,0,reference,
161,5.372039,1,608.000,209.000,1.920359,0.000000,8.051330,0,0,reference,
162,5.405405,1,597.000,207.000,1.635259,0.000000,8.544428,0,0,reference,
163,5.438772,1,585.000,205.000,1.319937,0.000000,9.450199,0,0,reference,
164,5.472139,1,576.000,205.000,1.096916,0.000000,6.683952,0,0,reference,
165,5.505506,1,566.000,208.000,0.886483,0.000000,6.306671,0,0,reference,
166,5.538872,1,555.000,208.000,0.617065,0.000000,8.074464,0,0,reference,
167,5.572239,1,548.000,211.000,0.487936,0.000000,3.869985,0,0,reference,
168,5.605606,1,539.000,218.000,0.371501,0.000000,3.489576,0,0,reference,
169,5.638972,1,530.000,221.000,0.204375,0.000000,5.008774,0,0,reference,
170,5.672339,1,521.000,229.000,0.115215,0.000000,2.672111,0,0,reference,
171,5.705706,1,513.000,234.000,0.010072,0.000000,3.151140,0,0,reference,
172,5.739072,1,503.000,243.000,0.000000,0.000000,0.301853,0,0,reference,
173,5.772439,1,495.000,257.000,0.000000,0.000000,0.000000,0,0,reference,
174,5.805806,1,486.000,266.000,0.000000,0.000000,0.000000,0,0,reference,
175,5.839173,1,479.000,279.000,0.000000,0.000000,0.000000,0,0,reference,
176,5.872539,1,472.000,294.000,0.000000,0.000000,0.000000,0,0,reference,
177,5.905906,1,465.000,306.000,0.006532,0.000000,0.195760,0,0,reference,
178,5.939273,1,455.000,320.000,0.000000,0.000000,0.195760,0,0,reference,
179,5.972639,1,450.000,336.000,0.083763,0.000000,2.510385,0,0,reference,
180,6.006006,1,443.000,353.000,0.144359,0.078342,2.968296,0,0,reference,
181,6.039373,1,437.000,367.000,0.186841,1.132207,31.609985,0,0,reference,
182,6.072739,1,431.000,385.000,0.260654,2.379017,37.432330,0,0,reference,
183,6.106106,1,424.000,407.000,0.346676,3.758728,41.430213,0,0,reference,
184,6.139473,1,416.000,426.000,0.389723,4.839948,32.429852,0,0,reference,
185,6.172840,0,,,,,0.000000,1,0,missing,
186,6.206206,1,408.000,465.000,0.563823,6.790594,29.346621,0,0,reference,
187,6.239573,1,404.000,489.000,0.667636,7.840877,31.630363,0,0,reference,
188,6.272940,1,396.000,510.000,0.703615,8.681897,25.228423,0,0,reference,
189,6.306306,0,,,,,0.000000,1,0,missing,
190,6.339673,1,387.000,553.000,0.840368,10.208976,22.974847,0,0,reference,
191,6.373040,0,,,,,0.000000,1,0,missing,
192,6.406406,0,,,,,0.000000,1,0,missing,
193,6.439773,1,406.000,348.000,0.000000,0.000000,102.332618,0,0,reference,
194,6.473140,1,409.000,316.000,0.000000,0.000000,0.000000,0,0,reference,
195,6.506507,1,414.000,292.000,0.000000,0.000000,0.000000,0,0,reference,
196,6.539873,1,416.000,270.000,0.000000,0.000000,0.000000,0,0,reference,
197,6.573240,0,,,,,0.000000,1,0,missing,
198,6.606607,1,420.000,241.000,0.000000,0.000000,0.000000,0,0,reference,
199,6.639973,1,423.000,225.000,0.000000,0.000000,0.000000,0,0,reference,
200,6.673340,1,426.000,217.000,0.000000,0.000000,0.000000,0,0,reference,
201,6.706707,1,428.000,211.000,0.000000,0.000000,0.000000,0,0,reference,
202,6.740073,1,429.000,203.000,0.000000,0.000000,0.000000,0,0,reference,
203,6.773440,1,429.000,198.000,0.000000,0.000000,0.000000,0,0,reference,
204,6.806807,1,433.000,196.000,0.000000,0.000000,0.000000,0,0,reference,
205,6.840174,1,435.000,192.000,0.000000,0.000000,0.000000,0,0,reference,
206,6.873540,1,438.000,190.000,0.000000,0.000000,0.000000,0,0,reference,
207,6.906907,1,438.000,191.000,0.000000,0.000000,0.000000,0,0,reference,
208,6.940274,1,439.000,191.000,0.000000,0.000000,0.000000,0,0,reference,
209,6.973640,1,442.000,194.000,0.000000,0.000000,0.000000,0,0,reference,
210,7.007007,1,443.000,198.000,0.000000,0.000000,0.000000,0,0,reference,
211,7.040374,1,446.000,197.000,0.000000,0.000000,0.000000,0,0,reference,
212,7.073740,1,448.000,201.000,0.000000,0.000000,0.000000,0,0,reference,
213,7.107107,1,448.000,207.000,0.000000,0.000000,0.000000,0,0,reference,
214,7.140474,1,450.000,211.000,0.000000,0.000000,0.000000,0,0,reference,
215,7.173841,1,450.000,214.000,0.000000,0.000000,0.000000,0,0,reference,
216,7.207207,1,447.000,220.000,0.000000,0.000000,0.000000,0,0,reference,
217,7.240574,1,448.000,220.000,0.000000,0.000000,0.000000,0,0,reference,
218,7.273941,1,442.000,223.000,0.000000,0.000000,0.000000,0,0,reference,
219,7.307307,1,437.000,230.000,0.000000,0.000000,0.000000,0,0,reference,
220,7.340674,1,432.000,236.000,0.000000,0.000000,0.000000,0,0,reference,
221,7.374041,1,429.000,243.000,0.000000,0.000000,0.000000,0,0,reference,
222,7.407407,1,429.000,247.000,0.000000,0.000000,0.000000,0,0,reference,
223,7.440774,1,425.000,259.000,0.000000,0.000000,0.000000,0,0,reference,
224,7.474141,1,423.000,266.000,0.000000,0.000000,0.000000,0,0,reference,
225,7.507508,1,419.000,277.000,0.000000,0.000000,0.000000,0,0,reference,
226,7.540874,1,418.000,286.000,0.000000,0.000000,0.000000,0,0,reference,
227,7.574241,1,415.000,294.000,0.000000,0.000000,0.000000,0,0,reference,
228,7.607608,1,413.000,307.000,0.000000,0.000000,0.000000,0,0,reference,
229,7.640974,1,410.000,318.000,0.000000,0.000000,0.000000,0,0,reference,
230,7.674341,1,408.000,332.000,0.000000,0.000000,0.000000,0,0,reference,
231,7.707708,1,405.000,345.000,0.000000,0.000000,0.000000,0,0,reference,
232,7.741074,1,404.000,359.000,0.000000,0.540178,16.189127,0,0,reference,
233,7.774441,1,403.000,372.000,0.000000,1.491456,28.509799,0,0,reference,
234,7.807808,1,401.000,388.000,0.000000,2.577958,32.562475,0,0,reference,
235,7.841175,1,399.000,402.000,0.000000,3.460227,26.441595,0,0,reference,
236,7.874541,1,397.000,417.000,0.079784,4.342011,26.535037,0,0,reference,
237,7.907908,1,397.000,434.000,0.215393,5.269824,28.101988,0,0,reference,
238,7.941275,1,395.000,453.000,0.331784,6.227157,28.902530,0,0,reference,
239,7.974641,1,394.000,471.000,0.443766,7.064868,25.329530,0,0,reference,
240,8.008008,0,,,,,0.000000,1,0,missing,
241,8.041375,1,396.000,464.000,0.419706,6.746344,4.786674,0,0,reference,
242,8.074741,1,399.000,432.000,0.224579,5.164097,47.779176,0,0,reference,
243,8.108108,1,414.000,350.000,0.000000,0.000000,154.914278,0,0,reference,
244,8.141475,1,421.000,313.000,0.000000,0.000000,0.000000,0,0,reference,
245,8.174842,1,430.000,273.000,0.000000,0.000000,0.000000,0,0,reference,
246,8.208208,1,435.000,247.000,0.000000,0.000000,0.000000,0,0,reference,
247,8.241575,1,440.000,222.000,0.000000,0.000000,0.000000,0,0,reference,
248,8.274942,1,445.000,195.000,0.000000,0.000000,0.000000,0,0,reference,
249,8.308308,1,453.000,179.000,0.000000,0.000000,0.000000,0,0,reference,
250,8.341675,1,455.000,159.000,0.000000,0.000000,0.000000,0,0,reference,
251,8.375042,1,459.000,145.000,0.000000,0.000000,0.000000,0,0,reference,
252,8.408408,1,463.000,130.000,0.000000,0.000000,0.000000,0,0,reference,
253,8.441775,1,471.000,121.000,0.000000,0.000000,0.000000,0,0,reference,
254,8.475142,1,473.000,107.000,0.000000,0.000000,0.000000,0,0,reference,
255,8.508509,1,477.000,99.000,0.000000,0.000000,0.000000,0,0,reference,
256,8.541875,1,481.000,90.000,0.000000,0.000000,0.000000,0,0,reference,
257,8.575242,1,485.000,86.000,0.000000,0.000000,0.000000,0,0,reference,
258,8.608609,1,489.000,82.000,0.000000,0.000000,0.000000,0,0,reference,
259,8.641975,1,491.000,76.000,0.000000,0.000000,0.000000,0,0,reference,
260,8.675342,1,495.000,76.000,0.000000,0.000000,0.000000,0,0,reference,
261,8.708709,1,497.000,75.000,0.000000,0.000000,0.000000,0,0,reference,
262,8.742075,1,502.000,72.000,0.000000,0.000000,0.000000,0,0,reference,
263,8.775442,1,505.000,72.000,0.000000,0.000000,0.000000,0,0,reference,
264,8.808809,1,506.000,75.000,0.000000,0.000000,0.000000,0,0,reference,
265,8.842176,1,511.000,76.000,0.000000,0.000000,0.000000,0,0,reference,
266,8.875542,1,514.000,77.000,0.000000,0.000000,0.000000,0,0,reference,
267,8.908909,1,516.000,82.000,0.000000,0.000000,0.000000,0,0,reference,
268,8.942276,1,518.000,85.000,0.000000,0.000000,0.000000,0,0,reference,
269,8.975642,1,524.000,89.000,0.000000,0.000000,0.000000,0,0,reference,
270,9.009009,1,525.000,94.000,0.000000,0.000000,0.000000,0,0,reference,
271,9.042376,1,527.000,102.000,0.000000,0.000000,0.000000,0,0,reference,
272,9.075742,1,530.000,109.000,0.000000,0.000000,0.000000,0,0,reference,
273,9.109109,1,533.000,115.000,0.000000,0.000000,0.000000,0,0,reference,
274,9.142476,1,537.000,127.000,0.000000,0.000000,0.000000,0,0,reference,
275,9.175843,1,538.000,134.000,0.000000,0.000000,0.000000,0,0,reference,
276,9.209209,1,542.000,144.000,0.000000,0.000000,0.000000,0,0,reference,
277,9.242576,1,544.000,154.000,0.000000,0.000000,0.000000,0,0,reference,
278,9.275943,1,546.000,163.000,0.000000,0.000000,0.000000,0,0,reference,
279,9.309309,1,549.000,175.000,0.000000,0.000000,0.000000,0,0,reference,
280,9.342676,1,551.000,184.000,0.142290,0.000000,4.264434,0,0,reference,
281,9.376043,1,551.000,196.000,0.341333,0.000000,5.965313,0,0,reference,
282,9.409409,1,532.000,213.000,0.131635,0.000000,6.284660,0,0,reference,
283,9.442776,1,522.000,219.000,0.000000,0.000000,3.945087,0,0,reference,
284,9.476143,1,516.000,231.000,0.032548,0.000000,0.975460,0,0,reference,
285,9.509510,1,506.000,239.000,0.000000,0.000000,0.975460,0,0,reference,
286,9.542876,1,500.000,247.000,0.000000,0.000000,0.000000,0,0,reference,
287,9.576243,1,495.000,258.000,0.000000,0.000000,0.000000,0,0,reference,
288,9.609610,1,490.000,268.000,0.001713,0.000000,0.051338,0,0,reference,
289,9.642976,1,484.000,280.000,0.038627,0.000000,1.106300,0,0,reference,
290,9.676343,1,480.000,288.000,0.061620,0.000000,0.689108,0,0,reference,
291,9.709710,1,474.000,301.000,0.105201,0.000000,1.306122,0,0,reference,
292,9.743076,1,469.000,315.000,0.172629,0.000000,2.020836,0,0,reference,
293,9.776443,1,467.000,324.000,0.232712,0.000000,1.800663,0,0,reference,
294,9.809810,1,461.000,339.000,0.284716,0.000000,1.558563,0,0,reference,
295,9.843177,1,460.000,353.000,0.398068,0.078304,4.128927,0,0,reference,
296,9.876543,1,456.000,368.000,0.468353,1.203905,33.799965,0,0,reference,
297,9.909910,1,454.000,383.000,0.560933,2.244720,31.316385,0,0,reference,
298,9.943277,1,449.000,395.000,0.584611,3.022841,23.331067,0,0,reference,
299,9.976643,1,449.000,413.000,0.713818,4.107738,32.744143,0,0,reference,
300,10.010010,1,443.000,429.000,0.745724,4.998899,26.725206,0,0,reference,
301,10.043377,1,441.000,445.000,0.823131,5.827719,24.947851,0,0,reference,
302,10.076743,1,437.000,465.000,0.895493,6.786298,28.810346,0,0,reference,
303,10.110110,1,435.000,482.000,0.967879,7.540278,22.700678,0,0,reference,
304,10.143477,1,430.000,496.000,0.987883,8.124104,17.507514,0,0,reference,
305,10.176844,1,430.000,473.000,0.862065,7.148583,29.478505,0,0,reference,
306,10.210210,0,,,,,0.000000,1,0,missing,
307,10.243577,1,433.000,416.000,0.530534,4.281402,43.250991,0,0,reference,
308,10.276944,1,431.000,397.000,0.359627,3.149510,34.307291,0,0,reference,
309,10.310310,1,434.000,378.000,0.242071,1.907653,37.384836,0,0,reference,
310,10.343677,1,435.000,363.000,0.121024,0.839128,32.228537,0,0,reference,
311,10.377044,1,433.000,351.000,0.000000,0.000000,25.408881,0,0,reference,
312,10.410410,1,434.000,341.000,0.000000,0.000000,0.000000,0,0,reference,
313,10.443777,1,434.000,330.000,0.000000,0.000000,0.000000,0,0,reference,
314,10.477144,1,435.000,324.000,0.000000,0.000000,0.000000,0,0,reference,
315,10.510511,1,434.000,321.000,0.000000,0.000000,0.000000,0,0,reference,
316,10.543877,1,434.000,313.000,0.000000,0.000000,0.000000,0,0,reference,
317,10.577244,1,439.000,310.000,0.000000,0.000000,0.000000,0,0,reference,
318,10.610611,1,439.000,308.000,0.000000,0.000000,0.000000,0,0,reference,
319,10.643977,1,437.000,304.000,0.000000,0.000000,0.000000,0,0,reference,
320,10.677344,1,441.000,301.000,0.000000,0.000000,0.000000,0,0,reference,
321,10.710711,1,443.000,302.000,0.000000,0.000000,0.000000,0,0,reference,
322,10.744077,1,443.000,304.000,0.000000,0.000000,0.000000,0,0,reference,
323,10.777444,1,445.000,304.000,0.000000,0.000000,0.000000,0,0,reference,
324,10.810811,1,444.000,306.000,0.000000,0.000000,0.000000,0,0,reference,
325,10.844178,1,446.000,315.000,0.000000,0.000000,0.000000,0,0,reference,
326,10.877544,1,446.000,318.000,0.000000,0.000000,0.000000,0,0,reference,
327,10.910911,1,447.000,318.000,0.000000,0.000000,0.000000,0,0,reference,
328,10.944278,1,448.000,326.000,0.000000,0.000000,0.000000,0,0,reference,
329,10.977644,1,447.000,332.000,0.000000,0.000000,0.000000,0,0,reference,
330,11.011011,1,451.000,341.000,0.149390,0.000000,4.477224,0,0,reference,
331,11.044378,1,453.000,344.000,0.209307,0.000000,1.795697,0,0,reference,
332,11.077744,1,449.000,335.000,0.057853,0.000000,4.539075,0,0,reference,
333,11.111111,1,445.000,323.000,0.000000,0.000000,1.733846,0,0,reference,
334,11.144478,1,449.000,317.000,0.000000,0.000000,0.000000,0,0,reference,
335,11.177845,1,451.000,320.000,0.000000,0.000000,0.000000,0,0,reference,
336,11.211211,1,448.000,313.000,0.000000,0.000000,0.000000,0,0,reference,
337,11.244578,1,445.000,310.000,0.000000,0.000000,0.000000,0,0,reference,
338,11.277945,1,445.000,305.000,0.000000,0.000000,0.000000,0,0,reference,
339,11.311311,1,445.000,305.000,0.000000,0.000000,0.000000,0,0,reference,
340,11.344678,1,446.000,303.000,0.000000,0.000000,0.000000,0,0,reference,
341,11.378045,1,444.000,299.000,0.000000,0.000000,0.000000,0,0,reference,
342,11.411411,1,444.000,301.000,0.000000,0.000000,0.000000,0,0,reference,
343,11.444778,1,443.000,305.000,0.000000,0.000000,0.000000,0,0,reference,
344,11.478145,1,441.000,307.000,0.000000,0.000000,0.000000,0,0,reference,
345,11.511512,1,440.000,313.000,0.000000,0.000000,0.000000,0,0,reference,
346,11.544878,1,437.000,319.000,0.000000,0.000000,0.000000,0,0,reference,
347,11.578245,1,437.000,326.000,0.000000,0.000000,0.000000,0,0,reference,
348,11.611612,1,435.000,331.000,0.000000,0.000000,0.000000,0,0,reference,
349,11.644978,1,435.000,342.000,0.000000,0.000000,0.000000,0,0,reference,
350,11.678345,1,432.000,350.000,0.000000,0.000000,0.000000,0,0,reference,
