frame,time_s,role,speed_mps,cumulative_distance_m,rally_distance_m,max_speed_so_far_mps
20,0.952381,far,4.336513,3.205932,3.205932,8.390952
21,1.000000,near,0.000000,0.000000,0.000000,0.000000
21,1.000000,far,3.638533,3.205932,3.205932,8.390952
22,1.047619,near,0.000000,0.000000,0.000000,0.000000
22,1.047619,far,4.711877,3.512602,3.512602,8.390952
23,1.095238,near,0.000000,0.000000,0.000000,0.000000
23,1.095238,far,4.232711,3.729050,3.729050,8.390952
24,1.142857,near,0.000000,0.000000,0.000000,0.000000
24,1.142857,far,3.324627,3.837480,3.837480,8.390952
25,1.190476,near,0.000000,0.000000,0.000000,0.000000
25,1.190476,far,3.288570,4.035674,4.035674,8.390952
26,1.238095,near,0.000000,0.000000,0.000000,0.000000
26,1.238095,far,4.303122,4.435395,4.435395,8.394142
27,1.285714,near,0.000000,0.000000,0.000000,0.000000
27,1.285714,far,5.411038,4.751943,4.751943,8.394142
28,1.333333,near,0.000000,0.000000,0.000000,0.000000
28,1.333333,far,4.337694,4.751943,4.751943,8.394142
29,1.380952,near,0.000000,0.000000,0.000000,0.000000
29,1.380952,far,4.145331,4.913430,4.913430,8.394142
30,1.428571,near,0.000000,0.000000,0.000000,0.000000
30,1.428571,far,4.714908,5.184597,5.184597,8.394142
31,1.476190,near,0.000000,0.000000,0.000000,0.000000
31,1.476190,far,5.466988,5.597671,5.597671,8.674552
32,1.523810,near,0.000000,0.000000,0.000000,0.000000
32,1.523810,far,5.481509,6.001541,6.001541,8.674552
33,1.571429,near,0.000000,0.000000,0.000000,0.000000
33,1.571429,far,4.373593,6.001541,6.001541,8.674552
34,1.619048,near,0.000000,0.000000,0.000000,0.000000
34,1.619048,far,4.373593,6.001541,6.001541,8.674552
35,1.666667,near,0.000000,0.000000,0.000000,0.000000
35,1.666667,far,3.808386,6.001541,6.001541,8.674552
36,1.714286,near,0.000000,0.000000,0.000000,0.000000
36,1.714286,far,4.237967,6.395445,6.395445,8.674552
37,1.761905,near,0.000000,0.000000,0.000000,0.000000
37,1.761905,far,2.792208,6.395445,6.395445,8.674552
38,1.809524,near,0.000000,0.000000,0.000000,0.000000
38,1.809524,far,1.527128,6.437863,6.437863,8.674552
39,1.857143,near,0.000000,0.000000,0.000000,0.000000
39,1.857143,far,1.781291,6.510481,6.510481,8.674552
40,1.904762,near,0.000000,0.000000,0.000000,0.000000
40,1.904762,far,1.860113,6.533002,6.533002,8.674552
41,1.952381,near,0.000000,0.000000,0.000000,0.000000
41,1.952381,far,1.941003,6.556113,6.556113,8.674552
42,2.000000,near,0.000000,0.000000,0.000000,0.000000
42,2.000000,far,0.950956,6.667146,6.667146,8.674552
43,2.047619,near,0.000000,0.000000,0.000000,0.000000
43,2.047619,far,1.736097,6.891472,6.891472,8.674552
44,2.095238,near,0.000000,0.000000,0.000000,0.000000
44,2.095238,far,2.688437,7.205988,7.205988,8.674552
45,2.142857,near,0.000000,0.000000,0.000000,0.000000
45,2.142857,far,2.618609,7.258655,7.258655,8.674552
46,2.190476,near,0.000000,0.000000,0.000000,0.000000
46,2.190476,far,2.978886,7.384112,7.384112,8.674552
47,2.238095,near,0.000000,0.000000,0.000000,0.000000
47,2.238095,far,3.485215,7.551889,7.551889,8.674552
48,2.285714,near,0.000000,0.000000,0.000000,0.000000
48,2.285714,far,3.835079,7.762883,7.762883,8.674552
49,2.333333,near,0.000000,0.000000,0.000000,0.000000
49,2.333333,far,3.049938,7.762883,7.762883,8.674552
50,2.380952,near,0.000000,0.000000,0.000000,0.000000
50,2.380952,far,2.699848,7.977373,7.977373,8.674552
51,2.428571,near,0.000000,0.000000,0.000000,0.000000
51,2.428571,far,3.060793,8.133167,8.133167,8.674552
52,2.476190,near,0.000000,0.000000,0.000000,0.000000
52,2.476190,far,3.765719,8.460032,8.460032,8.674552
53,2.523810,near,0.000000,0.000000,0.000000,0.000000
53,2.523810,far,3.644237,8.593099,8.593099,8.674552
54,2.571429,near,0.000000,0.000000,0.000000,0.000000
54,2.571429,far,3.530988,8.771737,8.771737,8.674552
55,2.619048,near,0.000000,0.000000,0.000000,0.000000
55,2.619048,far,4.858023,9.150890,9.150890,8.674552
56,2.666667,near,0.000000,0.000000,0.000000,0.000000
56,2.666667,far,4.364282,9.224311,9.224311,8.674552
57,2.714286,near,0.000000,0.000000,0.000000,0.000000
57,2.714286,far,4.262077,9.350903,9.350903,8.674552
58,2.761905,near,0.000000,0.000000,0.000000,0.000000
58,2.761905,far,3.337129,9.413497,9.413497,8.674552
59,2.809524,near,0.000000,0.000000,0.000000,0.000000
59,2.809524,far,3.017525,9.455249,9.455249,8.674552
60,2.857143,near,0.000000,0.000000,0.000000,0.000000
60,2.857143,far,2.392295,9.455249,9.455249,8.674552
61,2.904762,near,0.000000,0.000000,0.000000,0.000000
61,2.904762,far,1.462815,9.568837,9.568837,8.674552
62,2.952381,near,0.000000,0.000000,0.000000,0.000000
62,2.952381,far,2.005235,9.797235,9.797235,8.674552
63,3.000000,near,0.000000,0.000000,0.000000,0.000000
63,3.000000,far,2.618738,10.099114,10.099114,8.674552
64,3.047619,near,0.000000,0.000000,0.000000,0.000000
64,3.047619,far,2.856412,10.229615,10.229615,8.674552
65,3.095238,near,0.000000,0.000000,0.000000,0.000000
65,3.095238,far,3.555887,10.471217,10.471217,8.674552
66,3.142857,near,0.000000,0.000000,0.000000,0.000000
66,3.142857,far,4.038760,10.609181,10.609181,8.674552
67,3.190476,near,0.000000,0.000000,0.000000,0.000000
67,3.190476,far,4.165205,10.758896,10.758896,8.674552
68,3.238095,near,0.000000,0.000000,0.000000,0.000000
68,3.238095,far,3.613492,10.829661,10.829661,8.674552
69,3.285714,near,0.000000,0.000000,0.000000,0.000000
69,3.285714,far,2.837816,10.909919,10.909919,8.674552
70,3.333333,near,0.000000,0.000000,0.000000,0.000000
70,3.333333,far,2.586376,10.968579,10.968579,8.674552
71,3.380952,near,0.000000,0.000000,0.000000,0.000000
71,3.380952,far,2.028582,11.050812,11.050812,8.674552
72,3.428571,near,0.000000,0.000000,0.000000,0.000000
72,3.428571,far,1.824541,11.130478,11.130478,8.674552
73,3.476190,near,0.000000,0.000000,0.000000,0.000000
73,3.476190,far,1.666644,11.235080,11.235080,8.674552
74,3.523810,near,0.000000,0.000000,0.000000,0.000000
74,3.523810,far,1.623489,11.293515,11.293515,8.674552
75,3.571429,near,0.000000,0.000000,0.000000,0.000000
75,3.571429,far,1.703436,11.396615,11.396615,8.674552
76,3.619048,near,0.000000,0.000000,0.000000,0.000000
76,3.619048,far,2.315664,11.630197,11.630197,8.674552
77,3.666667,near,0.000000,0.000000,0.000000,0.000000
77,3.666667,far,3.022883,11.914493,11.914493,8.674552
78,3.714286,near,0.000000,0.000000,0.000000,0.000000
78,3.714286,far,3.667331,12.178287,12.178287,8.674552
79,3.761905,near,0.000000,0.000000,0.000000,0.000000
79,3.761905,far,3.483298,12.230308,12.230308,8.674552
80,3.809524,near,0.000000,0.000000,0.000000,0.000000
80,3.809524,far,3.827474,12.387079,12.387079,8.674552
81,3.857143,near,0.000000,0.000000,0.000000,0.000000
81,3.857143,far,4.046627,12.552794,12.552794,8.674552
82,3.904762,near,0.000000,0.000000,0.000000,0.000000
82,3.904762,far,3.229088,12.552794,12.552794,8.674552
83,3.952381,near,0.000000,0.000000,0.000000,0.000000
83,3.952381,far,2.615772,12.661856,12.661856,8.674552
84,4.000000,near,0.000000,0.000000,0.000000,0.000000
84,4.000000,far,2.082663,12.773334,12.773334,8.674552
85,4.047619,near,0.000000,0.000000,0.000000,0.000000
85,4.047619,far,2.147055,12.843752,12.843752,8.674552
86,4.095238,near,0.000000,0.000000,0.000000,0.000000
86,4.095238,far,2.346038,13.057376,13.057376,8.674552
87,4.142857,near,0.000000,0.000000,0.000000,0.000000
87,4.142857,far,1.842230,13.079145,13.079145,8.674552
88,4.190476,near,0.000000,0.000000,0.000000,0.000000
88,4.190476,far,1.842230,13.079145,13.079145,8.674552
89,4.238095,near,0.000000,0.000000,0.000000,0.000000
89,4.238095,far,1.622869,13.125533,13.125533,8.674552
90,4.285714,near,0.000000,0.000000,0.000000,0.000000
90,4.285714,far,1.303786,13.145844,13.145844,8.674552
91,4.333333,near,0.000000,0.000000,0.000000,0.000000
91,4.333333,far,2.142836,13.455991,13.455991,8.674552
92,4.380952,near,0.000000,0.000000,0.000000,0.000000
92,4.380952,far,1.395152,13.455991,13.455991,8.674552
93,4.428571,near,0.000000,0.000000,0.000000,0.000000
93,4.428571,far,1.318960,13.455991,13.455991,8.674552
94,4.476190,near,0.000000,0.000000,0.000000,0.000000
94,4.476190,far,1.318960,13.455991,13.455991,8.674552
95,4.523810,near,0.000000,0.000000,0.000000,0.000000
95,4.523810,far,1.984740,13.692602,13.692602,8.674552
96,4.571429,near,0.000000,0.000000,0.000000,0.000000
96,4.571429,far,3.257823,14.076651,14.076651,8.674552
97,4.619048,near,0.000000,0.000000,0.000000,0.000000
97,4.619048,far,2.172310,14.076651,14.076651,8.674552
98,4.666667,near,0.000000,0.000000,0.000000,0.000000
98,4.666667,far,2.172310,14.076651,14.076651,8.674552
99,4.714286,near,0.000000,0.000000,0.000000,0.000000
99,4.714286,far,3.472047,14.448004,14.448004,8.674552
100,4.761905,near,0.000000,0.000000,0.000000,0.000000
100,4.761905,far,4.838522,14.838426,14.838426,8.674552
101,4.809524,near,0.000000,0.000000,0.000000,0.000000
101,4.809524,far,4.901576,15.093052,15.093052,8.674552
102,4.857143,near,0.000000,0.000000,0.000000,0.000000
102,4.857143,far,3.557404,15.093052,15.093052,8.674552
103,4.904762,near,0.000000,0.000000,0.000000,0.000000
103,4.904762,far,3.761258,15.151296,15.151296,8.674552
104,4.952381,near,0.000000,0.000000,0.000000,0.000000
104,4.952381,far,4.018812,15.224883,15.224883,8.674552
105,5.000000,near,0.000000,0.000000,0.000000,0.000000
105,5.000000,far,2.842951,15.260276,15.260276,8.674552
106,5.047619,near,0.000000,0.000000,0.000000,0.000000
106,5.047619,far,1.476476,15.260276,15.260276,8.674552
107,5.095238,near,0.000000,0.000000,0.000000,0.000000
107,5.095238,far,0.840151,15.333095,15.333095,8.674552
108,5.142857,near,0.000000,0.000000,0.000000,0.000000
108,5.142857,far,0.997507,15.378054,15.378054,8.674552
109,5.190476,near,0.000000,0.000000,0.000000,0.000000
109,5.190476,far,1.515852,15.584397,15.584397,8.674552
110,5.238095,near,0.000000,0.000000,0.000000,0.000000
110,5.238095,far,2.423683,15.917364,15.917364,8.674552
111,5.285714,near,0.000000,0.000000,0.000000,0.000000
111,5.285714,far,2.631748,16.012204,16.012204,8.674552
112,5.333333,near,0.000000,0.000000,0.000000,0.000000
112,5.333333,far,3.496257,16.259206,16.259206,8.674552
113,5.380952,near,0.000000,0.000000,0.000000,0.000000
113,5.380952,far,3.616967,16.366514,16.366514,8.674552
114,5.428571,near,0.000000,0.000000,0.000000,0.000000
114,5.428571,far,3.715538,16.439636,16.439636,8.674552
115,5.476190,near,0.000000,0.000000,0.000000,0.000000
115,5.476190,far,3.916714,16.703458,16.703458,8.674552
116,5.523810,near,0.000000,0.000000,0.000000,0.000000
116,5.523810,far,2.751330,16.703458,16.703458,8.674552
117,5.571429,near,0.000000,0.000000,0.000000,0.000000
117,5.571429,far,2.840709,16.823835,16.823835,8.674552
118,5.619048,near,0.000000,0.000000,0.000000,0.000000
118,5.619048,far,3.333316,17.211583,17.211583,8.674552
119,5.666667,near,0.000000,0.000000,0.000000,0.000000
119,5.666667,far,3.332876,17.318764,17.318764,8.674552
120,5.714286,near,0.000000,0.000000,0.000000,0.000000
120,5.714286,far,3.076949,17.318764,17.318764,8.674552
121,5.761905,near,0.000000,0.000000,0.000000,0.000000
121,5.761905,far,2.586808,17.442546,17.442546,8.674552
122,5.809524,near,0.000000,0.000000,0.000000,0.000000
122,5.809524,far,3.119411,17.594718,17.594718,8.674552
123,5.857143,near,0.000000,0.000000,0.000000,0.000000
123,5.857143,far,3.371363,17.787082,17.787082,8.674552
124,5.904762,near,0.000000,0.000000,0.000000,0.000000
124,5.904762,far,2.640737,17.966079,17.966079,8.674552
125,5.952381,near,0.000000,0.000000,0.000000,0.000000
125,5.952381,far,2.480270,18.027413,18.027413,8.674552
126,6.000000,near,0.000000,0.000000,0.000000,0.000000
126,6.000000,far,3.403061,18.291067,18.291067,8.674552
127,6.047619,near,0.000000,0.000000,0.000000,0.000000
127,6.047619,far,3.682521,18.494695,18.494695,8.674552
128,6.095238,near,0.000000,0.000000,0.000000,0.000000
128,6.095238,far,4.136757,18.776649,18.776649,8.674552
129,6.142857,near,0.000000,0.000000,0.000000,0.000000
129,6.142857,far,4.670319,19.121458,19.121458,8.674552
130,6.190476,near,0.000000,0.000000,0.000000,0.000000
130,6.190476,far,4.331762,19.203725,19.203725,8.674552
131,6.238095,near,0.000000,0.000000,0.000000,0.000000
131,6.238095,far,5.440758,19.581915,19.581915,8.674552
132,6.285714,near,0.000000,0.000000,0.000000,0.000000
132,6.285714,far,5.649109,19.905098,19.905098,8.674552
133,6.333333,near,0.000000,0.000000,0.000000,0.000000
133,6.333333,far,5.484520,20.061701,20.061701,8.674552
134,6.380952,near,0.000000,0.000000,0.000000,0.000000
134,6.380952,far,5.153715,20.249139,20.249139,8.674552
135,6.428571,near,0.000000,0.000000,0.000000,0.000000
135,6.428571,far,4.340847,20.361700,20.361700,8.674552
136,6.476190,near,0.000000,0.000000,0.000000,0.000000
136,6.476190,far,4.052913,20.361700,20.361700,8.674552
137,6.523810,near,0.000000,0.000000,0.000000,0.000000
137,6.523810,far,4.056936,20.741040,20.741040,8.674552
138,6.571429,near,0.000000,0.000000,0.000000,0.000000
138,6.571429,far,4.326840,21.141338,21.141338,8.674552
139,6.619048,near,0.000000,0.000000,0.000000,0.000000
139,6.619048,far,3.891714,21.173619,21.173619,8.674552
140,6.666667,near,0.000000,0.000000,0.000000,0.000000
140,6.666667,far,3.445983,21.233706,21.233706,8.674552
141,6.714286,near,0.000000,0.000000,0.000000,0.000000
141,6.714286,far,3.198942,21.275683,21.275683,8.674552
142,6.761905,near,0.000000,0.000000,0.000000,0.000000
142,6.761905,far,3.657628,21.406737,21.406737,8.674552
143,6.809524,near,0.000000,0.000000,0.000000,0.000000
143,6.809524,far,3.067058,21.617342,21.617342,8.674552
144,6.857143,near,0.000000,0.000000,0.000000,0.000000
144,6.857143,far,1.666012,21.617342,21.617342,8.674552
145,6.904762,near,0.000000,0.000000,0.000000,0.000000
145,6.904762,far,2.586861,21.912722,21.912722,8.674552
146,6.952381,near,0.000000,0.000000,0.000000,0.000000
146,6.952381,far,3.140013,22.130852,22.130852,8.674552
147,7.000000,near,0.000000,0.000000,0.000000,0.000000
147,7.000000,far,3.031396,22.141797,22.141797,8.674552
148,7.047619,near,0.000000,0.000000,0.000000,0.000000
148,7.047619,far,2.762873,22.196129,22.196129,8.674552
149,7.095238,near,0.000000,0.000000,0.000000,0.000000
149,7.095238,far,3.021349,22.480584,22.480584,8.674552
150,7.142857,near,0.000000,0.000000,0.000000,0.000000
150,7.142857,far,3.309724,22.562977,22.562977,8.674552
151,7.190476,near,0.000000,0.000000,0.000000,0.000000
151,7.190476,far,3.689410,22.966839,22.966839,8.674552
152,7.238095,near,0.000000,0.000000,0.000000,0.000000
152,7.238095,far,2.925954,22.966839,22.966839,8.674552
153,7.285714,near,0.000000,0.000000,0.000000,0.000000
153,7.285714,far,2.887649,22.966839,22.966839,8.674552
154,7.333333,near,0.000000,0.000000,0.000000,0.000000
154,7.333333,far,2.697485,22.966839,22.966839,8.674552
155,7.380952,near,0.000000,0.000000,0.000000,0.000000
155,7.380952,far,2.892707,23.307072,23.307072,8.674552
156,7.428571,near,0.000000,0.000000,0.000000,0.000000
156,7.428571,far,2.940692,23.403175,23.403175,8.674552
157,7.476190,near,0.000000,0.000000,0.000000,0.000000
157,7.476190,far,1.702212,23.453186,23.453186,8.674552
158,7.523810,near,0.000000,0.000000,0.000000,0.000000
158,7.523810,far,1.702212,23.453186,23.453186,8.674552
159,7.571429,near,0.000000,0.000000,0.000000,0.000000
159,7.571429,far,2.067717,23.557615,23.557615,8.674552
160,7.619048,near,0.000000,0.000000,0.000000,0.000000
160,7.619048,far,3.574962,23.988257,23.988257,9.043470
161,7.666667,near,0.000000,0.000000,0.000000,0.000000
161,7.666667,far,3.857402,24.409187,24.409187,9.043470
162,7.714286,near,0.000000,0.000000,0.000000,0.000000
162,7.714286,far,4.308274,24.634110,24.634110,9.043470
163,7.761905,near,0.000000,0.000000,0.000000,0.000000
163,7.761905,far,4.530099,24.747499,24.747499,9.043470
164,7.809524,near,0.000000,0.000000,0.000000,0.000000
164,7.809524,far,4.739200,24.807243,24.807243,9.043470
165,7.857143,near,0.000000,0.000000,0.000000,0.000000
165,7.857143,far,5.215669,25.047807,25.047807,9.043470
166,7.904762,near,0.000000,0.000000,0.000000,0.000000
166,7.904762,far,4.594174,25.300878,25.300878,9.043470
167,7.952381,near,0.000000,0.000000,0.000000,0.000000
167,7.952381,far,4.359060,25.654633,25.654633,9.043470
168,8.000000,near,0.000000,0.000000,0.000000,0.000000
168,8.000000,far,3.571829,25.654633,25.654633,9.043470
169,8.047619,near,0.000000,0.000000,0.000000,0.000000
169,8.047619,far,3.174967,25.654633,25.654633,9.043470
170,8.095238,near,0.000000,0.000000,0.000000,0.000000
170,8.095238,far,4.284328,26.031337,26.031337,9.043470
171,8.142857,near,0.000000,0.000000,0.000000,0.000000
171,8.142857,far,4.470098,26.324978,26.324978,9.043470
172,8.190476,near,0.000000,0.000000,0.000000,0.000000
172,8.190476,far,3.774072,26.379184,26.379184,9.043470
173,8.238095,near,0.000000,0.000000,0.000000,0.000000
173,8.238095,far,2.573755,26.389992,26.389992,9.043470
174,8.285714,near,0.000000,0.000000,0.000000,0.000000
174,8.285714,far,2.944217,26.495838,26.495838,9.043470
175,8.333333,near,0.000000,0.000000,0.000000,0.000000
175,8.333333,far,3.928016,26.776923,26.776923,9.043470
176,8.380952,near,0.000000,0.000000,0.000000,0.000000
176,8.380952,far,3.017707,26.893538,26.893538,9.043470
177,8.428571,near,0.000000,0.000000,0.000000,0.000000
177,8.428571,far,2.854328,27.140500,27.140500,9.043470
178,8.476190,near,0.000000,0.000000,0.000000,0.000000
178,8.476190,far,2.746561,27.163916,27.163916,9.043470
179,8.523810,near,0.000000,0.000000,0.000000,0.000000
179,8.523810,far,2.708735,27.163916,27.163916,9.043470
180,8.571429,near,0.124948,0.035699,0.035699,0.749685
180,8.571429,far,2.338274,27.163916,27.163916,9.043470
181,8.619048,near,0.303400,0.086686,0.086686,1.070717
181,8.619048,far,1.354475,27.163916,27.163916,9.043470
182,8.666667,near,0.573890,0.163969,0.163969,1.622940
182,8.666667,far,1.270204,27.256454,27.256454,9.043470
183,8.714286,near,1.232035,0.352010,0.352010,3.948867
183,8.714286,far,0.734986,27.350496,27.350496,9.043470
184,8.761905,near,1.232035,0.352010,0.352010,3.948867
184,8.761905,far,0.653029,27.350496,27.350496,9.043470
185,8.809524,near,1.232035,0.352010,0.352010,3.948867
185,8.809524,far,0.987571,27.446079,27.446079,9.043470
186,8.857143,near,1.107087,0.352010,0.352010,3.948867
186,8.857143,far,0.987571,27.446079,27.446079,9.043470
187,8.904762,near,1.376869,0.480077,0.480077,3.948867
187,8.904762,far,0.987571,27.446079,27.446079,9.043470
188,8.952381,near,1.106379,0.480077,0.480077,3.948867
188,8.952381,far,1.003758,27.543242,27.543242,9.043470
189,9.000000,near,0.778754,0.574511,0.574511,3.948867
189,9.000000,far,0.674611,27.543242,27.543242,9.043470
190,9.047619,near,1.816260,0.870941,0.870941,6.225036
190,9.047619,far,0.674611,27.543242,27.543242,9.043470
191,9.095238,near,1.816260,0.870941,0.870941,6.225036
191,9.095238,far,0.340070,27.543242,27.543242,9.043470
192,9.142857,near,1.816260,0.870941,0.870941,6.225036
192,9.142857,far,0.340070,27.543242,27.543242,9.043470
193,9.190476,near,1.368025,0.870941,0.870941,6.225036
193,9.190476,far,0.340070,27.543242,27.543242,9.043470
194,9.238095,near,1.368025,0.870941,0.870941,6.225036
194,9.238095,far,0.000000,27.543242,27.543242,9.043470
195,9.285714,near,1.807997,1.091082,1.091082,6.225036
195,9.285714,far,0.000000,27.543242,27.543242,9.043470
196,9.333333,near,2.060781,1.459736,1.459736,7.741736
196,9.333333,far,0.000000,27.543242,27.543242,9.043470
197,9.380952,near,2.115737,1.475438,1.475438,7.741736
197,9.380952,far,0.000000,27.543242,27.543242,9.043470
198,9.428571,near,2.211425,1.502777,1.502777,7.741736
198,9.428571,far,0.000000,27.543242,27.543242,9.043470
199,9.476190,near,2.211425,1.502777,1.502777,7.741736
199,9.476190,far,0.000000,27.543242,27.543242,9.043470
200,9.523810,near,2.494061,1.583530,1.583530,7.741736
200,9.523810,far,0.000000,27.543242,27.543242,9.043470
201,9.571429,near,2.217242,1.724579,1.724579,7.741736
201,9.571429,far,0.000000,27.543242,27.543242,9.043470
202,9.619048,near,0.926952,1.724579,1.724579,7.741736
202,9.619048,far,0.000000,27.543242,27.543242,9.043470
203,9.666667,near,1.728776,1.969374,1.969374,7.741736
203,9.666667,far,0.000000,27.543242,27.543242,9.043470
204,9.714286,near,1.728290,1.996574,1.996574,7.741736
204,9.714286,far,0.000000,27.543242,27.543242,9.043470
205,9.761905,near,2.128167,2.110825,2.110825,7.741736
205,9.761905,far,0.000000,27.543242,27.543242,9.043470
206,9.809524,near,2.923270,2.418750,2.418750,7.741736
206,9.809524,far,0.000000,27.543242,27.543242,9.043470
207,9.857143,near,3.618695,2.758492,2.758492,7.741736
207,9.857143,far,0.000000,27.543242,27.543242,9.043470
208,9.904762,near,4.729880,3.075974,3.075974,7.741736
208,9.904762,far,0.000000,27.543242,27.543242,9.043470
209,9.952381,near,4.727059,3.319962,3.319962,7.741736
209,9.952381,far,0.000000,27.543242,27.543242,9.043470
210,10.000000,near,4.985935,3.421127,3.421127,7.741736
210,10.000000,far,0.000000,27.543242,27.543242,9.043470
211,10.047619,near,4.764142,3.472008,3.472008,7.741736
211,10.047619,far,0.000000,27.543242,27.543242,9.043470
212,10.095238,near,4.043135,3.573932,3.573932,7.741736
212,10.095238,far,0.000000,27.543242,27.543242,9.043470
213,10.142857,near,2.854038,3.573932,3.573932,7.741736
213,10.142857,far,0.000000,27.543242,27.543242,9.043470
214,10.190476,near,1.925675,3.626167,3.626167,7.741736
214,10.190476,far,0.000000,27.543242,27.543242,9.043470
215,10.238095,near,2.408919,4.008225,4.008225,8.023221
215,10.238095,far,0.000000,27.543242,27.543242,9.043470
216,10.285714,near,2.871304,4.241499,4.241499,8.023221
216,10.285714,far,0.000000,27.543242,27.543242,9.043470
217,10.333333,near,3.780376,4.552116,4.552116,8.023221
217,10.333333,far,0.000000,27.543242,27.543242,9.043470
218,10.380952,near,3.876478,4.681497,4.681497,8.023221
218,10.380952,far,0.000000,27.543242,27.543242,9.043470
219,10.428571,near,4.579197,4.882274,4.882274,8.023221
219,10.428571,far,0.000000,27.543242,27.543242,9.043470
220,10.476190,near,4.880995,5.020737,5.020737,8.023221
220,10.476190,far,0.000000,27.543242,27.543242,9.043470
221,10.523810,near,3.588410,5.033485,5.033485,8.023221
221,10.523810,far,0.000000,27.543242,27.543242,9.043470
222,10.571429,near,2.771949,5.033485,5.033485,8.023221
222,10.571429,far,0.000000,27.543242,27.543242,9.043470
223,10.619048,near,2.199200,5.180459,5.180459,8.023221
223,10.619048,far,0.000000,27.543242,27.543242,9.043470
224,10.666667,near,1.746366,5.180459,5.180459,8.023221
224,10.666667,far,0.000000,27.543242,27.543242,9.043470
225,10.714286,near,1.436781,5.292783,5.292783,8.023221
225,10.714286,far,0.000000,27.543242,27.543242,9.043470
226,10.761905,near,1.181444,5.358292,5.358292,8.023221
226,10.761905,far,0.000000,27.543242,27.543242,9.043470
227,10.809524,near,1.347846,5.418583,5.418583,8.023221
227,10.809524,far,0.000000,27.543242,27.543242,9.043470
228,10.857143,near,1.600480,5.490765,5.490765,8.023221
228,10.857143,far,0.000000,27.543242,27.543242,9.043470
229,10.904762,near,1.457512,5.596890,5.596890,8.023221
229,10.904762,far,0.000000,27.543242,27.543242,9.043470
230,10.952381,near,2.036799,5.762401,5.762401,8.023221
230,10.952381,far,0.000000,27.543242,27.543242,9.043470
231,11.000000,near,2.662848,6.053596,6.053596,8.023221
231,11.000000,far,0.000000,27.543242,27.543242,9.043470
232,11.047619,near,3.232949,6.281992,6.281992,8.023221
232,11.047619,far,0.000000,27.543242,27.543242,9.043470
233,11.095238,near,3.178374,6.326690,6.326690,8.023221
233,11.095238,far,0.000000,27.543242,27.543242,9.043470
234,11.142857,near,2.996552,6.346923,6.346923,8.023221
234,11.142857,far,0.000000,27.543242,27.543242,9.043470
235,11.190476,near,2.806560,6.398765,6.398765,8.023221
235,11.190476,far,0.000000,27.543242,27.543242,9.043470
236,11.238095,near,2.368205,6.439031,6.439031,8.023221
236,11.238095,far,0.000000,27.543242,27.543242,9.043470
237,11.285714,near,1.593125,6.508775,6.508775,8.023221
237,11.285714,far,0.000000,27.543242,27.543242,9.043470
238,11.333333,near,1.104368,6.597525,6.597525,8.023221
238,11.333333,far,0.000000,27.543242,27.543242,9.043470
239,11.380952,near,1.167754,6.660334,6.660334,8.023221
