Frame,Visibility,X,Y,Source,Confidence
533,0,0,0,rejected_jump,0.000
534,0,0,0,rejected_static_lock,0.000
535,0,0,0,rejected_static_lock,0.000
536,0,0,0,rejected_static_lock,0.000
537,0,0,0,rejected_static_lock,0.000
538,0,0,0,rejected_static_lock,0.000
539,0,0,0,rejected_static_lock,0.000
540,0,0,0,rejected_static_lock,0.000
541,0,0,0,rejected_static_lock,0.000
542,1,341,275,refined,0.800
543,1,341,275,refined,0.661
544,0,0,0,rejected_static_lock,0.000
545,0,0,0,rejected_static_lock,0.000
546,0,0,0,rejected_static_lock,0.000
547,0,0,0,rejected_static_lock,0.000
548,0,0,0,rejected_static_lock,0.000
549,0,0,0,rejected_static_lock,0.000
550,0,0,0,rejected_static_lock,0.000
551,0,0,0,rejected_static_lock,0.000
552,0,0,0,rejected_static_lock,0.000
553,1,341,279,refined,0.400
554,1,343,277,refined,0.531
555,1,343,275,refined,0.645
556,1,343,275,refined,0.800
557,1,345,273,refined,0.771
558,1,345,275,refined,0.654
559,1,346,275,refined,0.799
560,1,348,277,refined,0.699
561,1,346,277,refined,0.735
562,1,348,279,refined,0.690
563,0,0,0,rejected_static_lock,0.000
564,0,0,0,rejected_static_lock,0.000
565,0,0,0,rejected_static_lock,0.000
566,0,0,0,rejected_static_lock,0.000
567,0,0,0,rejected_static_lock,0.000
568,0,0,0,rejected_static_lock,0.000
569,0,0,0,rejected_static_lock,0.000
570,0,0,0,rejected_static_lock,0.000
571,0,0,0,rejected_static_lock,0.000
572,0,0,0,rejected_static_lock,0.000
573,0,0,0,rejected_static_lock,0.000
574,0,0,0,rejected_static_lock,0.000
575,0,0,0,rejected_static_lock,0.000
576,0,0,0,rejected_static_lock,0.000
577,0,0,0,rejected_static_lock,0.000
578,0,0,0,rejected_static_lock,0.000
579,0,0,0,rejected_static_lock,0.000
580,0,0,0,rejected_static_lock,0.000
581,0,0,0,rejected_static_lock,0.000
582,0,0,0,rejected_static_lock,0.000
583,0,0,0,rejected_static_lock,0.000
584,0,0,0,rejected_static_lock,0.000
585,0,0,0,rejected_static_lock,0.000
586,0,0,0,rejected_static_lock,0.000
587,0,0,0,rejected_static_lock,0.000
588,0,0,0,rejected_static_lock,0.000
589,0,0,0,rejected_static_lock,0.000
590,0,0,0,rejected_static_lock,0.000
591,0,0,0,rejected_static_lock,0.000
592,0,0,0,rejected_static_lock,0.000
593,0,0,0,rejected_static_lock,0.000
594,0,0,0,rejected_static_lock,0.000
595,0,0,0,rejected_static_lock,0.000
596,0,0,0,rejected_static_lock,0.000
597,0,0,0,rejected_static_lock,0.000
598,0,0,0,rejected_static_lock,0.000
599,0,0,0,rejected_roi,0.000
600,0,0,0,rejected_roi,0.000
601,0,0,0,rejected_roi,0.000
602,0,0,0,rejected_jump,0.000
603,0,0,0,rejected_jump,0.000
604,0,0,0,rejected_jump,0.000
605,0,0,0,rejected_roi,0.000
606,0,0,0,rejected_roi,0.000
607,0,0,0,rejected_roi,0.000
608,0,0,0,rejected_roi,0.000
609,0,0,0,rejected_roi,0.000
610,0,0,0,rejected_roi,0.000
611,0,0,0,rejected_roi,0.000
612,0,0,0,rejected_roi,0.000
613,0,0,0,rejected_roi,0.000
614,0,0,0,rejected_roi,0.000
615,0,0,0,rejected_roi,0.000
616,0,0,0,rejected_roi,0.000
617,0,0,0,rejected_roi,0.000
618,0,0,0,rejected_roi,0.000
619,0,0,0,rejected_jump,0.000
620,0,0,0,rejected_roi,0.000
621,0,0,0,rejected_roi,0.000
622,0,0,0,rejected_roi,0.000
623,0,0,0,rejected_roi,0.000
624,0,0,0,rejected_roi,0.000
625,0,0,0,rejected_roi,0.000
626,0,0,0,rejected_roi,0.000
628,0,0,0,rejected_roi,0.000
629,1,641,272,refined,0.400
627,0,0,0,rejected_roi,0.000
