Frame,Visibility,X,Y,Source,Confidence
343,1,424,400,interp,0.250
344,1,424,400,refined,0.533
345,1,422,405,refined,0.596
346,1,422,410,refined,0.611
347,1,420,414,refined,0.636
348,1,421,417,refined,0.654
349,1,420,423,refined,0.721
350,1,418,430,refined,0.674
351,1,418,430,interp,0.250
352,1,418,430,interp,0.250
353,1,417,430,interp,0.250
354,1,417,430,refined,0.597
355,1,414,429,refined,0.567
356,1,414,430,refined,0.553
357,1,410,430,refined,0.600
358,1,408,432,refined,0.625
359,1,405,436,refined,0.690
360,0,0,0,rejected_static_lock,0.000
361,0,0,0,rejected_static_lock,0.000
362,0,0,0,rejected_static_lock,0.000
363,0,0,0,rejected_static_lock,0.000
364,0,0,0,rejected_static_lock,0.000
365,0,0,0,rejected_static_lock,0.000
366,0,0,0,rejected_static_lock,0.000
367,0,0,0,rejected_static_lock,0.000
368,0,0,0,rejected_static_lock,0.000
369,0,0,0,rejected_static_lock,0.000
370,1,401,439,refined,0.800
371,1,401,435,refined,0.754
