frame,time_s,role,speed_mps,cumulative_distance_m,rally_distance_m,max_speed_so_far_mps
20,0.667334,far,0.295793,0.548225,0.548225,1.775432
21,0.700701,near,0.205915,0.322263,0.322263,1.814094
21,0.700701,far,0.591586,0.607443,0.607443,1.775432
22,0.734067,near,0.363743,0.353860,0.353860,1.814094
22,0.734067,far,0.583369,0.665015,0.665015,1.775432
23,0.767434,near,0.250189,0.363114,0.363114,1.814094
23,0.767434,far,0.583369,0.665015,0.665015,1.775432
24,0.800801,near,0.250189,0.363114,0.363114,1.814094
24,0.800801,far,0.583369,0.665015,0.665015,1.775432
25,0.834168,near,0.555623,0.424261,0.424261,1.832604
25,0.834168,far,0.583369,0.665015,0.665015,1.775432
26,0.867534,near,0.555623,0.424261,0.424261,1.832604
26,0.867534,far,0.876499,0.723700,0.723700,1.775432
27,0.900901,near,0.662978,0.454991,0.454991,1.832604
27,0.900901,far,0.869627,0.781542,0.781542,1.775432
28,0.934268,near,0.659171,0.485827,0.485827,1.832604
28,0.934268,far,0.900019,0.845199,0.845199,1.907808
29,0.967634,near,0.612951,0.485827,0.485827,1.832604
29,0.967634,far,1.770872,1.019544,1.019544,5.225119
30,1.001001,near,0.922572,0.547813,0.547813,1.857721
30,1.001001,far,1.834716,1.032326,1.032326,5.225119
31,1.034368,near,0.942440,0.612938,0.612938,1.951815
31,1.034368,far,2.422135,1.149927,1.149927,5.225119
32,1.067734,near,1.104254,0.645333,0.645333,1.951815
32,1.067734,far,2.430507,1.210288,1.210288,5.225119
33,1.101101,near,1.090107,0.673231,0.673231,1.951815
33,1.101101,far,2.443087,1.270649,1.270649,5.225119
34,1.134468,near,1.242511,0.734577,0.734577,1.951815
34,1.134468,far,2.253404,1.296331,1.296331,5.225119
35,1.167835,near,1.288799,0.743844,0.743844,1.951815
35,1.167835,far,1.382551,1.296331,1.296331,5.225119
36,1.201201,near,1.131604,0.774360,0.774360,1.951815
36,1.201201,far,1.445186,1.321652,1.321652,5.225119
37,1.234568,near,1.111676,0.835496,0.835496,1.951815
37,1.234568,far,0.921001,1.334312,1.334312,5.225119
38,1.267935,near,1.567758,0.959199,0.959199,3.707381
38,1.267935,far,0.929643,1.396403,1.396403,5.225119
39,1.301301,near,1.583453,0.990239,0.990239,3.707381
39,1.301301,far,1.494948,1.569938,1.569938,5.225119
40,1.334668,near,1.438120,1.022489,1.022489,3.707381
40,1.334668,far,1.647643,1.626190,1.626190,5.225119
41,1.368035,near,1.706160,1.085418,1.085418,3.707381
41,1.368035,far,2.488822,1.794594,1.794594,5.225119
42,1.401401,near,2.032931,1.181353,1.181353,3.707381
42,1.401401,far,2.912840,1.904804,1.904804,5.225119
43,1.434768,near,2.357654,1.307499,1.307499,3.780584
43,1.434768,far,2.849606,1.904804,1.904804,5.225119
44,1.468135,near,1.833263,1.326219,1.326219,3.780584
44,1.468135,far,2.660823,1.929100,1.929100,5.225119
45,1.501502,near,1.771717,1.344937,1.344937,3.780584
45,1.501502,far,2.067423,1.983836,1.983836,5.225119
46,1.534868,near,1.936072,1.410091,1.410091,3.780584
46,1.534868,far,1.847261,1.996012,1.996012,5.225119
47,1.568235,near,2.238785,1.533623,1.533623,3.780584
47,1.568235,far,1.536518,2.102205,2.102205,5.225119
48,1.601602,near,2.366015,1.655030,1.655030,3.780584
48,1.601602,far,1.780740,2.261308,2.261308,5.225119
49,1.634968,near,1.894144,1.686707,1.686707,3.780584
49,1.634968,far,1.902648,2.285714,2.285714,5.225119
50,1.668335,near,1.959406,1.718492,1.718492,3.780584
50,1.668335,far,2.591733,2.447965,2.447965,5.225119
51,1.701702,near,2.168112,1.778993,1.778993,3.780584
51,1.701702,far,2.590607,2.502476,2.502476,5.225119
52,1.735068,near,1.993005,1.809091,1.809091,3.780584
52,1.735068,far,2.590467,2.514624,2.514624,5.225119
53,1.768435,near,1.421844,1.818277,1.818277,3.780584
53,1.768435,far,2.596206,2.621966,2.621966,5.225119
54,1.801802,near,0.965754,1.848374,1.848374,3.780584
54,1.801802,far,1.862437,2.634168,2.634168,5.225119
55,1.835169,near,1.258788,1.938716,1.938716,3.780584
55,1.835169,far,2.276678,2.741505,2.741505,5.225119
56,1.868535,near,1.100019,1.938716,1.938716,3.780584
56,1.868535,far,1.731137,2.794539,2.794539,5.225119
57,1.901902,near,0.953452,1.969875,1.969875,3.780584
57,1.901902,far,1.733472,2.849518,2.849518,5.225119
58,1.935269,near,1.262306,2.061805,2.061805,3.780584
58,1.935269,far,1.969773,2.908973,2.908973,5.225119
59,1.968635,near,1.548343,2.128255,2.128255,3.780584
59,1.968635,far,2.495571,3.121580,3.121580,6.371842
60,2.002002,near,1.753519,2.199429,2.199429,3.780584
60,2.002002,far,2.434622,3.121580,3.121580,6.371842
61,2.035369,near,1.925218,2.324145,2.324145,3.780584
61,2.035369,far,1.898472,3.121580,3.121580,6.371842
62,2.068735,near,3.024947,2.544311,2.544311,6.598373
62,2.068735,far,1.695776,3.134034,3.134034,6.371842
63,2.102102,near,4.171848,2.805079,2.805079,7.815228
63,2.102102,far,1.421160,3.134034,3.134034,6.371842
64,2.135469,near,3.964718,2.855543,2.855543,7.815228
64,2.135469,far,1.248609,3.158944,3.158944,6.371842
65,2.168836,near,3.823894,2.893800,2.893800,7.815228
65,2.168836,far,1.025743,3.326934,3.326934,6.371842
66,2.202202,near,3.901137,2.980437,2.980437,7.815228
66,2.202202,far,1.591404,3.440179,3.440179,6.371842
67,2.235569,near,3.706441,3.066175,3.066175,7.815228
67,2.235569,far,1.653764,3.452664,3.452664,6.371842
68,2.268936,near,3.225610,3.190079,3.190079,7.815228
68,2.268936,far,2.152243,3.564914,3.564914,6.371842
69,2.302302,near,3.005992,3.406880,3.406880,7.815228
69,2.302302,far,2.723638,3.679307,3.679307,6.371842
70,2.335669,near,3.233104,3.502811,3.502811,7.815228
70,2.335669,far,3.434549,3.846542,3.846542,6.371842
71,2.369036,near,3.512216,3.596946,3.596946,7.815228
71,2.369036,far,2.595442,3.846542,3.846542,6.371842
72,2.402402,near,3.411101,3.663340,3.663340,7.815228
72,2.402402,far,2.155372,3.871685,3.871685,6.371842
73,2.435769,near,3.502976,3.767472,3.767472,7.815228
73,2.435769,far,3.532675,4.159906,4.159906,8.637978
74,2.469136,near,3.403348,3.871430,3.871430,7.815228
74,2.469136,far,4.403188,4.446433,4.446433,8.637978
75,2.502503,near,2.487570,3.904892,3.904892,7.815228
75,2.502503,far,4.687383,4.617722,4.617722,8.637978
76,2.535869,near,2.250006,3.953262,3.953262,7.815228
76,2.535869,far,3.915279,4.630381,4.630381,8.637978
77,2.569236,near,2.123827,4.022136,4.022136,7.815228
77,2.569236,far,4.226963,4.692781,4.692781,8.637978
78,2.602603,near,2.255258,4.114843,4.114843,7.815228
78,2.602603,far,4.164763,4.705472,4.705472,8.637978
79,2.635969,near,2.928683,4.353795,4.353795,7.815228
79,2.635969,far,3.038336,4.768182,4.768182,8.637978
80,2.669336,near,2.807966,4.433585,4.433585,7.815228
80,2.669336,far,2.199818,4.886837,4.886837,8.637978
81,2.702703,near,3.159367,4.537398,4.537398,7.815228
81,2.702703,far,1.407483,4.899500,4.899500,8.637978
82,2.736069,near,3.611934,4.676372,4.676372,7.815228
82,2.736069,far,1.534027,4.937494,4.937494,8.637978
83,2.769436,near,3.267908,4.676372,4.676372,7.815228
83,2.769436,far,1.285604,4.950159,4.950159,8.637978
84,2.802803,near,3.154501,4.746375,4.746375,7.815228
84,2.802803,far,1.348728,4.975487,4.975487,8.637978
85,2.836170,near,2.312367,4.816731,4.816731,7.815228
85,2.836170,far,1.608928,5.090289,5.090289,8.637978
86,2.869536,near,2.091185,4.852241,4.852241,7.815228
86,2.869536,far,2.164477,5.320165,5.320165,8.637978
87,2.902903,near,1.719861,4.881714,4.881714,7.815228
87,2.902903,far,3.289846,5.558128,5.558128,8.637978
88,2.936270,near,1.405796,4.957813,4.957813,7.815228
88,2.936270,far,4.212742,5.780886,5.780886,8.637978
89,2.969636,near,2.108726,5.098540,5.098540,7.815228
89,2.969636,far,5.613038,6.073890,6.073890,8.781349
90,3.003003,near,1.759061,5.098540,5.098540,7.815228
90,3.003003,far,5.486523,6.073890,6.073890,8.781349
91,3.036370,near,2.083372,5.233823,5.233823,7.815228
91,3.036370,far,5.207424,6.132817,6.132817,8.781349
92,3.069736,near,2.408037,5.334330,5.334330,7.815228
92,3.069736,far,4.059193,6.132817,6.132817,8.781349
93,3.103103,near,2.509532,5.384123,5.384123,7.815228
93,3.103103,far,3.613301,6.281512,6.281512,8.781349
94,3.136470,near,2.345446,5.427372,5.427372,7.815228
94,3.136470,far,3.046074,6.390710,6.390710,8.781349
95,3.169837,near,2.313039,5.561611,5.561611,7.815228
95,3.169837,far,2.052299,6.484761,6.484761,8.781349
96,3.203203,near,2.984223,5.695982,5.695982,7.815228
96,3.203203,far,2.642798,6.602979,6.602979,8.781349
97,3.236570,near,2.813775,5.797141,5.797141,7.815228
97,3.236570,far,2.348461,6.602979,6.602979,8.781349
98,3.269937,near,3.159427,5.966848,5.966848,7.815228
98,3.269937,far,2.348461,6.602979,6.602979,8.781349
99,3.303303,near,3.082076,6.001155,6.001155,7.815228
99,3.303303,far,3.174175,6.916982,6.916982,9.410680
100,3.336670,near,3.245111,6.077044,6.077044,7.815228
100,3.336670,far,3.884542,7.168396,7.168396,9.410680
101,3.370037,near,2.797547,6.121680,6.121680,7.815228
101,3.370037,far,3.414759,7.168396,7.168396,9.410680
102,3.403403,near,2.489198,6.194319,6.194319,7.815228
102,3.403403,far,3.302548,7.264150,7.264150,9.410680
103,3.436770,near,2.400454,6.277712,6.277712,7.815228
103,3.436770,far,3.417516,7.287166,7.287166,9.410680
104,3.470137,near,1.699749,6.307139,6.307139,7.815228
104,3.470137,far,3.666018,7.336917,7.336917,9.410680
105,3.503504,near,1.749905,6.351486,6.351486,7.815228
105,3.503504,far,3.044702,7.526532,7.526532,9.410680
106,3.536870,near,2.411244,6.559775,6.559775,7.815228
106,3.536870,far,2.023543,7.573510,7.573510,9.410680
107,3.570237,near,2.895167,6.701293,6.701293,7.815228
107,3.570237,far,2.968763,7.762743,7.762743,9.410680
108,3.603604,near,3.437176,6.882443,6.882443,7.815228
108,3.603604,far,2.990297,7.862808,7.862808,9.410680
109,3.636970,near,3.399281,6.958249,6.958249,7.815228
109,3.636970,far,3.118847,7.911560,7.911560,9.410680
110,3.670337,near,3.612516,7.030365,7.030365,7.815228
110,3.670337,far,2.927955,7.923094,7.923094,9.410680
111,3.703704,near,3.440890,7.040353,7.040353,7.815228
111,3.703704,far,3.432293,8.213678,8.213678,9.410680
112,3.737070,near,2.588193,7.077932,7.077932,7.815228
112,3.737070,far,3.492263,8.272662,8.272662,9.410680
113,3.770437,near,2.238642,7.149469,7.149469,7.815228
113,3.770437,far,2.898017,8.342927,8.342927,9.410680
114,3.803804,near,1.540822,7.190916,7.190916,7.815228
114,3.803804,far,2.645116,8.392361,8.392361,9.410680
115,3.837171,near,1.311312,7.220774,7.220774,7.815228
115,3.837171,far,2.679741,8.448045,8.448045,9.410680
116,3.870537,near,1.390172,7.308678,7.308678,7.815228
116,3.870537,far,3.179597,8.559650,8.559650,9.410680
117,3.903904,near,1.538477,7.348357,7.348357,7.815228
117,3.903904,far,1.998523,8.613783,8.613783,9.410680
118,3.937271,near,2.410914,7.560597,7.560597,7.815228
118,3.937271,far,1.985393,8.670138,8.670138,9.410680
119,3.970637,near,2.225564,7.595028,7.595028,7.815228
119,3.970637,far,1.885650,8.720434,8.720434,9.410680
120,4.004004,near,2.531570,7.697737,7.697737,7.815228
120,4.004004,far,2.403816,8.873605,8.873605,9.410680
121,4.037371,near,2.557270,7.732740,7.732740,7.815228
121,4.037371,far,3.635621,9.175897,9.175897,9.410680
122,4.070737,near,2.295473,7.768232,7.768232,7.815228
122,4.070737,far,3.338060,9.227930,9.227930,9.410680
123,4.104104,near,3.106071,7.970193,7.970193,7.815228
123,4.104104,far,3.346090,9.283671,9.283671,9.410680
124,4.137471,near,2.563344,8.073779,8.073779,7.815228
124,4.137471,far,3.844409,9.439789,9.439789,9.410680
125,4.170838,near,2.611492,8.117849,8.117849,7.815228
125,4.170838,far,3.593178,9.439789,9.439789,9.410680
126,4.204204,near,2.745413,8.247369,8.247369,7.815228
126,4.204204,far,3.009118,9.476031,9.476031,9.410680
127,4.237571,near,3.526342,8.438714,8.438714,7.815228
127,4.237571,far,2.623325,9.701087,9.701087,9.410680
128,4.270938,near,3.976790,8.564386,8.564386,7.815228
128,4.270938,far,2.900442,9.808599,9.808599,9.410680
129,4.304304,near,3.736867,8.718314,8.718314,7.815228
129,4.304304,far,3.207998,9.925912,9.925912,9.410680
130,4.337671,near,4.127593,8.900124,8.900124,7.815228
130,4.337671,far,3.253559,10.091152,10.091152,9.410680
131,4.371038,near,4.504227,9.019596,9.019596,7.815228
131,4.371038,far,4.614218,10.363557,10.363557,9.410680
132,4.404404,near,4.153133,9.078827,9.078827,7.815228
132,4.404404,far,5.522360,10.581609,10.581609,9.410680
133,4.437771,near,3.473103,9.134030,9.134030,7.815228
133,4.437771,far,5.231354,10.748405,10.748405,9.410680
134,4.471138,near,3.084799,9.181963,9.181963,7.815228
134,4.471138,far,5.025150,10.814635,10.814635,9.410680
135,4.504505,near,2.514875,9.221793,9.221793,7.815228
135,4.504505,far,4.999821,10.926878,10.926878,9.410680
136,4.537871,near,1.974084,9.295336,9.295336,7.815228
136,4.537871,far,4.456714,10.983387,10.983387,9.410680
137,4.571238,near,1.985596,9.417113,9.417113,7.815228
137,4.571238,far,3.378321,11.039897,11.039897,9.410680
138,4.604605,near,2.337959,9.546887,9.546887,7.815228
138,4.604605,far,2.570119,11.096147,11.096147,9.410680
139,4.637971,near,3.372586,9.809223,9.809223,7.862207
139,4.637971,far,2.017938,11.152397,11.152397,9.410680
140,4.671338,near,3.479868,9.878634,9.878634,7.862207
140,4.671338,far,2.803305,11.375857,11.375857,9.410680
141,4.704705,near,3.572365,9.936981,9.936981,7.862207
141,4.704705,far,2.527070,11.432797,11.432797,9.410680
142,4.738071,near,4.324551,10.161112,10.161112,7.862207
142,4.738071,far,2.519425,11.487777,11.487777,9.410680
143,4.771438,near,3.964449,10.210796,10.210796,7.862207
143,4.771438,far,2.237158,11.487777,11.487777,9.410680
144,4.804805,near,4.379820,10.423727,10.423727,7.862207
144,4.804805,far,3.065666,11.709894,11.709894,9.410680
145,4.838172,near,3.732280,10.556426,10.556426,7.862207
145,4.838172,far,3.069593,11.766930,11.766930,9.410680
146,4.871538,near,4.532734,10.786088,10.786088,7.862207
146,4.871538,far,2.521804,11.880723,11.880723,9.410680
147,4.904905,near,5.384348,11.014929,11.014929,7.862207
147,4.904905,far,2.526180,11.938539,11.938539,9.410680
148,4.938272,near,4.532688,11.068557,11.068557,7.862207
148,4.938272,far,2.560042,12.000298,12.000298,9.410680
149,4.971638,near,4.666950,11.145121,11.145121,7.862207
149,4.971638,far,3.144501,12.117307,12.117307,9.410680
150,5.005005,near,4.213655,11.267302,11.267302,7.862207
150,5.005005,far,2.415130,12.193404,12.193404,9.410680
151,5.038372,near,3.550827,11.267302,11.267302,7.862207
151,5.038372,far,2.447930,12.257006,12.257006,9.410680
152,5.071738,near,2.653284,11.317276,11.317276,7.862207
152,5.071738,far,2.133745,12.307899,12.307899,9.410680
153,5.105105,near,1.551366,11.325512,11.325512,7.862207
153,5.105105,far,2.193702,12.377719,12.377719,9.410680
154,5.138472,near,1.409471,11.350734,11.350734,7.862207
154,5.138472,far,2.180099,12.436754,12.436754,9.410680
155,5.171839,near,1.179295,11.381216,11.381216,7.862207
155,5.171839,far,1.595640,12.436754,12.436754,9.410680
156,5.205205,near,0.939820,11.455454,11.455454,7.862207
156,5.205205,far,1.530801,12.499870,12.499870,9.410680
157,5.238572,near,1.227202,11.512988,11.512988,7.862207
157,5.238572,far,1.800462,12.617459,12.617459,9.410680
158,5.271939,near,1.436787,11.604921,11.604921,7.862207
158,5.271939,far,1.934299,12.695146,12.695146,9.410680
159,5.305305,near,1.702470,11.666347,11.666347,7.862207
159,5.305305,far,2.020189,12.782161,12.782161,9.410680
160,5.338672,near,1.859943,11.723095,11.723095,7.862207
160,5.338672,far,2.213200,12.879837,12.879837,9.410680
161,5.372039,near,1.990334,11.779681,11.779681,7.862207
161,5.372039,far,2.750992,12.987503,12.987503,9.410680
162,5.405405,near,2.141402,11.884163,11.884163,7.862207
162,5.405405,far,3.470740,13.194713,13.194713,9.410680
163,5.438772,near,1.936034,11.900582,11.900582,7.862207
163,5.438772,far,2.883383,13.194713,13.194713,9.410680
164,5.472139,near,1.653601,11.935972,11.935972,7.862207
164,5.472139,far,3.828629,13.461639,13.461639,9.410680
165,5.505506,near,1.475810,11.961805,11.961805,7.862207
165,5.505506,far,3.858661,13.554666,13.554666,9.410680
166,5.538872,near,1.321012,11.987562,11.987562,7.862207
166,5.538872,far,3.746759,13.629939,13.629939,9.410680
167,5.572239,near,1.120027,12.003911,12.003911,7.862207
167,5.572239,far,3.578975,13.704015,13.704015,9.410680
168,5.605606,near,1.079813,12.100342,12.100342,7.862207
168,5.605606,far,3.834617,13.962404,13.962404,9.410680
169,5.638972,near,2.103897,12.321783,12.321783,7.862207
169,5.638972,far,4.185934,14.032738,14.032738,9.410680
170,5.672339,near,2.447717,12.426006,12.426006,7.862207
170,5.672339,far,3.839769,14.230361,14.230361,9.410680
171,5.705706,near,2.615778,12.485484,12.485484,7.862207
171,5.705706,far,3.765533,14.308526,14.308526,9.410680
172,5.739072,near,2.837928,12.555715,12.555715,7.862207
172,5.739072,far,3.797239,14.390147,14.390147,9.410680
173,5.772439,near,3.573048,12.719236,12.719236,7.862207
173,5.772439,far,4.155706,14.535988,14.535988,9.410680
174,5.805806,near,3.547910,12.810634,12.810634,7.862207
174,5.805806,far,3.863699,14.735917,14.735917,9.410680
175,5.839173,near,3.039816,12.930355,12.930355,7.862207
175,5.839173,far,3.875182,14.808550,14.808550,9.410680
176,5.872539,near,3.328566,13.092385,13.092385,7.862207
176,5.872539,far,3.562270,14.943528,14.943528,9.410680
177,5.905906,near,3.533511,13.192894,13.192894,7.862207
177,5.905906,far,3.240519,14.957279,14.957279,9.410680
178,5.939273,near,3.745813,13.305628,13.305628,7.862207
178,5.939273,far,2.832823,14.957279,14.957279,9.410680
179,5.972639,near,3.323402,13.384581,13.384581,7.862207
179,5.972639,far,3.160494,15.168719,15.168719,9.410680
180,6.006006,near,3.541693,13.519682,13.519682,7.862207
180,6.006006,far,2.904086,15.317316,15.317316,9.410680
181,6.039373,near,3.161501,13.563288,13.563288,7.862207
181,6.039373,far,3.252834,15.459768,15.459768,9.410680
182,6.072739,near,2.862169,13.665392,13.665392,7.862207
182,6.072739,far,2.944609,15.533039,15.533039,9.410680
183,6.106106,near,2.808769,13.755210,13.755210,7.862207
183,6.106106,far,3.232239,15.604374,15.604374,9.410680
184,6.139473,near,2.600609,13.826270,13.826270,7.862207
184,6.139473,far,3.600101,15.678020,15.678020,9.410680
185,6.172840,near,2.537692,13.892628,13.892628,7.862207
185,6.172840,far,2.906325,15.750566,15.750566,9.410680
186,6.206206,near,2.196528,13.959427,13.959427,7.862207
186,6.206206,far,2.882357,15.894364,15.894364,9.410680
187,6.239573,near,2.725853,14.109004,14.109004,7.862207
187,6.239573,far,2.897244,16.039797,16.039797,9.410680
188,6.272940,near,2.479869,14.161862,14.161862,7.862207
188,6.272940,far,2.531254,16.039797,16.039797,9.410680
189,6.306306,near,2.464831,14.248669,14.248669,7.862207
189,6.306306,far,2.558654,16.116617,16.116617,9.410680
190,6.339673,near,2.289833,14.284695,14.284695,7.862207
190,6.339673,far,2.643625,16.207274,16.207274,9.410680
191,6.373040,near,2.158056,14.324671,14.324671,7.862207
191,6.373040,far,2.576284,16.266339,16.266339,9.410680
192,6.406406,near,2.020176,14.363867,14.363867,7.862207
192,6.406406,far,2.249624,16.344740,16.344740,9.410680
193,6.439773,near,1.444995,14.398293,14.398293,7.862207
193,6.439773,far,1.523188,16.344740,16.344740,9.410680
194,6.473140,near,1.352925,14.432718,14.432718,7.862207
194,6.473140,far,1.893048,16.418786,16.418786,9.410680
195,6.506507,near,0.919324,14.432718,14.432718,7.862207
195,6.506507,far,2.027314,16.522485,16.522485,9.410680
196,6.539873,near,0.739374,14.432718,14.432718,7.862207
196,6.539873,far,2.077099,16.623109,16.623109,9.410680
197,6.573240,near,0.829195,14.490676,14.490676,7.862207
197,6.573240,far,2.153276,16.697425,16.697425,9.410680
198,6.606607,near,1.082490,14.580582,14.580582,7.862207
198,6.606607,far,1.835915,16.712290,16.712290,9.410680
199,6.639973,near,0.910535,14.580582,14.580582,7.862207
199,6.639973,far,1.835915,16.712290,16.712290,9.410680
200,6.673340,near,0.885512,14.609998,14.609998,7.862207
200,6.673340,far,1.466056,16.712290,16.712290,9.410680
201,6.706707,near,1.060548,14.645040,14.645040,7.862207
201,6.706707,far,0.948076,16.712290,16.712290,9.410680
202,6.740073,near,1.648025,14.762653,14.762653,7.862207
202,6.740073,far,0.445458,16.712290,16.712290,9.410680
203,6.773440,near,2.510468,14.993272,14.993272,7.862207
203,6.773440,far,0.074253,16.712290,16.712290,9.410680
204,6.806807,near,2.209380,15.022900,15.022900,7.862207
204,6.806807,far,0.000000,16.712290,16.712290,9.410680
205,6.840174,near,2.662511,15.113617,15.113617,7.862207
205,6.840174,far,0.259113,17.075411,17.075411,9.410680
206,6.873540,near,2.946135,15.199815,15.199815,7.862207
206,6.873540,far,0.259113,17.075411,17.075411,9.410680
207,6.906907,near,3.083774,15.262412,15.262412,7.862207
207,6.906907,far,0.259113,17.075411,17.075411,9.410680
208,6.940274,near,2.814971,15.326211,15.326211,7.862207
208,6.940274,far,0.259113,17.075411,17.075411,9.410680
209,6.973640,near,2.109999,15.415694,15.415694,7.862207
209,6.973640,far,0.654615,17.154591,17.154591,9.410680
210,7.007007,near,2.157254,15.454783,15.454783,7.862207
210,7.007007,far,1.383980,17.300610,17.300610,9.410680
211,7.040374,near,2.171744,15.548401,15.548401,7.862207
211,7.040374,far,2.218457,17.519547,17.519547,9.410680
212,7.073740,near,1.831613,15.566504,15.566504,7.862207
212,7.073740,far,2.571436,17.590213,17.590213,9.410680
213,7.107107,near,2.115531,15.685942,15.685942,7.862207
213,7.107107,far,2.924416,17.660880,17.660880,9.410680
214,7.140474,near,1.976481,15.721903,15.721903,7.862207
214,7.140474,far,2.994966,17.675004,17.675004,9.410680
215,7.173841,near,1.970954,15.810280,15.810280,7.862207
215,7.173841,far,3.669373,17.889200,17.889200,9.410680
216,7.207207,near,1.956185,15.846412,15.846412,7.862207
216,7.207207,far,3.298497,17.960970,17.960970,9.410680
217,7.240574,near,1.669018,15.882538,15.882538,7.862207
217,7.240574,far,2.204907,17.960970,17.960970,9.410680
218,7.273941,near,1.809553,15.928777,15.928777,7.862207
218,7.273941,far,2.308134,18.052302,18.052302,9.410680
219,7.307307,near,1.728041,16.031896,16.031896,7.862207
219,7.307307,far,3.383686,18.338294,18.338294,9.410680
220,7.340674,near,2.182267,16.158793,16.158793,7.862207
220,7.340674,far,3.718269,18.419402,18.419402,9.410680
221,7.374041,near,1.969260,16.204526,16.204526,7.862207
221,7.374041,far,3.055531,18.500918,18.500918,9.410680
222,7.407407,near,2.060866,16.258997,16.258997,7.862207
222,7.407407,far,2.697042,18.500918,18.500918,9.410680
223,7.440774,near,2.205795,16.324139,16.324139,7.862207
223,7.440774,far,3.527213,18.667118,18.667118,9.410680
224,7.474141,near,2.207878,16.370794,16.370794,7.862207
224,7.474141,far,3.071007,18.667118,18.667118,9.410680
225,7.507508,near,2.284714,16.489297,16.489297,7.862207
225,7.507508,far,2.849073,18.908679,18.908679,9.410680
226,7.540874,near,1.800085,16.519170,16.519170,7.862207
226,7.540874,far,2.915946,19.003175,19.003175,9.410680
227,7.574241,near,1.727906,16.550453,16.550453,7.862207
227,7.574241,far,3.187807,19.139118,19.139118,9.410680
228,7.607608,near,1.905495,16.640478,16.640478,7.862207
228,7.607608,far,3.514105,19.204443,19.204443,9.410680
229,7.640974,near,1.734838,16.671454,16.671454,7.862207
229,7.640974,far,3.350247,19.337839,19.337839,9.410680
230,7.674341,near,1.501794,16.671454,16.671454,7.862207
230,7.674341,far,4.377281,19.543451,19.543451,9.410680
231,7.707708,near,0.909875,16.671454,16.671454,7.862207
231,7.707708,far,3.561299,19.621652,19.621652,9.410680
232,7.741074,near,0.806167,16.680565,16.680565,7.862207
232,7.741074,far,3.089293,19.621652,19.621652,9.410680
233,7.774441,near,0.695420,16.689676,16.689676,7.862207
233,7.774441,far,2.851463,19.709981,19.709981,9.410680
234,7.807808,near,0.542687,16.749124,16.749124,7.862207
234,7.807808,far,3.947791,19.994791,19.994791,9.410680
235,7.841175,near,0.987858,16.869223,16.869223,7.862207
235,7.841175,far,4.403284,20.219377,20.219377,9.410680
236,7.874541,near,1.293999,16.930513,16.930513,7.862207
236,7.874541,far,3.932418,20.330722,20.330722,9.410680
237,7.907908,near,1.340128,16.939748,16.939748,7.862207
237,7.907908,far,4.100692,20.442612,20.442612,9.410680
238,7.941275,near,1.453496,16.971555,16.971555,7.862207
238,7.941275,far,4.912087,20.605053,20.605053,9.410680
239,7.974641,near,1.566338,17.003258,17.003258,7.862207
